,0
cons05.resp,2.6437955473864512e-05
cons05.cvs,0.014479587938004503
cons05.cns,0.0024445013914193227
cons05.ren,1.0
cons05.hep,0.004154823478793807
cons05.hem,1.0840695502937645e-05
niv,0.009575963091459264
iv,0.0026349005696369096
hfnc,0.6827433670271774
ecls,1.0
inotrope,0.0014306678222571867
crrt,0.5878467285876748
sex,0.5669723724715039
ccc.neuro,0.13312550148162583
ccc.cardio,0.00084153955850788
ccc.pulmo,0.018337693836025962
ccc.uro,0.5682184112488937
ccc.gastro,0.7970336557232238
ccc.haemimmuno,0.16560853463676256
ccc.metabol,1.0
ccc.malform,0.1328077241756699
ccc.onco,1.808380877990909e-05
ccc.neo,0.0002976696350314383
ccc.surg,0.0005197351057076825
ccc.techdep,0.5878467285876748
ccc.transplant,1.0
abx.change.pen,0.0012045161672370548
abx.change.oxa,0.05927150271991592
abx.change.pip,0.3453510436432637
abx.change.cla,0.5427037232294809
abx.change.cxm,0.6508997644611318
abx.change.cro,0.36159560133641233
abx.change.fep,1.0
abx.change.mem,0.7762065565660617
abx.change.amk,1.0
abx.change.van,0.025229529316570267
abx.change.cip,1.0
abx.change.lzd,1.0
abx.change.cli,0.5878467285876748
abx.change.mtz,1.0
abx.change.sxt,1.0
focus_abdominal,0.01191030914500137
focus_clabsi,8.123130494359169e-06
focus_cns,0.7762065565660617
focus_earnosethroat,0.1806836281167203
focus_endocarditis,0.3612758653474041
focus_osteoarticular,0.006661660229439094
focus_other,0.21867997412569326
focus_pneumonia,0.1134830152245694
focus_primbsi,0.0011694653276529425
focus_skin,0.5466654580158736
focus_toxic_shock,1.0
focus_uti,6.466023556077376e-18
focus_wound,0.354416238947978
patho_candida,0.5996225363423129
patho_cons,0.005972317656160825
patho_ecoli,6.339971155132532e-06
patho_enterococcus,1.0
patho_hinfluenzae,1.0
patho_klebsiella,0.4751136647913544
patho_nmeningitidis,1.0
patho_othergneg,1.0
patho_othergpos,0.5996225363423129
patho_paeruginosa,1.0
patho_sagalactiae,6.959285394664929e-12
patho_saureus,0.006768872166979579
patho_spneumoniae,0.05397736696221961
patho_spyogenes,0.05108387845187211
patho_viridansgroup,0.08083420859162088
cahai_ca,0.5821340543176658
cahai_eos,0.09172264426502161
cahai_hai,0.0003673745499072757
cahai_los.ca,7.880015183794496e-15
cahai_los.hai,1.808380877990909e-05
cate_comorbidity,9.991237572815494e-05
cate_healthy,0.4688334100331937
cate_neonate,0.0012119285023289546
eth_african,1.0
eth_asian,0.6973925740411373
eth_caucasian,0.09778464429910819
eth_jewish,0.19061583577712612
eth_mixed,0.03005215876344567
