,0
cons05.resp,3.538385155095358e-19
cons05.cvs,0.1115930380775311
cons05.cns,0.2972683919201825
cons05.ren,0.4200788039039122
cons05.hep,0.01968139669432608
cons05.hem,0.340715990861438
niv,9.607274253174493e-14
iv,2.3477075945153634e-06
hfnc,0.375997359560722
ecls,1.0
inotrope,0.6107336927979348
crrt,1.0
sex,1.0
ccc.neuro,1.0
ccc.cardio,1.0
ccc.pulmo,1.0352760047619141e-05
ccc.uro,0.2201772010199961
ccc.gastro,0.014517887926927047
ccc.haemimmuno,1.0
ccc.metabol,1.0
ccc.malform,0.0015950184843778407
ccc.onco,0.00011050199402637145
ccc.neo,6.628818780888119e-37
ccc.surg,0.00039802214719346737
ccc.techdep,0.18602176242214305
ccc.transplant,1.0
abx.change.pen,0.2578415696302302
abx.change.oxa,0.5886749902901072
abx.change.pip,1.0
abx.change.cla,0.04028062837942052
abx.change.cxm,0.3633288357572772
abx.change.cro,0.8069337821778921
abx.change.fep,0.3633288357572772
abx.change.mem,0.12564380284701554
abx.change.amk,0.7083463453503527
abx.change.van,7.617307039437978e-07
abx.change.cip,1.0
abx.change.lzd,0.16184971098265896
abx.change.cli,1.0
abx.change.mtz,1.0
abx.change.sxt,1.0
focus_abdominal,1.0
focus_clabsi,1.304436121091598e-05
focus_cns,0.7662290761047386
focus_earnosethroat,0.36470648404787365
focus_endocarditis,1.0
focus_osteoarticular,0.020236774853994735
focus_other,1.0
focus_pneumonia,0.02628536936881639
focus_primbsi,0.14795965844255032
focus_skin,0.5498620537127085
focus_toxic_shock,1.0
focus_uti,0.006345988804307331
focus_wound,0.6425684592158015
patho_candida,0.5947273519046985
patho_cons,5.521854107164765e-11
patho_ecoli,1.0
patho_enterococcus,0.04143823490447888
patho_hinfluenzae,1.0
patho_klebsiella,0.694276164862077
patho_nmeningitidis,1.0
patho_othergneg,0.7993405199703218
patho_othergpos,0.2509693021810055
patho_paeruginosa,1.0
patho_sagalactiae,0.012679447144157755
patho_saureus,0.5526224596917123
patho_spneumoniae,0.006522839632072849
patho_spyogenes,0.08512337673746498
patho_viridansgroup,0.4810240806975695
cahai_ca,8.958150638202311e-23
cahai_eos,3.5276114970093754e-05
cahai_hai,1.953913047537461e-05
cahai_los.ca,0.012084699448588575
cahai_los.hai,7.699124224497925e-39
cate_comorbidity,1.0242021742566909e-13
cate_healthy,1.2419693633560926e-11
cate_neonate,4.830049568782942e-38
eth_african,0.2271644170425682
eth_asian,0.2232017312241018
eth_caucasian,0.8260556152377916
eth_jewish,1.0
eth_mixed,0.04028062837942052
