,0
cons05.resp,0.12787971529475783
cons05.cvs,0.38971352930714154
cons05.cns,0.7806569283127565
cons05.ren,0.1951894220057782
cons05.hep,0.5335149643675776
cons05.hem,1.0
niv,0.013543876768172265
iv,1.0
hfnc,0.37145951335531086
ecls,1.0
inotrope,0.5765828279434725
crrt,0.017108212314435964
sex,0.01992666366198962
ccc.neuro,0.0009829046894861604
ccc.cardio,0.03912466634255469
ccc.pulmo,0.27033175414908867
ccc.uro,0.0004344489302409448
ccc.gastro,0.003462334231128975
ccc.haemimmuno,1.0
ccc.metabol,1.0
ccc.malform,0.07392999860792025
ccc.onco,0.6505990453275021
ccc.neo,0.004640280494954845
ccc.surg,0.8020937667435972
ccc.techdep,0.017108212314435964
ccc.transplant,1.0
abx.change.pen,0.001214321516186574
abx.change.oxa,1.0
abx.change.pip,0.24352852475496356
abx.change.cla,0.1432786921929257
abx.change.cxm,0.27919752264380193
abx.change.cro,1.0
abx.change.fep,0.6032279941158543
abx.change.mem,0.7441041783129545
abx.change.amk,0.004682831773404958
abx.change.van,0.567890280291621
abx.change.cip,1.0
abx.change.lzd,1.0
abx.change.cli,1.0
abx.change.mtz,1.0
abx.change.sxt,1.0
focus_abdominal,1.71304765039282e-13
focus_clabsi,0.476500792546696
focus_cns,0.5074727189970156
focus_earnosethroat,0.6117386362539017
focus_endocarditis,0.6032279941158543
focus_osteoarticular,0.057189446959726484
focus_other,0.6032279941158543
focus_pneumonia,0.013543876768172265
focus_primbsi,0.3651813206864279
focus_skin,0.33244526320456835
focus_toxic_shock,1.0
focus_uti,1.0
focus_wound,0.6117386362539017
patho_candida,1.0
patho_cons,0.11109231037893808
patho_ecoli,0.02925909960165968
patho_enterococcus,0.33084831630919376
patho_hinfluenzae,1.0
patho_klebsiella,0.16051421017796605
patho_nmeningitidis,1.0
patho_othergneg,0.0890914438768503
patho_othergpos,0.5693790828794101
patho_paeruginosa,1.0
patho_sagalactiae,0.03501658885323769
patho_saureus,0.2691317808423453
patho_spneumoniae,0.09231988089392773
patho_spyogenes,0.7047590358911628
patho_viridansgroup,0.7030931797568682
cahai_ca,0.4260989477398268
cahai_eos,0.3344197239617912
cahai_hai,4.717447228904299e-07
cahai_los.ca,0.22481589853489864
cahai_los.hai,0.00095502710841373
cate_comorbidity,1.036890258976265e-09
cate_healthy,0.006305807777368979
cate_neonate,2.9843186625267295e-05
eth_african,0.1951894220057782
eth_asian,5.3457963985417715e-09
eth_caucasian,1.7703932566080518e-06
eth_jewish,1.0
eth_mixed,0.4725512720615724
