,F_stat,p-value
P22466,5.866828973191459,0.01644556517925666
anc.low,16.869424116547314,0.0003289113035851332
Q04900,14.617293608905422,0.0001096371011950444
P63241,0.3967585982390803,0.53075320688521
O00186,0.7896927655830968,0.37473961188466176
P16278,0.1527303943559896,0.6936739392610459
O60760,0.2684995668349922,0.607389540620546
P68106,0.8233610131110902,0.36531082118188796
Q12913,8.279242188457957,0.004056572744216643
P55957,5.949598397074146,0.014910645762526039
P09960,4.765252571264077e-06,0.9984650805832693
Q04759,15.651364186507559,0.0001096371011950444
wcc.low,26.574778679754285,0.0001096371011950444
P07332,1.0438787653017885,0.30709352044731936
Q9C035,4.850410338816434,0.027299638197566055
Q9Y2J8,0.5102651122193239,0.4777984870080035
P50225,5.1869573938872975,0.023791250959324637
Q7L5Y9,0.43283312859328466,0.5151847385155136
Q96D42,2.1267345366151895,0.15118956254796623
P20472,11.387885569046961,0.0004385484047801776
O00748,0.20310729829182939,0.6624273654204583
Q9UHF1,9.018350403592676,0.0028505646310711544
P23229,21.917226126612395,0.0001096371011950444
P29474,0.6230008067622315,0.43635566275627674
P30044,16.54609760409065,0.0002192742023900888
P35225,5.795519661401962,0.01863830720315755
Q9NR28,4.657912720158995,0.029821291525052078
P19022,6.817647324291491,0.010634798815919307
Q14790,3.1699967989549567,0.07575923692577569
P42768,11.90373026058276,0.000548185505975222
O00161,16.67008012743573,0.0001096371011950444
P31431,33.40858646161001,0.0001096371011950444
Q9HCM2,23.940504170287717,0.0001096371011950444
P46109,12.07157459174933,0.0003289113035851332
P14784,0.047057610703189576,0.8256770090998794
O95786,10.128474888814113,0.0024120162262909767
Q9NXA8,1.7135188411131643,0.19339984650805833
P07947,19.528574622209184,0.0001096371011950444
P01137,28.135051443899577,0.0001096371011950444
P35240,0.013057747140065589,0.906150641377042
Q8N1Q1,13.284255764374016,0.0002192742023900888
Q8NBS9,12.670722290280002,0.0006578226071702664
P42658,2.4710409778178914,0.11758579103168512
pelod.cns,2.5351615644177077,0.09357526586997039
P00352,1.3458722979360025,0.25216533274860214
Q15165,1.007577670454388,0.3157548514417279
Q9NSA1,2.162944831760871,0.14669444139896942
Q9BXJ7,0.5312624228296138,0.47001425282315534
P06850,0.21240984275410515,0.6539853086284398
Q9GZM7,0.019778824842198985,0.8883894309834448
Q9UNK0,10.268823416235096,0.0015349194167306216
Q96RT1,15.07808094763931,0.0002192742023900888
Q8NDB2,20.52672522146976,0.0001096371011950444
Q8IUK5,9.71795186637548,0.0020831049227058437
P19971,0.0010754071262838796,0.9739063699155794
Q641Q3,4.6884912436251645,0.031246573840587655
Q15155,0.9562452864084167,0.3231005372217959
sato2.low,2.3544695247695855,0.1306326060738954
Q8IZP9,11.199173044695726,0.0007674597083653108
Q14203,8.565474603173032,0.004166209845411687
P60568,1.0420639747763827,0.29525271351825455
Q15116,3.4170283358333355,0.06731718013375726
P09038,8.734767615404568,0.0033987501370463763
P98082,14.91213763413519,0.0001096371011950444
wcc.high,21.398817444426783,0.0001096371011950444
P35237,16.16756742027853,0.0001096371011950444
P19474,6.4241865003897125,0.012279355333844973
P35754,2.8389876336785513,0.09088915689069181
O15169,11.175075400984563,0.0012060081131454884
O95841,6.154013340651054,0.012169718232649928
Q9Y478,14.531323754179821,0.0004385484047801776
Q8NI22,0.23716996808576155,0.631948251288236
P01222,4.460615073450106,0.034206775572853856
P21246,1.2412004185345444,0.2636772283740818
P53539,3.061477037218303,0.08113145488433286
P52294,0.5653489678399201,0.4521434053283631
Q96DB9,7.583761408702902,0.007564959982458064
P80303,8.857025659356157,0.0026312904286810656
Q7L8A9,3.9573058468869604,0.04637649380550378
pelod.hem,31.500632388054143,0.0001096371011950444
Q02246,1.6613160598782657,0.19712750794868983
O00300,3.1712984438790492,0.08014472097357746
Q9UN19,4.835610682775405,0.02894419471549172
P16455,9.587378831825964,0.0020831049227058437
O75791,15.931717475073846,0.0001096371011950444
Q8IXJ6,10.700927063628356,0.0013156452143405328
P20783,4.957985782205651,0.024339436465299857
Q13145,8.099039613762562,0.004933669553776998
P21964,5.395516422923308,0.019076855607937725
temp.low,0.6965700499133007,0.4043964477579213
Q8NBJ7,14.462592591956183,0.0003289113035851332
Q9P0M4,0.09002113966869899,0.7613200306983884
P09238,1.448089665893917,0.22859335599166758
P50995,4.904351046358803,0.025216533274860214
