,0
cate_neonate,0.003948739044612536
eth_asian,1.0
eth_mixed,0.29360615520799693
eth_caucasian,0.5022019534563607
eth_african,1.0
eth_jewish,0.2997416020672518
sex,0.6467932687718911
ccc.neuro,0.11967987204211983
ccc.cardio,0.004766891661819202
ccc.pulmo,0.8162709713444867
ccc.uro,0.3368663380934136
ccc.gastro,0.08449165859500923
ccc.haemimmuno,0.10815201035541358
ccc.metabol,1.0
ccc.malform,0.24543914760808178
ccc.onco,0.028631789534924887
ccc.neo,0.29138496363031774
ccc.surg,0.4896321890810113
ccc.techdep,0.10815201035541358
ccc.transplant,0.32786939086058897
cate_comorbidity,0.00011357317455379971
cate_healthy,0.24243460381979925
cons05.resp,0.7898559026001422
cons05.cvs,0.014186232774725804
cons05.cns,0.6996263830942733
cons05.ren,1.0
cons05.hep,0.14264088097486574
cons05.hem,2.0100125552303425e-05
niv,2.148138999727988e-06
iv,3.270434659731851e-07
hfnc,0.29315852129442405
ecls,1.0
inotrope,0.017367072877030404
crrt,1.0
focus_abdominal,0.6532366959162368
focus_clabsi,0.025792100503462034
focus_cns,0.07607647459250935
focus_earnosethroat,0.17384638467516395
focus_endocarditis,0.44446520232269787
focus_osteoarticular,0.0008443468014432676
focus_other,0.03660510177424575
focus_pneumonia,0.3532444794498978
focus_primbsi,7.162293983696852e-05
focus_skin,0.8182899716592396
focus_toxic_shock,1.0
focus_uti,0.7251135418323935
focus_wound,0.29315852129442405
cahai_ca,0.05771752638238948
cahai_eos,0.4900647613757937
cahai_hai,0.463481449775658
cahai_los.ca,8.207543357775323e-06
cahai_los.hai,0.8723251201358988
patho_candida,0.6733257841785649
patho_cons,1.0
patho_ecoli,0.4004462256976294
patho_enterococcus,0.7296608864370389
patho_hinfluenzae,0.6733257841785649
patho_klebsiella,1.0
patho_nmeningitidis,1.0
patho_othergneg,0.1642060828048711
patho_othergpos,0.6794991551861074
patho_paeruginosa,0.7622550300721895
patho_sagalactiae,4.405190434187969e-05
patho_saureus,0.0045929169902338505
patho_spneumoniae,0.010348837869010035
patho_spyogenes,0.6077992487686411
patho_viridansgroup,0.6077992487686411
abx.change.pen,0.7095570573230752
abx.change.oxa,0.41780673096903576
abx.change.pip,1.0
abx.change.cla,1.0
abx.change.cxm,0.0011438653614807164
abx.change.cro,2.6129220228698637e-05
abx.change.fep,0.06266128752887522
abx.change.mem,0.8162709713444867
abx.change.amk,0.07367944980267054
abx.change.van,0.6996263830942733
abx.change.cip,1.0
abx.change.lzd,1.0
abx.change.cli,0.6382911581339219
abx.change.mtz,1.0
abx.change.sxt,0.2997416020672518
