,F_stat,p-value
Q9UKX5,2.678603991943266,0.10952746409384936
Q96RT1,6.746296160039591,0.01019625041113913
Q9UNE0,8.377177000105826,0.005043306654972043
P05112,0.013857894847000627,0.9077951978949677
Q9NRJ3,6.62621061501984,0.01096371011950444
Q8NC01,4.17623062698986,0.04286810656726236
Q14435,0.08212723155274962,0.7762306764609144
cap.refill,0.23552809549910075,0.6363337353360378
Q13145,10.218922657142508,0.0013156452143405328
Q6EIG7,11.326226565020004,0.0007674597083653108
Q96JA1,5.046282436434831,0.025874355882030478
O76036,5.4701769065149035,0.019844315316303037
P20472,7.700499685998527,0.0064685889705076195
Q9NQX5,3.911944470227456,0.048240324525819535
Q9BXN2,3.013431320740732,0.08299528560464861
Q14790,1.2913567576324825,0.25424843767130795
P63241,5.873492590263373,0.015129919964916128
Q12913,6.296344602345227,0.011511895625479662
O95786,1.5679443273238718,0.2115996053064357
Q9UMR7,15.236013764066094,0.0001096371011950444
Q14203,1.2935346049659018,0.2646639622848372
P50225,6.707736319068298,0.008332419690823375
P21583,2.4525064575432314,0.12071044841574388
Q13261,1.0252261298600849,0.31421993202499726
Q04759,8.077636229942707,0.00471439535138691
P80303,6.6096213306738925,0.011511895625479662
Q9Y478,4.757096961154471,0.0293827431202719
O43557,0.46550557532137915,0.5053173994079596
O00161,5.961468424940813,0.016007016774476482
O60880,2.0664452879292274,0.15535577239337792
Q12933,1.3867494736053856,0.24624492928406974
Q9Y3P8,11.970354045680654,0.0004385484047801776
P30044,8.553247985842697,0.006030040565727442
P23229,6.389155678193351,0.012827540839820194
Q13651,1.9963915344166854,0.15743887731608378
Q5T4W7,0.7256992157865952,0.3847165880934108
Q9UHC6,1.0962789133235773,0.29371779410152393
O00748,0.024468008611437223,0.8738076965245039
O43508,0.5483483663887568,0.46880824471000987
P01137,7.530393316820194,0.006687863172897709
Q9BZW8,5.116511187541902,0.024997259072470124
P35240,0.7314680633889946,0.3961188466176954
Q9ULX7,17.218603008809342,0.0001096371011950444
Q9Y5A7,4.521174338285229,0.03343931586448854
Q07011,12.231072375367054,0.000548185505975222
O95630,0.6407120375726225,0.43207981580967
P01374,3.9549780291496406,0.05109088915689069
Q15517,4.048951368662744,0.04253919526367723
Q8N1Q1,5.192146327364099,0.024010525161714723
Q9UNK0,7.914822199349171,0.0051529437561670865
Q8WXI8,1.9359325300639298,0.16796403903080803
P58499,1.409145849423263,0.23155355772393377
P13236,1.5365265030382136,0.22278258962833022
Q9HCM2,12.381901117142748,0.0008770968095603552
alat.high,0.09301008114932999,0.7739282973358185
P14317,6.283280758091392,0.01469137156013595
Q8IXJ6,1.6609217706752522,0.20326718561561233
Q15661,5.588237493603743,0.01743229909001206
Q0Z7S8,0.6365474977306322,0.4273654204582831
P51617,3.1142801138106577,0.08080254358074772
O14867,2.2407003218553605,0.13770419910097578
P19474,0.15598688650726744,0.6955377699813617
Q92844,5.571364918853012,0.02017322661988817
Q04900,11.831608637047186,0.000548185505975222
P01258,6.304024164798498,0.012388992435040018
P53582,0.115844732456038,0.7416949895844754
Q8NFT8,1.1387609873251459,0.2893323100537222
P30203,3.3422905209552765,0.07049665606841356
O15444,1.0526583616643967,0.30533932682819864
Q9Y5L3,0.17700918067335733,0.6752549062602785
Q03431,8.295482502492122,0.003289113035851332
P07332,1.2333865516555313,0.26948799473741913
P01135,2.7396779142789036,0.10185286701019625
P09960,0.6151022163483111,0.43657493695866684
P43629,3.646929551908112,0.05799802653217849
O00186,1.5091797902723973,0.2206994847056244
Q13241,1.9714822270023862,0.16127617585791032
P25942,0.2885380283883543,0.6002631290428682
P29017,9.769232148370936,0.0020831049227058437
P55957,4.491353910288834,0.03464532397763403
Q9UQQ2,0.6536543842504773,0.4160727990351935
Q9C035,4.423307818328522,0.03782479991229032
Q00978,4.725710288215337,0.031794759346562874
Q9NPH0,4.07255891982943,0.04637649380550378
Q01151,3.9624960380929046,0.0498848810437452
Q86WD7,8.185341637929891,0.003946935643021598
P98073,0.6637522951276403,0.4089463874575156
Q92520,10.548843916243326,0.0020831049227058437
P09668,0.9109849340574371,0.33592807806161606
P14210,0.06540998642456025,0.8036399517596755
P23582,11.778664192615208,0.0007674597083653108
Q9P0J1,0.014999381542364234,0.9074662865913825
P01375,0.0004888708654941649,0.982896612213573
Q13541,1.0714898793363123,0.30775134305448965
P46109,6.723280847175444,0.01019625041113913
Q02880,10.671003333394179,0.0015349194167306216
P78362,0.006166638338177564,0.9418923363666265
Q96P31,3.639153511005761,0.05734020392500822
Q07065,4.1033684214327755,0.04582830829952856
P49763,3.4383488170661654,0.06413770419910098
P68106,1.9332297094989839,0.16105690165552022
P13725,1.7309562100454603,0.19372875781164345
Q8IUK5,7.922895155607718,0.005262580857362131
Q15165,3.9130495702864176,0.04703431641267405
Q9GZY6,7.490373218551462,0.006907137375287797
P50591,0.704755794907232,0.4053283631180792
P42702,0.04829571777929157,0.8226071702664182
P78410,1.1011021363094935,0.2971165442385703
P06127,0.2526431686942793,0.6264663962284838
Q8WTT0,3.966476134524493,0.05010415524613529
P78310,5.321437667316202,0.02214669444139897
P60568,1.1867112931844337,0.2851661002083105
Q8NDB2,2.506215954607346,0.11336476263567591
Q8IU57,1.2493727782513544,0.27025545444578447
P61244,2.1111021831772683,0.14559807038701897
P09417,0.7886132337952644,0.3760552570990023
Q04637,1.657143193400681,0.19537331432956911
inr.high,1.4339666449487818,0.22952527135182546
P10147,0.04317980364944673,0.8391623725468699
Q9UN19,3.7465082633919495,0.05459927639513211
Q9NWQ8,6.763522019356195,0.010305887512334173
Q8NI22,0.16428536947380637,0.6956474070825568
P78423,0.0825813049623553,0.777765595877645
O75475,1.998078319732195,0.15689069181010853
O15357,0.8208577614223095,0.3713408617476154
P35070,6.201733668323698,0.012169718232649928
Q9Y5V3,0.24478550115110553,0.6235061944962175
P00813,0.8665743175815422,0.3634469904615722
O14788,7.50444565827848,0.0074553228812630195
Q7Z6M3,0.025546842559119633,0.8707378576910426
P01138,4.639671219913492,0.031246573840587655
P49788,1.275272529589768,0.2603881153382305
sato2.low,1.4763364296533723,0.23418484815261484
Q05516,1.4415832899382928,0.2305668238131784
Q9Y4K4,1.7585772377313074,0.18671198333516062
Q96LA6,27.98427652218262,0.0001096371011950444
P18564,6.690166180634859,0.011182984321894528
P01732,0.7501942864557304,0.39250082227825894
Q15797,1.2089383254670827,0.27518912399956147
P07947,10.658490174688605,0.0008770968095603552
Q6ZUJ8,1.148727104100349,0.29273106019076855
P05412,1.6026031756649526,0.21401162153272668
Q13275,0.3404601286918834,0.5613419581186273
P15692,0.4866835638493641,0.4965464313123561
O95831,0.5607571818839917,0.46255892994189235
Q9UHF1,8.620426579404338,0.003179475934656288
Q14116,0.056264210973088605,0.8205240653437124
P19971,0.20426067819280905,0.6567262361583159
P22466,1.960295001663467,0.16610020831049227
P30048,0.27730556152603064,0.6137484924898585
P29460,0.21561070390652864,0.6497094616818331
Q6DN72,0.31383084863175276,0.5832693783576363
Q8WX77,0.03072323425189622,0.8602126959763183
P35237,5.119501695973753,0.023462339655739503
Q12778,3.8321249328554448,0.0488981471329898
O15169,3.651139554964285,0.055147461901107336
P20783,4.534677184630809,0.03190439644775792
Q96PD2,0.132182265717372,0.7219603113693674
Q96DB9,1.4794057147743325,0.22629097686657165
Q6UXB4,0.00020818938038394682,0.987501370463765
P09603,0.007134957755340384,0.9440850783905274
P09104,0.23789417045763606,0.6327157109966013
P53539,2.0206838715092656,0.153053393268282
P21964,3.641487561390573,0.0548185505975222
O00273,1.2448120961504396,0.2769433176186822
ccc.summary,7.654522717615,0.0061396776669224865
Q6WN34,0.052241054282030776,0.8230457186711984
Q99616,0.37222988745512425,0.5510360706062931
Q08334,0.7097610614649394,0.4071921938383949
P52823,0.05009992360295331,0.8220589847604429
Q9GZV9,0.11647030833147551,0.7350071264115777
P42830,8.846467502700891,0.003837298541826554
Q7L5Y9,0.43747035676233054,0.513430544896393
P40121,7.874950258428484,0.0048240324525819535
lactate.high,1.057945276557642,0.30363995175967545
Q96SB3,4.206112561173555,0.039469356430215985
O75791,1.5689976426248347,0.21192851661002082
P21246,1.87388537401511,0.17498081350729086
P80162,0.05431124759247318,0.8159193070935205
O43570,0.8734948579477737,0.35193509483609253
P10747,4.327631805109817,0.03815371121587545
P09038,3.7855399291409277,0.052187260168841135
Q16773,1.9231571288553038,0.1676351277272229
P09341,0.002292848189624201,0.9620655629865147
Q9NWZ3,1.3478793885593978,0.24679311479004495
Q86SJ6,8.32057086374837,0.0044951211489968204
O95750,0.007036546834139625,0.9354237473961189
P80511,0.1600538017357642,0.6968534151957022
P00352,1.407516474050651,0.23462339655739503
P27797,0.2543598401384053,0.6175857910316851
P80075,0.0030014872751876302,0.9572415305339327
P98082,2.6141177656020314,0.10218177831378138
Q05084,1.7540373138072358,0.18408069290647955
P19022,10.384219849988265,0.0017541936191207105
Q99731,0.6458828073466828,0.42900997697620874
Q9H5V8,0.9167738467751299,0.34700142528231553
P08727,1.1034790781136044,0.3031465848042978
P35754,1.2883657696430584,0.251836421445017
Q02246,8.858160312093947,0.003508387238241421
O94992,0.9960997870475462,0.32035960969191973
O60934,10.429487376008224,0.0017541936191207105
P05089,1.4185568243594795,0.23100537221795855
P43234,1.2302476031245184,0.28034206775572856
Q9GZT9,7.407349651534415,0.0067975002740927526
O43736,1.4011350505311357,0.23374629974783467
Q13490,7.266775739224885,0.008551693893213464
O75787,1.9160587955289363,0.1713627891678544
Q8IZP9,15.749738271883972,0.0002192742023900888
pelod.ren,1.1120493420392166,0.2960201732266199
O00300,2.1018935858552887,0.1488871834228703
O43240,2.127959435218386,0.14757153820852978
Q8WTU2,12.325345706044901,0.0007674597083653108
Q03426,6.7348628891282,0.010634798815919307
Q9UHF4,2.3764076934737037,0.11840806929064795
Q6UWV6,1.0686340357021154e-05,0.9976976208749041
P42768,12.564932399712031,0.0004385484047801776
