,F_stat,p-value
Q99731,0.09821627736639112,0.7528779739063699
O14625,0.22106741078889003,0.6512443810985638
O00300,8.60150394646079,0.003946935643021598
Q8WXI8,2.1346053520016137,0.1441727880714834
P01375,0.5109219881137836,0.47735993860322334
Q16552,0.4642419917000092,0.49906808463984215
Q9H5V8,0.06543477331470265,0.8003508387238242
P01579,0.4313080644432949,0.5131016335928078
P13725,0.04283274898650683,0.8411358403683806
P13500,0.01524965884459868,0.9033000767459708
Q7Z6M3,1.9608414218757362,0.1595219822387896
P78410,0.6512347531457872,0.4227606622080912
P01135,0.20004664925218346,0.6631948251288236
Q6UXB4,0.38134934805523635,0.5334941344150861
Q9UKX5,8.561152848422477,0.00471439535138691
P00749,0.15868500631817273,0.698717245916018
P00813,1.1976929856472902,0.28034206775572856
Q99616,1.8207008585557587,0.17816028944194715
Q9NP99,0.5499061544427842,0.46771187369805944
P06127,0.550581362911115,0.4661769542813288
P15692,0.45369553241276434,0.5102510689617367
P80075,0.04315842808285772,0.8427803968863063
Q96DB9,8.177659460387284,0.0058107663633373535
P10147,0.730492621899924,0.4006139677666922
P80511,0.05334408287129569,0.819756605635347
Q9HBB8,1.2933533368005183,0.25841464751671966
Q14116,0.4070156373327804,0.5300953842780397
P18627,0.04134481528837188,0.8378467273325293
P80162,0.7486826697115053,0.3961188466176954
P48740,0.8002682252567817,0.3782479991229032
O60449,0.5757257355179587,0.45499396995943425
Q8NFT8,0.9311073557636779,0.3428352154369039
Q13241,3.185258646558296,0.0745532288126302
O43557,0.06764302042168682,0.8083543471110624
P29460,1.0695804042083419,0.3089573511676351
P09603,0.7682580128699203,0.39787304023681613
P50591,2.6828125504598557,0.10404560903409714
P09341,0.20884833617613716,0.6516829295033439
P25942,0.09174948016752965,0.7635127727222892
P28325,2.2929972041168116,0.12608266637430107
temp.high,10.52393977765127,0.0020282863721083214
Q8IU57,3.1428901525281128,0.07608814822936082
O95750,0.5892279616645028,0.4454555421554654
O43736,0.20325504840761668,0.6614406315097029
P08727,30.922276630627277,0.0001096371011950444
Q14203,0.13997009204599245,0.711106238351058
P14210,1.36853557059467,0.24449073566494903
Q96PD2,0.10535215271710169,0.7447648284179367
P78362,0.4849208050889696,0.4961078829075759
P48061,7.3635630720249186,0.007564959982458064
Q01151,0.500341914603587,0.48876219712750796
P42830,2.5036586581466573,0.11413222234404122
Q6EIG7,3.1376937368906015,0.08058326937835764
O76036,0.0038347896053507967,0.9504440302598399
Q6ZUJ8,0.0712018734665455,0.7961846288784125
Q08334,0.11415620613770691,0.7427913605964258
O14867,1.1518589039956408,0.2891130358513321
Q07065,9.778941628348482,0.0020831049227058437
P15018,12.30192411073245,0.0013156452143405328
Q9UNE0,0.9863549566585689,0.33000767459708363
P52823,0.16348947374646614,0.6850126082666375
P78423,0.5197437544877632,0.4761539304900778
ccc.summary,13.776857138562326,0.0004933669553776998
P02778,0.14027704313397607,0.7044183751781603
Q9UHC6,1.6612384144720864,0.1987720644666155
O00273,5.9239623128980305,0.014910645762526039
Q96P31,1.063998479147647,0.30479114132222346
P30048,7.685624358939461,0.008880605196798596
map.low,66.09721068932872,0.0001096371011950444
sbp.low,75.98999464475284,0.0001096371011950444
Q9BZW8,0.03759561887258619,0.8427803968863063
Q9BXN2,10.517442934794047,0.001096371011950444
Q6DN72,5.591288985197893,0.018090121697182326
O60880,0.3441171215216467,0.5664949018747945
O95630,3.327974470542776,0.07049665606841356
Q15517,2.262886614684557,0.13945839272009647
Q8WTT0,9.389320584287487,0.001973467821510799
P35225,0.9824221561659231,0.32364872272777107
P30203,2.1520242365796123,0.14921609472645544
P55773,6.735580619525564,0.008551693893213464
P01732,3.4262994160167297,0.06633044622300187
