,0
cate_neonate,0.30392619202950616
eth_asian,0.7402734815291516
eth_mixed,0.2938440502569508
eth_caucasian,0.8643488545450269
eth_african,0.39893153469471043
eth_jewish,1.0
sex,0.8132240810412956
ccc.neuro,0.7584616130745745
ccc.cardio,0.6985722749125756
ccc.pulmo,1.0
ccc.uro,1.0
ccc.gastro,0.3935947401331409
ccc.haemimmuno,0.679669675590785
ccc.metabol,1.0
ccc.malform,0.11692616927506737
ccc.onco,1.6131631929813408e-07
ccc.neo,1.0
ccc.surg,0.7196623850088175
ccc.techdep,0.20504058095219696
ccc.transplant,1.0
cate_comorbidity,0.03670268424043104
cate_healthy,0.27856090986025694
cons05.resp,0.17083143682635232
cons05.cvs,1.0
cons05.cns,1.0
cons05.ren,0.5431125006872642
cons05.hep,0.19773300978127245
cons05.hem,0.00011075448714061663
niv,0.07711269904155844
iv,3.653276487976377e-05
hfnc,0.7018532160620843
ecls,1.0
inotrope,1.0
crrt,1.0
focus_abdominal,0.6518450441386652
focus_clabsi,0.0033574767546869964
focus_cns,0.33695870370269365
focus_earnosethroat,0.17614970750526968
focus_endocarditis,0.7018532160620843
focus_osteoarticular,0.08256191703733529
focus_other,0.729506636763203
focus_pneumonia,0.048582597984427
focus_primbsi,0.027702349681600624
focus_skin,0.8158433607387372
focus_toxic_shock,1.0
focus_uti,0.0009617596027185794
focus_wound,0.02448338697437213
cahai_ca,0.3616310489835124
cahai_eos,0.3521583585671267
cahai_hai,1.0
cahai_los.ca,0.6587836385713947
cahai_los.hai,0.7385515744000044
patho_candida,0.6398770887073235
patho_cons,0.7184198489314124
patho_ecoli,0.8850146000374843
patho_enterococcus,0.7018532160620843
patho_hinfluenzae,1.0
patho_klebsiella,0.7584616130745745
patho_nmeningitidis,1.0
patho_othergneg,0.4161563299330121
patho_othergpos,1.0
patho_paeruginosa,1.0
patho_sagalactiae,0.22007917169832264
patho_saureus,1.0
patho_spneumoniae,0.5895113328879503
patho_spyogenes,1.0
patho_viridansgroup,0.20426621990821925
abx.change.pen,0.7973098997360434
abx.change.oxa,0.15349067507422948
abx.change.pip,0.09040694230537698
abx.change.cla,0.41636033627117125
abx.change.cxm,0.4350537914964442
abx.change.cro,0.47222823249155227
abx.change.fep,0.6726155351884434
abx.change.mem,0.8153095733785596
abx.change.amk,0.22372247482372287
abx.change.van,1.0
abx.change.cip,0.5567769338180268
abx.change.lzd,1.0
abx.change.cli,0.6398770887073235
abx.change.mtz,1.0
abx.change.sxt,0.3016304347825606
