,F_stat,p-value
Q96RT1,56.55259632681933,0.0001096371011950444
Q04759,21.347889534560554,0.0001096371011950444
Q96JA1,0.9043819021292738,0.33691481197237144
P05112,8.284293359970595,0.0030698388334612432
P50225,26.55403376047956,0.0001096371011950444
P07947,54.03141820555481,0.0001096371011950444
O15357,31.433172414134035,0.0001096371011950444
Q9Y4K4,50.8631784306862,0.0001096371011950444
Q9UNK0,36.02297431027752,0.0001096371011950444
Q8NDB2,66.37355260305196,0.0001096371011950444
Q7L8A9,6.758589196039964,0.00942879070277382
Q0Z7S8,24.627833042499518,0.0001096371011950444
Q12913,36.77373023071317,0.0001096371011950444
P46109,48.180746518323645,0.0001096371011950444
P43629,4.310652230030699,0.04133318715053174
Q8N1Q1,31.2752335923474,0.0001096371011950444
psofa.cns,7.66092109960881,0.005536673610349743
P52294,5.311256463489981,0.022585242846179146
Q8IUK5,27.19016337307815,0.0001096371011950444
P01222,24.714437669691836,0.0001096371011950444
O15169,61.66651731816015,0.0001096371011950444
O00161,49.50974082795417,0.0001096371011950444
P42768,40.28232699858467,0.0001096371011950444
Q9Y5L3,10.242203002599085,0.0025216533274860214
pelod.cns,1.558331137882308,0.1952636772283741
P09038,21.4840783365622,0.0001096371011950444
Q9UQQ2,50.289480470369746,0.0001096371011950444
cap.refill,7.3092604752552495,0.006852318824690275
Q9UHF1,49.10023767229824,0.0001096371011950444
O60240,0.014553890903443315,0.9068084639842122
Q13651,19.387644240864788,0.0001096371011950444
rr.high,8.904825097748377,0.003618024339436465
O75791,44.900771290753454,0.0001096371011950444
P20936,0.7095986516668045,0.4059861857252494
Q15797,25.704358720292568,0.0001096371011950444
P09104,17.444517237477616,0.0001096371011950444
P34130,60.47288662945537,0.0001096371011950444
P20711,5.501715629015799,0.01819975879837737
gcs.low,7.0483340656147435,0.008496875342615942
Q9C035,20.446351912007078,0.0002192742023900888
Q9NRJ3,36.4704469539899,0.0001096371011950444
O75688,6.426281784988068,0.010854073018309396
Q15165,10.966074840832711,0.0018638307203157549
Q8IZP9,33.17682213421797,0.0001096371011950444
P68106,5.8535329128689515,0.015897379673281437
P21583,11.726693997705317,0.000548185505975222
Q04637,53.51507512996773,0.0001096371011950444
Q12778,58.775775012015096,0.0001096371011950444
P16455,37.889989046239016,0.0001096371011950444
Q9Y478,27.6775617864788,0.0001096371011950444
Q04900,61.23832308053621,0.0001096371011950444
Q05516,28.423813346046188,0.0001096371011950444
Q13145,29.77680885404195,0.0001096371011950444
P35240,0.37638220197030753,0.5421554654094946
Q86SR1,49.45728293368301,0.0001096371011950444
Q9NWZ3,54.05611309137726,0.0001096371011950444
Q13541,55.00175647955036,0.0001096371011950444
Q9UHF4,4.402619364386486,0.03398750137046377
pelod.ren,6.515008060822626,0.012005262580857361
Q9BXJ7,5.713518042591584,0.019515404012717903
P23582,37.09295348184093,0.0001096371011950444
P63241,4.543253260242338,0.03322004166209845
Q9BQB4,16.387746294059358,0.0001096371011950444
age.at.bc,7.163512518265279,0.007564959982458064
P27540,0.06099319173995672,0.8036399517596755
P53582,0.7339023241576236,0.4012717903738625
P20472,25.877842559908736,0.0001096371011950444
Q96D42,0.32292703187847094,0.5726345795417169
O14713,2.0233286406071223,0.15700032891130358
Q96DB9,19.444657572115947,0.0001096371011950444
P50995,20.549752675572503,0.0001096371011950444
P01229,5.416142243815849,0.022804517048569235
Q9UN19,38.89245607442528,0.0001096371011950444
Q9UKX5,16.63001301266255,0.0001096371011950444
Q9Y5K6,27.890850121539383,0.0001096371011950444
Q8IXJ6,51.98663689145257,0.0001096371011950444
P55957,17.115704733726165,0.0001096371011950444
,2.1408342166947145,0.14187040894638744
P51617,75.42179760551923,0.0001096371011950444
Q9GZY6,49.23731108640189,0.0001096371011950444
P28325,6.610552988555534,0.010525161714724262
Q9Y3P8,95.66681824165225,0.0001096371011950444
Q9UKJ0,2.153447431591937,0.1419800460475825
P98082,31.604769913724088,0.0001096371011950444
Q9P0J1,2.583845777166465,0.10810218177831378
P78423,1.6353831755885626,0.2027190001096371
P13232,26.26326431045998,0.0001096371011950444
P25815,14.527307254328676,0.0002192742023900888
Q96SB3,76.75133605114311,0.0001096371011950444
O00748,0.6359502251150954,0.4224317509045061
Q9Y5A7,22.63159171646037,0.0001096371011950444
P16278,0.014674194290630797,0.9007784234184848
P27797,10.442964236066402,0.0006578226071702664
Q6UWV6,0.13349126094831648,0.7141760771845193
O75354,23.87083044647595,0.0001096371011950444
P35237,50.749796262251714,0.0001096371011950444
O00186,6.876008044484461,0.00844205679201842
sato2.low,2.102223896890912,0.15031246573840587
P35070,17.424368235861383,0.0001096371011950444
Q9NQX5,23.352136463254237,0.0001096371011950444
Q16552,6.899517285258055,0.010854073018309396
temp.low,6.4890111103482075,0.01167635127727223
Q9Y5V3,17.75755783791836,0.0001096371011950444
Q15155,1.8976847982807794,0.1676351277272229
temp.high,0.2412935630557031,0.6277272228922267
pao2.low,0.551681148387237,0.482786975112378
O75569,65.33593398649667,0.0001096371011950444
P09341,16.117698130444495,0.0002192742023900888
P09467,1.145531047065737,0.2854950115118956
Q9NPH0,24.349990072917294,0.0001096371011950444
hr.high,2.6146676090336016,0.10514198004604758
Q9NR28,2.551013084775369,0.1125973029273106
P42701,18.511609854603243,0.0001096371011950444
Q9NXA8,11.183163286935724,0.0012060081131454884
P09417,17.01947036091156,0.0001096371011950444
P15514,1.7600677475607176,0.18287468479333407
Q6EIG7,91.40477766185562,0.0001096371011950444
P49771,37.56793198743094,0.0001096371011950444
P43234,9.912745381354743,0.0028505646310711544
P48740,19.39034005572436,0.0002192742023900888
P01258,0.8964652611038194,0.3403135621094178
P29017,95.95185563529762,0.0001096371011950444
O95630,55.74206731292157,0.0001096371011950444
P01579,0.17726002048856881,0.6701019625041114
O60449,33.53069313085989,0.0001096371011950444
