,0
cate_neonate,0.1915040104867894
eth_asian,1.0
eth_mixed,0.5809899630076875
eth_caucasian,1.0
eth_african,0.5485988307413863
eth_jewish,1.0
sex,0.7203580017546143
ccc.neuro,1.0
ccc.cardio,0.2418640421756643
ccc.pulmo,0.14397408946254237
ccc.uro,0.6157270759424123
ccc.gastro,0.11504404052522077
ccc.haemimmuno,1.0
ccc.metabol,0.0546940896493413
ccc.malform,0.05622102934991971
ccc.onco,2.9457096888564208e-05
ccc.neo,0.0025630374707538675
ccc.surg,0.026622203610595627
ccc.techdep,0.6824773440222641
ccc.transplant,1.0
cate_comorbidity,0.0005508697923024904
cate_healthy,0.026625536300327737
cons05.resp,1.0170512807001814e-05
cons05.cvs,0.002170204860297691
cons05.cns,0.0001704665400811824
cons05.ren,0.3338673827715662
cons05.hep,0.5117357491442875
cons05.hem,0.8850242850887692
niv,0.01979819823208453
iv,3.7786798157429437e-06
hfnc,0.021691018407951977
ecls,0.25839793281650586
inotrope,0.040260715992157824
crrt,0.11118407381494942
focus_abdominal,0.3451612693534406
focus_clabsi,0.8974805951805935
focus_cns,0.16194271203737606
focus_earnosethroat,0.46386577786879346
focus_endocarditis,1.0
focus_osteoarticular,0.6509392726225907
focus_other,0.7226891954495767
focus_pneumonia,0.0007447016913494039
focus_primbsi,0.8710504724971261
focus_skin,0.8097652995519861
focus_toxic_shock,0.4505228206878444
focus_uti,0.00031662763752204003
focus_wound,1.0
cahai_ca,0.7260725899745685
cahai_eos,0.8097652995519861
cahai_hai,0.35892471921977753
cahai_los.ca,0.02200479233751152
cahai_los.hai,0.0035865745276425975
patho_candida,0.18142685517266302
patho_cons,0.5760669554398216
patho_ecoli,0.0006431884772617501
patho_enterococcus,0.13384309282676116
patho_hinfluenzae,0.6508625341199356
patho_klebsiella,1.0
patho_nmeningitidis,0.2754661706230118
patho_othergneg,0.6780256323129921
patho_othergpos,0.19773311582254674
patho_paeruginosa,1.0
patho_sagalactiae,0.6715070244210752
patho_saureus,0.5348481542148187
patho_spneumoniae,0.020257131097752106
patho_spyogenes,0.10936511779246044
patho_viridansgroup,0.0052940893175238615
abx.change.pen,0.08921245723229024
abx.change.oxa,0.831216316415239
abx.change.pip,1.0
abx.change.cla,0.7778522894027411
abx.change.cxm,0.11910535643022402
abx.change.cro,0.7094528481417363
abx.change.fep,0.7005043310852961
abx.change.mem,0.46339577967309975
abx.change.amk,0.7624371976955135
abx.change.van,0.42302186700234323
abx.change.cip,0.5718359641724048
abx.change.lzd,0.25839793281650586
abx.change.cli,0.11118407381494942
abx.change.mtz,1.0
abx.change.sxt,1.0
