,F_stat,p-value
P14784,2.292451311952988,0.1273983115886416
Q16820,0.0031201834604682507,0.9563644337243723
P31431,1.7162855378565591,0.19252274969849797
P01588,11.39456532427312,0.0012060081131454884
Q6EIG7,0.7113641813171533,0.4076307422431751
P03956,0.6636418325315344,0.4125644117969521
Q9UHL4,0.493418010324547,0.48338997916895077
P01137,6.8556220565498895,0.01096371011950444
Q9UMR7,1.4632991433587939,0.22683916237254687
P42830,10.437060972137711,0.0009867339107553995
Q8WVQ1,7.15468151558844,0.008332419690823375
P09038,8.748105168614417,0.0030698388334612432
psofa.hep,1.275424904217238,0.2545773489748931
Q8NBJ7,7.776035303701765,0.004275846946606732
P12724,0.06956643233958411,0.7931147900449512
P13725,0.11122154868851503,0.7437780945071812
Q96P31,0.1864099170423708,0.6663743010634798
P14317,0.4997223244027615,0.47966231772831924
P51858,15.174972221931377,0.0002192742023900888
P48061,8.553443155692023,0.003946935643021598
Q12913,14.91205685621701,0.0003289113035851332
Q04900,0.23477834430081296,0.6286591382523846
P13611,0.31868897133877994,0.5694551036070606
Q86VZ4,36.054508791693145,0.0001096371011950444
Q13478,0.6136844551008251,0.43010634798815917
P40259,9.666714989027241,0.0023023791250959325
P13232,6.894257341689765,0.009319153601578775
Q8NBS9,0.0727335545367476,0.7833570880385923
Q9BZW8,12.13122093448784,0.0004385484047801776
Q96LA6,10.729907154645897,0.0013156452143405328
Q9UKJ0,1.3519080637484961,0.2429558162482184
O75791,27.109079754265682,0.0001096371011950444
O43557,1.0702969137036171,0.30884771406644007
bili.high,0.02972535692391895,0.8675583817563863
P26010,8.061668989368274,0.005920403464532398
Q9NY25,2.8775376083347357,0.0891349632715711
Q6ZUJ8,1.992333802519832,0.15612323210174323
O14625,3.586879529918343,0.06260278478237036
O76036,15.369006043503344,0.0001096371011950444
Q9NWZ3,28.402273998117465,0.0001096371011950444
Q00978,24.380201361891174,0.0001096371011950444
P30044,7.81159426441311,0.00723604867887293
P51617,10.562247004194951,0.0014252823155355772
P25786,1.3916851085550062,0.24229799364104812
P19022,25.02093761753855,0.0001096371011950444
Q14203,11.081476862746806,0.0009867339107553995
P01135,0.02519195946791275,0.8695318495778972
Q8N608,7.2813466859327445,0.008551693893213464
P16083,4.326643553471468,0.03585133209077952
Q9GZT9,17.86941217772244,0.0002192742023900888
Q7L8A9,9.990233866327692,0.001644556517925666
Q13007,6.022912276298307,0.013814274750575594
Q13241,4.564031950357116,0.030588751233417387
O95544,8.359378278273253,0.005701129262142309
Q96RT1,10.661712755805764,0.0007674597083653108
Q07065,1.0480402005671796,0.3096151737748054
Q13490,20.82000627070387,0.0001096371011950444
Q15116,6.368351948030063,0.011511895625479662
anc.low,2.6289126930911104,0.10316851222453678
Q05084,36.120217488185226,0.0001096371011950444
Q15846,37.255260505330526,0.0001096371011950444
P78410,3.443438224419687,0.060410042758469465
Q8WXI8,0.0416935885001081,0.8403683806600154
O14867,6.436172034933627,0.012060081131454884
Q9UQQ2,12.145638307578983,0.0007674597083653108
Q07954,0.13659514124530117,0.7232759565837079
P80511,0.4870996282037683,0.48459598728209624
