,F_stat,p-value
P01583,33.48543606187751,0.0001096371011950444
P05089,6.501391342579368,0.012388992435040018
Q9UN19,5.645924802605929,0.01863830720315755
P51858,9.934373189090774,0.0017541936191207105
O60880,11.630350987876081,0.001096371011950444
P49788,0.09540996999007273,0.7636224098234843
P09467,10.73249110867166,0.0012060081131454884
Q9Y5K6,8.035687259224382,0.0048240324525819535
Q8NBJ7,0.041915093184701116,0.8359828966122136
P98073,0.5695377698998837,0.4484157438877316
P09104,6.231518700173309,0.011511895625479662
P63241,1.2460793893896582,0.26499287358842233
Q00978,0.032477759435958764,0.8506742681723495
Q15661,19.091259953493932,0.0001096371011950444
P01222,2.190049244778894,0.1350729086722947
lactate.high,7.88529488942049,0.005701129262142309
Q86WD7,0.05137466754622738,0.8233746299747835
Q9UBU3,1.3006595704036596,0.25216533274860214
P18564,0.3043231804780388,0.5762526038811534
O75787,5.626271790119435,0.01819975879837737
Q9BXJ7,0.00020503865968483752,0.9899133866900559
Q15155,0.30027266240102846,0.587764499506633
Q13541,0.6583975266646025,0.42177392829733584
Q8IUK5,1.0719036771862842,0.2982129152505208
Q9NPH0,3.7198165166397725,0.05361254248437671
Q9Y2J8,0.3574441989858843,0.5520228045170485
Q92844,0.035568270432241623,0.8484815261484486
Q9UNE0,3.121928372050738,0.07422431750904505
Q9UHL4,0.02541469723692426,0.8704089463874575
Q9NRA1,9.91135059132475,0.001973467821510799
P49023,3.0109547708766655,0.0842012937177941
P46379,10.333590193931565,0.000548185505975222
ccc.summary,23.939902467295575,0.0001096371011950444
Q9ULX7,0.00040126231872412293,0.9842122574279136
Q9NRJ3,11.67431063287207,0.0012060081131454884
Q9Y286,0.8873405439773369,0.34294485253809887
O43736,41.73789099970706,0.0001096371011950444
Q8WTU2,5.51554359385931e-06,0.9976976208749041
Q9GZV9,16.35490572528068,0.0001096371011950444
Q13490,0.2897826495960925,0.597631838614187
temp.high,5.8547561654890465,0.01469137156013595
Q12933,6.820438752814376,0.01019625041113913
P50749,2.9930899932852983,0.08354347111062384
Q9NR28,5.831154470999415,0.015020282863721084
O95630,9.614196020512349,0.0023023791250959325
P30838,0.8181794268156464,0.36037715162811096
Q07954,8.01914557140593,0.004604758250191865
Q13574,2.8147106505996895,0.0920951650038373
P22466,2.8829957216289,0.09045060848591163
O75569,3.6501692402357127,0.05788838943098344
Q16820,1.561739497725895,0.20776230676460913
P09417,11.012918673215841,0.0012060081131454884
P20783,9.939091627830374,0.001973467821510799
pelod.cvs,16.879123126862023,0.0001096371011950444
Q8IU57,75.84396393399665,0.0001096371011950444
Q03431,0.2824613021331149,0.5992763951321127
Q13291,0.05750543721475845,0.8147132989803749
Q9NSA1,2.7207969581613387,0.10185286701019625
Q86SR1,0.5553646367693156,0.4553228812630194
alat.high,5.447952763110383,0.019953952417498082
Q02790,12.497929877185276,0.0003289113035851332
P01579,2.2675702175028767,0.13266089244600374
P41236,7.976572027578785,0.005920403464532398
Q96LA6,1.4855723995649104,0.2249753316522311
Q9Y4K4,4.2309260001008555,0.04593794540072361
P05112,10.469958012637152,0.001644556517925666
O95841,13.91679888322582,0.0004385484047801776
Q9Y3P8,1.1098367609837079,0.30018638307203155
Q8N8S7,4.533808116547622,0.03464532397763403
Q86SJ6,0.21532496549719202,0.6442276066220809
Q92520,2.3151014837288733,0.1336476263567591
Q9Y5L3,8.106104934642152,0.005262580857362131
Q9Y5A7,1.808043038541922,0.18276504769213903
Q9NWZ3,0.09951320192800067,0.7577020063589519
P19878,0.29542091792847774,0.5919307093520447
psofa.hem,11.799408221513982,0.0004933669553776998
Q05084,0.01654182751909111,0.898585681394584
P42830,40.26833335397117,0.0001096371011950444
O60934,3.1671533402053833,0.07959653546760223
P25786,0.5180742198357,0.47889485801995396
P35754,6.943409012046092,0.0071264115776778865
P27695,5.48093209118376,0.018528670101962505
Q9UMR7,0.0630105444706134,0.8034206775572854
Q02246,1.4045328390913896,0.23670650148010086
P31431,0.3755861115706138,0.5442385703322005
O94992,0.7207258120591566,0.40280670979059313
O75688,1.3560632984167946,0.24481964696853414
Q8IXJ6,0.22471929610101332,0.6403903080802543
Q9HBB8,5.662230870228662,0.01644556517925666
P40121,2.8148158440010547,0.09604210064685889
O60760,0.03541900118502501,0.8556079377261265
Q16773,18.986446358155202,0.0001096371011950444
P35070,0.4236043491815017,0.5126630851880276
Q9NWQ8,9.053518083686477,0.00274092752987611
