,F_stat,p-value
P14784,0.04590341077847363,0.8315974125644118
P13611,2.994858092013549,0.08661330994408507
Q6UWV6,0.15621987586424346,0.6965245038921171
P43234,0.06532329832440617,0.7964039030808026
P49788,1.928303122808967,0.16555202280451706
Q99748,1.210997486889609,0.2762854950115119
Q9NSA1,10.311987161714745,0.0015349194167306216
Q9BQB4,0.593125977728005,0.44085078390527355
Q9H4D0,0.0007546090731355315,0.975112378028725
P00352,6.060704204291096,0.017103387786426928
Q96D42,0.3734434062210622,0.5394145378796185
P35070,1.7343777468833115,0.1896721850674268
Q13275,0.46958859554050186,0.4916127617585791
Q9UHF4,0.11519462055142882,0.7355553119175529
O75356,0.5886815617392521,0.4501699375068523
O60760,5.40570694542994,0.01688411358403684
P42658,0.32187733153198567,0.5667141760771846
Q15116,0.2144349390073778,0.6417059532945949
Q969D9,0.18506301450490922,0.6714176077184519
P09467,3.3947227479690634,0.07005810766363338
Q7L8A9,2.7944146341100202,0.09582282644446881
Q6WN34,0.00923307873013437,0.9220480210503235
P53582,0.3444916143610651,0.5528999013266089
Q9BZR6,0.14957525486972173,0.6998136169279684
Q14435,0.7939874080831995,0.37594561999780723
P21583,12.940837484608654,0.0006578226071702664
hr.high,3.9961384736255083,0.04884332858239228
sato2.low,1.275096411761153,0.2597851112816577
P22466,14.516920948364646,0.0003289113035851332
Q9UKJ0,5.293390068315472,0.0224756057449841
P42701,5.452829059484856,0.0224756057449841
lactate.high,1.0535531083667609,0.3110952746409385
P68106,0.35809107330656187,0.5534480868325842
cap.refill,3.0843604860545275,0.07296349084530206
Q9P0J1,0.18826660624975958,0.6722947045280123
Q05516,1.7561636090540118,0.1896721850674268
P27540,1.7705612644593114,0.18682162043635567
O60880,1.739409894309108,0.19318057230566824
P09417,0.4793556871222898,0.4943536892884552
Q6DN72,0.09472218101760475,0.760552570990023
Q9Y286,10.581291498644916,0.0012060081131454884
P20711,0.0023974856490182766,0.9628330226948799
Q8IUK5,12.668080052908062,0.000548185505975222
Q9NXA8,0.35017136865576626,0.5521324416182436
Q0Z7S8,2.4916229692580716,0.11906589189781822
P09960,0.1566537592586619,0.6910426488323649
P35240,0.006263045537063345,0.9390417717355554
Q9UKX5,5.7624639197910135,0.019734678215107992
P09668,1.7045296824933736,0.19668895954390966
Q9ULX7,14.766852709705335,0.0002192742023900888
P16083,0.021817736973296774,0.8857581405547638
Q76M96,0.69362744252634,0.40280670979059313
Q9Y2J8,0.13841762044884348,0.7170266418155904
Q9UBU3,2.9440681479671182,0.08628439864049994
P07947,9.249547259299376,0.00274092752987611
Q9UHF1,11.695179536955242,0.0008770968095603552
Q13291,4.36685060234102,0.03815371121587545
pao2.low,2.4535216912357103,0.12279355333844973
P50452,0.00262154065506028,0.9627233855936849
Q12968,0.3094830993823584,0.5830501041552462
Q9UMR7,14.888620314853735,0.0002192742023900888
P01229,0.02877130110371659,0.8672294704528012
O60240,2.9634536629005663,0.08409165661659905
Q9UNE0,13.968535129756361,0.000548185505975222
P63241,4.016630934133973,0.04856923582940467
Q8N6P7,1.0099884476335539,0.31378138362021707
A6NI73,1.9002873373873044,0.17070496656068412
P48730,3.6171734157050266,0.05898476044293389
Q9BYZ8,9.369715446741697,0.0023023791250959325
Q9UHC6,6.417723279421793,0.012608266637430107
P09104,0.5273358845711629,0.4671636881920842
Q8NHJ6,4.6208134683956095,0.03354895296568359
temp.low,1.999241398968816,0.15721960311369368
Q9Y5L3,3.4830595760432166,0.06337024449073567
P01579,15.524873380366195,0.0001096371011950444
P60568,0.27852582627069933,0.6126521214779082
O43570,1.8288945951259576,0.17892774915031245
platelets.low,34.369506810345534,0.0001096371011950444
P01222,5.929577904931196,0.016007016774476482
P23526,0.6353315804203045,0.4249534042319921
Q16552,1.1193571279145358,0.3002960201732266
P78556,3.6007828398087636,0.05953294594890911
Q15165,7.04530018191485,0.008661330994408507
Q15155,0.0951274772735481,0.7548514417278808
P10747,0.636227441098923,0.4205679201841903
Q9HAW4,3.719692530279088,0.05372217958557176
ccc.summary,14.380897291661295,0.0004385484047801776
P42768,6.141806846979438,0.012608266637430107
Q13007,9.555306616281912,0.0018638307203157549
pelod.cns,3.1891365976182517,0.07099002302379125
P03956,1.990041142099393,0.1548075868874027
P50749,4.711209842690631,0.03168512224536783
P26010,1.3112972745043534,0.24460037276614408
P50225,3.7996528944645163,0.05262580857362131
O00748,0.9487829509030138,0.33494134415086063
P42702,0.5140228122046466,0.4746190110733472
P20472,3.8392026755602866,0.04966560684135511
P52294,0.1898639655794059,0.6561780506523408
Q04759,7.1377510084990075,0.00822278258962833
Q13145,11.922340142048641,0.0009867339107553995
P19429,0.20029031656507412,0.6556298651463656
psofa.hem,12.124457985936013,0.0008770968095603552
P01583,1.06945040559028,0.3204692467931148
Q9UNK0,4.7230696140969055,0.03113693673939261
Q13651,0.35962102461311696,0.5582721192851661
Q9C035,1.088561413501477,0.303804407411468
P09038,3.4828917285559657,0.0664400833241969
O15357,1.1674449359019388,0.28560464861309065
psofa.resp,4.832830141318496,0.025052077623067645
Q8IZP9,21.25289627088824,0.0001096371011950444
O95841,9.23768495852178,0.0024120162262909767
Q03426,3.6235775654427638,0.0587654862405438
P25815,0.28425961573217284,0.5970836531082118
O75787,1.0600340644967485,0.3069838833461243
gcs.low,1.0210070958705153,0.3203047911413222
P28845,3.5650011762909504,0.06084859116324964
P05412,0.6694079941995881,0.42188356539853084
P09238,0.30684765418223736,0.5816248218397105
Q8WTU2,18.196480768006058,0.0001096371011950444
Q9UQV4,0.3448680377995513,0.5674816357855498
P53539,2.0033895324214313,0.16719657932244272
Q02246,14.732622932696033,0.0003289113035851332
Q96SB3,5.504734723140048,0.020611775024668346
Q8N1Q1,2.192175603556997,0.14208968314877754
Q15846,17.636118436622148,0.0001096371011950444
Q13490,6.178980959964943,0.01370463764938055
Q8N8S7,10.182779346717618,0.0020831049227058437
P29017,4.1976142874641935,0.04188137265650696
psofa.cns,0.2558717059877992,0.621039359719329
Q06830,0.05122507924678434,0.8215107992544677
O15169,3.3668506102116393,0.06852318824690275
Q6UXB4,0.454138818054403,0.5029053831816687
Q9NPH0,5.6243353506397264,0.016335928078061616
O43827,4.03934282035057,0.04977524394255016
Q7Z6M3,0.0917588090711825,0.7731608376274531
O75688,0.8159247171099747,0.3659686437890582
P39905,1.4495383152098995,0.22661988817015677
Q06418,7.421242186956249,0.0074553228812630195
Q13478,0.0001443576984793758,0.9905712092972262
temp.high,0.9799352680080202,0.32035960969191973
P10145,1.6046453344808016,0.21488871834228704
Q92692,1.011456721373581,0.3078609801556847
P19022,12.535760560518492,0.0003289113035851332
O95630,4.080070973327739,0.04626685670430874
Q11201,2.0988720330178574,0.14746190110733473
P35754,0.6209883542522925,0.437013485363447
P43629,0.2595063534946818,0.6128713956802982
Q15661,8.030312105487212,0.0051529437561670865
P19474,0.026643142684438684,0.8686547527683368
P42830,12.673307919439402,0.000548185505975222
O43854,4.902306473360333,0.029821291525052078
lymph.low,9.473577760861236,0.0020831049227058437
P55773,0.7189017415433917,0.40730183093958994
Q6EIG7,1.0411766847303894,0.31147900449512117
O95994,1.126770733058855,0.29371779410152393
Q9NRA1,0.68485497724472,0.3995175967547418
P58499,13.878820436846416,0.0002192742023900888
P50135,1.709817888055324,0.19219383839491283
P09525,1.4449357187540468,0.2259620655629865
P01258,5.619076009619277,0.01896721850674268
P27797,0.005487937541866544,0.9411248766582612
Q15517,7.812031935710363,0.005701129262142309
P80303,3.1495028225447843,0.0812410919855279
Q07325,14.138097321852507,0.0003289113035851332
paco2.high,2.0302297798783355,0.15601359500054818
Q9NYY1,0.024699191315976043,0.8952965683587326
P21246,0.044678679654278367,0.8353250740050433
Q9UQQ2,2.2033223061929577,0.14154149764280233
O95831,0.06049403313826247,0.8118627343493038
Q9BZW8,3.3291145841920424,0.07608814822936082
Q9GZY6,0.58614894479701,0.4362460256550817
Q9Y653,0.05396623746423775,0.8107663633373534
P34130,7.667682822292056,0.005591492160947264
P40121,1.9753322460253704,0.1583159741256441
Q9NQX5,3.4421399975115987,0.06720754303256223
