,F_stat,p-value
P35225,5.516483047119828,0.019076855607937725
P18564,0.48911084116058207,0.47966231772831924
Q76M96,0.8700744759731011,0.3474399736870957
P27540,0.009968506002758394,0.9181010854073018
Q9P0M4,4.835870331125575,0.0293827431202719
P13232,12.655495927832837,0.0008770968095603552
Q9NXA8,6.063177003105102,0.016335928078061616
P34130,0.955174750376287,0.32704747286481745
Q9ULX7,0.8470845468375866,0.3545663852647736
P53539,1.262597302370722,0.2590724701238899
P12034,7.189815470285888,0.007674597083653108
Q641Q3,2.7083942252570505,0.10251068961736652
O14713,3.63975841625073,0.05459927639513211
P49788,10.51658765367922,0.0014252823155355772
Q13275,3.9022766357532994,0.04867887293059971
P09238,6.618646688865292,0.011073347220699485
Q13651,10.445608968507194,0.0012060081131454884
rr.high,7.066508613696736,0.006742681723495231
,2.151077016833908,0.1385812959105361
Q02246,0.8785668659602384,0.34952307860980153
Q13308,0.5743570826044966,0.44282425172678436
Q8WTU2,6.290576615998304,0.012937177941015239
Q99748,1.207761534063301,0.2699265431421993
O95502,0.9973876194407675,0.3257318276504769
Q9BXJ7,0.005589961517379333,0.9387128604319702
P05112,2.6328193368222843,0.1049227058436575
P68106,6.3960853781325255,0.010525161714724262
P09668,8.11625572845673e-05,0.9933121368271023
Q6UWV6,0.0028181295479883465,0.9600920951650038
pelod.cns,1.8239480686130725,0.175309724810876
O43240,2.9534136471010353,0.0844205679201842
Q9H6B4,0.9045430545870219,0.345685780067975
Q11201,0.4333880410502355,0.5128823593904177
Q9UQV4,0.03627496831173755,0.8484815261484486
Q9H4D0,1.779226027383574,0.1812301282754084
Q9NY25,3.231911301785524,0.0735664949018748
P58499,3.969151601993442,0.051748711764060956
Q15846,11.727542497242574,0.0008770968095603552
P15018,0.49391928523780915,0.48920074553228815
Q92520,0.038098023747817004,0.844424953404232
P07947,4.937690006733953,0.028176735007126412
P08727,7.170077840294368,0.008003508387238241
P52294,0.3040649920642767,0.5815151847385155
P39905,3.5955380549941536,0.05942330884771407
O43854,1.2946018012655625,0.2541388005701129
P49771,16.095650497041145,0.0001096371011950444
Q9UMR7,10.66633323357353,0.0015349194167306216
Q9BYZ8,0.050752309162770314,0.8268830172130249
Q9NYY1,0.33732161384535225,0.5939041771735555
Q15661,8.794983060461758,0.0018638307203157549
P50452,0.003028568968674981,0.9549391514088368
Q8NC01,2.278357168773429e-06,0.9987939918868545
Q92844,3.9286410646396392,0.05043306654972043
P50225,9.81885692806353,0.001644556517925666
pelod.ren,0.0003614996743568725,0.9152505207762307
Q9NSA1,5.061560261713389,0.020282863721083216
O75475,1.4029066748476593,0.2342944852538099
Q9UHL4,9.896323380124183,0.0020831049227058437
Q01973,1.1984521988430024,0.26850126082666376
P60568,0.6193321453728077,0.43745203376822717
O00161,8.130899727366534,0.005372217958557176
Q8NI22,1.5989875386749177,0.20282863721083214
P30044,12.767600558572905,0.0004385484047801776
O60880,9.315631441394514,0.0026312904286810656
P21583,8.40198420256361,0.0048240324525819535
O75787,2.592916089849617,0.1029492380221467
crea.high,1.070418636984589,0.3101633592807806
temp.high,0.7920494399073347,0.37128604319701786
Q9UBU3,19.78702378596817,0.0001096371011950444
P20936,0.16913086916633344,0.6895077294156342
bili.high,0.11466034885034673,0.7446551913167416
P43629,2.8067973624290232,0.09428790702773819
P27797,0.41230278235365736,0.5211051419800461
Q14435,1.0298734072786377,0.303804407411468
Q9UHF4,1.1359497140214239,0.2876877535357965
hr.high,0.6341645952360339,0.4291196140774038
Q86SJ6,1.638592542833835,0.19942988707378576
O95994,6.106644839125938,0.013595000548185505
P49763,0.02933114315312302,0.8603223330775134
Q9NRA1,0.010755847634868336,0.9149216094726456
Q9Y5V3,0.8466434859680277,0.35478565946716367
Q16820,2.5948622718877425,0.11051419800460476
Q9Y3P8,14.980529959365516,0.0002192742023900888
Q8N6P7,0.30541417429458106,0.5878741366078281
O75354,0.2932864898319463,0.5840368380660015
Q9Y5L3,0.18175604112975488,0.6630851880276285
Q8N1Q1,11.675661328675266,0.0009867339107553995
Q9NQ88,1.8534788432791647,0.16927968424514855
Q9C035,4.083132792474738,0.042648832364872276
P63241,0.5290493090867128,0.4678215107992545
Q07065,2.6710593536970793,0.10667689946277821
Q96D42,1.192074070780697,0.26828198662427366
Q0Z7S8,0.05304037657862282,0.8242517267843438
P05412,0.14683387329207814,0.7049665606841355
Q9NR28,0.0075586753483070064,0.9291744326280014
Q9UHC6,1.586755539993932,0.2108321455980704
Q15517,4.005518054529912,0.048021050323429446
gcs.low,1.2177144056305318,0.2625808573621313
Q04759,11.164832431121491,0.000548185505975222
O75791,3.1110793206275056,0.0842012937177941
P61244,2.3107561958149083,0.1281657712970069
P55957,9.588932242105262,0.0015349194167306216
Q92692,0.10613126023004875,0.7395022475605745
Q8IZP9,0.00018180333579628053,0.9888170156781054
Q9NQX5,0.310753214795674,0.5669334502795746
Q13007,4.285901802753293,0.03771516281109528
Q06418,6.487342193364081,0.011073347220699485
Q9GZV9,4.830453223937499,0.029053831816686766
platelets.low,12.528111590983563,0.000548185505975222
P01137,22.34341329609561,0.0001096371011950444
Q9GZT9,4.593495114301658,0.03190439644775792
P53582,4.424921705005721,0.03343931586448854
O43570,1.148587230817173,0.2807806161605087
O43827,0.005624690899887703,0.9486898366407193
Q8NDB2,5.6325012230757885,0.021050323429448525
P29474,0.004933696102645949,0.945839272009648
age.at.bc,1.3639897851335272,0.25194605854621205
O00748,0.39114619606575257,0.5261484486350181
Q12913,14.164668184890749,0.0002192742023900888
A6NI73,4.729318432494347,0.03212367065014801
Q9NRJ3,12.974477820430721,0.0008770968095603552
P23229,16.23120347519791,0.0001096371011950444
sato2.low,8.673674239413666,0.0043306654972042535
P23582,0.6773513466302973,0.4078500164455652
Q9NPH0,1.142521574139937,0.2809998903628988
Q15165,0.05420604593620841,0.8176735007126411
Q9UKL0,0.1116875349256136,0.7382962394474291
Q6DN72,16.98389891929247,0.0003289113035851332
P51858,0.9169434207855192,0.34086174761539306
P49023,4.028341934039351,0.04637649380550378
Q9UNK0,5.58379614059929,0.017761210393597193
temp.low,1.0165356667967098,0.31438438767678983
P01579,0.013833068753036942,0.9053831816686767
O95786,12.459136175911917,0.000548185505975222
Q8N608,0.8367972326144044,0.35588203047911415
Q9BQB4,4.039008401692747,0.0449512114899682
P52888,1.5322227279413034,0.21960311369367394
Q9P0J1,4.548548681599461,0.031027299638197565
psofa.cns,0.8807791158500513,0.3353250740050433
P00749,6.48851136894366,0.013046815042210284
P40121,3.561567143342383,0.05898476044293389
P25815,0.0007133916798619474,0.9759894748382852
P19971,3.069974946833035,0.07740379344370135
P46109,7.385277458226942,0.0067975002740927526
Q96P31,5.019539504963396,0.025764718780835433
Q14203,7.34696597696677,0.008661330994408507
P01222,1.3445338740768857,0.23714504988488105
anc.low,5.6196786601686615,0.01819975879837737
P09525,5.805338220371619,0.015568468369696305
Q05516,2.3483615364397874,0.12235500493366955
