,0
cate_neonate,7.00688261532258e-05
eth_asian,0.7678239423634285
eth_mixed,1.0
eth_caucasian,0.7553388485062513
eth_african,0.18097950355223372
eth_jewish,1.0
sex,0.5241350273480685
ccc.neuro,0.010038347988854461
ccc.cardio,0.2986723953539245
ccc.pulmo,0.0007333307897563257
ccc.uro,0.2646596654283483
ccc.gastro,0.009070059447127342
ccc.haemimmuno,0.021604797191191304
ccc.metabol,0.6454214741358988
ccc.malform,0.27223934195108296
ccc.onco,0.5661796894868851
ccc.neo,1.9211713542564168e-06
ccc.surg,6.928276685099759e-06
ccc.techdep,0.044584140201021805
ccc.transplant,0.40827885296566796
cate_comorbidity,1.0
cate_healthy,0.0001982368632622408
cons05.resp,1.759261094300445e-20
cons05.cvs,3.47368110595942e-05
cons05.cns,1.6982725269375784e-05
cons05.ren,0.08244303733437686
cons05.hep,0.5572329144882793
cons05.hem,0.4360114528918777
niv,1.421534384046306e-08
iv,1.09009663459877e-14
hfnc,0.7468815112768554
ecls,1.0
inotrope,0.00017673338394556012
crrt,0.07980685619559055
focus_abdominal,0.672791374161984
focus_clabsi,0.00020427800957793787
focus_cns,0.3061192270943458
focus_earnosethroat,1.0
focus_endocarditis,1.0
focus_osteoarticular,1.9041728793018128e-06
focus_other,0.7468815112768554
focus_pneumonia,0.7293767008641698
focus_primbsi,0.044393555605495946
focus_skin,0.09001196675504786
focus_toxic_shock,0.5137299005235069
focus_uti,0.0009652441437172931
focus_wound,0.20621118166889035
cahai_ca,9.667980529338623e-08
cahai_eos,0.5223570611297467
cahai_hai,0.020187934184386067
cahai_los.ca,0.04254981852871226
cahai_los.hai,0.0026582389787610135
patho_candida,1.0
patho_cons,0.0006893441075987911
patho_ecoli,0.5147971890046841
patho_enterococcus,0.7468815112768554
patho_hinfluenzae,1.0
patho_klebsiella,0.7786588250529844
patho_nmeningitidis,0.6454214741358988
patho_othergneg,0.575217293894142
patho_othergpos,0.7045188810679477
patho_paeruginosa,0.7786588250529844
patho_sagalactiae,0.08631419272562257
patho_saureus,0.0013545619216463571
patho_spneumoniae,0.8754307145801993
patho_spyogenes,0.6367999658307011
patho_viridansgroup,0.3442369289904885
abx.change.pen,0.04922980802492011
abx.change.oxa,0.7054782589779388
abx.change.pip,1.0
abx.change.cla,0.14038081370273034
abx.change.cxm,0.023194726430002997
abx.change.cro,2.624291412003421e-08
abx.change.fep,0.03661728617535771
abx.change.mem,0.052085230622760145
abx.change.amk,0.584344157207586
abx.change.van,0.002015449781661062
abx.change.cip,1.0
abx.change.lzd,1.0
abx.change.cli,0.40827885296566796
abx.change.mtz,0.5137299005235069
abx.change.sxt,1.0
