,F_stat,p-value
P14784,0.26196014641574683,0.6133099440850784
Q11201,0.901997602038266,0.34458940905602453
Q13007,7.874617441330676,0.004385484047801776
Q9GZV9,10.081020769262418,0.0018638307203157549
Q12913,217.86717081772304,0.0001096371011950444
P31431,59.43838161558043,0.0001096371011950444
P01583,1.534291066520657,0.2257427913605964
ccc.summary,0.7889325321068769,0.40280670979059313
wcc.low,9.315425388427842,0.0018638307203157549
anc.low,5.217312742124706,0.024010525161714723
P01588,5.720969550917571,0.016335928078061616
P01137,31.921956530972835,0.0001096371011950444
P42830,11.159076696873843,0.001644556517925666
Q9UQQ2,131.40765573717647,0.0001096371011950444
P42768,165.09564511386648,0.0001096371011950444
Q04759,121.67362126358096,0.0001096371011950444
P13232,0.15216663605758485,0.6955377699813617
Q8IZP9,0.5275178624233773,0.4622300186383072
Q96RT1,227.26659487454765,0.0001096371011950444
P20711,0.4748021229774053,0.4911742133537989
P29017,4.243172286725003,0.04155246135292183
P05412,22.28499777213812,0.0001096371011950444
P01138,11.214410795012768,0.001096371011950444
O75791,247.8898009692508,0.0001096371011950444
P01229,4.06774434883366,0.04484157438877316
Q8NBJ7,23.873070040018963,0.0001096371011950444
Q9HCM2,41.20067826426126,0.0001096371011950444
P29474,10.047201176475035,0.0014252823155355772
inr.high,3.398551691695923,0.06402806709790593
pelod.resp,3.0106836416444716,0.07915798706282205
P09238,4.8122780860612755,0.030588751233417387
Q96D42,1.2432268075789488,0.2657603332967876
Q9UHL4,25.668090549055293,0.0001096371011950444
O14713,42.564017964615246,0.0001096371011950444
Q8IU57,3.5856605088965856,0.05854621203815371
P09038,123.02997432494612,0.0001096371011950444
P25786,24.831984436958315,0.0001096371011950444
pelod.score,1.2240881420325935,0.26806271242188356
P43629,2.837262107769842,0.08847714066440084
O00161,248.8156539627675,0.0001096371011950444
psofa.hep,1.6375260106529164,0.18824690275189124
P49771,33.67495263140893,0.0001096371011950444
Q16820,18.058761871396516,0.0001096371011950444
pelod.hem,38.598335539435276,0.0001096371011950444
Q04900,63.37970726054064,0.0001096371011950444
O95760,2.994224391628488,0.08255673719986843
P35240,45.430285242395485,0.0001096371011950444
Q9HBB8,14.600635566164083,0.0001096371011950444
Q6EIG7,70.6376612458333,0.0001096371011950444
Q9BZW8,10.956838213700127,0.0017541936191207105
Q8N8S7,0.07170843543858714,0.7874136607828089
P03956,8.57015958032225,0.003289113035851332
Q8NDB2,168.33406783553252,0.0001096371011950444
Q8IUK5,0.45343853457046684,0.5058655849139349
Q9P0M4,0.7429691853032622,0.39787304023681613
P15514,18.821070304199086,0.0001096371011950444
P09467,6.765432547344761,0.008990242297993641
Q15116,1.0373830488723252,0.31049227058436574
Q6UXB4,5.640446434733773,0.017761210393597193
psofa.cvs,0.6733356492641583,0.40735664949018746
P68106,108.63683057861918,0.0001096371011950444
Q9Y286,7.046284253168382,0.01019625041113913
P08727,1.8786231890296892,0.17092424076307422
Q96JA1,0.7129614250717193,0.39403574169498956
P07332,159.63493070776346,0.0001096371011950444
Q9BXJ7,0.03050820479055944,0.8597741475715382
paco2.high,2.7702276603933846,0.09927639513211271
Q13651,5.7833152056036665,0.01622629097686657
Q8WTU2,0.7528774184597681,0.385155136498191
O15169,321.5126639240331,0.0001096371011950444
Q9GZM7,1.3485864172023365,0.24723166319482512
Q9Y5V3,41.828939202395745,0.0001096371011950444
O60240,3.4177157024556895,0.06808463984212257
Q9UMR7,61.508004191065694,0.0001096371011950444
O14788,0.00795681154029326,0.9280780616160509
Q96LA6,22.967107787257433,0.0001096371011950444
Q8N608,0.22271364784033906,0.6342506304133319
Q9NWZ3,279.8408714659902,0.0001096371011950444
P12724,105.50884361818746,0.0001096371011950444
Q01973,0.07400544776322356,0.7880714833899791
Q7L8A9,35.27425994293958,0.0001096371011950444
O14625,9.350115540798859,0.003618024339436465
