,F_stat,p-value
P21583,6.89936404261148,0.010854073018309396
Q86WD7,0.6768469783108937,0.4051090889156891
P00352,1.9797975974253292,0.16017980484595987
Q9NRJ3,3.285319985707875,0.07016774476482841
P29474,2.1142991461740515,0.14702335270255454
O75688,0.1336732106938725,0.7163688192084201
P53582,0.8582891035314282,0.3490845302050214
alat.high,0.2526640210387621,0.6287687753535797
P13611,9.166390422147753,0.0024120162262909767
Q86VZ4,3.9109682620690394,0.04626685670430874
Q99731,8.172491230944964,0.005372217958557176
P15018,2.8169847686660128,0.09680956035522421
crea.high,1.0288460034444509,0.30725797609911193
O60240,0.633520321175056,0.43197017870847493
P63241,0.13579324345718427,0.7083653108211819
Q9NPH0,0.5619043232188191,0.4588312685012608
Q9UNE0,2.8663862981184236,0.09165661659905712
Q9NQX5,6.496284062890803,0.01096371011950444
Q6UWV6,3.9956066793169382,0.04308738076965245
Q9UKX5,21.60432869740434,0.0001096371011950444
P26010,0.3611226606644019,0.5510360706062931
P09960,1.1152474759646283,0.29470452801227937
Q9HBB8,5.87416300662491,0.016007016774476482
Q8NBS9,6.482967904226142,0.010634798815919307
P43629,1.1691821313164261,0.28955158425611227
Q9BYZ8,7.031381185465563,0.0077842341848481525
P20783,6.504600822481221,0.008332419690823375
Q6WN34,2.2080514858488582,0.13397653766034426
Q13145,2.430530435872989,0.12378028724920513
Q13574,0.01708369528722159,0.8983664071921938
P43234,1.3329128320751549,0.24624492928406974
psofa.ren,13.966997915308571,0.0002192742023900888
Q03403,29.66084833387069,0.0001096371011950444
pelod.resp,31.60058838915462,0.0001096371011950444
P35070,0.14743124187633166,0.6958666812849468
Q92520,0.5204120854168444,0.46946606731718016
P34130,2.019415458895291,0.1583159741256441
Q9H6B4,6.214014262632754,0.012827540839820194
Q92692,17.992890602151284,0.0002192742023900888
Q8NHJ6,1.6768032375313697,0.19515404012717905
P35754,0.7124250482188881,0.3982019515404013
P22466,0.0010732929708489227,0.975550926433505
Q15846,1.3825850967796307,0.2429558162482184
P53539,0.19090780561112022,0.6626466396228484
P18627,17.160220356739792,0.0001096371011950444
Q00978,4.108866194041062,0.04528012279355334
P05412,7.719164125839918,0.0064685889705076195
P19971,0.09015889686526184,0.7609911193948032
P23229,5.605241694252831,0.018747944304352594
Q8NBJ7,0.6123575272854683,0.4336147352264006
Q9Y653,3.232575567330811,0.07104484157438877
Q9Y5V3,0.02717407374419926,0.8726016884113584
temp.low,6.60655815061782,0.009538427803968862
Q96DB9,0.17404816472942283,0.6768994627782041
P78556,14.132733998984026,0.0003289113035851332
Q8NI22,14.719833944692807,0.0002192742023900888
sato2.low,29.544850283376647,0.0001096371011950444
P98073,0.332880973252859,0.5598070387018967
temp.high,1.3030984530035046,0.24777984870080036
Q8N8S7,3.1426888283810976,0.08167964039030808
fio2.high,21.814960781266635,0.0001096371011950444
P19429,12.922779525766034,0.0004385484047801776
P30048,0.05448514672242897,0.8178927749150312
Q86SJ6,3.033191837748896,0.08365310821181889
Q7L8A9,0.9118987824883258,0.33713408617476154
P35225,2.527525494614704,0.12224536783247451
Q9UMR7,3.145131533482116,0.08058326937835764
Q9UHX3,0.10808806562260496,0.747944304352593
Q9BXJ7,0.33688332816312866,0.5659467163688192
Q13291,4.519383940431677,0.034426049775243946
Q8NC01,10.829089535112756,0.0009867339107553995
Q06418,0.8337115647047126,0.3647626356759127
Q01973,1.6424108688981294,0.2005262580857362
P40121,0.007826818459444879,0.9289551584256113
wcc.high,0.5329168646732098,0.47478346672513977
P27540,0.23252784922713302,0.6339217191097467
Q9Y5L3,0.3307550875369985,0.5718671198333516
P20711,0.7684483403579357,0.3740817892774915
paco2.high,7.264112918452035,0.006578226071702664
P01579,1.9025960365821157,0.1688411358403684
Q14435,13.775078231532408,0.0001096371011950444
P09038,2.0006142601350443,0.1545883126850126
Q9GZV9,21.74619588528834,0.0002192742023900888
P51693,0.7364898274367224,0.39129481416511347
O14625,20.113612339927833,0.0001096371011950444
Q9NR28,1.4083306071878718,0.24350400175419362
Q15517,3.4843511292889726,0.06512443810985638
Q8WX77,9.516073280807115,0.001973467821510799
Q9UBU3,6.493667108436733,0.009319153601578775
P20472,0.09919128805484655,0.7500274092752988
P01258,16.353681777899975,0.0003289113035851332
P13232,28.549294844231934,0.0001096371011950444
Q16820,1.3359561059060263,0.24624492928406974
P25815,2.1070639524109387,0.14636553009538428
anc.low,3.731857076534245,0.0528450827760114
Q13275,1.4448883580799479,0.21938383949128384
Q7Z6M3,2.9421912824715055,0.07915798706282205
P07332,0.42539613964744505,0.506304133318715
Q86SR1,7.745230670916019,0.006030040565727442
P01229,1.54465029285998,0.21872601688411358
Q9ULX7,0.6626554180848784,0.41146804078500165
Q16552,2.0250882213618415,0.1543690384826225
P20936,0.23547140977663025,0.6298651463655301
O15444,10.064501317974033,0.0013156452143405328
O14713,0.22091789321849173,0.6380879289551584
Q7LG56,0.5102986509723033,0.4683696963052297
O76036,19.8068980268886,0.0001096371011950444
hr.high,25.83261573418944,0.0001096371011950444
Q8WTU2,4.687089982561223,0.0333296787632935
Q76M96,1.867937519158746,0.17618682162043636
Q9H5V8,16.411361154918477,0.0001096371011950444
Q8N608,0.3106693614973534,0.5763622409823485
P80303,1.083829851218795,0.2993092862624712
P52294,2.103934977777236,0.15140883675035632
P07947,0.8871853574887014,0.3450279574608047
O00300,3.256462234315829,0.06907137375287797
O75354,0.11272484121763895,0.7324854730840916
pelod.cns,7.880821061010974,0.003837298541826554
Q13478,6.507849076941389,0.008551693893213464
Q8IZP9,0.3905572034538675,0.5262580857362131
Q9BXN2,2.763773906245703,0.10229141541497642
P09668,0.1646444863227857,0.688849906808464
Q14790,1.9264303868903694,0.16335928078061615
P78423,1.3350790434408129,0.2522749698497972
P05089,0.03420176115765143,0.8562657603332968
P78310,3.814055003254384,0.051967985966451045
P30838,2.118026835823817,0.1434053283631181
Q9Y5A7,0.0935772499710304,0.7527683368051749
P49763,6.984452811591803,0.009867339107553996
P12034,6.810257381943954,0.008551693893213464
Q9NYY1,1.3750292605412353,0.26290976866571647
Q8N6P7,0.35448033472645407,0.5544348207433395
psofa.resp,25.657057673460763,0.0001096371011950444
Q641Q3,3.481863913401056,0.06139677666922486
Q9Y286,1.1525828063714647,0.28713956802982127
P68106,0.05545503030466953,0.8137265650696196
P08727,41.62721804479065,0.0001096371011950444
O95994,8.934954773123126,0.003618024339436465
psofa.score,93.92185505260746,0.0001096371011950444
P39905,1.6347617128381275,0.1989913386690056
Q8NDB2,12.66581686977326,0.0004385484047801776
O15357,2.9465185561038085,0.08474947922376933
O14788,28.420676887317065,0.0001096371011950444
Q8WVQ1,3.2416225574820805,0.07126411577677887
P58499,9.264053682996083,0.0023023791250959325
P02778,1.237653327204173,0.2745313013923912
P09417,0.14647122284360636,0.7056243832913057
O43508,36.679000255832314,0.0001096371011950444
P16455,0.012842618392186329,0.9122903190439645
Q9Y3P8,8.140799242182151,0.00471439535138691
P50452,0.3326165125657641,0.5671527244819647
Q03426,0.8363486092280334,0.36553009538427805
P49771,0.41438745139421895,0.5266966341409933
Q9NRA1,4.515521680395076,0.03190439644775792
inr.high,6.258117839227388,0.009757702006358952
O75356,1.0946799974304942,0.3015020282863721
Q03431,0.0997124372774652,0.7528779739063699
Q9UHL4,1.9833877681970609,0.16303036947703103
P48730,0.28144791342812775,0.5906150641377041
P27797,2.9749899819334487,0.08277601140225853
P06850,16.643889080907112,0.0001096371011950444
Q92844,5.30951263087926,0.022037057340203926
map.low,101.89322246081802,0.0001096371011950444
Q9UHF4,1.3981986294475195,0.24383291305777874
Q13490,1.0260546862559958,0.31049227058436574
Q8IUK5,13.878346749254073,0.0002192742023900888
P42768,0.06199004625067872,0.8055037824799912
Q7L5Y9,0.018655855906662487,0.8905821730073457
Q6EIG7,7.668642829714272,0.005262580857362131
Q12778,3.8576598349169786,0.04834996162701458
A6NI73,0.025429773554951633,0.876438986953185
Q9Y4K4,2.8373465225115275,0.09198552790264225
rr.high,12.353045927547646,0.0003289113035851332
P51858,0.17911012419891806,0.6704308738076965
Q05516,0.14504605413251065,0.7021159960530644
Q9NWZ3,9.681500609468948,0.0024120162262909767
Q9GZY6,0.0022913887120792746,0.9641486679092205
P09467,1.723288542047088,0.18868545115667143
P05112,14.25283647138398,0.000548185505975222
Q15661,11.798089974671981,0.000548185505975222
P01583,5.014280858553592,0.021817783137813837
Q96JA1,3.0677101732700067,0.08266637430106348
P23526,1.798351267782007,0.180243394364653
O75475,0.5959459656189848,0.4403025983992983
O94992,3.805550113521857,0.05459927639513211
Q9UKJ0,4.340909225342277,0.0382633483170705
P09104,0.3707470496886805,0.5539962723385594
P80075,13.2085656543711,0.0003289113035851332
Q99748,5.220181738685234,0.020611775024668346
P13500,6.847025680463409,0.008003508387238241
Q969D9,2.4656526269205927,0.11314548843328583
Q96P31,13.231596864725185,0.000548185505975222
platelets.low,0.22149059977723803,0.6343054489639294
Q06830,3.181943810076246,0.07543032562219056
O60880,9.611093216165248,0.002192742023900888
sbp.low,77.32533189414961,0.0001096371011950444
Q96RT1,2.0274466535280045,0.15743887731608378
Q9NQ88,0.15745687285356863,0.6901655520228045
O95786,9.691127382256223,0.0018638307203157549
P50749,0.6578555631243466,0.4184848152614845
P35237,0.03594761043219385,0.8476044293388882
Q9HCM2,11.519275408690177,0.000548185505975222
O75787,1.178888445488524,0.2756276724043416
Q15116,1.7105988015970615,0.19789496765705514
Q9UN19,8.226045545316248,0.004604758250191865
O95502,0.08994868673567089,0.7591272886744874
O60760,5.604782582897741,0.020282863721083216
gcs.low,16.232041994313104,0.0002192742023900888
pelod.cvs,116.45996140760964,0.0001096371011950444
psofa.cns,17.375440452204817,0.0001096371011950444
P28845,11.716858874053434,0.0006578226071702664
Q12968,0.1243107516580477,0.7345685780067975
O15123,9.457616989730385,0.002192742023900888
P01588,10.153004419863498,0.0023023791250959325
Q07065,0.5926258349813697,0.449402477798487
Q04637,4.0344096973378125,0.044183751781602894
pelod.hem,37.41183503080383,0.0001096371011950444
Q9UKL0,2.8865786623114027,0.08792895515842561
Q9NY25,1.0018171359866475,0.3228812630194058
P50225,0.3941056902411648,0.53075320688521
Q96SB3,9.79191278845151,0.0018638307203157549
O00186,0.6897730529977193,0.40521872601688413
P10147,10.238422991439775,0.0009867339107553995
