,F_stat,p-value
Q13007,5.399820932015566,0.019844315316303037
P01222,0.5670039735794385,0.4588312685012608
P13232,9.43650077853401,0.001644556517925666
psofa.hem,1.0675302875990442,0.3078609801556847
Q86SR1,1.5288012141994012,0.21982238789606404
O14625,3.821099798370216,0.04922705843657494
Q06418,2.1464536948794466,0.14581734458940906
Q9NYY1,0.036509508468608606,0.8607608814822936
anc.low,0.3784239262622467,0.5379344370134853
pelod.hem,0.807363018437913,0.3602126959763184
lymph.low,1.979846789032341,0.15886415963161934
P20783,0.46506051720781694,0.5080583269378358
P35225,1.2797950253003405,0.2576471878083543
P60568,0.25069891197914695,0.6224098234842671
P42830,0.08677210035320641,0.7641705953294595
P49771,4.453317699285345,0.03782479991229032
Q15797,8.831716556122442,0.002960201732266199
P31431,2.561822717251059,0.10886964148667909
O14713,4.574540103567433,0.0293827431202719
wcc.high,0.0001634682643796707,0.990132660892446
crea.high,0.04283250981138352,0.8449731389102072
wcc.low,0.01119782607109176,0.9169498958447538
Q13651,0.024135597856835625,0.8809341081021818
P08727,7.716004662530424,0.005701129262142309
Q86SJ6,2.1653028683532067,0.1486679092204802
Q9BQB4,2.409855337010006,0.1155575046595768
platelets.low,1.1076227586930416,0.2956364433724372
O43827,6.448128183114456,0.011182984321894528
Q86WD7,8.788116593402682,0.0037276614406315097
Q8IU57,2.542841754886031,0.11018528670101962
Q13241,2.1997161345807146,0.1370463764938055
Q8WTT0,0.0596977775919083,0.8093410810218178
P09238,7.034044908235306,0.008770968095603552
P15514,1.109042949808059,0.2841793662975551
Q9Y3P8,3.3780259566785036,0.06293169608595549
Q9BYZ8,0.024671663625202987,0.8820304791141322
Q9NRA1,2.6440951829853994,0.10207214121258634
O00748,1.3344214983420601,0.24920513101633593
O95841,4.506217314275545,0.03256221905492819
Q9UQV4,0.7791477922244936,0.3806600153491942
Q8IUK5,0.3496302698691042,0.5535577239337792
P49763,3.5189144326773607,0.06337024449073567
P98073,0.27708465909258817,0.6000438548404781
Q9P0M4,7.880430519493503,0.003508387238241421
P25786,1.4814595104826411,0.2261813397653766
ccc.summary,5.561109900252598,0.017487117640609583
P01137,0.08327188482003219,0.7711873698059424
Q9NRJ3,0.02618715710415072,0.8751233417388444
P50591,1.9332387622473854,0.16335928078061615
Q96LA6,5.158450461971245,0.025216533274860214
P80098,2.533804822024897,0.10371669773051201
O43508,3.1926803663564294,0.07499177721741038
O43570,5.637207008817076,0.017980484595987282
Q9HBB8,0.03912122007478023,0.8396009209516501
P01732,5.012989011049375,0.0244490735664949
P27797,5.661537980415116,0.01622629097686657
Q07325,0.7036854038241841,0.395022475605745
P29017,2.801419486243301,0.09823484267075978
Q9BZW8,0.178567930596412,0.6687863172897709
Q96DB9,0.20106944527695034,0.6516829295033439
Q6WN34,3.9769770042828343,0.04703431641267405
O75688,0.18791900542584236,0.6713079706172569
Q9UKL0,7.182520645368841,0.0067975002740927526
P01374,0.8886965705786055,0.34831707049665606
P48061,7.123916221891735,0.0077842341848481525
P28845,6.758286852016747,0.008880605196798596
P39905,1.5356757781755852,0.2200416620984541
pelod.ren,1.3071525953369578,0.2227277710777327
O95994,0.91371826761265,0.3342835215436904
O14788,1.4939207186022325,0.22738734787852208
P15018,0.007562599469636553,0.9332310053722179
P51693,0.11956972758830414,0.7310601907685561
O43736,1.8434237512548979,0.17991448306106786
P09525,16.843778812192962,0.0001096371011950444
Q03403,0.0500331293881937,0.8175638636114461
P09467,4.54186628670284,0.032014033548952964
Q15155,3.7006445690960734,0.056024558710667687
Q06830,8.84545180085506,0.003946935643021598
P43234,0.47076870478017757,0.4940247779848701
O60760,3.9610433862785217,0.047143953513869095
pelod.cns,0.064696193162577,0.8184409604210064
P13611,0.03545383627706917,0.8536344699046157
P09960,8.88004219644999,0.003837298541826554
P80162,2.733700902147849,0.09746738296239447
Q6EIG7,0.3135841892812435,0.5741694989584475
Q15165,5.227860614803438,0.023681613858129592
Q92692,6.10135721277426,0.013485363446990462
O95750,5.197990595013574,0.02335270255454446
O76036,0.24698608787591184,0.6197785330555861
P30044,2.960208182680062,0.08354347111062384
P21583,2.6466980109423215,0.10558052845082776
Q9UHX3,4.781036306219881,0.027957460804736323
P30203,0.5447086078785284,0.46058546212038154
Q8NI22,5.782627377408512,0.016335928078061616
