,View,KCC_space,TSNE,perplexity,random_state,eps,min_samples,n_state,silhouette_score,DBSCAN_clusters,outlier_ratio
176,proteome,3,True,30,3,1.716326530612245,7,0,0.43567184,18,0.09819121447028424
177,proteome,3,True,30,4,1.716326530612245,7,0,0.4516052,19,0.18087855297157623
178,proteome,3,True,30,0,1.716326530612245,8,0,0.5404068,16,0.3359173126614987
179,proteome,3,True,30,1,1.716326530612245,8,0,0.53327847,18,0.27906976744186046
180,proteome,3,True,30,2,1.716326530612245,8,0,0.58382595,15,0.4392764857881137
181,proteome,3,True,30,3,1.716326530612245,8,0,0.47640374,18,0.21963824289405684
182,proteome,3,True,30,4,1.716326530612245,8,0,0.52520996,19,0.2997416020671835
183,proteome,3,True,30,0,1.716326530612245,9,0,0.5646935,16,0.4754521963824289
184,proteome,3,True,30,1,1.716326530612245,9,0,0.59976053,15,0.39276485788113696
185,proteome,3,True,30,2,1.716326530612245,9,0,0.65952355,10,0.627906976744186
186,proteome,3,True,30,3,1.716326530612245,9,0,0.5565675,11,0.4599483204134367
187,proteome,3,True,30,4,1.716326530612245,9,0,0.6073558,14,0.5064599483204134
188,proteome,3,True,30,0,1.716326530612245,10,0,0.728451,9,0.7131782945736435
189,proteome,3,True,30,1,1.716326530612245,10,0,0.6942876,11,0.5917312661498708
190,proteome,3,True,30,2,1.716326530612245,10,0,0.78636336,7,0.7958656330749354
191,proteome,3,True,30,3,1.716326530612245,10,0,0.6662242,9,0.6227390180878553
192,proteome,3,True,30,4,1.716326530612245,10,0,0.7639774,8,0.7416020671834626
193,proteome,3,True,30,0,1.716326530612245,11,0,0.80391204,4,0.8733850129198967
194,proteome,3,True,30,1,1.716326530612245,11,0,0.709768,6,0.7493540051679587
195,proteome,3,True,30,3,1.716326530612245,11,0,0.68914235,7,0.7286821705426356
196,proteome,3,True,30,4,1.716326530612245,11,0,0.80310804,4,0.8578811369509044
197,proteome,3,True,30,0,1.716326530612245,12,0,0.9627345,2,0.937984496124031
198,proteome,3,True,30,1,1.716326530612245,12,0,0.7532546,3,0.896640826873385
199,proteome,3,True,30,3,1.716326530612245,12,0,0.6290769,5,0.8372093023255814
200,proteome,3,True,30,0,1.9183673469387756,2,0,0.23094891,7,0.0
201,proteome,3,True,30,1,1.9183673469387756,2,0,0.19601539,6,0.0
202,proteome,3,True,30,2,1.9183673469387756,2,0,0.20920451,9,0.0
203,proteome,3,True,30,3,1.9183673469387756,2,0,0.41043296,6,0.0
204,proteome,3,True,30,4,1.9183673469387756,2,0,0.03602088,8,0.0
205,proteome,3,True,30,0,1.9183673469387756,3,0,0.28552327,5,0.0103359173126615
206,proteome,3,True,30,1,1.9183673469387756,3,0,0.19601539,6,0.0
207,proteome,3,True,30,2,1.9183673469387756,3,0,0.25688738,7,0.0103359173126615
208,proteome,3,True,30,3,1.9183673469387756,3,0,0.41043296,6,0.0
209,proteome,3,True,30,4,1.9183673469387756,3,0,0.07037425,7,0.00516795865633075
210,proteome,3,True,30,0,1.9183673469387756,4,0,0.28640923,5,0.012919896640826873
211,proteome,3,True,30,1,1.9183673469387756,4,0,0.1946784,6,0.002583979328165375
212,proteome,3,True,30,2,1.9183673469387756,4,0,0.25772348,7,0.012919896640826873
213,proteome,3,True,30,3,1.9183673469387756,4,0,0.4085721,6,0.00516795865633075
214,proteome,3,True,30,4,1.9183673469387756,4,0,0.06957953,7,0.0103359173126615
215,proteome,3,True,30,0,1.9183673469387756,5,0,0.28640923,5,0.012919896640826873
216,proteome,3,True,30,1,1.9183673469387756,5,0,0.14735745,7,0.007751937984496124
217,proteome,3,True,30,2,1.9183673469387756,5,0,0.13688819,9,0.020671834625323
218,proteome,3,True,30,3,1.9183673469387756,5,0,0.4085721,6,0.00516795865633075
219,proteome,3,True,30,4,1.9183673469387756,5,0,0.06995802,7,0.012919896640826873
220,proteome,3,True,30,0,1.9183673469387756,6,0,0.39493653,10,0.023255813953488372
221,proteome,3,True,30,1,1.9183673469387756,6,0,0.080338895,7,0.023255813953488372
222,proteome,3,True,30,2,1.9183673469387756,6,0,0.33867344,12,0.07751937984496124
223,proteome,3,True,30,3,1.9183673469387756,6,0,0.28944454,9,0.0103359173126615
224,proteome,3,True,30,4,1.9183673469387756,6,0,0.28576317,8,0.03359173126614987
225,proteome,3,True,30,0,1.9183673469387756,7,0,0.4036907,12,0.056847545219638244
226,proteome,3,True,30,1,1.9183673469387756,7,0,0.03734667,9,0.041343669250646
227,proteome,3,True,30,2,1.9183673469387756,7,0,0.40452918,13,0.13953488372093023
228,proteome,3,True,30,3,1.9183673469387756,7,0,0.3729542,10,0.05167958656330749
229,proteome,3,True,30,4,1.9183673469387756,7,0,0.34576726,14,0.056847545219638244
230,proteome,3,True,30,0,1.9183673469387756,8,0,0.4309954,13,0.14987080103359174
231,proteome,3,True,30,1,1.9183673469387756,8,0,0.26187518,11,0.1111111111111111
232,proteome,3,True,30,2,1.9183673469387756,8,0,0.49957314,17,0.29457364341085274
233,proteome,3,True,30,3,1.9183673469387756,8,0,0.38290498,14,0.09302325581395349
234,proteome,3,True,30,4,1.9183673469387756,8,0,0.49899238,15,0.18087855297157623
235,proteome,3,True,30,0,1.9183673469387756,9,0,0.47016114,14,0.25839793281653745
236,proteome,3,True,30,1,1.9183673469387756,9,0,0.528162,12,0.2041343669250646
237,proteome,3,True,30,2,1.9183673469387756,9,0,0.5223197,14,0.40310077519379844
238,proteome,3,True,30,3,1.9183673469387756,9,0,0.47176835,17,0.17829457364341086
239,proteome,3,True,30,4,1.9183673469387756,9,0,0.49705565,15,0.27648578811369506
240,proteome,3,True,30,0,1.9183673469387756,10,0,0.54568344,15,0.4186046511627907
241,proteome,3,True,30,1,1.9183673469387756,10,0,0.4977631,14,0.35917312661498707
242,proteome,3,True,30,2,1.9183673469387756,10,0,0.65490675,10,0.6201550387596899
243,proteome,3,True,30,3,1.9183673469387756,10,0,0.53035843,12,0.40568475452196384
244,proteome,3,True,30,4,1.9183673469387756,10,0,0.5728969,12,0.5116279069767442
245,proteome,3,True,30,0,1.9183673469387756,11,0,0.6037164,8,0.648578811369509
246,proteome,3,True,30,1,1.9183673469387756,11,0,0.6572425,9,0.5658914728682171
247,proteome,3,True,30,2,1.9183673469387756,11,0,0.7185779,6,0.7622739018087855
248,proteome,3,True,30,3,1.9183673469387756,11,0,0.5872369,8,0.5503875968992248
249,proteome,3,True,30,4,1.9183673469387756,11,0,0.7104417,7,0.7028423772609819
250,proteome,3,True,30,0,1.9183673469387756,12,0,0.6565136,7,0.7312661498708011
251,proteome,3,True,30,1,1.9183673469387756,12,0,0.60438436,8,0.6589147286821705
252,proteome,3,True,30,2,1.9183673469387756,12,0,0.8401984,3,0.8992248062015504
253,proteome,3,True,30,3,1.9183673469387756,12,0,0.57955575,8,0.6253229974160207
254,proteome,3,True,30,4,1.9183673469387756,12,0,0.7249329,7,0.7183462532299741
255,proteome,3,True,30,0,1.9183673469387756,13,0,0.8566913,2,0.9302325581395349
256,proteome,3,True,30,1,1.9183673469387756,13,0,0.74377996,7,0.7054263565891473
257,proteome,3,True,30,2,1.9183673469387756,13,0,0.7835175,2,0.9328165374677002
258,proteome,3,True,30,3,1.9183673469387756,13,0,0.6962236,6,0.7416020671834626
259,proteome,3,True,30,4,1.9183673469387756,13,0,0.7143406,3,0.8940568475452196
260,proteome,3,True,30,1,1.9183673469387756,14,0,0.7213334,4,0.8320413436692506
261,proteome,3,True,30,3,1.9183673469387756,14,0,0.8803412,3,0.8811369509043928
262,proteome,3,True,30,0,2.1204081632653065,2,0,0.251385,6,0.0
263,proteome,3,True,30,1,2.1204081632653065,2,0,0.1434883,4,0.0
264,proteome,3,True,30,2,2.1204081632653065,2,0,0.30789,6,0.0
265,proteome,3,True,30,3,2.1204081632653065,2,0,0.4057462,5,0.0
266,proteome,3,True,30,4,2.1204081632653065,2,0,0.03602088,8,0.0
267,proteome,3,True,30,0,2.1204081632653065,3,0,0.28848895,5,0.00516795865633075
268,proteome,3,True,30,1,2.1204081632653065,3,0,0.1434883,4,0.0
269,proteome,3,True,30,2,2.1204081632653065,3,0,0.34608507,5,0.00516795865633075
270,proteome,3,True,30,3,2.1204081632653065,3,0,0.4057462,5,0.0
271,proteome,3,True,30,4,2.1204081632653065,3,0,0.07037425,7,0.00516795865633075
272,proteome,3,True,30,0,2.1204081632653065,4,0,0.28704512,5,0.007751937984496124
273,proteome,3,True,30,1,2.1204081632653065,4,0,0.1434883,4,0.0
274,proteome,3,True,30,2,2.1204081632653065,4,0,0.34678084,5,0.0103359173126615
275,proteome,3,True,30,3,2.1204081632653065,4,0,0.4057462,5,0.0
276,proteome,3,True,30,4,2.1204081632653065,4,0,0.06927879,7,0.007751937984496124
277,proteome,3,True,30,0,2.1204081632653065,5,0,0.28704512,5,0.007751937984496124
278,proteome,3,True,30,1,2.1204081632653065,5,0,0.14393109,4,0.002583979328165375
279,proteome,3,True,30,2,2.1204081632653065,5,0,0.34678084,5,0.0103359173126615
280,proteome,3,True,30,3,2.1204081632653065,5,0,0.4057462,5,0.0
281,proteome,3,True,30,4,2.1204081632653065,5,0,0.06927879,7,0.007751937984496124
282,proteome,3,True,30,0,2.1204081632653065,6,0,0.28704512,5,0.007751937984496124
283,proteome,3,True,30,1,2.1204081632653065,6,0,0.38610336,4,0.015503875968992248
284,proteome,3,True,30,2,2.1204081632653065,6,0,0.19988713,7,0.01808785529715762
285,proteome,3,True,30,3,2.1204081632653065,6,0,0.4451683,7,0.00516795865633075
286,proteome,3,True,30,4,2.1204081632653065,6,0,0.2375218,6,0.020671834625323
287,proteome,3,True,30,0,2.1204081632653065,7,0,0.29023597,5,0.023255813953488372
288,proteome,3,True,30,1,2.1204081632653065,7,0,0.37725204,5,0.015503875968992248
289,proteome,3,True,30,2,2.1204081632653065,7,0,0.2312228,10,0.046511627906976744
290,proteome,3,True,30,3,2.1204081632653065,7,0,0.44864416,7,0.023255813953488372
291,proteome,3,True,30,4,2.1204081632653065,7,0,0.23983842,6,0.03359173126614987
292,proteome,3,True,30,0,2.1204081632653065,8,0,0.22455354,9,0.03359173126614987
293,proteome,3,True,30,1,2.1204081632653065,8,0,0.20572992,8,0.028423772609819122
294,proteome,3,True,30,2,2.1204081632653065,8,0,0.31962767,14,0.09302325581395349
295,proteome,3,True,30,3,2.1204081632653065,8,0,0.3483511,9,0.046511627906976744
296,proteome,3,True,30,4,2.1204081632653065,8,0,0.21162619,13,0.056847545219638244
297,proteome,3,True,30,0,2.1204081632653065,9,0,0.4014551,10,0.10335917312661498
298,proteome,3,True,30,1,2.1204081632653065,9,0,0.2325582,10,0.05167958656330749
299,proteome,3,True,30,2,2.1204081632653065,9,0,0.5415679,12,0.26098191214470284
300,proteome,3,True,30,3,2.1204081632653065,9,0,0.42192885,10,0.09043927648578812
301,proteome,3,True,30,4,2.1204081632653065,9,0,0.4842274,13,0.14470284237726097
302,proteome,3,True,30,0,2.1204081632653065,10,0,0.51575726,10,0.21705426356589147
303,proteome,3,True,30,1,2.1204081632653065,10,0,0.48776686,13,0.13953488372093023
304,proteome,3,True,30,2,2.1204081632653065,10,0,0.5484231,12,0.3953488372093023
305,proteome,3,True,30,3,2.1204081632653065,10,0,0.45860583,12,0.18863049095607234
306,proteome,3,True,30,4,2.1204081632653065,10,0,0.48317364,14,0.22997416020671835
307,proteome,3,True,30,0,2.1204081632653065,11,0,0.5146662,12,0.34366925064599485
308,proteome,3,True,30,1,2.1204081632653065,11,0,0.532447,12,0.23255813953488372
309,proteome,3,True,30,2,2.1204081632653065,11,0,0.64811265,7,0.6149870801033591
310,proteome,3,True,30,3,2.1204081632653065,11,0,0.51328164,13,0.2868217054263566
311,proteome,3,True,30,4,2.1204081632653065,11,0,0.51476276,13,0.3643410852713178
312,proteome,3,True,30,0,2.1204081632653065,12,0,0.62769943,10,0.48578811369509045
313,proteome,3,True,30,1,2.1204081632653065,12,0,0.59775615,10,0.4496124031007752
314,proteome,3,True,30,2,2.1204081632653065,12,0,0.6519772,6,0.6744186046511628
315,proteome,3,True,30,3,2.1204081632653065,12,0,0.511094,11,0.4160206718346253
316,proteome,3,True,30,4,2.1204081632653065,12,0,0.6283615,7,0.5710594315245479
317,proteome,3,True,30,0,2.1204081632653065,13,0,0.6435673,8,0.6511627906976745
318,proteome,3,True,30,1,2.1204081632653065,13,0,0.6646228,6,0.6124031007751938
