,View,KCC_space,TSNE,perplexity,random_state,silhouette_score
85,clinical,4,True,30,3,0.4926522672176361
86,clinical,4,True,30,4,0.4988550841808319
87,clinical,4,True,30,5,0.5017467737197876
88,clinical,4,True,30,6,0.519652783870697
89,clinical,4,True,30,7,0.5262949466705322
90,clinical,4,True,30,8,0.5101215243339539
91,clinical,4,True,30,9,0.5108248591423035
92,clinical,4,True,50,0,0.4914177656173706
93,clinical,4,True,50,1,0.49662667512893677
94,clinical,4,True,50,2,0.49624404311180115
95,clinical,4,True,50,3,0.5600899457931519
96,clinical,4,True,50,4,0.4891906976699829
97,clinical,4,True,50,5,0.47686782479286194
98,clinical,4,True,50,6,0.5023950338363647
99,clinical,4,True,50,7,0.5188508629798889
100,clinical,4,True,50,8,0.48875880241394043
101,clinical,4,True,50,9,0.5043037533760071
102,clinical,4,False,NA,NA,0.3224764709730186
103,clinical,5,True,5,0,0.4654746949672699
104,clinical,5,True,5,1,0.4791586995124817
105,clinical,5,True,5,2,0.43118196725845337
106,clinical,5,True,5,3,0.45180433988571167
107,clinical,5,True,5,4,0.4343433678150177
108,clinical,5,True,5,5,0.4834205210208893
109,clinical,5,True,5,6,0.4414449632167816
110,clinical,5,True,5,7,0.4865838587284088
111,clinical,5,True,5,8,0.4519365429878235
112,clinical,5,True,5,9,0.4134296774864197
113,clinical,5,True,10,0,0.532919704914093
114,clinical,5,True,10,1,0.5081718564033508
115,clinical,5,True,10,2,0.4743165075778961
116,clinical,5,True,10,3,0.4719105362892151
117,clinical,5,True,10,4,0.47267329692840576
118,clinical,5,True,10,5,0.47836795449256897
119,clinical,5,True,10,6,0.49430862069129944
120,clinical,5,True,10,7,0.5105472207069397
121,clinical,5,True,10,8,0.49151378870010376
122,clinical,5,True,10,9,0.476265013217926
123,clinical,5,True,20,0,0.47400233149528503
124,clinical,5,True,20,1,0.48712727427482605
125,clinical,5,True,20,2,0.5070465803146362
126,clinical,5,True,20,3,0.48456457257270813
127,clinical,5,True,20,4,0.44516482949256897
128,clinical,5,True,20,5,0.49215149879455566
129,clinical,5,True,20,6,0.4899338483810425
130,clinical,5,True,20,7,0.4831903278827667
131,clinical,5,True,20,8,0.48794272541999817
132,clinical,5,True,20,9,0.4680901765823364
133,clinical,5,True,30,0,0.4523890018463135
134,clinical,5,True,30,1,0.49611154198646545
135,clinical,5,True,30,2,0.4914109706878662
136,clinical,5,True,30,3,0.48273366689682007
137,clinical,5,True,30,4,0.5146348476409912
138,clinical,5,True,30,5,0.49193209409713745
139,clinical,5,True,30,6,0.4927840530872345
140,clinical,5,True,30,7,0.4895981550216675
141,clinical,5,True,30,8,0.5259411931037903
142,clinical,5,True,30,9,0.4777921140193939
143,clinical,5,True,50,0,0.46228697896003723
144,clinical,5,True,50,1,0.4983222484588623
145,clinical,5,True,50,2,0.5017285346984863
146,clinical,5,True,50,3,0.44737839698791504
147,clinical,5,True,50,4,0.49138781428337097
148,clinical,5,True,50,5,0.5124213695526123
149,clinical,5,True,50,6,0.5115922093391418
150,clinical,5,True,50,7,0.4763135612010956
151,clinical,5,True,50,8,0.4890303909778595
152,clinical,5,True,50,9,0.5126992464065552
153,clinical,5,False,NA,NA,0.2706119993393452
154,clinical,6,True,5,0,0.4423828423023224
155,clinical,6,True,5,1,0.4597717523574829
156,clinical,6,True,5,2,0.47689878940582275
157,clinical,6,True,5,3,0.4620715379714966
158,clinical,6,True,5,4,0.43803685903549194
159,clinical,6,True,5,5,0.44298240542411804
160,clinical,6,True,5,6,0.4547966420650482
161,clinical,6,True,5,7,0.46287184953689575
162,clinical,6,True,5,8,0.44755151867866516
163,clinical,6,True,5,9,0.44296035170555115
164,clinical,6,True,10,0,0.48320823907852173
165,clinical,6,True,10,1,0.48450663685798645
166,clinical,6,True,10,2,0.47354114055633545
167,clinical,6,True,10,3,0.4644347131252289
168,clinical,6,True,10,4,0.5137190818786621
169,clinical,6,True,10,5,0.4652753472328186
170,clinical,6,True,10,6,0.48260241746902466
171,clinical,6,True,10,7,0.48031026124954224
172,clinical,6,True,10,8,0.47104933857917786
173,clinical,6,True,10,9,0.5075438618659973
174,clinical,6,True,20,0,0.4417019486427307
175,clinical,6,True,20,1,0.43105342984199524
176,clinical,6,True,20,2,0.5009700059890747
177,clinical,6,True,20,3,0.4861263632774353
178,clinical,6,True,20,4,0.49197083711624146
179,clinical,6,True,20,5,0.4614894986152649
180,clinical,6,True,20,6,0.4550193250179291
181,clinical,6,True,20,7,0.458048939704895
182,clinical,6,True,20,8,0.4631391167640686
183,clinical,6,True,20,9,0.439985066652298
184,clinical,6,True,30,0,0.4629566967487335
185,clinical,6,True,30,1,0.43186160922050476
186,clinical,6,True,30,2,0.4783841371536255
187,clinical,6,True,30,3,0.47828686237335205
188,clinical,6,True,30,4,0.4624757170677185
189,clinical,6,True,30,5,0.49172404408454895
190,clinical,6,True,30,6,0.47399571537971497
191,clinical,6,True,30,7,0.4658927917480469
192,clinical,6,True,30,8,0.444901704788208
193,clinical,6,True,30,9,0.4580245316028595
194,clinical,6,True,50,0,0.4518987238407135
195,clinical,6,True,50,1,0.44879454374313354
196,clinical,6,True,50,2,0.4636286199092865
197,clinical,6,True,50,3,0.4331839978694916
198,clinical,6,True,50,4,0.4443458318710327
199,clinical,6,True,50,5,0.4359005391597748
200,clinical,6,True,50,6,0.4693581759929657
201,clinical,6,True,50,7,0.4555880129337311
202,clinical,6,True,50,8,0.44349437952041626
203,clinical,6,True,50,9,0.44765934348106384
204,clinical,6,False,NA,NA,0.24682975761185955
205,clinical,7,True,5,0,0.44476518034935
206,clinical,7,True,5,1,0.4376741647720337
207,clinical,7,True,5,2,0.4247593581676483
208,clinical,7,True,5,3,0.44178250432014465
209,clinical,7,True,5,4,0.44759035110473633
210,clinical,7,True,5,5,0.45858055353164673
211,clinical,7,True,5,6,0.43964242935180664
212,clinical,7,True,5,7,0.43202513456344604
213,clinical,7,True,5,8,0.4652895927429199
214,clinical,7,True,5,9,0.4326581060886383
215,clinical,7,True,10,0,0.46668940782546997
216,clinical,7,True,10,1,0.46197789907455444
217,clinical,7,True,10,2,0.4374639689922333
218,clinical,7,True,10,3,0.43828272819519043
219,clinical,7,True,10,4,0.44437268376350403
220,clinical,7,True,10,5,0.4609488546848297
221,clinical,7,True,10,6,0.4409539997577667
222,clinical,7,True,10,7,0.4479926824569702
223,clinical,7,True,10,8,0.4638132154941559
224,clinical,7,True,10,9,0.45809903740882874
225,clinical,7,True,20,0,0.46556204557418823
226,clinical,7,True,20,1,0.43477383255958557
227,clinical,7,True,20,2,0.4568445086479187
228,clinical,7,True,20,3,0.42745229601860046
229,clinical,7,True,20,4,0.431844025850296
230,clinical,7,True,20,5,0.42622581124305725
231,clinical,7,True,20,6,0.4466942548751831
232,clinical,7,True,20,7,0.4421851933002472
233,clinical,7,True,20,8,0.4376026690006256
234,clinical,7,True,20,9,0.4544655680656433
235,clinical,7,True,30,0,0.43336278200149536
236,clinical,7,True,30,1,0.4296763837337494
237,clinical,7,True,30,2,0.42428770661354065
238,clinical,7,True,30,3,0.45416542887687683
239,clinical,7,True,30,4,0.4220927357673645
240,clinical,7,True,30,5,0.429953008890152
241,clinical,7,True,30,6,0.437435507774353
242,clinical,7,True,30,7,0.42191001772880554
243,clinical,7,True,30,8,0.44237351417541504
244,clinical,7,True,30,9,0.44063156843185425
245,clinical,7,True,50,0,0.4314689040184021
246,clinical,7,True,50,1,0.41833800077438354
247,clinical,7,True,50,2,0.42848119139671326
248,clinical,7,True,50,3,0.427554726600647
249,clinical,7,True,50,4,0.43008556962013245
250,clinical,7,True,50,5,0.4267345368862152
251,clinical,7,True,50,6,0.4329257607460022
252,clinical,7,True,50,7,0.4164160490036011
253,clinical,7,True,50,8,0.44265297055244446
254,clinical,7,True,50,9,0.42796140909194946
255,clinical,7,False,NA,NA,0.20479294596655298
256,clinical,8,True,5,0,0.46999984979629517
257,clinical,8,True,5,1,0.47405576705932617
258,clinical,8,True,5,2,0.4699942171573639
259,clinical,8,True,5,3,0.4802822470664978
260,clinical,8,True,5,4,0.48644229769706726
261,clinical,8,True,5,5,0.4697113037109375
262,clinical,8,True,5,6,0.4643678367137909
263,clinical,8,True,5,7,0.44158926606178284
264,clinical,8,True,5,8,0.48673805594444275
265,clinical,8,True,5,9,0.45055094361305237
266,clinical,8,True,10,0,0.4654051959514618
267,clinical,8,True,10,1,0.4914531111717224
268,clinical,8,True,10,2,0.46711426973342896
269,clinical,8,True,10,3,0.4848494827747345
270,clinical,8,True,10,4,0.4752584397792816
271,clinical,8,True,10,5,0.49722611904144287
272,clinical,8,True,10,6,0.45609214901924133
273,clinical,8,True,10,7,0.4913260340690613
274,clinical,8,True,10,8,0.4857141375541687
275,clinical,8,True,10,9,0.48714113235473633
276,clinical,8,True,20,0,0.44445034861564636
277,clinical,8,True,20,1,0.46668314933776855
278,clinical,8,True,20,2,0.4510754644870758
279,clinical,8,True,20,3,0.45782044529914856
280,clinical,8,True,20,4,0.4473036825656891
281,clinical,8,True,20,5,0.47496718168258667
282,clinical,8,True,20,6,0.46192997694015503
283,clinical,8,True,20,7,0.47889113426208496
284,clinical,8,True,20,8,0.4427487850189209
285,clinical,8,True,20,9,0.4610881805419922
286,clinical,8,True,30,0,0.4290215075016022
287,clinical,8,True,30,1,0.4397742748260498
288,clinical,8,True,30,2,0.43785572052001953
289,clinical,8,True,30,3,0.44755417108535767
290,clinical,8,True,30,4,0.4210948050022125
291,clinical,8,True,30,5,0.44249704480171204
292,clinical,8,True,30,6,0.46662643551826477
293,clinical,8,True,30,7,0.4490314722061157
294,clinical,8,True,30,8,0.46502745151519775
295,clinical,8,True,30,9,0.4600751996040344
296,clinical,8,True,50,0,0.4751913249492645
297,clinical,8,True,50,1,0.4516894221305847
298,clinical,8,True,50,2,0.44182729721069336
299,clinical,8,True,50,3,0.43231162428855896
300,clinical,8,True,50,4,0.46321094036102295
301,clinical,8,True,50,5,0.4454946517944336
302,clinical,8,True,50,6,0.4524588882923126
303,clinical,8,True,50,7,0.4429517984390259
304,clinical,8,True,50,8,0.46462106704711914
305,clinical,8,True,50,9,0.44830235838890076
306,clinical,8,False,NA,NA,0.21591014780493245
307,clinical,9,True,5,0,0.47008946537971497
308,clinical,9,True,5,1,0.4530390799045563
309,clinical,9,True,5,2,0.4691878855228424
310,clinical,9,True,5,3,0.46458640694618225
311,clinical,9,True,5,4,0.45678773522377014
312,clinical,9,True,5,5,0.44347596168518066
313,clinical,9,True,5,6,0.4683910310268402
314,clinical,9,True,5,7,0.44477468729019165
315,clinical,9,True,5,8,0.4727327525615692
316,clinical,9,True,5,9,0.4698871076107025
317,clinical,9,True,10,0,0.4633695185184479
318,clinical,9,True,10,1,0.44029369950294495
319,clinical,9,True,10,2,0.4505103826522827
320,clinical,9,True,10,3,0.46661946177482605
321,clinical,9,True,10,4,0.4593370258808136
322,clinical,9,True,10,5,0.47943416237831116
323,clinical,9,True,10,6,0.4605749845504761
324,clinical,9,True,10,7,0.4406718611717224
325,clinical,9,True,10,8,0.4523361921310425
326,clinical,9,True,10,9,0.46557649970054626
327,clinical,9,True,20,0,0.4599648416042328
328,clinical,9,True,20,1,0.45717769861221313
329,clinical,9,True,20,2,0.45042142271995544
330,clinical,9,True,20,3,0.49178367853164673
331,clinical,9,True,20,4,0.4646380841732025
332,clinical,9,True,20,5,0.467418909072876
333,clinical,9,True,20,6,0.47617894411087036
334,clinical,9,True,20,7,0.4198518395423889
335,clinical,9,True,20,8,0.48404285311698914
336,clinical,9,True,20,9,0.4621052145957947
337,clinical,9,True,30,0,0.4388395845890045
338,clinical,9,True,30,1,0.4357897639274597
339,clinical,9,True,30,2,0.44603970646858215
340,clinical,9,True,30,3,0.4451838731765747
341,clinical,9,True,30,4,0.4462330639362335
342,clinical,9,True,30,5,0.43349045515060425
343,clinical,9,True,30,6,0.4703778922557831
344,clinical,9,True,30,7,0.47032681107521057
345,clinical,9,True,30,8,0.4305408000946045
346,clinical,9,True,30,9,0.4077354967594147
347,clinical,9,True,50,0,0.4344307780265808
348,clinical,9,True,50,1,0.43302953243255615
349,clinical,9,True,50,2,0.44458144903182983
350,clinical,9,True,50,3,0.40862131118774414
351,clinical,9,True,50,4,0.4359018802642822
352,clinical,9,True,50,5,0.4171907603740692
353,clinical,9,True,50,6,0.4658411741256714
354,clinical,9,True,50,7,0.441616952419281
355,clinical,9,True,50,8,0.4538429379463196
356,clinical,9,True,50,9,0.45118653774261475
357,clinical,9,False,NA,NA,0.2030344914579832
358,clinical,10,True,5,0,0.4821104407310486
359,clinical,10,True,5,1,0.4840366244316101
360,clinical,10,True,5,2,0.5054900646209717
361,clinical,10,True,5,3,0.4567197263240814
362,clinical,10,True,5,4,0.4909667670726776
363,clinical,10,True,5,5,0.4783206880092621
364,clinical,10,True,5,6,0.4888593554496765
365,clinical,10,True,5,7,0.4654011130332947
366,clinical,10,True,5,8,0.48565635085105896
367,clinical,10,True,5,9,0.4996758699417114
368,clinical,10,True,10,0,0.4764847457408905
369,clinical,10,True,10,1,0.5010437369346619
370,clinical,10,True,10,2,0.4735518991947174
371,clinical,10,True,10,3,0.46340784430503845
372,clinical,10,True,10,4,0.45846736431121826
373,clinical,10,True,10,5,0.47683289647102356
374,clinical,10,True,10,6,0.4736552834510803
375,clinical,10,True,10,7,0.4802074134349823
376,clinical,10,True,10,8,0.4616679549217224
377,clinical,10,True,10,9,0.460973858833313
378,clinical,10,True,20,0,0.43039026856422424
379,clinical,10,True,20,1,0.4351837933063507
380,clinical,10,True,20,2,0.42972680926322937
381,clinical,10,True,20,3,0.4351591467857361
382,clinical,10,True,20,4,0.45242586731910706
383,clinical,10,True,20,5,0.45781221985816956
384,clinical,10,True,20,6,0.44491246342658997
385,clinical,10,True,20,7,0.43789011240005493
386,clinical,10,True,20,8,0.4105912148952484
387,clinical,10,True,20,9,0.43361276388168335
388,clinical,10,True,30,0,0.42439693212509155
389,clinical,10,True,30,1,0.427533358335495
390,clinical,10,True,30,2,0.43509364128112793
391,clinical,10,True,30,3,0.4516049027442932
392,clinical,10,True,30,4,0.4393555521965027
393,clinical,10,True,30,5,0.42192336916923523
394,clinical,10,True,30,6,0.39919236302375793
395,clinical,10,True,30,7,0.4326784610748291
396,clinical,10,True,30,8,0.43872299790382385
397,clinical,10,True,30,9,0.42878445982933044
398,clinical,10,True,50,0,0.4066976308822632
399,clinical,10,True,50,1,0.4186949133872986
400,clinical,10,True,50,2,0.4258247911930084
401,clinical,10,True,50,3,0.39618733525276184
402,clinical,10,True,50,4,0.4285278022289276
403,clinical,10,True,50,5,0.42021089792251587
404,clinical,10,True,50,6,0.41111379861831665
405,clinical,10,True,50,7,0.4110855758190155
406,clinical,10,True,50,8,0.428548663854599
407,clinical,10,True,50,9,0.39180299639701843
408,clinical,10,False,NA,NA,0.1880726207328023
