,View,KCC_space,TSNE,perplexity,random_state,eps,min_samples,n_state,silhouette_score,DBSCAN_clusters,outlier_ratio
27,physio,3,True,30,2,0.9081632653061225,3,0,0.4722589,50,0.34366925064599485
28,physio,3,True,30,3,0.9081632653061225,3,0,0.46777847,48,0.3979328165374677
29,physio,3,True,30,4,0.9081632653061225,3,0,0.4715976,48,0.3798449612403101
30,physio,3,True,30,0,0.9081632653061225,4,0,0.6019091,23,0.6847545219638242
31,physio,3,True,30,1,0.9081632653061225,4,0,0.6024312,21,0.7054263565891473
32,physio,3,True,30,2,0.9081632653061225,4,0,0.6133375,24,0.6718346253229974
33,physio,3,True,30,3,0.9081632653061225,4,0,0.65359026,19,0.7416020671834626
34,physio,3,True,30,4,0.9081632653061225,4,0,0.62468624,23,0.689922480620155
35,physio,3,True,30,0,0.9081632653061225,5,0,0.6618106,7,0.8914728682170543
36,physio,3,True,30,1,0.9081632653061225,5,0,0.6613196,7,0.8914728682170543
37,physio,3,True,30,2,0.9081632653061225,5,0,0.66631967,7,0.8863049095607235
38,physio,3,True,30,3,0.9081632653061225,5,0,0.78578764,6,0.9043927648578811
39,physio,3,True,30,4,0.9081632653061225,5,0,0.78627473,6,0.9043927648578811
40,physio,3,True,30,0,0.9081632653061225,6,0,0.9775188,2,0.9689922480620154
41,physio,3,True,30,1,0.9081632653061225,6,0,0.9771746,2,0.9689922480620154
42,physio,3,True,30,2,0.9081632653061225,6,0,0.9775743,2,0.9689922480620154
43,physio,3,True,30,3,0.9081632653061225,6,0,0.977241,2,0.9689922480620154
44,physio,3,True,30,4,0.9081632653061225,6,0,0.97729284,2,0.9689922480620154
45,physio,3,True,30,0,1.1102040816326533,2,0,0.31123304,51,0.09560723514211886
46,physio,3,True,30,1,1.1102040816326533,2,0,0.31012714,51,0.09560723514211886
47,physio,3,True,30,2,1.1102040816326533,2,0,0.3127014,51,0.09560723514211886
48,physio,3,True,30,3,1.1102040816326533,2,0,0.30837318,52,0.09819121447028424
49,physio,3,True,30,4,1.1102040816326533,2,0,0.31099766,51,0.09560723514211886
50,physio,3,True,30,0,1.1102040816326533,3,0,0.39797133,36,0.1731266149870801
51,physio,3,True,30,1,1.1102040816326533,3,0,0.39716035,36,0.1731266149870801
52,physio,3,True,30,2,1.1102040816326533,3,0,0.4001041,36,0.1731266149870801
53,physio,3,True,30,3,1.1102040816326533,3,0,0.41351065,35,0.18604651162790697
54,physio,3,True,30,4,1.1102040816326533,3,0,0.39864835,36,0.1731266149870801
55,physio,3,True,30,0,1.1102040816326533,4,0,0.40591264,31,0.3049095607235142
56,physio,3,True,30,1,1.1102040816326533,4,0,0.4206605,30,0.3178294573643411
57,physio,3,True,30,2,1.1102040816326533,4,0,0.42947358,30,0.2971576227390181
58,physio,3,True,30,3,1.1102040816326533,4,0,0.42362,32,0.3152454780361757
59,physio,3,True,30,4,1.1102040816326533,4,0,0.4062946,31,0.3023255813953488
60,physio,3,True,30,0,1.1102040816326533,5,0,0.57541555,19,0.5193798449612403
61,physio,3,True,30,1,1.1102040816326533,5,0,0.59800684,18,0.5452196382428941
62,physio,3,True,30,2,1.1102040816326533,5,0,0.5704012,20,0.5064599483204134
63,physio,3,True,30,3,1.1102040816326533,5,0,0.59027284,18,0.5529715762273901
64,physio,3,True,30,4,1.1102040816326533,5,0,0.57957935,19,0.5271317829457365
65,physio,3,True,30,0,1.1102040816326533,6,0,0.7275007,8,0.8191214470284238
66,physio,3,True,30,1,1.1102040816326533,6,0,0.839055,7,0.834625322997416
67,physio,3,True,30,2,1.1102040816326533,6,0,0.83012366,7,0.8242894056847545
68,physio,3,True,30,3,1.1102040816326533,6,0,0.83802307,7,0.834625322997416
69,physio,3,True,30,4,1.1102040816326533,6,0,0.83569795,7,0.8294573643410853
70,physio,3,True,30,0,1.1102040816326533,7,0,0.9424246,4,0.9147286821705426
71,physio,3,True,30,1,1.1102040816326533,7,0,0.9400245,2,0.958656330749354
72,physio,3,True,30,2,1.1102040816326533,7,0,0.94274116,4,0.9147286821705426
73,physio,3,True,30,3,1.1102040816326533,7,0,0.9405749,2,0.9612403100775194
74,physio,3,True,30,4,1.1102040816326533,7,0,0.9424742,4,0.9147286821705426
75,physio,3,True,30,1,1.1102040816326533,8,0,0.9400245,2,0.958656330749354
76,physio,3,True,30,2,1.1102040816326533,8,0,0.9406275,2,0.958656330749354
77,physio,3,True,30,4,1.1102040816326533,8,0,0.93995357,2,0.958656330749354
78,physio,3,True,30,0,1.3122448979591839,2,0,0.19623868,32,0.020671834625323
79,physio,3,True,30,1,1.3122448979591839,2,0,0.19794472,32,0.023255813953488372
80,physio,3,True,30,2,1.3122448979591839,2,0,0.09405552,31,0.020671834625323
81,physio,3,True,30,3,1.3122448979591839,2,0,0.19986291,31,0.031007751937984496
82,physio,3,True,30,4,1.3122448979591839,2,0,0.19731551,32,0.020671834625323
83,physio,3,True,30,0,1.3122448979591839,3,0,0.29229575,25,0.056847545219638244
84,physio,3,True,30,1,1.3122448979591839,3,0,0.29211923,25,0.059431524547803614
85,physio,3,True,30,2,1.3122448979591839,3,0,0.18669392,24,0.056847545219638244
86,physio,3,True,30,3,1.3122448979591839,3,0,0.29075846,25,0.06201550387596899
87,physio,3,True,30,4,1.3122448979591839,3,0,0.2923717,25,0.056847545219638244
88,physio,3,True,30,0,1.3122448979591839,4,0,0.36559194,25,0.1111111111111111
89,physio,3,True,30,1,1.3122448979591839,4,0,0.36510542,25,0.1111111111111111
90,physio,3,True,30,2,1.3122448979591839,4,0,0.28259856,23,0.10335917312661498
91,physio,3,True,30,3,1.3122448979591839,4,0,0.36437458,25,0.11369509043927649
92,physio,3,True,30,4,1.3122448979591839,4,0,0.36591542,25,0.10852713178294573
93,physio,3,True,30,0,1.3122448979591839,5,0,0.44913378,19,0.25839793281653745
94,physio,3,True,30,1,1.3122448979591839,5,0,0.44849104,19,0.26098191214470284
95,physio,3,True,30,2,1.3122448979591839,5,0,0.46368945,18,0.25064599483204136
96,physio,3,True,30,3,1.3122448979591839,5,0,0.44805193,19,0.26098191214470284
97,physio,3,True,30,4,1.3122448979591839,5,0,0.44986993,19,0.25839793281653745
98,physio,3,True,30,0,1.3122448979591839,6,0,0.47143134,20,0.4005167958656331
99,physio,3,True,30,1,1.3122448979591839,6,0,0.45349392,21,0.40310077519379844
100,physio,3,True,30,2,1.3122448979591839,6,0,0.45667255,21,0.3979328165374677
101,physio,3,True,30,3,1.3122448979591839,6,0,0.44202468,20,0.4186046511627907
102,physio,3,True,30,4,1.3122448979591839,6,0,0.45732117,21,0.3979328165374677
103,physio,3,True,30,0,1.3122448979591839,7,0,0.70238125,11,0.627906976744186
104,physio,3,True,30,1,1.3122448979591839,7,0,0.7660975,10,0.6511627906976745
105,physio,3,True,30,2,1.3122448979591839,7,0,0.70144737,11,0.6253229974160207
106,physio,3,True,30,3,1.3122448979591839,7,0,0.70690835,11,0.6434108527131783
107,physio,3,True,30,4,1.3122448979591839,7,0,0.7075498,11,0.6434108527131783
108,physio,3,True,30,0,1.3122448979591839,8,0,0.8434364,7,0.772609819121447
109,physio,3,True,30,1,1.3122448979591839,8,0,0.8486801,7,0.7751937984496124
110,physio,3,True,30,2,1.3122448979591839,8,0,0.84376436,7,0.772609819121447
111,physio,3,True,30,3,1.3122448979591839,8,0,0.8531426,7,0.7881136950904393
112,physio,3,True,30,4,1.3122448979591839,8,0,0.84733605,7,0.7777777777777778
113,physio,3,True,30,0,1.3122448979591839,9,0,0.89213055,3,0.9069767441860465
114,physio,3,True,30,1,1.3122448979591839,9,0,0.89679563,4,0.8837209302325582
115,physio,3,True,30,2,1.3122448979591839,9,0,0.89199203,3,0.9069767441860465
116,physio,3,True,30,3,1.3122448979591839,9,0,0.89460725,3,0.9095607235142119
117,physio,3,True,30,4,1.3122448979591839,9,0,0.89426124,4,0.8811369509043928
118,physio,3,True,30,0,1.5142857142857145,2,0,0.15695797,13,0.007751937984496124
119,physio,3,True,30,1,1.5142857142857145,2,0,0.11776686,14,0.007751937984496124
120,physio,3,True,30,2,1.5142857142857145,2,0,0.15818016,13,0.007751937984496124
121,physio,3,True,30,3,1.5142857142857145,2,0,0.11653916,14,0.007751937984496124
122,physio,3,True,30,4,1.5142857142857145,2,0,0.11658441,14,0.007751937984496124
123,physio,3,True,30,0,1.5142857142857145,3,0,0.23275334,12,0.012919896640826873
124,physio,3,True,30,1,1.5142857142857145,3,0,0.23865163,12,0.01808785529715762
125,physio,3,True,30,2,1.5142857142857145,3,0,0.23382129,12,0.012919896640826873
126,physio,3,True,30,3,1.5142857142857145,3,0,0.23796736,12,0.01808785529715762
127,physio,3,True,30,4,1.5142857142857145,3,0,0.23788118,12,0.01808785529715762
128,physio,3,True,30,0,1.5142857142857145,4,0,0.30101895,16,0.03617571059431524
129,physio,3,True,30,1,1.5142857142857145,4,0,0.30559874,16,0.03875968992248062
130,physio,3,True,30,2,1.5142857142857145,4,0,0.3023666,16,0.03617571059431524
131,physio,3,True,30,3,1.5142857142857145,4,0,0.30317977,16,0.03875968992248062
132,physio,3,True,30,4,1.5142857142857145,4,0,0.3050259,16,0.03875968992248062
133,physio,3,True,30,0,1.5142857142857145,5,0,0.4213041,16,0.09302325581395349
134,physio,3,True,30,1,1.5142857142857145,5,0,0.42146635,16,0.10594315245478036
135,physio,3,True,30,2,1.5142857142857145,5,0,0.4194741,16,0.09302325581395349
136,physio,3,True,30,3,1.5142857142857145,5,0,0.42237198,16,0.10852713178294573
137,physio,3,True,30,4,1.5142857142857145,5,0,0.42434403,16,0.09819121447028424
138,physio,3,True,30,0,1.5142857142857145,6,0,0.478186,16,0.19638242894056848
139,physio,3,True,30,1,1.5142857142857145,6,0,0.48119903,16,0.20671834625322996
140,physio,3,True,30,2,1.5142857142857145,6,0,0.4961931,15,0.19121447028423771
141,physio,3,True,30,3,1.5142857142857145,6,0,0.47854924,17,0.20930232558139536
142,physio,3,True,30,4,1.5142857142857145,6,0,0.47949803,16,0.20155038759689922
143,physio,3,True,30,0,1.5142857142857145,7,0,0.48117206,16,0.32041343669250644
144,physio,3,True,30,1,1.5142857142857145,7,0,0.47065926,15,0.330749354005168
145,physio,3,True,30,2,1.5142857142857145,7,0,0.47049803,15,0.32558139534883723
146,physio,3,True,30,3,1.5142857142857145,7,0,0.48821694,14,0.3643410852713178
147,physio,3,True,30,4,1.5142857142857145,7,0,0.47325438,15,0.3359173126614987
148,physio,3,True,30,0,1.5142857142857145,8,0,0.60297287,12,0.5142118863049095
149,physio,3,True,30,1,1.5142857142857145,8,0,0.63948876,11,0.5426356589147286
150,physio,3,True,30,2,1.5142857142857145,8,0,0.5317656,13,0.4935400516795866
151,physio,3,True,30,3,1.5142857142857145,8,0,0.67175746,10,0.5684754521963824
152,physio,3,True,30,4,1.5142857142857145,8,0,0.60919183,12,0.5193798449612403
153,physio,3,True,30,0,1.5142857142857145,9,0,0.79555357,5,0.7209302325581395
154,physio,3,True,30,1,1.5142857142857145,9,0,0.7966197,5,0.7235142118863049
155,physio,3,True,30,2,1.5142857142857145,9,0,0.79642195,5,0.7183462532299741
156,physio,3,True,30,3,1.5142857142857145,9,0,0.794191,5,0.7312661498708011
157,physio,3,True,30,4,1.5142857142857145,9,0,0.79476476,5,0.7312661498708011
158,physio,3,True,30,0,1.5142857142857145,10,0,0.8799529,4,0.8320413436692506
159,physio,3,True,30,1,1.5142857142857145,10,0,0.8880015,4,0.8475452196382429
160,physio,3,True,30,2,1.5142857142857145,10,0,0.8750056,4,0.8294573643410853
161,physio,3,True,30,3,1.5142857142857145,10,0,0.88881886,3,0.8682170542635659
162,physio,3,True,30,4,1.5142857142857145,10,0,0.88906217,3,0.8682170542635659
163,physio,3,True,30,0,1.5142857142857145,11,0,0.9539599,2,0.9147286821705426
164,physio,3,True,30,1,1.5142857142857145,11,0,0.9543078,2,0.9198966408268734
165,physio,3,True,30,2,1.5142857142857145,11,0,0.9540949,2,0.9147286821705426
166,physio,3,True,30,3,1.5142857142857145,11,0,0.953648,2,0.9147286821705426
167,physio,3,True,30,4,1.5142857142857145,11,0,0.95365226,2,0.9147286821705426
168,physio,3,True,30,0,1.716326530612245,2,0,0.12256705,11,0.002583979328165375
169,physio,3,True,30,1,1.716326530612245,2,0,0.12512872,11,0.002583979328165375
170,physio,3,True,30,2,1.716326530612245,2,0,0.123796515,11,0.002583979328165375
171,physio,3,True,30,3,1.716326530612245,2,0,0.12305006,11,0.002583979328165375
172,physio,3,True,30,4,1.716326530612245,2,0,0.123088464,11,0.002583979328165375
173,physio,3,True,30,0,1.716326530612245,3,0,0.19933178,10,0.007751937984496124
174,physio,3,True,30,1,1.716326530612245,3,0,0.20107467,10,0.007751937984496124
175,physio,3,True,30,2,1.716326530612245,3,0,0.2007704,10,0.007751937984496124
176,physio,3,True,30,3,1.716326530612245,3,0,0.19996719,10,0.007751937984496124
177,physio,3,True,30,4,1.716326530612245,3,0,0.19994561,10,0.007751937984496124
178,physio,3,True,30,0,1.716326530612245,4,0,0.2891841,11,0.025839793281653745
179,physio,3,True,30,1,1.716326530612245,4,0,0.29156187,11,0.025839793281653745
180,physio,3,True,30,2,1.716326530612245,4,0,0.2911629,11,0.025839793281653745
181,physio,3,True,30,3,1.716326530612245,4,0,0.29101083,11,0.025839793281653745
182,physio,3,True,30,4,1.716326530612245,4,0,0.29067022,11,0.025839793281653745
183,physio,3,True,30,0,1.716326530612245,5,0,0.257875,12,0.046511627906976744
184,physio,3,True,30,1,1.716326530612245,5,0,0.25943798,12,0.04909560723514212
185,physio,3,True,30,2,1.716326530612245,5,0,0.25974727,12,0.046511627906976744
186,physio,3,True,30,3,1.716326530612245,5,0,0.25858435,12,0.04909560723514212
187,physio,3,True,30,4,1.716326530612245,5,0,0.25842306,12,0.04909560723514212
188,physio,3,True,30,0,1.716326530612245,6,0,0.39582142,11,0.1111111111111111
189,physio,3,True,30,1,1.716326530612245,6,0,0.39723518,10,0.13178294573643412
190,physio,3,True,30,2,1.716326530612245,6,0,0.39747003,11,0.1111111111111111
191,physio,3,True,30,3,1.716326530612245,6,0,0.37291232,11,0.13178294573643412
192,physio,3,True,30,4,1.716326530612245,6,0,0.3935683,10,0.12661498708010335
193,physio,3,True,30,0,1.716326530612245,7,0,0.3991344,10,0.21188630490956073
194,physio,3,True,30,1,1.716326530612245,7,0,0.40107033,10,0.21188630490956073
195,physio,3,True,30,2,1.716326530612245,7,0,0.4488591,9,0.21188630490956073
196,physio,3,True,30,3,1.716326530612245,7,0,0.39959615,10,0.2144702842377261
197,physio,3,True,30,4,1.716326530612245,7,0,0.3963792,10,0.20671834625322996
198,physio,3,True,30,0,1.716326530612245,8,0,0.4531614,11,0.26098191214470284
199,physio,3,True,30,1,1.716326530612245,8,0,0.457519,11,0.26356589147286824
200,physio,3,True,30,2,1.716326530612245,8,0,0.45564052,11,0.2532299741602067
201,physio,3,True,30,3,1.716326530612245,8,0,0.45347166,11,0.2739018087855297
202,physio,3,True,30,4,1.716326530612245,8,0,0.45600286,11,0.26356589147286824
203,physio,3,True,30,0,1.716326530612245,9,0,0.54191715,12,0.3798449612403101
204,physio,3,True,30,1,1.716326530612245,9,0,0.54964185,12,0.39018087855297157
205,physio,3,True,30,2,1.716326530612245,9,0,0.54739267,12,0.38242894056847543
206,physio,3,True,30,3,1.716326530612245,9,0,0.5711077,11,0.42118863049095606
207,physio,3,True,30,4,1.716326530612245,9,0,0.57008475,11,0.4082687338501292
208,physio,3,True,30,0,1.716326530612245,10,0,0.7601723,8,0.5322997416020672
209,physio,3,True,30,1,1.716326530612245,10,0,0.7642121,8,0.5426356589147286
210,physio,3,True,30,2,1.716326530612245,10,0,0.76167303,8,0.5322997416020672
211,physio,3,True,30,3,1.716326530612245,10,0,0.7648617,8,0.5452196382428941
212,physio,3,True,30,4,1.716326530612245,10,0,0.7608115,8,0.5322997416020672
213,physio,3,True,30,0,1.716326530612245,11,0,0.8222186,6,0.7028423772609819
214,physio,3,True,30,1,1.716326530612245,11,0,0.7589744,7,0.710594315245478
215,physio,3,True,30,2,1.716326530612245,11,0,0.82167757,6,0.7002583979328165
216,physio,3,True,30,3,1.716326530612245,11,0,0.8223886,6,0.7054263565891473
217,physio,3,True,30,4,1.716326530612245,11,0,0.822291,6,0.7028423772609819
218,physio,3,True,30,0,1.716326530612245,12,0,0.8409916,5,0.7932816537467701
219,physio,3,True,30,1,1.716326530612245,12,0,0.85081786,5,0.8113695090439277
220,physio,3,True,30,2,1.716326530612245,12,0,0.83299065,5,0.7803617571059431
221,physio,3,True,30,3,1.716326530612245,12,0,0.8463104,5,0.8036175710594315
222,physio,3,True,30,4,1.716326530612245,12,0,0.84117556,5,0.7932816537467701
223,physio,3,True,30,2,1.716326530612245,13,0,0.8501309,3,0.8992248062015504
224,physio,3,True,30,4,1.716326530612245,13,0,0.95110905,2,0.9328165374677002
225,physio,3,True,30,0,1.9183673469387756,2,0,-0.038993973,8,0.0
226,physio,3,True,30,1,1.9183673469387756,2,0,-0.03947655,8,0.0
227,physio,3,True,30,2,1.9183673469387756,2,0,-0.036919657,8,0.0
228,physio,3,True,30,3,1.9183673469387756,2,0,-0.03759827,8,0.0
229,physio,3,True,30,4,1.9183673469387756,2,0,-0.037525944,8,0.0
230,physio,3,True,30,0,1.9183673469387756,3,0,-0.038993973,8,0.0
231,physio,3,True,30,1,1.9183673469387756,3,0,-0.03947655,8,0.0
232,physio,3,True,30,2,1.9183673469387756,3,0,-0.036919657,8,0.0
233,physio,3,True,30,3,1.9183673469387756,3,0,-0.03759827,8,0.0
234,physio,3,True,30,4,1.9183673469387756,3,0,-0.037525944,8,0.0
235,physio,3,True,30,0,1.9183673469387756,4,0,0.17042099,8,0.007751937984496124
236,physio,3,True,30,1,1.9183673469387756,4,0,0.17449777,8,0.007751937984496124
237,physio,3,True,30,2,1.9183673469387756,4,0,0.1690566,8,0.007751937984496124
238,physio,3,True,30,3,1.9183673469387756,4,0,0.17123102,8,0.007751937984496124
239,physio,3,True,30,4,1.9183673469387756,4,0,0.17139709,8,0.007751937984496124
240,physio,3,True,30,0,1.9183673469387756,5,0,0.15248737,8,0.028423772609819122
241,physio,3,True,30,1,1.9183673469387756,5,0,0.15652077,8,0.028423772609819122
242,physio,3,True,30,2,1.9183673469387756,5,0,0.151085,8,0.028423772609819122
243,physio,3,True,30,3,1.9183673469387756,5,0,0.15359354,8,0.028423772609819122
244,physio,3,True,30,4,1.9183673469387756,5,0,0.15374622,8,0.028423772609819122
245,physio,3,True,30,0,1.9183673469387756,6,0,0.25742334,9,0.056847545219638244
246,physio,3,True,30,1,1.9183673469387756,6,0,0.261281,9,0.059431524547803614
247,physio,3,True,30,2,1.9183673469387756,6,0,0.25958428,9,0.056847545219638244
248,physio,3,True,30,3,1.9183673469387756,6,0,0.2606228,9,0.059431524547803614
249,physio,3,True,30,4,1.9183673469387756,6,0,0.26025003,9,0.059431524547803614
250,physio,3,True,30,0,1.9183673469387756,7,0,0.39808726,11,0.10594315245478036
251,physio,3,True,30,1,1.9183673469387756,7,0,0.39861792,11,0.10335917312661498
252,physio,3,True,30,2,1.9183673469387756,7,0,0.39931577,11,0.10335917312661498
253,physio,3,True,30,3,1.9183673469387756,7,0,0.39818522,11,0.10852713178294573
254,physio,3,True,30,4,1.9183673469387756,7,0,0.39874017,11,0.10594315245478036
255,physio,3,True,30,0,1.9183673469387756,8,0,0.4473763,10,0.14470284237726097
256,physio,3,True,30,1,1.9183673469387756,8,0,0.49240908,9,0.19121447028423771
257,physio,3,True,30,2,1.9183673469387756,8,0,0.4837675,9,0.17054263565891473
258,physio,3,True,30,3,1.9183673469387756,8,0,0.4538368,9,0.21188630490956073
259,physio,3,True,30,4,1.9183673469387756,8,0,0.47777268,9,0.16795865633074936
260,physio,3,True,30,0,1.9183673469387756,9,0,0.50242263,10,0.24031007751937986
261,physio,3,True,30,1,1.9183673469387756,9,0,0.5066608,10,0.24031007751937986
262,physio,3,True,30,2,1.9183673469387756,9,0,0.5057829,10,0.24031007751937986
263,physio,3,True,30,3,1.9183673469387756,9,0,0.5221137,11,0.24806201550387597
264,physio,3,True,30,4,1.9183673469387756,9,0,0.50962853,10,0.2454780361757106
265,physio,3,True,30,0,1.9183673469387756,10,0,0.5819662,10,0.330749354005168
266,physio,3,True,30,1,1.9183673469387756,10,0,0.5821789,10,0.3281653746770026
267,physio,3,True,30,2,1.9183673469387756,10,0,0.5830568,10,0.330749354005168
268,physio,3,True,30,3,1.9183673469387756,10,0,0.6095616,10,0.3462532299741602
269,physio,3,True,30,4,1.9183673469387756,10,0,0.5820425,10,0.330749354005168
270,physio,3,True,30,0,1.9183673469387756,11,0,0.62239176,11,0.40568475452196384
271,physio,3,True,30,1,1.9183673469387756,11,0,0.65459144,10,0.43410852713178294
272,physio,3,True,30,2,1.9183673469387756,11,0,0.65559745,10,0.43410852713178294
273,physio,3,True,30,3,1.9183673469387756,11,0,0.6597183,10,0.4418604651162791
274,physio,3,True,30,4,1.9183673469387756,11,0,0.62280047,11,0.40310077519379844
275,physio,3,True,30,0,1.9183673469387756,12,0,0.71462804,8,0.5297157622739018
276,physio,3,True,30,1,1.9183673469387756,12,0,0.72488046,8,0.5348837209302325
277,physio,3,True,30,2,1.9183673469387756,12,0,0.7147812,9,0.49870801033591733
278,physio,3,True,30,3,1.9183673469387756,12,0,0.72549385,8,0.5452196382428941
279,physio,3,True,30,4,1.9183673469387756,12,0,0.7126119,8,0.524547803617571
280,physio,3,True,30,0,1.9183673469387756,13,0,0.7842626,7,0.6124031007751938
281,physio,3,True,30,1,1.9183673469387756,13,0,0.7842271,7,0.6149870801033591
282,physio,3,True,30,2,1.9183673469387756,13,0,0.78552413,7,0.6124031007751938
283,physio,3,True,30,3,1.9183673469387756,13,0,0.80539495,6,0.661498708010336
284,physio,3,True,30,4,1.9183673469387756,13,0,0.78410923,7,0.6149870801033591
285,physio,3,True,30,0,1.9183673469387756,14,0,0.8374454,4,0.7777777777777778
286,physio,3,True,30,1,1.9183673469387756,14,0,0.83575857,4,0.7829457364341085
287,physio,3,True,30,2,1.9183673469387756,14,0,0.8195986,5,0.7416020671834626
288,physio,3,True,30,3,1.9183673469387756,14,0,0.8297059,3,0.8191214470284238
289,physio,3,True,30,4,1.9183673469387756,14,0,0.8310429,3,0.8165374677002584
290,physio,3,True,30,0,1.9183673469387756,15,0,0.9252292,2,0.8630490956072352
291,physio,3,True,30,1,1.9183673469387756,15,0,0.9247184,2,0.8682170542635659
292,physio,3,True,30,2,1.9183673469387756,15,0,0.9264908,2,0.8656330749354005
293,physio,3,True,30,3,1.9183673469387756,15,0,0.927181,2,0.8708010335917312
294,physio,3,True,30,4,1.9183673469387756,15,0,0.92532915,2,0.8656330749354005
295,physio,3,True,30,0,1.9183673469387756,16,0,0.9417184,2,0.9121447028423773
296,physio,3,True,30,2,1.9183673469387756,16,0,0.94334024,2,0.917312661498708
297,physio,3,True,30,0,2.1204081632653065,2,0,0.027672566,6,0.0
298,physio,3,True,30,1,2.1204081632653065,2,0,0.02757514,6,0.0
299,physio,3,True,30,2,2.1204081632653065,2,0,0.031039465,6,0.0
300,physio,3,True,30,3,2.1204081632653065,2,0,0.3489249,4,0.0
301,physio,3,True,30,4,2.1204081632653065,2,0,0.34895325,4,0.0
302,physio,3,True,30,0,2.1204081632653065,3,0,0.027672566,6,0.0
303,physio,3,True,30,1,2.1204081632653065,3,0,0.02757514,6,0.0
304,physio,3,True,30,2,2.1204081632653065,3,0,0.031039465,6,0.0
305,physio,3,True,30,3,2.1204081632653065,3,0,0.3489249,4,0.0
306,physio,3,True,30,4,2.1204081632653065,3,0,0.34895325,4,0.0
307,physio,3,True,30,0,2.1204081632653065,4,0,0.21104662,5,0.007751937984496124
308,physio,3,True,30,1,2.1204081632653065,4,0,0.2129072,5,0.007751937984496124
309,physio,3,True,30,2,2.1204081632653065,4,0,0.21159492,5,0.007751937984496124
310,physio,3,True,30,3,2.1204081632653065,4,0,0.3489249,4,0.0
311,physio,3,True,30,4,2.1204081632653065,4,0,0.34895325,4,0.0
312,physio,3,True,30,0,2.1204081632653065,5,0,0.2069636,5,0.0103359173126615
313,physio,3,True,30,1,2.1204081632653065,5,0,0.20871828,5,0.0103359173126615
314,physio,3,True,30,2,2.1204081632653065,5,0,0.20757477,5,0.0103359173126615
315,physio,3,True,30,3,2.1204081632653065,5,0,0.3474156,4,0.007751937984496124
316,physio,3,True,30,4,2.1204081632653065,5,0,0.3474287,4,0.007751937984496124
317,physio,3,True,30,0,2.1204081632653065,6,0,0.2976005,8,0.015503875968992248
318,physio,3,True,30,1,2.1204081632653065,6,0,0.30126998,8,0.01808785529715762
319,physio,3,True,30,2,2.1204081632653065,6,0,0.30037087,8,0.012919896640826873
320,physio,3,True,30,3,2.1204081632653065,6,0,0.33741155,7,0.015503875968992248
321,physio,3,True,30,4,2.1204081632653065,6,0,0.33636662,7,0.012919896640826873
322,physio,3,True,30,0,2.1204081632653065,7,0,0.31128752,8,0.056847545219638244
323,physio,3,True,30,1,2.1204081632653065,7,0,0.31655124,8,0.06201550387596899
324,physio,3,True,30,2,2.1204081632653065,7,0,0.31576672,8,0.056847545219638244
325,physio,3,True,30,3,2.1204081632653065,7,0,0.37743592,9,0.059431524547803614
326,physio,3,True,30,4,2.1204081632653065,7,0,0.31466565,8,0.056847545219638244
