,View,KCC_space,TSNE,perplexity,random_state,eps,min_samples,n_state,silhouette_score,DBSCAN_clusters,outlier_ratio
32,contextual,3,True,30,2,0.7061224489795919,2,0,0.55105156,76,0.24289405684754523
33,contextual,3,True,30,3,0.7061224489795919,2,0,0.5535812,78,0.26356589147286824
34,contextual,3,True,30,4,0.7061224489795919,2,0,0.53818345,76,0.2041343669250646
35,contextual,3,True,30,0,0.7061224489795919,3,0,0.6314402,49,0.37467700258397935
36,contextual,3,True,30,1,0.7061224489795919,3,0,0.6322012,49,0.40310077519379844
37,contextual,3,True,30,2,0.7061224489795919,3,0,0.6265072,49,0.38242894056847543
38,contextual,3,True,30,3,0.7061224489795919,3,0,0.63585955,48,0.4186046511627907
39,contextual,3,True,30,4,0.7061224489795919,3,0,0.6233469,49,0.34366925064599485
40,contextual,3,True,30,0,0.7061224489795919,4,0,0.6856597,30,0.5788113695090439
41,contextual,3,True,30,1,0.7061224489795919,4,0,0.7057024,25,0.6459948320413437
42,contextual,3,True,30,2,0.7061224489795919,4,0,0.6972281,28,0.6175710594315246
43,contextual,3,True,30,3,0.7061224489795919,4,0,0.68819314,23,0.6770025839793282
44,contextual,3,True,30,4,0.7061224489795919,4,0,0.70075333,31,0.5503875968992248
45,contextual,3,True,30,0,0.7061224489795919,5,0,0.79634356,13,0.813953488372093
46,contextual,3,True,30,1,0.7061224489795919,5,0,0.7868131,13,0.813953488372093
47,contextual,3,True,30,2,0.7061224489795919,5,0,0.79493594,13,0.813953488372093
48,contextual,3,True,30,3,0.7061224489795919,5,0,0.78539795,12,0.8294573643410853
49,contextual,3,True,30,4,0.7061224489795919,5,0,0.7933316,14,0.7958656330749354
50,contextual,3,True,30,0,0.7061224489795919,6,0,0.870657,4,0.9302325581395349
51,contextual,3,True,30,1,0.7061224489795919,6,0,0.8545726,3,0.9457364341085271
52,contextual,3,True,30,2,0.7061224489795919,6,0,0.87058574,4,0.9302325581395349
53,contextual,3,True,30,3,0.7061224489795919,6,0,0.83613765,3,0.9534883720930233
54,contextual,3,True,30,4,0.7061224489795919,6,0,0.87424326,4,0.9276485788113695
55,contextual,3,True,30,0,0.9081632653061225,2,0,0.41021848,55,0.08010335917312661
56,contextual,3,True,30,1,0.9081632653061225,2,0,0.4420419,57,0.08010335917312661
57,contextual,3,True,30,2,0.9081632653061225,2,0,0.434664,56,0.082687338501292
58,contextual,3,True,30,3,0.9081632653061225,2,0,0.44080794,58,0.082687338501292
59,contextual,3,True,30,4,0.9081632653061225,2,0,0.43892318,54,0.07235142118863049
60,contextual,3,True,30,0,0.9081632653061225,3,0,0.48151135,42,0.14728682170542637
61,contextual,3,True,30,1,0.9081632653061225,3,0,0.4985084,45,0.1421188630490956
62,contextual,3,True,30,2,0.9081632653061225,3,0,0.50060797,43,0.14987080103359174
63,contextual,3,True,30,3,0.9081632653061225,3,0,0.49975014,47,0.13953488372093023
64,contextual,3,True,30,4,0.9081632653061225,3,0,0.49903828,43,0.12919896640826872
65,contextual,3,True,30,0,0.9081632653061225,4,0,0.55358607,41,0.2532299741602067
66,contextual,3,True,30,1,0.9081632653061225,4,0,0.55954546,42,0.25839793281653745
67,contextual,3,True,30,2,0.9081632653061225,4,0,0.5568349,42,0.26356589147286824
68,contextual,3,True,30,3,0.9081632653061225,4,0,0.5621868,40,0.2868217054263566
69,contextual,3,True,30,4,0.9081632653061225,4,0,0.55954725,42,0.2144702842377261
70,contextual,3,True,30,0,0.9081632653061225,5,0,0.6362189,30,0.4496124031007752
71,contextual,3,True,30,1,0.9081632653061225,5,0,0.63945025,27,0.4806201550387597
72,contextual,3,True,30,2,0.9081632653061225,5,0,0.6397779,27,0.4780361757105943
73,contextual,3,True,30,3,0.9081632653061225,5,0,0.64077735,26,0.5090439276485789
74,contextual,3,True,30,4,0.9081632653061225,5,0,0.6253911,30,0.4186046511627907
75,contextual,3,True,30,0,0.9081632653061225,6,0,0.63037395,18,0.6976744186046512
76,contextual,3,True,30,1,0.9081632653061225,6,0,0.6833371,15,0.7416020671834626
77,contextual,3,True,30,2,0.9081632653061225,6,0,0.6836901,16,0.7235142118863049
78,contextual,3,True,30,3,0.9081632653061225,6,0,0.7055791,14,0.751937984496124
79,contextual,3,True,30,4,0.9081632653061225,6,0,0.5859895,19,0.6718346253229974
80,contextual,3,True,30,0,0.9081632653061225,7,0,0.79890525,8,0.8423772609819121
81,contextual,3,True,30,1,0.9081632653061225,7,0,0.8895904,6,0.8785529715762274
82,contextual,3,True,30,2,0.9081632653061225,7,0,0.8923325,7,0.8552971576227391
83,contextual,3,True,30,3,0.9081632653061225,7,0,0.79517215,7,0.8656330749354005
84,contextual,3,True,30,4,0.9081632653061225,7,0,0.7795671,7,0.8630490956072352
85,contextual,3,True,30,0,0.9081632653061225,8,0,0.9702294,2,0.9534883720930233
86,contextual,3,True,30,0,1.1102040816326533,2,0,0.3470229,35,0.028423772609819122
87,contextual,3,True,30,1,1.1102040816326533,2,0,0.34771794,37,0.023255813953488372
88,contextual,3,True,30,2,1.1102040816326533,2,0,0.3449992,37,0.028423772609819122
89,contextual,3,True,30,3,1.1102040816326533,2,0,0.3444006,37,0.03359173126614987
90,contextual,3,True,30,4,1.1102040816326533,2,0,0.37108198,35,0.01808785529715762
91,contextual,3,True,30,0,1.1102040816326533,3,0,0.38087106,29,0.059431524547803614
92,contextual,3,True,30,1,1.1102040816326533,3,0,0.40461823,29,0.06459948320413436
93,contextual,3,True,30,2,1.1102040816326533,3,0,0.4231369,29,0.06976744186046512
94,contextual,3,True,30,3,1.1102040816326533,3,0,0.3908862,30,0.06976744186046512
95,contextual,3,True,30,4,1.1102040816326533,3,0,0.40424344,28,0.05426356589147287
96,contextual,3,True,30,0,1.1102040816326533,4,0,0.43961757,25,0.10594315245478036
97,contextual,3,True,30,1,1.1102040816326533,4,0,0.42939714,26,0.12144702842377261
98,contextual,3,True,30,2,1.1102040816326533,4,0,0.43312028,27,0.1111111111111111
99,contextual,3,True,30,3,1.1102040816326533,4,0,0.41461876,28,0.12403100775193798
100,contextual,3,True,30,4,1.1102040816326533,4,0,0.4830533,24,0.10594315245478036
101,contextual,3,True,30,0,1.1102040816326533,5,0,0.5043536,28,0.2041343669250646
102,contextual,3,True,30,1,1.1102040816326533,5,0,0.5155168,27,0.2454780361757106
103,contextual,3,True,30,2,1.1102040816326533,5,0,0.51017654,28,0.21705426356589147
104,contextual,3,True,30,3,1.1102040816326533,5,0,0.51265436,27,0.26098191214470284
105,contextual,3,True,30,4,1.1102040816326533,5,0,0.48387474,26,0.19121447028423771
106,contextual,3,True,30,0,1.1102040816326533,6,0,0.5775431,28,0.32041343669250644
107,contextual,3,True,30,1,1.1102040816326533,6,0,0.57150775,24,0.3850129198966408
108,contextual,3,True,30,2,1.1102040816326533,6,0,0.5774941,29,0.32558139534883723
109,contextual,3,True,30,3,1.1102040816326533,6,0,0.5787673,25,0.4160206718346253
110,contextual,3,True,30,4,1.1102040816326533,6,0,0.57716346,27,0.3023255813953488
111,contextual,3,True,30,0,1.1102040816326533,7,0,0.66231495,14,0.6020671834625323
112,contextual,3,True,30,1,1.1102040816326533,7,0,0.65496516,13,0.6330749354005168
113,contextual,3,True,30,2,1.1102040816326533,7,0,0.6629326,14,0.6072351421188631
114,contextual,3,True,30,3,1.1102040816326533,7,0,0.6622267,12,0.6537467700258398
115,contextual,3,True,30,4,1.1102040816326533,7,0,0.6575732,14,0.5968992248062015
116,contextual,3,True,30,0,1.1102040816326533,8,0,0.7906648,7,0.8010335917312662
117,contextual,3,True,30,1,1.1102040816326533,8,0,0.81512344,7,0.8062015503875969
118,contextual,3,True,30,2,1.1102040816326533,8,0,0.80050737,7,0.8036175710594315
119,contextual,3,True,30,3,1.1102040816326533,8,0,0.81262314,7,0.8113695090439277
120,contextual,3,True,30,4,1.1102040816326533,8,0,0.79445827,7,0.7932816537467701
121,contextual,3,True,30,0,1.1102040816326533,9,0,0.8042029,6,0.8475452196382429
122,contextual,3,True,30,1,1.1102040816326533,9,0,0.8599308,5,0.8708010335917312
123,contextual,3,True,30,2,1.1102040816326533,9,0,0.8580434,5,0.8708010335917312
124,contextual,3,True,30,3,1.1102040816326533,9,0,0.8591786,5,0.8708010335917312
125,contextual,3,True,30,4,1.1102040816326533,9,0,0.8038523,6,0.8449612403100775
126,contextual,3,True,30,0,1.3122448979591839,2,0,0.299335,23,0.002583979328165375
127,contextual,3,True,30,1,1.3122448979591839,2,0,0.28815126,20,0.00516795865633075
128,contextual,3,True,30,2,1.3122448979591839,2,0,0.35660952,25,0.002583979328165375
129,contextual,3,True,30,3,1.3122448979591839,2,0,0.3594842,23,0.007751937984496124
130,contextual,3,True,30,4,1.3122448979591839,2,0,0.2861414,19,0.002583979328165375
131,contextual,3,True,30,0,1.3122448979591839,3,0,0.31548455,22,0.007751937984496124
132,contextual,3,True,30,1,1.3122448979591839,3,0,0.28815126,20,0.00516795865633075
133,contextual,3,True,30,2,1.3122448979591839,3,0,0.3770249,24,0.007751937984496124
134,contextual,3,True,30,3,1.3122448979591839,3,0,0.37818658,22,0.012919896640826873
135,contextual,3,True,30,4,1.3122448979591839,3,0,0.2861414,19,0.002583979328165375
136,contextual,3,True,30,0,1.3122448979591839,4,0,0.34618956,20,0.041343669250646
137,contextual,3,True,30,1,1.3122448979591839,4,0,0.32952923,20,0.041343669250646
138,contextual,3,True,30,2,1.3122448979591839,4,0,0.41390634,21,0.05167958656330749
139,contextual,3,True,30,3,1.3122448979591839,4,0,0.42162877,22,0.05426356589147287
140,contextual,3,True,30,4,1.3122448979591839,4,0,0.32956007,18,0.031007751937984496
141,contextual,3,True,30,0,1.3122448979591839,5,0,0.44233292,20,0.11627906976744186
142,contextual,3,True,30,1,1.3122448979591839,5,0,0.35815582,20,0.10077519379844961
143,contextual,3,True,30,2,1.3122448979591839,5,0,0.49684256,20,0.12403100775193798
144,contextual,3,True,30,3,1.3122448979591839,5,0,0.4500805,21,0.13178294573643412
145,contextual,3,True,30,4,1.3122448979591839,5,0,0.38837203,19,0.082687338501292
146,contextual,3,True,30,0,1.3122448979591839,6,0,0.5013492,22,0.15762273901808785
147,contextual,3,True,30,1,1.3122448979591839,6,0,0.51805574,23,0.165374677002584
148,contextual,3,True,30,2,1.3122448979591839,6,0,0.5022033,23,0.1731266149870801
149,contextual,3,True,30,3,1.3122448979591839,6,0,0.5137685,23,0.18604651162790697
150,contextual,3,True,30,4,1.3122448979591839,6,0,0.5039598,20,0.13953488372093023
151,contextual,3,True,30,0,1.3122448979591839,7,0,0.47864732,19,0.2713178294573643
152,contextual,3,True,30,1,1.3122448979591839,7,0,0.5388559,20,0.30749354005167956
153,contextual,3,True,30,2,1.3122448979591839,7,0,0.49908924,20,0.28940568475452194
154,contextual,3,True,30,3,1.3122448979591839,7,0,0.5439665,20,0.3333333333333333
155,contextual,3,True,30,4,1.3122448979591839,7,0,0.4907841,20,0.26098191214470284
156,contextual,3,True,30,0,1.3122448979591839,8,0,0.5575103,16,0.4444444444444444
157,contextual,3,True,30,1,1.3122448979591839,8,0,0.55054235,16,0.4935400516795866
158,contextual,3,True,30,2,1.3122448979591839,8,0,0.57863325,16,0.4728682170542636
159,contextual,3,True,30,3,1.3122448979591839,8,0,0.59353817,15,0.5322997416020672
160,contextual,3,True,30,4,1.3122448979591839,8,0,0.54135966,18,0.4108527131782946
161,contextual,3,True,30,0,1.3122448979591839,9,0,0.66169,11,0.627906976744186
162,contextual,3,True,30,1,1.3122448979591839,9,0,0.66055506,10,0.6873385012919897
163,contextual,3,True,30,2,1.3122448979591839,9,0,0.6952534,11,0.6537467700258398
164,contextual,3,True,30,3,1.3122448979591839,9,0,0.69584805,9,0.7080103359173127
165,contextual,3,True,30,4,1.3122448979591839,9,0,0.6895421,12,0.6124031007751938
166,contextual,3,True,30,0,1.3122448979591839,10,0,0.65529305,7,0.7958656330749354
167,contextual,3,True,30,1,1.3122448979591839,10,0,0.7143652,6,0.8217054263565892
168,contextual,3,True,30,2,1.3122448979591839,10,0,0.6890164,7,0.7906976744186046
169,contextual,3,True,30,3,1.3122448979591839,10,0,0.7097962,6,0.8242894056847545
170,contextual,3,True,30,4,1.3122448979591839,10,0,0.6946307,7,0.7906976744186046
171,contextual,3,True,30,0,1.3122448979591839,11,0,0.93239915,3,0.896640826873385
172,contextual,3,True,30,1,1.3122448979591839,11,0,0.9375468,3,0.9043927648578811
173,contextual,3,True,30,2,1.3122448979591839,11,0,0.9253332,3,0.896640826873385
174,contextual,3,True,30,3,1.3122448979591839,11,0,0.9433496,3,0.9147286821705426
175,contextual,3,True,30,4,1.3122448979591839,11,0,0.93761355,3,0.9018087855297158
176,contextual,3,True,30,0,1.5142857142857145,2,0,0.3284705,14,0.0
177,contextual,3,True,30,1,1.5142857142857145,2,0,0.347651,15,0.0
178,contextual,3,True,30,2,1.5142857142857145,2,0,0.31627724,16,0.0
179,contextual,3,True,30,3,1.5142857142857145,2,0,0.32463712,16,0.0
180,contextual,3,True,30,4,1.5142857142857145,2,0,0.39047182,14,0.0
181,contextual,3,True,30,0,1.5142857142857145,3,0,0.3284705,14,0.0
182,contextual,3,True,30,1,1.5142857142857145,3,0,0.347651,15,0.0
183,contextual,3,True,30,2,1.5142857142857145,3,0,0.33658385,15,0.00516795865633075
184,contextual,3,True,30,3,1.5142857142857145,3,0,0.3432576,15,0.00516795865633075
185,contextual,3,True,30,4,1.5142857142857145,3,0,0.39047182,14,0.0
186,contextual,3,True,30,0,1.5142857142857145,4,0,0.32572877,14,0.002583979328165375
187,contextual,3,True,30,1,1.5142857142857145,4,0,0.3599777,14,0.012919896640826873
188,contextual,3,True,30,2,1.5142857142857145,4,0,0.39992112,13,0.023255813953488372
189,contextual,3,True,30,3,1.5142857142857145,4,0,0.4085099,13,0.023255813953488372
190,contextual,3,True,30,4,1.5142857142857145,4,0,0.36736315,14,0.0103359173126615
191,contextual,3,True,30,0,1.5142857142857145,5,0,0.40448275,15,0.04392764857881137
192,contextual,3,True,30,1,1.5142857142857145,5,0,0.42193007,14,0.046511627906976744
193,contextual,3,True,30,2,1.5142857142857145,5,0,0.43013796,15,0.04909560723514212
194,contextual,3,True,30,3,1.5142857142857145,5,0,0.43853593,15,0.04909560723514212
195,contextual,3,True,30,4,1.5142857142857145,5,0,0.42691827,13,0.04392764857881137
196,contextual,3,True,30,0,1.5142857142857145,6,0,0.5080521,17,0.08527131782945736
197,contextual,3,True,30,1,1.5142857142857145,6,0,0.5404989,17,0.10077519379844961
198,contextual,3,True,30,2,1.5142857142857145,6,0,0.5269348,17,0.09302325581395349
199,contextual,3,True,30,3,1.5142857142857145,6,0,0.5362165,17,0.10077519379844961
200,contextual,3,True,30,4,1.5142857142857145,6,0,0.53598094,16,0.09043927648578812
201,contextual,3,True,30,0,1.5142857142857145,7,0,0.5321038,18,0.12403100775193798
202,contextual,3,True,30,1,1.5142857142857145,7,0,0.49045813,19,0.12403100775193798
203,contextual,3,True,30,2,1.5142857142857145,7,0,0.5431446,18,0.12144702842377261
204,contextual,3,True,30,3,1.5142857142857145,7,0,0.54816926,18,0.13178294573643412
205,contextual,3,True,30,4,1.5142857142857145,7,0,0.49407703,18,0.12403100775193798
206,contextual,3,True,30,0,1.5142857142857145,8,0,0.53286725,15,0.21705426356589147
207,contextual,3,True,30,1,1.5142857142857145,8,0,0.63071185,14,0.27906976744186046
208,contextual,3,True,30,2,1.5142857142857145,8,0,0.53691036,15,0.2248062015503876
209,contextual,3,True,30,3,1.5142857142857145,8,0,0.5657301,14,0.27648578811369506
210,contextual,3,True,30,4,1.5142857142857145,8,0,0.59185207,15,0.2222222222222222
211,contextual,3,True,30,0,1.5142857142857145,9,0,0.5254638,15,0.32041343669250644
212,contextual,3,True,30,1,1.5142857142857145,9,0,0.6465695,12,0.3850129198966408
213,contextual,3,True,30,2,1.5142857142857145,9,0,0.55886275,14,0.330749354005168
214,contextual,3,True,30,3,1.5142857142857145,9,0,0.6049106,11,0.4005167958656331
215,contextual,3,True,30,4,1.5142857142857145,9,0,0.6026699,14,0.28940568475452194
216,contextual,3,True,30,0,1.5142857142857145,10,0,0.667705,11,0.45478036175710596
217,contextual,3,True,30,1,1.5142857142857145,10,0,0.79484046,8,0.5555555555555556
218,contextual,3,True,30,2,1.5142857142857145,10,0,0.7718052,8,0.5478036175710594
219,contextual,3,True,30,3,1.5142857142857145,10,0,0.7797916,8,0.5658914728682171
220,contextual,3,True,30,4,1.5142857142857145,10,0,0.7230141,10,0.4599483204134367
221,contextual,3,True,30,0,1.5142857142857145,11,0,0.6986268,9,0.6330749354005168
222,contextual,3,True,30,1,1.5142857142857145,11,0,0.7259722,9,0.6356589147286822
223,contextual,3,True,30,2,1.5142857142857145,11,0,0.6564718,10,0.6563307493540051
224,contextual,3,True,30,3,1.5142857142857145,11,0,0.7334516,9,0.6744186046511628
225,contextual,3,True,30,4,1.5142857142857145,11,0,0.71368504,9,0.6201550387596899
226,contextual,3,True,30,0,1.5142857142857145,12,0,0.9089111,4,0.8294573643410853
227,contextual,3,True,30,1,1.5142857142857145,12,0,0.9181174,4,0.8320413436692506
228,contextual,3,True,30,2,1.5142857142857145,12,0,0.79783136,5,0.8036175710594315
229,contextual,3,True,30,3,1.5142857142857145,12,0,0.91736084,4,0.8320413436692506
230,contextual,3,True,30,4,1.5142857142857145,12,0,0.7937974,5,0.8010335917312662
231,contextual,3,True,30,0,1.5142857142857145,13,0,0.89171964,2,0.8940568475452196
232,contextual,3,True,30,1,1.5142857142857145,13,0,0.9166138,2,0.9043927648578811
233,contextual,3,True,30,2,1.5142857142857145,13,0,0.90602857,2,0.9043927648578811
234,contextual,3,True,30,3,1.5142857142857145,13,0,0.92128175,2,0.9121447028423773
235,contextual,3,True,30,4,1.5142857142857145,13,0,0.9136937,2,0.8992248062015504
236,contextual,3,True,30,0,1.5142857142857145,14,0,0.92076665,2,0.9224806201550387
237,contextual,3,True,30,1,1.5142857142857145,14,0,0.9332503,2,0.9224806201550387
238,contextual,3,True,30,3,1.5142857142857145,14,0,0.93313587,2,0.9250645994832042
239,contextual,3,True,30,4,1.5142857142857145,14,0,0.93420136,2,0.9224806201550387
240,contextual,3,True,30,0,1.716326530612245,2,0,0.39100084,9,0.0
241,contextual,3,True,30,1,1.716326530612245,2,0,0.38433537,9,0.0
242,contextual,3,True,30,2,1.716326530612245,2,0,0.3680498,10,0.0
243,contextual,3,True,30,3,1.716326530612245,2,0,0.44342813,8,0.0
244,contextual,3,True,30,4,1.716326530612245,2,0,0.39070597,9,0.0
245,contextual,3,True,30,0,1.716326530612245,3,0,0.39100084,9,0.0
246,contextual,3,True,30,1,1.716326530612245,3,0,0.38433537,9,0.0
247,contextual,3,True,30,2,1.716326530612245,3,0,0.3680498,10,0.0
248,contextual,3,True,30,3,1.716326530612245,3,0,0.44342813,8,0.0
249,contextual,3,True,30,4,1.716326530612245,3,0,0.39070597,9,0.0
250,contextual,3,True,30,0,1.716326530612245,4,0,0.39105347,9,0.002583979328165375
251,contextual,3,True,30,1,1.716326530612245,4,0,0.3259509,10,0.0
252,contextual,3,True,30,2,1.716326530612245,4,0,0.36722964,10,0.002583979328165375
253,contextual,3,True,30,3,1.716326530612245,4,0,0.38226327,9,0.0
254,contextual,3,True,30,4,1.716326530612245,4,0,0.33320352,10,0.0
255,contextual,3,True,30,0,1.716326530612245,5,0,0.42622182,9,0.01808785529715762
256,contextual,3,True,30,1,1.716326530612245,5,0,0.35434744,10,0.020671834625323
257,contextual,3,True,30,2,1.716326530612245,5,0,0.3546006,10,0.023255813953488372
258,contextual,3,True,30,3,1.716326530612245,5,0,0.3579511,10,0.01808785529715762
259,contextual,3,True,30,4,1.716326530612245,5,0,0.36427435,10,0.01808785529715762
260,contextual,3,True,30,0,1.716326530612245,6,0,0.47065207,10,0.03359173126614987
261,contextual,3,True,30,1,1.716326530612245,6,0,0.4115404,11,0.05167958656330749
262,contextual,3,True,30,2,1.716326530612245,6,0,0.43781298,12,0.046511627906976744
263,contextual,3,True,30,3,1.716326530612245,6,0,0.4458218,12,0.04909560723514212
264,contextual,3,True,30,4,1.716326530612245,6,0,0.37801656,10,0.041343669250646
265,contextual,3,True,30,0,1.716326530612245,7,0,0.45858976,14,0.06201550387596899
266,contextual,3,True,30,1,1.716326530612245,7,0,0.53739405,12,0.082687338501292
267,contextual,3,True,30,2,1.716326530612245,7,0,0.53442585,16,0.06718346253229975
268,contextual,3,True,30,3,1.716326530612245,7,0,0.5863926,14,0.082687338501292
269,contextual,3,True,30,4,1.716326530612245,7,0,0.42775077,11,0.056847545219638244
270,contextual,3,True,30,0,1.716326530612245,8,0,0.4472232,14,0.10594315245478036
271,contextual,3,True,30,1,1.716326530612245,8,0,0.5201599,15,0.11369509043927649
272,contextual,3,True,30,2,1.716326530612245,8,0,0.47853053,16,0.11627906976744186
273,contextual,3,True,30,3,1.716326530612245,8,0,0.5184119,15,0.12661498708010335
274,contextual,3,True,30,4,1.716326530612245,8,0,0.54568565,13,0.10594315245478036
275,contextual,3,True,30,0,1.716326530612245,9,0,0.4861548,16,0.13695090439276486
276,contextual,3,True,30,1,1.716326530612245,9,0,0.5402679,15,0.15503875968992248
277,contextual,3,True,30,2,1.716326530612245,9,0,0.51729465,15,0.17054263565891473
278,contextual,3,True,30,3,1.716326530612245,9,0,0.55824023,14,0.19121447028423771
279,contextual,3,True,30,4,1.716326530612245,9,0,0.528183,15,0.12661498708010335
280,contextual,3,True,30,0,1.716326530612245,10,0,0.6286221,12,0.28165374677002586
281,contextual,3,True,30,1,1.716326530612245,10,0,0.61903673,13,0.30749354005167956
282,contextual,3,True,30,2,1.716326530612245,10,0,0.623011,12,0.32558139534883723
283,contextual,3,True,30,3,1.716326530612245,10,0,0.62677306,12,0.32558139534883723
284,contextual,3,True,30,4,1.716326530612245,10,0,0.5853749,14,0.25064599483204136
285,contextual,3,True,30,0,1.716326530612245,11,0,0.63224924,10,0.4082687338501292
286,contextual,3,True,30,1,1.716326530612245,11,0,0.65246606,11,0.3953488372093023
287,contextual,3,True,30,2,1.716326530612245,11,0,0.6423461,10,0.43669250645994834
288,contextual,3,True,30,3,1.716326530612245,11,0,0.6434427,11,0.42118863049095606
289,contextual,3,True,30,4,1.716326530612245,11,0,0.63681334,11,0.37467700258397935
290,contextual,3,True,30,0,1.716326530612245,12,0,0.6453803,10,0.4754521963824289
291,contextual,3,True,30,1,1.716326530612245,12,0,0.73115486,9,0.4754521963824289
292,contextual,3,True,30,2,1.716326530612245,12,0,0.72195244,9,0.5193798449612403
293,contextual,3,True,30,3,1.716326530612245,12,0,0.7182693,9,0.5219638242894057
294,contextual,3,True,30,4,1.716326530612245,12,0,0.7228859,9,0.45478036175710596
295,contextual,3,True,30,0,1.716326530612245,13,0,0.7793645,5,0.6770025839793282
296,contextual,3,True,30,1,1.716326530612245,13,0,0.76208764,6,0.6149870801033591
297,contextual,3,True,30,2,1.716326530612245,13,0,0.7630556,6,0.6408268733850129
298,contextual,3,True,30,3,1.716326530612245,13,0,0.7138368,6,0.6821705426356589
299,contextual,3,True,30,4,1.716326530612245,13,0,0.7288473,8,0.5426356589147286
300,contextual,3,True,30,0,1.716326530612245,14,0,0.8818102,3,0.7596899224806202
301,contextual,3,True,30,1,1.716326530612245,14,0,0.76002127,5,0.7571059431524548
302,contextual,3,True,30,2,1.716326530612245,14,0,0.72235674,4,0.7958656330749354
303,contextual,3,True,30,3,1.716326530612245,14,0,0.9000666,3,0.834625322997416
304,contextual,3,True,30,4,1.716326530612245,14,0,0.889505,4,0.7286821705426356
305,contextual,3,True,30,0,1.716326530612245,15,0,0.91159797,3,0.8604651162790697
306,contextual,3,True,30,1,1.716326530612245,15,0,0.91324496,2,0.8992248062015504
307,contextual,3,True,30,2,1.716326530612245,15,0,0.909615,2,0.9069767441860465
308,contextual,3,True,30,4,1.716326530612245,15,0,0.903283,4,0.7881136950904393
309,contextual,3,True,30,0,1.9183673469387756,2,0,0.42371985,6,0.0
310,contextual,3,True,30,1,1.9183673469387756,2,0,0.39924544,6,0.0
311,contextual,3,True,30,2,1.9183673469387756,2,0,0.41709322,8,0.0
312,contextual,3,True,30,3,1.9183673469387756,2,0,0.4041239,6,0.0
313,contextual,3,True,30,4,1.9183673469387756,2,0,0.4031592,6,0.0
314,contextual,3,True,30,0,1.9183673469387756,3,0,0.42371985,6,0.0
315,contextual,3,True,30,1,1.9183673469387756,3,0,0.39924544,6,0.0
316,contextual,3,True,30,2,1.9183673469387756,3,0,0.41709322,8,0.0
317,contextual,3,True,30,3,1.9183673469387756,3,0,0.4041239,6,0.0
318,contextual,3,True,30,4,1.9183673469387756,3,0,0.4031592,6,0.0
319,contextual,3,True,30,0,1.9183673469387756,4,0,0.33882076,7,0.0
320,contextual,3,True,30,1,1.9183673469387756,4,0,0.39924544,6,0.0
321,contextual,3,True,30,2,1.9183673469387756,4,0,0.41777363,8,0.002583979328165375
