-0.12079,-0.44877,-0.28359,-0.62625,-0.33015,0.34931,0.28353
-0.76507,0.19278,-0.22928,0.086422,0.45779,0.011143,-0.32827
-0.43585,-0.23297,0.28395,-0.2168,-0.34798,-0.70125,-0.12369
-0.49743,0.49932,-0.085952,-0.20457,-0.34781,0.18819,-0.54555
-0.1343,-0.10741,0.46139,0.22289,-0.73147,0.20395,0.36224
0.35113,-0.3989,-0.56836,0.42965,0.04447,0.44296,-0.10844
-0.22092,-0.36617,0.17034,-0.17108,0.13643,0.8476,-0.1476
-0.27207,0.13681,0.43337,0.46942,0.071472,0.32084,0.62534
-0.57287,0.094337,-0.047078,-0.68459,-0.31186,-0.27768,-0.13296
-0.38365,0.80312,-0.27408,0.025983,0.18024,0.22297,0.22319
-0.72356,0.35788,0.16399,-0.13723,-0.41281,-0.36361,0.005592
-0.31574,0.43185,0.038978,0.21547,-0.7753,-0.032817,-0.25239
0.39732,-0.31695,-0.59769,-0.22597,0.044038,-0.55723,0.1447
0.16745,0.13279,-0.61845,0.59238,-0.22725,0.0042925,0.41143
0.57299,0.51294,0.2277,-0.42478,-0.41897,0.026221,-0.0080786
0.3632,-0.21837,0.15476,-0.058017,-0.44086,0.47136,-0.61363
-0.30079,-0.075329,0.5409,0.17684,0.41096,0.50357,0.39691
0.070484,0.20919,0.86731,-0.25373,0.3207,-0.10368,0.14516
-0.065344,0.3999,-0.18497,-0.21946,-0.33909,-0.59605,-0.53215
0.22312,0.94987,-0.014443,-0.18915,0.076557,0.057073,-0.053527
-0.21075,-0.38243,-0.043969,0.14158,-0.22294,-0.85776,-0.043676
-0.66338,-0.1679,0.46087,-0.20732,-0.27432,-0.44208,0.075252
-0.28624,-0.3914,0.077253,-0.37911,0.17617,0.76273,-0.048829
-0.5129,-0.2313,0.38493,0.21333,-0.47123,-0.33367,0.39542
-0.062978,0.66428,0.42549,-0.12272,-0.057418,0.29124,-0.52014
0.06654,-0.16898,-0.4085,-0.76525,-0.36667,-0.28285,0.0097325
0.35893,0.8023,-0.070315,0.20344,-0.24447,0.18168,0.29729
-0.63154,-0.31841,0.2424,0.020773,-0.61715,-0.1451,0.19659
0.60004,-0.043275,0.44951,0.41466,-0.48516,-0.11914,-0.12042
0.026444,0.59388,0.13485,-0.20646,0.36331,-0.11245,-0.66419
-0.63317,-0.39687,-0.22466,0.24088,0.23641,-0.50801,-0.13834
-0.55675,-0.15745,0.26447,-0.1638,0.048839,-0.75237,-0.003327
-0.050115,-0.35985,-0.36652,0.44748,-0.60024,0.17745,0.37635
0.023753,0.55937,-0.75647,-0.13299,-0.04939,-0.21403,0.2199
-0.51742,-0.34475,0.43329,0.019987,-0.46048,-0.31599,0.33675
0.36128,-0.23224,0.19516,-0.48455,0.1938,-0.21571,-0.67718
-0.42893,0.68585,-0.33504,-0.23143,-0.2334,-0.22008,-0.27731
-0.35763,-0.44883,0.40612,0.24694,0.15396,0.5314,0.37235
-0.23691,-0.3296,0.13023,-0.14779,-0.62369,0.26668,-0.57994
-0.090285,-0.18247,0.51934,0.38725,-0.5232,0.16401,0.4881
