0.083009,0.41588,-0.21945,0.43218,-0.25083,0.47578,-0.01254,-0.206,-0.18775,0.27266,0.35108,0.076905,-0.12073
0.48722,-0.086645,-0.13939,-0.024415,-0.25287,-0.25786,-0.14773,0.29194,0.041773,-0.26913,0.41078,-0.47364,-0.17419
0.29609,0.15617,0.25556,0.15091,-0.29517,-0.47176,0.24844,-0.22052,-0.058801,0.051756,-0.45913,0.29549,0.2749
0.39448,-0.361,-0.064601,0.19012,-0.11826,0.039327,0.39065,0.4752,0.2976,0.031099,0.17257,-0.23073,0.32747
0.10027,0.063794,0.39047,-0.2764,-0.54832,0.28417,-0.032216,0.034047,-0.34859,0.28108,-0.16975,-0.31166,0.21666
-0.33065,0.34828,-0.50852,-0.47266,0.047061,0.30342,0.088321,0.14522,-0.19251,0.0012095,0.25226,-0.15557,-0.19825
0.096965,0.31877,0.1288,0.063887,0.16798,0.68906,0.012229,0.42043,0.36007,-0.22295,-0.092042,-0.019652,-0.012828
0.12216,-0.096354,0.21547,-0.41144,-0.15413,0.41046,-0.63126,0.065468,0.18324,-0.10457,-0.29861,-0.13809,-0.111
0.21827,-0.044462,0.025081,0.27287,-0.51505,-0.3187,-0.26366,0.29702,-0.17525,-0.19397,-0.17653,-0.49915,0.045334
0.25109,-0.38224,-0.19813,-0.10622,-0.4437,0.18575,-0.42867,0.0043767,-0.17186,0.02804,0.42268,-0.20643,0.27124
0.50708,-0.21185,0.05231,0.080183,-0.098397,-0.22883,0.25341,-0.49562,-0.095504,0.055685,0.10947,-0.074408,0.53589
0.26608,-0.24622,-0.032412,-0.092551,0.06058,0.2175,-0.42107,0.34727,0.0069799,0.39686,0.50297,-0.083285,0.30435
-0.22112,0.17647,-0.35929,0.17054,-0.3867,-0.097572,-0.2131,-0.23289,-0.096938,0.55636,-0.30423,0.29891,0.047305
-0.092795,-0.10202,-0.46741,-0.42299,-0.0954,0.057279,0.3454,-0.58155,-0.24391,-0.00040608,-0.13345,0.14537,-0.12355
-0.36858,-0.34238,0.15147,0.21003,-0.35178,0.041999,-0.011397,0.018565,0.09799,-0.42541,0.16026,0.54964,-0.18848
-0.18906,0.11317,0.11256,-0.048073,-0.3182,0.16899,0.24874,0.71014,-0.27607,-0.40009,-0.01041,-0.056553,0.029858
0.1958,0.016553,0.43153,-0.15634,-0.042302,0.24505,-0.05395,-0.24532,-0.58461,0.22737,-0.27766,-0.25976,0.29626
-0.078503,-0.23953,0.7524,0.15838,-0.37011,-0.18683,0.14062,-0.24561,0.17284,-0.013544,0.059327,0.042797,0.24058
0.1081,-0.38523,-0.1388,0.24775,-0.35392,-0.53268,-0.072023,0.17382,-0.025557,0.13528,-0.36514,0.19888,0.35075
-0.1039,-0.67793,-0.007665,0.090715,-0.055516,-0.2317,0.36284,-0.24965,0.11653,0.3345,-0.028197,-0.36149,-0.11683
0.1259,0.28179,-0.028248,-0.039795,-0.096807,-0.57335,-0.32226,-0.065192,-0.47394,-0.063093,-0.40222,-0.24383,-0.079563
0.36557,0.063744,0.28321,0.10588,-0.27141,-0.35339,0.35378,-0.39823,0.20492,-0.047858,-0.33393,0.36378,0.021205
0.1672,0.31091,0.044139,0.27381,-0.10229,0.72128,0.31186,0.099094,-0.20478,0.00058124,-0.25759,-0.22633,-0.03411
0.53885,0.1942,0.431,-0.19313,-0.094445,-0.18138,-0.19811,-0.54739,0.1154,-0.051456,0.0076224,0.16453,-0.15836
0.044265,-0.40675,0.23929,0.0071784,-0.56727,-0.038237,0.25772,0.33,0.11488,0.41386,-0.015748,-0.18022,0.24393
-0.053757,0.15763,-0.26395,0.52293,-0.36148,-0.022077,-0.18639,0.064744,0.39497,0.38329,-0.22247,-0.02554,0.32557
-0.19216,-0.51577,-0.049227,-0.092087,0.051749,0.025879,0.020843,-0.25782,-0.29377,0.57952,-0.16537,0.27314,-0.30298
0.49123,0.23889,0.15101,-0.052491,-0.20092,-0.036072,0.10426,-0.44847,0.087673,-0.26688,0.27541,0.46503,-0.22668
-0.33589,0.028532,0.24417,-0.28391,-0.22203,0.16336,0.050473,0.064498,-0.538,-0.18721,0.040574,-0.25896,-0.51985
-0.028863,-0.41248,0.07835,0.18825,0.32243,-0.21189,0.31758,0.2537,0.19061,0.54992,-0.082232,0.22825,-0.27527
0.57901,0.37545,-0.20954,-0.16642,-0.082323,-0.46645,0.1862,-0.1007,0.028783,-0.052577,0.42035,0.028912,-0.043561
0.35014,0.10427,0.14533,0.11361,-0.54445,-0.28688,-0.2188,0.027077,-0.22495,-0.068689,-0.36934,0.4373,0.149
0.049061,0.21018,-0.17471,-0.30827,-0.17323,0.0021546,0.017387,-0.13242,0.5562,-0.11294,-0.51136,-0.43077,-0.10416
-0.0067022,-0.40088,-0.60188,0.11391,-0.2763,0.036343,-0.16971,-0.23751,-0.41003,-0.0074002,-0.040666,0.18934,0.30897
0.36891,0.22304,0.36854,-0.031024,-0.064038,-0.22544,0.085437,-0.52584,0.18412,-0.1259,-0.14212,0.46349,-0.2321
-0.29659,0.16024,0.22025,0.34146,-0.45763,-0.19224,0.01608,0.54291,-0.17358,0.056389,0.25169,-0.23622,-0.16557
0.35817,-0.47429,-0.27084,0.13194,-0.27983,-0.054459,0.17663,0.13676,0.18072,-0.041187,0.36036,-0.23206,0.45471
0.19995,0.23903,0.20629,-0.18176,-0.36298,0.38073,-0.2171,0.069018,-0.63379,0.10996,-0.25847,-0.097582,-0.092633
0.20329,0.30475,0.14343,0.11573,-0.16547,0.15925,0.084239,0.61335,-0.42159,-0.40488,-0.13944,0.095832,-0.15967
0.14376,0.1056,0.51061,-0.45532,-0.22546,0.032985,-0.087266,-0.43052,-0.13051,0.28427,0.23221,-0.30493,-0.10252
0.18479,-0.28931,0.63729,0.040391,-0.21362,0.26838,-0.34204,-0.0013487,-0.35133,-0.0088528,-0.22683,-0.22866,0.11173
0.61356,0.15298,0.13505,-0.093591,-0.21876,-0.2663,0.039472,-0.20785,0.22275,-0.30591,0.33929,0.38384,-0.062986
0.55847,0.14857,-0.38363,-0.029561,-0.057739,-0.22462,0.13109,0.42701,0.39739,-0.046253,0.25075,-0.061337,-0.19492
0.057605,-0.40189,-0.53941,-0.1929,-0.050144,-0.12872,-0.39943,0.17892,-0.15213,-0.47157,-0.21605,0.016786,0.062212
0.094775,-0.26993,0.23559,0.50877,0.29107,0.076759,-0.075055,0.53103,0.12285,-0.012651,0.40959,-0.11079,-0.17401
