-0.028467,-0.37796,-0.42456,0.64687,-0.49892,0.09338
0.33506,0.054657,0.12012,-0.19115,-0.84863,0.33705
-0.48021,0.55841,-0.25103,0.075076,-0.57564,-0.23992
0.72711,-0.04921,-0.011697,-0.50722,0.090269,0.45092
0.57198,-0.1372,0.050534,-0.63995,0.13973,0.47159
0.42412,-0.19735,-0.36666,0.47927,-0.49484,0.41493
-0.71427,0.54442,-0.1959,-0.36834,-0.10254,0.094152
0.64324,0.2492,-0.3379,0.45952,-0.40337,0.18999
-0.12519,-0.55402,0.45808,-0.46086,-0.46131,-0.20579
-0.2587,-0.92528,0.040549,-0.26415,-0.070267,0.023986
0.65815,0.12447,-0.41951,0.3808,-0.31648,0.36082
-0.44529,0.55377,-0.37738,-0.37306,-0.40123,-0.22908
0.50822,-0.49827,-0.5846,-0.17499,0.15623,0.31089
0.14795,-0.051382,-0.43435,0.70245,-0.43122,0.32775
0.06372,-0.57669,-0.038985,-0.72842,0.33266,0.1435
0.36574,-0.17754,0.033264,-0.51299,-0.62045,0.43069
0.57405,0.0038013,-0.1653,-0.41457,-0.5245,0.44289
-0.25595,-0.47126,0.3846,0.4993,-0.025278,-0.56085
0.65683,-0.097625,-0.10587,-0.42342,0.058765,0.60423
-0.55775,0.65202,-0.23759,-0.033479,-0.37407,-0.25747
0.53733,0.047806,0.17771,-0.50326,-0.4715,0.44926
0.14181,-0.67054,-0.66354,0.13875,0.15807,0.21385
-0.20009,0.53219,-0.23699,-0.031974,-0.41312,-0.66999
-0.20163,-0.35352,0.0011724,0.8615,-0.26629,-0.14587
0.80999,0.25922,-0.41886,0.12226,-0.12743,0.26474
-0.21777,-0.2385,0.021426,0.92529,0.051388,-0.19087
0.31075,0.25238,-0.44,0.38495,-0.56161,0.42725
0.081237,0.059443,-0.34229,0.87755,-0.30365,0.10199
0.034294,-0.18656,-0.46795,0.85239,-0.072314,0.11508
0.28964,0.10232,-0.61322,0.59339,-0.18547,0.37827
0.11952,-0.14611,-0.35401,0.8628,-0.24181,0.19013
0.17246,0.10736,-0.34209,0.87591,-0.20585,0.17918
-0.25971,-0.013491,0.3986,0.84862,-0.11058,-0.20273
0.15,-0.19319,-0.30696,0.39077,-0.77847,0.29537
-0.59127,0.54226,-0.29009,-0.37349,-0.21578,-0.2935
-0.085041,-0.070247,-0.018164,0.97442,-0.18001,-0.07483
0.32115,-0.2963,-0.14724,-0.80432,0.029347,0.37363
0.32582,-0.42681,-0.57549,-0.11325,0.23834,0.55754
0.22184,0.24261,-0.43079,0.59287,-0.44518,0.39582
0.38836,-0.21792,-0.23928,-0.2681,-0.77725,0.26162
-0.23038,-0.29653,0.30788,0.79865,0.14488,-0.32462
0.16685,-0.30493,-0.68435,0.60973,0.19745,0.0092331
-0.38498,0.37464,-0.26165,-0.62297,-0.50468,-0.013388
0.38486,-0.34694,-0.40611,-0.37482,0.2405,0.60684
-0.43837,0.57854,-0.32232,-0.038377,-0.32977,-0.50893
0.09957,0.15642,-0.47726,0.84719,-0.12323,0.070158
-0.13062,-0.58395,0.045352,0.6547,-0.17778,-0.42384
0.18227,-0.65792,-0.42048,0.40638,-0.22321,0.37704
0.35052,0.023247,-0.33587,0.69964,-0.47581,0.21887
0.16517,-0.017507,-0.25633,0.75008,-0.54684,0.21228
-0.53262,0.58058,-0.25999,-0.10721,-0.46508,-0.28957
-0.13287,-0.47217,0.24139,-0.13585,-0.8094,-0.16599
0.17485,-0.27748,-0.2056,-0.48703,-0.77122,0.13488
0.25415,0.16837,-0.41728,0.59399,-0.53127,0.31282
0.06518,-0.020862,-0.57365,0.78798,-0.21181,0.021827
0.054519,0.038211,-0.31962,0.88858,-0.30525,0.10326
0.048485,-0.63042,-0.46356,-0.55835,0.23556,0.13448
0.36487,0.21662,-0.34353,0.68711,0.47762,0.041135
0.23677,0.10773,-0.48906,0.69821,-0.35832,0.27797
0.32487,-0.0032724,0.12738,-0.25277,-0.84184,0.32501
0.34445,0.17492,-0.22759,0.88429,0.03117,0.12655
0.54038,-0.69154,-0.11025,-0.25283,-0.30527,0.24596
0.35171,0.20612,-0.33756,0.76528,-0.087979,0.35563
-0.14124,0.59234,-0.2735,0.0179,-0.25924,-0.69775
0.32419,0.16938,-0.57748,0.60731,-0.1275,0.38424
0.67906,0.36111,0.5206,-0.07697,-0.36264,-0.0042567
0.69803,0.37656,0.53888,0.063718,-0.24782,-0.12286
0.80095,0.39762,0.37519,-0.10967,-0.20387,0.077555
0.21131,0.037547,-0.45179,0.84135,0.064824,0.19431
-0.18105,0.56049,-0.23133,-0.10162,-0.17318,-0.74783
0.031968,0.0061509,-0.23283,0.96962,0.044962,0.050526
0.28188,0.1793,-0.38515,0.81765,0.081806,0.25458
0.08584,-0.41582,-0.24701,0.021209,-0.85612,0.15916
0.22287,-0.47841,-0.35142,-0.27049,-0.62803,0.36107
-0.31808,0.48621,-0.24442,0.095812,-0.60687,-0.47457
0.41922,0.40136,0.69928,0.20792,-0.17706,-0.31558
-0.21084,0.6681,-0.38286,-0.21456,-0.15382,-0.54122
0.60287,0.42402,0.37738,0.34028,-0.23874,-0.37622
-0.079013,-0.81006,-0.037029,-0.11347,-0.51003,-0.25138
-0.38193,-0.38686,0.54477,0.49747,-0.085494,-0.39103
0.10255,-0.59438,-0.64549,-0.41424,0.21049,0.060326
-0.3327,0.5198,-0.24967,-0.07577,-0.62697,-0.39743
-0.19952,0.40355,-0.24346,-0.12284,-0.82921,-0.18812
-0.35477,-0.28485,0.64685,0.44447,0.112,-0.40557
0.078096,-0.40027,-0.38122,-0.053572,-0.82263,0.093564
0.0048459,0.51027,-0.3457,-0.046372,-0.54539,-0.56611
-0.22412,-0.42014,-0.11913,0.79438,-0.3255,-0.14857
0.42923,-0.14016,-0.054443,-0.613,-0.54508,0.3468
0.47785,0.41618,0.64587,0.30153,-0.18878,-0.23401
-0.1942,0.52968,-0.31387,-0.27117,-0.45866,-0.54709
-0.30676,-0.31415,0.68481,0.021929,-0.03825,-0.57992
-0.017635,0.48978,-0.20548,0.14121,-0.7028,-0.45135
-0.28584,0.52812,-0.24835,-0.002683,-0.39971,-0.64648
0.72365,0.14445,0.039699,0.018713,-0.46439,0.48774
0.64614,0.48991,0.46089,0.35097,-0.060734,-0.056556
-0.70081,0.64448,-0.20229,0.22885,-0.014055,0.0042839
-0.50303,0.38994,-0.18601,-0.17314,-0.72669,0.047521
-0.08948,0.53427,-0.31561,0.018996,-0.2935,-0.72141
0.49715,0.43514,0.65737,0.20867,-0.034633,-0.29431
0.050246,-0.80793,-0.28156,-0.44924,-0.13564,0.21267
0.46065,0.37111,0.66801,0.21051,-0.29885,-0.26498
-0.62617,0.58853,-0.27657,-0.19353,-0.38163,-0.044299
0.46696,0.38996,0.74176,0.13073,-0.17578,-0.178
0.44275,-0.2798,-0.58057,0.43664,-0.44225,-0.04883
-0.26769,-0.18849,0.705,0.10006,-0.27853,-0.55516
-0.25628,-0.076018,0.31855,0.88067,-0.097265,-0.20502
0.57078,-0.054031,-0.45379,0.21162,-0.53647,0.36439
-0.091823,0.53918,-0.27723,0.016035,-0.29617,-0.73213
0.74708,0.10225,-0.48188,0.44325,-0.010491,-0.051175
0.76086,0.2382,-0.071104,-0.47244,-0.20381,0.30752
-0.024609,-0.35066,-0.31519,0.81334,-0.33994,-0.00252
0.70059,0.21875,0.28747,-0.33823,-0.39889,0.3243
0.66927,0.2994,0.30668,-0.16858,-0.49049,0.31527
-0.63702,0.54684,-0.10219,-0.0705,-0.52771,0.035985
0.12521,-0.44905,-0.44919,0.50982,-0.55315,0.12252
0.59582,0.45602,0.49733,0.31315,-0.18639,-0.23856
-0.64697,0.69476,-0.22687,-0.11913,-0.066648,-0.16924
-0.12888,0.54718,-0.38156,-0.38545,0.35301,-0.51498
-0.36543,0.68724,-0.36711,-0.067929,-0.29336,-0.41075
0.22224,-0.67114,-0.43567,0.1051,-0.53831,-0.097691
0.11176,-0.36559,-0.19076,-0.23205,-0.85659,0.17284
-0.16654,0.55966,-0.30743,-0.033554,-0.42702,-0.6173
-0.00026975,-0.59548,-0.15613,0.37637,-0.34385,-0.60095
-0.64886,0.66372,-0.23029,0.10041,-0.25455,-0.10275
-0.11726,-0.88355,-0.21912,0.079977,-0.38873,-0.0080667
0.096521,-0.62559,-0.10143,-0.66084,-0.31736,0.22716
-0.22588,-0.43546,0.044072,0.73512,-0.44345,-0.14269
-0.33554,-0.52428,0.6069,-0.117,-0.088429,-0.47193
-0.63945,0.29817,0.13501,-0.34424,-0.45577,0.39717
-0.24884,-0.51248,-0.15019,0.75765,-0.19481,-0.20223
0.21536,-0.40592,-0.27159,-0.19582,-0.75518,0.32626
-0.29145,0.2386,0.46264,0.2676,-0.068653,0.7535
-0.035053,-0.43701,-0.32,0.76715,-0.14293,-0.31055
-0.10195,-0.55076,0.35789,-0.46632,0.087904,-0.57706
0.37251,-0.19731,-0.49162,-0.050506,-0.65652,0.38347
0.5191,0.42159,0.66777,0.072676,-0.28385,-0.14498
-0.53503,0.27266,0.35282,0.14669,-0.14894,0.68645
0.49723,0.38611,0.69131,0.14548,0.010643,-0.32326
0.41639,0.37222,0.71199,0.16193,-0.2937,-0.26204
0.6873,0.38244,0.37877,0.021975,-0.39215,0.28919
-0.33056,-0.61271,0.45161,0.24728,0.026882,-0.4995
-0.42916,-0.767,0.20292,0.29479,-0.12293,-0.29043
-0.19002,-0.64096,0.26644,-0.0091335,-0.59045,-0.36519
-0.57447,0.64111,-0.32142,-0.31055,-0.21558,-0.11289
0.30982,-0.2682,0.032342,-0.72357,-0.47842,0.28034
-0.32049,0.49692,-0.28889,-0.15308,-0.58858,-0.44389
-0.67893,0.54574,-0.22263,-0.080981,-0.42422,-0.071698
0.71857,0.11739,-0.023135,-0.35509,-0.37125,0.45323
-0.013644,-0.66444,-0.20317,-0.0038732,-0.71236,0.097891
0.05899,-0.53532,-0.11014,-0.25764,-0.79339,-0.044467
-0.64599,0.10621,0.50509,-0.10447,-0.017357,0.55235
-0.22389,-0.6917,0.12896,0.53787,-0.28754,-0.28778
-0.0037129,-0.51826,-0.51783,0.63768,0.23654,0.02575
0.13096,-0.42287,-0.33724,-0.42906,-0.68631,0.18757
-0.070519,-0.59304,0.21868,-0.60216,-0.48235,0.016102
0.82172,0.18171,0.26004,-0.12636,0.021734,0.45573
0.43924,-0.30455,-0.28831,-0.40536,-0.54945,0.40619
-0.31279,-0.70604,0.3881,-0.05505,-0.40962,-0.28676
-0.2204,-0.29929,0.60742,0.15569,-0.18585,-0.65887
0.074345,-0.47248,-0.14404,-0.30173,-0.81049,0.050575
0.6784,0.38672,0.4961,-0.087589,-0.34754,0.12511
-0.041683,-0.37203,0.11757,-0.62682,-0.67143,-0.04798
0.36995,-0.13089,-0.52324,0.24579,-0.64734,0.30456
-0.15454,-0.86028,0.10487,0.22032,-0.19175,-0.37381
0.72748,0.40958,0.51966,0.020477,-0.1366,0.11785
0.06261,-0.48345,-0.41828,0.50407,-0.57648,0.03119
-0.54458,0.56468,-0.30629,-0.20147,-0.48289,-0.13029
-0.75299,0.52253,-0.14265,-0.11721,-0.34575,0.079598
0.12722,-0.24031,-0.10009,-0.57324,-0.74504,0.17989
0.18835,-0.66219,-0.45077,-0.48804,0.22227,0.18774
-0.24582,-0.64529,0.26705,0.061286,-0.64238,-0.1883
-0.76631,0.45252,-0.010038,-0.074898,-0.36177,0.26723
-0.076699,-0.65287,-0.47462,0.56197,0.11639,-0.11513
-0.62868,0.089746,0.46181,-0.024284,-0.28947,0.54686
-0.028399,-0.86214,0.03136,-0.48322,-0.010305,-0.146
-0.6052,-0.0068056,0.42615,-0.065774,-0.15998,0.64974
-0.59565,0.29336,0.21536,0.10984,-0.34908,0.6155
0.087297,-0.56344,-0.40917,0.19944,-0.66774,0.14776
-0.016433,-0.40044,-0.056877,-0.7098,-0.55623,-0.15145
0.11189,-0.42137,-0.49133,0.59471,-0.43701,0.15447
-0.6286,0.18579,0.32844,-0.21733,-0.36961,0.52785
-0.26025,-0.54635,0.38595,-0.13369,-0.53577,-0.42413
0.32733,-0.18606,0.052667,-0.73442,-0.48148,0.29028
0.092628,-0.44644,-0.30313,0.091902,-0.81125,0.18345
0.092577,-0.57525,0.019832,-0.32802,-0.73368,0.11931
0.27844,-0.060442,-0.3169,0.04301,-0.86152,0.27262
0.19047,-0.092445,-0.48395,0.59655,-0.58387,0.15557
0.55773,0.42765,0.55982,0.20407,-0.29866,-0.24863
0.4427,0.41091,0.68067,0.18768,0.1704,-0.32803
-0.74979,0.59266,-0.18508,-0.13393,-0.18487,0.014224
0.48742,0.0089713,-0.20824,-0.73526,0.0042651,0.42232
-0.65405,0.15284,0.39605,-0.050122,-0.12829,0.61077
-0.63963,0.29377,-0.040586,-0.47234,-0.44598,0.28445
0.81055,0.34311,0.25859,0.23789,-0.22041,0.23077
0.41461,-0.070951,0.12237,-0.66998,-0.5477,0.2434
-0.34174,-0.77319,-0.027117,0.1361,-0.4459,-0.25944
0.18123,-0.74564,-0.47377,-0.020522,-0.34298,0.26203
-0.23703,-0.65285,0.39741,-0.034967,-0.29557,-0.52066
0.40208,-0.29022,-0.18811,-0.4663,-0.65172,0.27669
-0.28194,-0.40784,0.60113,0.0024659,-0.065641,-0.6233
-0.052413,-0.61768,-0.088238,-0.72112,-0.18228,0.23389
-0.4114,-0.72177,0.40779,0.036076,-0.013704,-0.37686
0.55333,0.39113,0.65521,0.13912,-0.2407,-0.18509
0.18176,-0.78135,-0.22547,-0.51336,-0.20245,0.033095
0.18837,-0.31332,-0.25877,0.29321,-0.82022,0.20165
0.69163,-0.07227,-0.1487,-0.50937,-0.36979,0.31324
0.23905,-0.23229,-0.64783,0.20849,0.58341,0.29219
0.28205,-0.24129,-0.13135,-0.21726,-0.85816,0.24766
-0.37284,0.15849,0.51213,0.15515,0.022768,0.74095
-0.10229,-0.44119,-0.0095961,0.81921,-0.24614,-0.25119
-0.42067,0.57232,-0.29615,-0.4017,-0.33933,-0.36231
0.73213,0.28173,0.21483,-0.2118,-0.49357,0.22358
0.14674,-0.28806,-0.1618,0.14081,-0.90392,0.18001
0.68761,0.22412,-0.40504,0.47812,-0.23518,0.17029
-0.13573,-0.58886,0.4652,-0.57584,-0.072731,-0.28553
-0.17024,-0.58979,0.37665,-0.52453,0.21174,-0.40166
-0.34479,-0.31678,0.73378,0.057684,-0.24739,-0.42168
-0.37121,0.48806,-0.26821,-0.52277,-0.42988,-0.30655
0.8758,0.16232,-0.10524,-0.058359,-0.17977,0.39978
0.31207,-0.053142,-0.59775,0.29907,0.57407,0.3514
-0.26559,-0.69167,0.36954,-0.49393,0.021179,-0.26472
0.18354,-0.45545,0.087207,-0.84904,-0.033037,0.17121
-0.06852,-0.81674,-0.20453,-0.32598,-0.40622,0.12302
-0.33942,0.013599,0.6428,0.21375,0.038098,0.65136
0.66048,0.39831,0.45541,0.0089678,0.43462,-0.093512
0.25404,-0.33168,-0.2505,0.12726,-0.81767,0.27914
-0.27033,-0.58348,0.40731,-0.050428,-0.3747,-0.52691
-0.28029,-0.42144,0.65139,0.0091065,-0.16563,-0.54038
0.083286,-0.78353,-0.31033,-0.11006,-0.50668,0.11832
-0.46301,0.16238,0.41394,0.18574,-0.12334,0.73362
-0.6018,0.49148,0.01644,0.38653,-0.4285,0.25101
0.13087,-0.43271,-0.58695,0.48815,-0.40973,0.21205
-0.20686,0.52186,-0.36162,-0.62668,-0.058441,-0.39744
-0.28769,-0.78109,-0.36505,0.4136,0.034199,0.040409
-0.5195,0.50896,-0.22373,-0.24326,-0.59629,-0.079257
-0.63126,0.72017,-0.13053,0.1284,-0.20978,0.072997
-0.25391,-0.36621,0.26455,0.77365,-0.065681,-0.35858
-0.123,-0.66031,-0.22912,0.22931,-0.66016,-0.089264
-0.736,0.47659,0.026215,-0.1532,-0.41545,0.18549
-0.42475,0.12312,0.5577,0.13302,-0.080306,0.68502
-0.049208,-0.59443,-0.090483,-0.078626,-0.78306,-0.12914
-0.44895,0.17827,0.47763,-0.043247,0.041197,0.73142
-0.49081,0.64362,-0.27783,-0.13728,-0.18331,-0.46392
0.47551,-0.063996,0.10495,-0.80206,0.033442,0.33817
0.25146,-0.44731,-0.46376,0.33394,-0.59402,0.23926
-0.20304,0.13609,0.61273,0.30619,-0.065764,0.68318
0.15586,-0.60203,-0.18306,0.0038474,-0.74326,0.16525
-0.012249,-0.20686,-0.2035,0.7381,-0.59747,0.11786
-0.2099,0.10791,0.67038,0.31557,-0.11328,0.61845
-0.65562,0.28044,0.21408,0.33935,0.075758,0.5699
-0.2158,-0.50227,0.54066,-0.28589,-0.38568,-0.42233
0.057467,-0.53648,-0.37935,-0.23872,0.71266,-0.010417
-0.16997,-0.29665,-0.23608,0.88266,0.20399,-0.081699
0.0042744,-0.51947,-0.0013967,-0.21359,-0.82531,-0.058036
0.72164,0.39322,0.49052,-0.18842,-0.074223,0.20735
-0.084641,-0.53513,0.25694,-0.48476,-0.62226,-0.1351
-0.27343,-0.2779,0.57826,0.51945,-0.28219,-0.40517
-0.6354,0.42887,0.13136,-0.17904,-0.0014738,0.60252
-0.35177,0.53983,-0.51749,0.067136,-0.14365,-0.54028
-0.77394,0.47536,-0.15832,-0.28557,-0.086269,0.24698
