0.056568,-0.30045,-0.20985,0.33194,0.024481,-0.27878,0.29969,0.14084,-0.14961,0.06702,0.23227,-0.10884,0.15527,0.19898,-0.087418,-0.24464,-0.45892,0.36038
0.33416,0.10264,-0.072347,0.036576,-0.1138,0.14873,-0.12784,-0.12895,0.14428,-0.12462,-0.10067,0.062897,-0.14936,0.47756,-0.16069,0.36212,-0.023979,0.58724
0.21056,-0.13841,0.13317,0.28686,0.048065,0.32662,-0.33906,-0.029696,-0.013418,0.27309,0.087617,-0.12705,0.17845,-0.24355,-0.53131,0.26642,0.11962,0.23309
0.3057,0.33802,-0.058827,0.24005,-0.034896,-0.23568,-0.30229,0.033593,-0.11412,-0.21519,0.11652,-0.18876,-0.2395,0.32239,0.36565,-0.41215,0.092382,-0.0031106
0.15273,-0.07447,0.51846,-0.30532,0.20667,-0.038209,0.01351,-0.31349,0.029537,0.17585,0.11166,-0.14149,0.45309,0.41585,-0.044615,-0.061059,0.066144,0.1178
-0.23548,-0.28986,-0.29494,-0.40639,-0.16653,-0.22861,-0.16321,-0.22118,-0.2314,0.12138,-0.30863,-0.29162,-0.29411,0.088814,0.205,0.20244,0.011506,0.16347
0.10326,-0.25537,0.095395,0.11439,-0.28626,-0.64442,0.10655,-0.016304,0.32988,-0.31113,-0.33362,0.049999,0.049387,-0.083887,0.058356,0.13769,-0.077201,-0.18943
0.15327,0.055222,0.26179,-0.26669,-0.29503,-0.014655,0.15347,-0.28464,0.097341,-0.40043,-0.28793,-0.23331,0.47021,0.25114,-0.092883,-0.085027,-0.18613,0.011922
0.13862,0.019412,-0.042462,0.39157,-0.14675,0.086149,-0.21182,-0.17821,0.15289,0.017111,-0.0037679,-0.25652,-0.088357,0.41203,-0.41051,0.48887,-0.15376,0.14657
0.2505,0.42845,-0.18125,-0.087769,-0.053692,-0.039263,0.45084,-0.1476,0.18128,-0.02408,0.19292,-0.2353,-0.087005,0.43633,0.29947,0.034461,0.097046,-0.24371
0.3662,0.19933,0.039658,0.2745,-0.17072,0.18387,-0.046967,0.18399,-0.024212,0.31268,0.24303,0.21095,0.020478,0.29574,0.092125,-0.088537,0.56492,0.15799
0.23983,0.27642,-0.020414,-0.02326,-0.27054,-0.15175,0.25411,-0.21782,0.29683,-0.26225,0.48856,0.085772,-0.2246,0.15718,0.37673,0.025276,0.028872,-0.18814
-0.19668,-0.18089,-0.33815,0.26122,-0.12945,0.11999,0.060713,0.043396,-0.17273,0.0016483,0.36363,-0.21275,0.51537,-0.28056,0.13332,-0.29248,-0.027001,0.2315
-0.12093,0.063451,-0.36416,-0.25799,-0.34483,-0.037863,-0.097589,0.26953,-0.11364,0.3145,0.080499,0.45289,0.1903,-0.054456,-0.33145,0.24339,0.18979,0.10933
