-0.3125,0.15516,-0.15112,-0.31216,-0.30496,-0.17298,0.46502,0.19344,-0.31387,-0.53187
-0.019926,-0.40073,-0.22352,0.52783,-0.60094,-0.17034,-0.047852,0.25358,0.13078,0.19134
-0.49583,0.30436,0.54465,0.098619,-0.33086,0.17722,-0.14119,-0.10341,0.42633,0.043411
0.39852,0.18655,-0.026668,0.40112,-0.52554,-0.08329,-0.28494,0.0042433,0.32423,-0.41871
-0.29376,0.073052,-0.27087,-0.12664,-0.76701,-0.20706,-0.093346,-0.36276,-0.17935,-0.12373
0.035601,-0.40522,-0.25593,-0.53694,-0.041072,0.05281,0.35484,0.5144,0.29168,-0.02555
0.05816,-0.32735,-0.074508,-0.067416,0.028783,0.050736,-0.61762,-0.68778,0.1214,0.082087
-0.11867,-0.33906,-0.41606,-0.062537,0.30816,0.031279,-0.53177,-0.54901,0.030206,0.11354
-0.38058,0.1493,0.12417,0.1579,0.11238,-0.050151,0.38131,-0.60368,0.072868,-0.51209
-0.38991,0.085864,-0.019206,0.46904,0.16529,-0.24608,0.56323,-0.40673,0.038537,0.21956
-0.48494,0.32687,0.28077,-0.11755,-0.47953,0.2204,-0.21223,-0.032212,0.048945,-0.48821
0.11835,0.42989,-0.2216,0.11343,-0.23027,0.49016,0.36839,-0.10851,-0.51864,-0.17166
-0.35223,-0.14765,-0.046141,0.35044,-0.43465,-0.21975,0.33279,-0.053024,0.21639,0.57585
0.066148,-0.32464,0.18107,0.47877,-0.015733,0.4031,-0.18305,-0.2828,-0.41789,0.42115
-0.37784,0.30112,0.12362,0.33111,-0.15042,-0.23888,0.22072,-0.44476,0.47541,-0.29902
0.11875,-0.3642,0.21338,0.58718,-0.42876,0.26112,-0.15765,0.20256,-0.20407,0.32156
0.13254,-0.67484,0.16183,0.14922,0.053982,0.23643,-0.25949,-0.49978,-0.22914,0.22392
-0.18107,-0.065698,-0.34228,-0.030552,-0.14855,-0.24727,-0.60575,-0.61012,0.098287,0.11295
-0.34253,0.073823,-0.16806,0.14155,-0.3396,-0.2037,0.2541,0.27966,0.307,-0.65961
-0.18833,-0.30255,-0.20967,0.40552,-0.71078,-0.16316,-0.1299,-0.29913,0.018908,0.16138
0.3851,0.36974,-0.26118,0.21071,-0.13841,0.18901,0.18373,0.45266,0.34889,-0.43256
-0.39867,0.34979,0.68644,-0.077768,-0.14604,0.28507,-0.12301,-0.013573,0.16543,0.31013
-0.011534,-0.15401,-0.28343,-0.15831,-0.51985,-0.027732,-0.64674,-0.33817,0.25702,0.032462
-0.36155,0.26579,0.37141,-0.1071,-0.17792,0.25208,-0.60836,0.25946,-0.24521,-0.23765
0.44121,0.22015,0.087811,-0.032527,-0.09788,-0.42126,-0.074262,0.095801,0.45539,-0.58223
0.44503,0.45312,-0.28347,0.40258,-0.22328,0.15442,0.12669,0.24713,0.34819,-0.28663
0.38122,0.50266,-0.36406,0.36204,-0.35449,0.33261,0.097728,0.055007,0.13197,-0.26853
-0.46872,0.21946,0.35633,0.23751,-0.32526,-0.12036,0.31321,-0.40153,0.41121,-0.0080642
-0.037972,-0.42092,-0.63515,-0.47442,0.13343,-0.013836,-0.11034,0.099483,-0.2595,-0.29239
0.43819,0.63132,-0.37241,0.10949,-0.031947,0.44829,0.0057324,0.16514,-0.17164,-0.0014864
-0.27732,0.054706,0.20965,0.38352,0.15323,-0.17418,0.44665,-0.43974,0.41663,0.32984
-0.28667,0.2226,0.38667,-0.062364,-0.19141,0.28871,-0.61269,0.45715,-0.0046016,-0.10237
0.18213,-0.56035,-0.21494,-0.42048,0.38453,0.094689,-0.46088,0.13241,0.17472,0.112
-0.028736,-0.54534,-0.18826,0.56009,-0.26704,-0.16273,-0.33019,-0.32799,0.13535,0.14116
-0.3756,0.30158,0.43546,-0.087463,-0.40985,0.26611,-0.42884,0.29614,0.24073,-0.048589
-0.32371,-0.37194,-0.2582,0.73027,0.17801,-0.26881,-0.047436,0.042077,-0.17939,0.12947
0.46564,0.43542,-0.15661,0.18977,-0.61258,-0.037584,-0.16216,0.048372,0.33164,-0.13327
0.36666,0.30981,-0.016801,-0.099453,0.0378,0.18957,-0.15773,-0.090796,0.04588,0.82874
0.39887,0.20758,0.21257,0.044985,-0.055134,-0.55176,-0.13423,0.25763,0.22544,-0.5549
-0.47163,0.14617,-0.21939,0.055506,0.50239,-0.22413,0.36545,0.36164,0.13744,-0.34518
-0.15684,-0.24467,-0.2207,0.28879,-0.39272,-0.4026,-0.25872,-0.49337,-0.31203,0.24372
-0.49498,0.29075,0.31658,-0.069558,0.084667,0.395,-0.11631,0.1451,0.092617,0.5992
-0.066478,-0.049525,-0.26665,-0.46586,-0.34031,0.00081913,0.31402,0.59793,-0.34853,-0.10767
0.10513,-0.30034,-0.21783,-0.59891,-0.40519,0.008503,0.34847,0.29527,0.34601,0.0027952
-0.10235,-0.32656,-0.45865,-0.017211,-0.68848,-0.16559,-0.35905,-0.006455,0.1963,0.057492
-0.37339,0.14671,0.0062706,0.062441,-0.0047439,-0.20702,0.53606,0.2063,-0.043249,-0.67856
-0.40149,0.34613,0.46502,-0.086696,-0.27162,0.21467,-0.4933,0.2534,0.064499,-0.25232
-0.38371,0.30433,0.38993,-0.13836,-0.0011614,0.12447,-0.44806,0.45987,0.060076,-0.39702
-0.53298,-0.041801,-0.15979,0.16933,0.41514,-0.23439,0.56793,0.28977,0.0086019,-0.1616
-0.2657,-0.30099,-0.21257,0.39976,-0.47972,-0.24244,-0.033538,-0.09764,0.14377,0.55998
-0.19999,-0.43955,-0.5482,0.20591,0.11612,-0.062817,-0.41923,-0.4329,0.04997,0.20196
0.4478,0.23983,0.072503,0.42129,-0.34786,-0.26119,-0.16949,0.34006,0.32352,-0.34778
0.43817,0.194,0.32468,-0.074104,-0.39596,-0.63011,-0.099257,0.083672,0.1031,-0.27956
0.23007,-0.50323,0.2761,0.11021,-0.20665,0.32641,-0.16036,-0.29433,-0.16662,-0.56222
-0.020738,-0.36844,-0.27469,0.47516,-0.4514,-0.074883,-0.5708,-0.10462,-0.0059456,0.12817
0.31984,0.10933,0.32225,-0.10004,0.31367,-0.60076,0.15146,-0.021371,-0.063724,-0.53399
-0.31435,0.14591,0.023038,-0.14974,-0.10909,-0.11453,-0.11306,-0.0031114,-0.077182,-0.90176
0.42498,0.072461,0.38305,-0.076256,-0.080348,-0.66694,0.11455,-0.15479,0.054127,-0.4127
0.1459,-0.39078,0.14877,0.18386,-0.12219,0.45472,-0.57957,-0.37136,-0.074286,-0.26275
-0.2334,-0.26068,-0.54219,-0.51827,-0.28561,-0.13864,-0.30176,-0.25872,-0.17736,-0.15731
0.23996,-0.40943,0.28276,-0.0013624,-0.15453,0.32418,-0.21689,-0.43167,0.13796,-0.55986
-0.30028,0.20647,-0.44515,-0.29155,-0.2142,-0.28091,-0.36497,-0.10911,-0.49422,-0.26438
-0.11076,-0.19637,0.080523,0.74863,-0.28953,-0.12563,-0.01578,-0.083422,-0.039764,0.52331
0.12587,-0.29961,-0.12556,-0.4509,0.068395,-0.055278,-0.28942,-0.27202,0.66919,0.24901
0.14555,-0.34606,-0.076547,-0.44108,-0.064026,0.046868,-0.080285,-0.26428,0.4558,0.60689
0.02025,-0.29076,0.089277,0.52549,-0.66071,-0.043988,0.09902,0.043984,-0.17039,0.38948
0.065759,-0.26891,-0.08911,-0.0022894,-0.58091,0.16381,-0.48827,-0.49312,0.079063,-0.2516
0.44068,0.18924,0.1768,-0.027379,0.035226,-0.44426,-0.19344,-0.11779,0.38093,-0.58564
0.35842,0.53843,-0.27943,-0.012359,-0.23795,0.44172,0.18235,-0.24453,-0.27162,0.29126
0.25719,-0.26385,0.45187,-0.17304,0.015133,0.61261,-0.05712,-0.45776,-0.08452,-0.18615
