-0.44973,0.059152,0.21297,0.71366,-0.33083,-0.2225,-0.28394
-0.41811,0.061169,-0.39592,-0.52187,0.12675,-0.21107,-0.57595
0.10747,0.37725,0.76821,0.064293,0.019238,0.50129,-0.013838
0.12417,-0.10071,-0.18962,0.45572,-0.23567,-0.60214,0.55919
0.63017,0.12694,0.42951,-0.48602,0.045426,-0.35705,0.19112
-0.36838,-0.33371,-0.059288,0.20859,-0.02898,-0.51682,-0.66179
0.10154,-0.41352,-0.019674,0.21246,0.55129,0.22275,0.64779
0.072786,0.22515,-0.54936,0.44316,0.57118,0.19965,-0.28235
0.16852,-0.18719,-0.22026,0.073983,-0.55695,0.7535,-0.067979
0.74149,0.11006,0.39089,-0.38226,-0.37039,-0.035746,-0.026232
-0.18849,0.65789,0.64604,0.22465,0.0098896,0.23368,0.095505
0.74617,-0.37524,0.03742,-0.19536,0.43117,0.096974,-0.2599
-0.36263,-0.098004,-0.26054,0.10334,-0.53009,-0.31881,-0.63064
-0.17049,-0.24442,-0.27427,0.26469,-0.7698,0.1433,-0.39088
0.26514,0.35482,-0.45066,0.54594,0.42589,0.15823,-0.31023
0.08473,0.34041,-0.6313,0.21354,0.61776,0.21039,-0.08317
0.84608,0.36687,0.06578,-0.20899,-0.13331,-0.033503,-0.2875
0.69677,0.0039517,0.35379,-0.56783,-0.22035,0.12824,0.043583
0.48343,-0.53666,-0.098176,-0.02448,-0.37797,0.55448,0.13324
0.44973,0.53212,0.23077,-0.60952,-0.0957,-0.13847,0.24796
0.52986,-0.27708,0.23896,-0.19408,0.23636,-0.26177,-0.65063
-0.33728,0.63141,0.60972,0.22388,0.25572,0.0024094,-0.01662
0.63111,0.38349,0.054299,0.55564,-0.14089,-0.33769,-0.095178
-0.2402,0.77678,0.49347,0.021399,0.22655,-0.19634,-0.071234
0.68355,-0.43555,-0.12947,-0.2062,0.46373,0.2343,-0.11762
0.40375,-0.13974,0.16332,0.15368,0.35649,0.18347,-0.77873
0.71604,-0.22718,0.25914,0.29087,0.027333,-0.49733,0.18927
-0.26154,0.45089,0.59067,0.39994,0.4328,0.045976,0.17328
0.25405,0.21043,0.47366,-0.21539,-0.25355,-0.097242,-0.73938
0.51432,0.0002381,0.13039,0.021861,0.016733,-0.82701,-0.18373
-0.32231,0.28637,0.35987,0.49086,-0.41226,0.49694,0.16357
0.76345,-0.33021,0.29552,0.10629,0.2502,0.30909,-0.22655
-0.61338,-0.3611,0.11771,0.29782,0.36973,-0.44875,0.22967
-0.12452,0.35032,-0.25125,0.39896,-0.4306,-0.45105,0.50061
-0.19804,0.64016,0.64179,0.21557,-0.022951,0.28236,0.11114
-0.51923,-0.016304,0.51987,0.37513,0.098272,-0.52885,-0.17265
0.27569,-0.18582,-0.35136,0.25327,-0.10231,-0.57194,0.60356
-0.010103,0.15411,-0.53994,0.22812,0.72289,0.29772,-0.14616
0.71857,-0.20855,0.26499,-0.26978,0.14614,0.35568,-0.38639
-0.42598,0.67241,0.44075,-0.27236,0.12871,0.13228,-0.25279
0.76749,0.44618,0.19498,0.20598,-0.22522,-0.21794,-0.18225
-0.29743,0.58271,0.70606,-0.059336,-0.031604,0.24148,-0.10313
0.10348,0.49179,0.2657,0.031283,-0.46414,0.6386,0.22941
-0.064767,0.41577,0.45116,0.64377,-0.063862,-0.43931,0.088827
0.71574,-0.041694,0.32462,0.020738,-0.2535,-0.544,-0.14133
-0.29595,0.38519,0.2503,0.45423,-0.62015,0.3323,-0.0074747
-0.1966,0.79796,0.49973,0.087567,0.087383,-0.23343,-0.071329
-0.36576,0.55882,0.36269,-0.2159,0.45694,-0.39372,-0.10939
-0.18371,0.31722,0.1422,-0.012712,-0.24593,0.87157,-0.15849
-0.3834,0.3463,-0.18921,0.36434,-0.18697,-0.57024,-0.45211
0.72129,-0.034183,0.3433,0.030997,-0.24123,-0.52335,-0.16633
0.063714,-0.47972,-0.38395,-0.075232,-0.29749,-0.40957,-0.59707
0.77988,-0.23403,0.31674,-0.18979,0.030327,0.2783,-0.34971
-0.050746,0.2624,-0.33888,-0.73352,-0.18768,0.29722,0.39001
0.31864,0.35241,0.066931,0.42635,-0.69198,-0.27799,-0.17864
0.51133,-0.24532,0.29117,0.061017,0.21111,-0.34035,-0.65533
-0.47793,0.67557,0.28645,-0.23691,0.090278,0.23925,0.33409
0.38507,-0.43939,-0.42776,0.32324,-0.1249,-0.4299,0.41326
0.10154,0.32599,-0.50404,0.13638,0.7595,0.14646,-0.11168
0.23851,0.31281,0.2832,0.33259,-0.55828,-0.55139,0.19682
0.82013,0.13674,0.28601,-0.42512,-0.0050296,0.17668,-0.12213
-0.15648,-0.40026,-0.36532,-0.55835,0.5804,0.17958,0.03127
0.22827,0.35206,-0.58673,0.40234,0.49884,0.078095,-0.25074
0.27581,-0.11173,0.45641,-0.60751,-0.53699,-0.18153,0.11293
-0.20789,-0.40155,0.4385,-0.37127,0.47336,-0.45964,-0.17343
0.087481,-0.26243,-0.36744,0.094222,-0.14341,-0.32311,0.80909
0.17739,0.49059,0.74473,0.11995,0.20436,0.13591,0.31402
0.71771,-0.22777,0.26082,-0.24753,0.17132,0.36423,-0.37644
0.72712,-0.36084,0.15392,0.34376,0.31917,-0.041966,0.30921
0.19216,-0.16831,0.84697,-0.25973,-0.3493,0.16639,0.015117
0.72434,-0.21818,0.20871,-0.47444,-0.077869,0.18666,-0.34375
0.22383,-0.20783,-0.42028,0.28809,-0.23758,-0.43811,0.63141
0.28134,-0.1895,-0.35448,0.25948,-0.10996,-0.54527,0.6185
0.051818,0.31467,-0.56431,0.10205,0.73714,0.109,-0.11909
-0.20886,0.50248,0.57812,-0.061213,0.39459,-0.40496,-0.21502
0.5317,0.10746,0.66583,0.095831,0.14869,0.1621,0.4526
0.30084,0.4459,-0.44635,-0.096875,0.64514,-0.2681,0.11822
0.2712,-0.17894,-0.65276,-0.59669,0.089682,-0.31218,-0.082454
0.66566,0.049066,0.40916,-0.45544,-0.40852,-0.012567,0.11231
0.29683,0.035791,-0.23319,-0.25295,-0.75068,-0.039605,-0.47662
0.3446,-0.50712,0.48035,0.24121,-0.016936,0.51553,-0.26286
0.70824,0.67754,0.13316,0.014173,-0.057158,-0.070802,0.11459
0.018311,0.09279,-0.50611,0.039249,-0.040312,-0.81535,0.25873
-0.30448,-0.44203,0.30213,0.61659,0.058709,0.39838,0.27978
0.033427,-0.049197,-0.10167,-0.55004,0.27803,-0.61524,-0.47724
0.053438,-0.41303,0.80318,-0.24333,0.089029,-0.33607,-0.037011
-0.020548,0.65642,0.63421,0.099389,0.16953,0.1766,-0.3109
-0.20017,-0.01321,-0.49659,-0.65854,0.38833,0.0067379,-0.35865
0.15991,0.30372,0.68225,-0.18085,0.25435,0.32754,-0.46048
-0.31092,-0.37936,0.3212,-0.39528,0.63912,-0.29155,-0.080876
-0.29514,-0.11895,-0.47391,-0.49888,0.37874,-0.1492,-0.50948
-0.26489,0.14603,-0.11519,-0.095969,-0.64378,0.68635,-0.022467
-0.60032,0.013486,-0.052259,0.012454,-0.4904,-0.39194,-0.49238
0.28001,-0.1801,-0.35519,0.25894,-0.097323,-0.55344,0.61659
-0.44379,0.37316,-0.34239,0.034123,-0.56466,-0.14503,-0.45336
-0.40915,0.51961,-0.33545,-0.22663,-0.21222,-0.57425,-0.15462
-0.11227,0.308,-0.43756,0.65897,0.44994,0.061695,-0.24615
-0.36128,0.045899,-0.34287,-0.062874,-0.36102,-0.481,-0.6198
0.36529,0.39222,0.1229,-0.39856,-0.67489,-0.24516,0.15226
0.46604,-0.013113,-0.14922,0.095576,0.022887,-0.56786,-0.6544
0.16872,0.29116,-0.32882,0.49653,0.59689,0.33375,-0.25382
-0.60369,-0.3444,-0.11513,0.26291,-0.40279,-0.16038,-0.49659
-0.4949,-0.36739,-0.024872,0.18776,-0.41318,0.62133,-0.16571
-0.47508,-0.054342,-0.32819,0.0021697,-0.37351,-0.36798,-0.62346
0.70335,-0.13137,0.54993,0.077658,-0.19227,0.19559,-0.32305
-0.24062,0.32635,-0.19654,-0.74021,0.25567,0.31447,0.29121
-0.39827,0.14205,-0.21758,0.18073,-0.66263,-0.10911,-0.53872
-0.12718,-0.043139,-0.60739,-0.67136,-0.22717,0.29882,-0.1464
-0.68124,0.35439,-0.30743,-0.31027,-0.44332,-0.13402,-0.070969
