0.2634,0.11482,0.0035044,0.3851,0.56362,0.099525,0.06223,-0.051158,0.16303,0.24178,-0.21331,0.39544,-0.090075,0.01258,0.37385,-0.010253
0.11489,0.088316,0.10009,-0.25328,0.29195,0.20431,0.2252,-0.11796,-0.054413,-0.23381,0.29993,-0.016758,0.33724,0.60682,-0.12303,0.26126
0.052275,0.49511,-0.31338,0.039199,-0.12803,0.061159,0.11372,-0.043331,-0.29789,0.057714,-0.71241,-0.048118,0.037554,0.065502,-0.058739,0.079821
-0.20429,0.1731,0.38665,0.11527,-0.022821,0.0098525,-0.19595,-0.022809,0.0036548,-0.065224,-0.029055,0.45653,-0.12492,-0.60624,-0.19446,-0.30249
-0.1871,0.074218,-0.38436,-0.033995,0.099335,-0.2273,-0.081294,0.018444,0.42346,0.064038,-0.10805,-0.033349,0.54485,-0.071296,0.42371,0.25383
0.33808,-0.25474,0.24645,-0.17515,0.14817,0.21717,-0.054225,0.26647,0.37853,0.31505,-0.45777,0.1841,0.13331,0.0065582,-0.25528,-0.13175
0.018169,0.15536,-0.26921,0.071943,0.34808,-0.55844,-0.34742,0.062917,-0.14438,0.2705,0.059949,0.11835,-0.05054,-0.45022,0.14807,-0.037674
-0.24482,0.23416,-0.34619,0.04239,-0.30068,-0.071395,-0.1926,0.30075,0.2981,0.22425,0.40389,-0.24398,0.11009,-0.0017792,0.16602,0.3729
-0.17626,0.242,0.1722,0.15293,0.44768,-0.28579,-0.048391,-0.010868,0.28952,0.13039,0.15631,0.13821,0.52094,0.05142,-0.066768,-0.38723
-0.49542,0.16542,0.12687,-0.15759,0.30988,-0.073381,-0.42129,0.03835,0.12525,-0.025057,0.26648,-0.06457,0.49026,0.13218,0.22726,-0.070167
-0.024132,0.53292,-0.051936,-0.18576,0.058805,0.20527,-0.066583,-0.12457,0.023751,-0.065817,-0.35534,0.14485,-0.28964,0.42823,-0.43064,-0.088353
-0.3997,0.1372,0.012588,-0.052968,0.24471,-0.30657,-0.31857,-0.035783,0.0092016,0.079204,0.1793,0.11701,0.64664,-0.066661,0.28931,-0.057722
0.25298,-0.19958,0.11437,0.2725,0.35925,0.13316,-0.039142,0.055749,0.1905,0.23356,0.010467,-0.20806,-0.35066,0.090845,0.50371,0.37178
0.045899,-0.10423,0.3361,-0.25383,0.089541,0.1649,-0.18033,0.46794,0.035172,-0.56644,-0.11727,-0.36449,-0.16874,0.035395,0.1418,0.066432
-0.47149,-0.23752,-0.37426,0.065893,0.40815,0.11452,0.14977,0.33885,0.033295,0.17117,-0.090125,0.060032,-0.33877,-0.11735,-0.29187,0.063632
-0.089278,-0.030209,-0.36768,-0.19401,0.51462,-0.2804,0.386,0.20422,0.18413,0.069019,0.29327,-0.37376,-0.058886,0.12085,0.025267,0.032423
-0.36331,0.19996,-0.65804,-0.037007,0.13508,0.044973,-0.42834,0.16351,-0.023942,0.12336,0.2234,0.067622,-0.074224,-0.055732,0.19334,0.21655
-0.39452,-0.10178,-0.63444,-0.14195,0.25268,-0.026204,-0.27758,-0.24383,-0.023952,-0.0038125,-0.13881,-0.31231,0.01447,0.090164,-0.23992,0.16429
-0.46731,-0.15737,0.44283,-0.09063,0.40285,-0.020729,0.33103,-0.24016,-0.23954,-0.23574,-0.086092,-0.11076,0.2319,0.086755,-0.024015,0.16749
-0.54465,-0.11606,-0.14553,-0.32154,0.23592,0.26609,-0.30548,-0.017882,0.42996,-0.13177,0.13903,-0.087073,-0.20109,-0.008539,-0.16335,0.22112
0.11005,-0.0075113,0.016497,0.023549,0.22554,-0.0001772,0.32076,0.11119,-0.4209,-0.27643,-0.24553,-0.12261,0.16885,-0.46438,-0.17485,-0.46612
0.087816,0.47931,-0.24831,-0.13185,0.038806,-0.068353,0.3254,0.17512,-0.0055327,0.13972,-0.59362,-0.19002,-0.31802,0.11325,-0.13612,0.015542
-0.10992,0.14874,-0.22565,0.20294,0.10674,-0.049664,0.094907,0.58457,0.29654,0.31845,-0.16059,0.22399,0.067396,-0.45198,0.047619,0.18083
0.17185,0.54676,-0.26939,-0.083324,-0.22687,0.076091,-0.08988,-0.035701,-0.095682,-0.17185,-0.31247,0.089815,-0.31722,0.076926,-0.4787,-0.21283
