0.35893,0.13177,0.17383,-0.39087,0.1091,-0.11305,-0.64955,0.07362,-0.46776
-0.0022922,-0.4127,0.30364,0.53753,0.37387,-0.2522,-0.12049,0.061501,-0.4763
0.51865,0.31487,-0.58126,0.039363,-0.49114,0.1785,-0.07908,-0.050732,0.10265
-0.50233,0.31911,-0.0098601,0.44518,-0.60386,-0.0029064,0.056246,0.079018,0.27107
0.49893,0.12746,0.40379,-0.14618,-0.0002687,-0.18164,0.65829,-0.05226,-0.28519
-0.049516,-0.32245,0.11479,-0.47852,-0.15561,0.12561,-0.61029,-0.23355,0.42945
-0.025055,-0.18501,0.097327,-0.047057,-0.75514,0.13606,0.59877,0.068409,-0.03872
0.097732,-0.24864,0.3227,-0.069232,-0.68509,-0.13298,0.5661,0.078829,0.077324
0.41482,0.19055,-0.24711,0.14049,-0.35251,0.019657,-0.12053,-0.56427,-0.50323
0.42635,0.12092,-0.088306,0.47108,-0.10859,-0.036251,0.086103,-0.71834,-0.19328
0.6035,0.40753,-0.27874,-0.19557,0.097675,0.15812,-0.12071,0.49948,-0.23489
-0.12616,0.54457,0.24949,0.063235,-0.29259,0.55471,-0.35332,-0.20587,-0.24648
0.46701,-0.155,-0.020594,0.38403,-0.14766,-0.36791,-0.2436,-0.44996,0.43704
-0.02511,-0.21851,-0.10834,0.33421,-0.16939,0.25806,0.42306,0.10635,0.73662
0.42395,0.32603,-0.19613,0.28672,-0.052325,-0.0037359,0.24149,-0.22617,-0.69359
-0.16935,-0.45773,-0.19003,0.73642,-0.042538,0.27578,-0.1602,0.27527,-0.063811
-0.091439,-0.60532,-0.10166,0.12161,-0.26778,0.25039,0.61485,0.17131,0.24149
0.20226,-0.040161,0.29125,0.039189,-0.34372,-0.28383,0.77956,-0.023368,-0.25328
0.35446,0.043041,0.11127,0.043684,-0.38018,-0.20786,-0.54042,-0.29308,-0.54085
0.25433,-0.31607,0.22895,0.47933,-0.42775,-0.17987,0.56952,0.024891,-0.11378
-0.42995,0.31222,0.11382,0.066102,-0.35714,-0.037698,-0.69838,0.013783,0.28887
0.39965,0.36423,-0.67351,-0.11266,-0.10693,0.35231,-0.044111,0.21339,0.24139
0.012142,-0.17294,0.45336,-0.21665,-0.29993,-0.16387,0.68559,0.36113,-0.014689
0.34446,0.27139,-0.40311,-0.16797,-0.28366,0.2455,0.066296,0.67098,-0.14711
-0.73377,0.37672,0.012444,-0.0078015,-0.14941,-0.32697,-0.18293,0.2982,0.26043
-0.50742,0.44228,0.24734,0.40565,-0.23421,0.15457,-0.3201,0.063619,0.36867
-0.33624,0.51726,0.34122,0.31628,-0.42959,0.43135,-0.15293,-0.065754,-0.06787
0.55415,0.27975,-0.51258,0.20524,-0.31743,-0.026965,0.081453,-0.44504,0.060105
0.027625,-0.34603,0.46996,-0.37046,0.085782,-0.1201,0.063858,0.40464,-0.57602
-0.39851,0.56979,0.35068,0.077088,0.078931,0.47404,-0.048898,0.029612,-0.39166
0.35288,0.078915,-0.33819,0.39209,0.076252,-0.00050431,0.12919,-0.62563,0.43269
0.52933,0.3765,-0.52681,-0.14734,-0.17691,0.1995,-0.061348,0.4488,0.050415
-0.1421,-0.4918,0.19492,-0.33149,-0.35185,0.040897,0.13461,0.31223,-0.59075
0.067201,-0.55853,0.17343,0.55153,-0.25029,-0.080477,0.28473,0.19196,-0.40277
0.48949,0.35956,-0.46172,-0.18066,-0.143,0.22927,-0.034429,0.47341,-0.29492
