0.72257,-0.47107,0.50595
0.083602,-0.21055,-0.974
0.59423,-0.77634,0.21021
-0.020381,-0.53791,0.84276
-0.29944,-0.87406,0.38256
-0.065964,0.42154,-0.90441
0.39381,-0.91859,0.033192
0.63597,-0.7717,-0.0053496
0.70707,-0.7058,0.043681
-0.76374,0.099053,0.63788
0.58409,0.69376,-0.42135
0.41897,-0.88199,-0.21577
0.28372,-0.81557,-0.50433
0.80254,-0.57482,0.15975
-0.77473,-0.57225,0.26893
0.5373,-0.80978,0.23573
0.23407,-0.48687,0.84153
0.8267,0.16703,0.53728
0.72304,0.53228,0.44034
-0.9035,0.40331,-0.14501
0.41653,0.1404,0.89821
0.099042,-0.94835,-0.30136
-0.40718,-0.71837,0.56405
0.61245,0.68667,-0.39166
0.54456,-0.83639,0.062473
-0.91719,0.21549,0.33515
0.61405,-0.60431,0.5077
0.53421,-0.6604,-0.52773
0.49079,-0.84053,-0.22942
0.0302,0.087294,-0.99572
0.5404,0.52174,0.66012
0.032701,0.65188,0.75762
-0.023734,0.4087,-0.91236
0.051446,0.053846,-0.99722
0.52167,0.84827,-0.091135
0.88952,-0.081625,0.44954
-0.67641,0.16835,0.71702
-0.8885,0.39555,-0.23262
0.34571,0.06187,0.9363
-0.65659,-0.7435,0.12688
-0.12931,0.41367,-0.9012
-0.13634,0.31689,0.93861
0.53355,0.84539,-0.02538
0.38461,0.68985,0.61333
0.79424,0.56321,-0.22799
-0.92236,0.16545,0.34911
0.48997,0.77339,-0.40224
-0.51851,0.82954,-0.20739
0.35266,0.42234,-0.83502
0.86352,-0.28662,0.41496
0.0065289,-0.9182,-0.39606
-0.087792,-0.022482,-0.99589
0.73663,0.49681,0.45886
-0.91208,0.33275,0.23955
-0.095931,-0.91063,-0.40192
0.81249,-0.56542,-0.142
0.11038,0.1002,0.98883
-0.67743,0.024108,0.73519
0.39867,-0.29834,0.86721
-0.14559,0.24785,-0.9578
0.24808,-0.16458,-0.95466
-0.45134,-0.26217,-0.85297
0.31373,-0.9495,-0.0047798
-0.23864,-0.49719,-0.83418
0.88003,0.47295,-0.043156
0.58832,-0.46275,0.66313
-0.94569,0.2012,0.25531
0.26054,0.96028,0.099871
0.80729,0.42195,0.41261
0.68741,0.71201,0.14321
0.7974,0.59927,0.070909
0.40029,0.90847,0.12025
-0.40495,0.18529,0.89537
0.051293,0.11442,-0.99211
0.16104,-0.98254,-0.093144
-0.45015,-0.87704,-0.16783
-0.69358,-0.013646,0.72026
-0.97202,0.22514,0.067024
0.82273,0.55467,0.12432
-0.873,0.39264,-0.2893
0.60704,0.76424,0.21783
-0.79787,0.25988,0.54394
-0.43012,-0.61417,-0.66166
-0.82419,0.38318,0.417
-0.92913,0.35226,0.11237
-0.93447,0.33932,0.10782
0.17974,0.19649,-0.96389
0.60718,-0.73768,-0.29524
-0.85318,0.10109,0.51173
-0.10121,0.067325,-0.99258
0.52097,-0.80014,-0.29728
0.4455,0.80453,0.39275
-0.91669,0.19498,0.34881
-0.054538,-0.21615,0.97484
-0.82996,0.31578,-0.45984
0.1932,-0.96585,-0.17264
0.45651,-0.84686,-0.27282
0.90698,-0.25495,0.33523
-0.16072,0.30834,-0.9376
-0.53253,-0.66019,-0.52969
-0.94793,0.24621,0.20201
0.63442,0.71331,0.29784
0.738,0.66938,-0.085433
0.83932,-0.38739,0.3814
-0.85191,0.097088,0.51461
0.97683,-0.15516,0.14737
-0.52219,0.054131,0.85111
-0.36867,0.15238,0.91699
0.30669,-0.92065,0.24156
0.63486,0.68593,-0.35559
-0.94257,0.10086,0.31843
0.36145,0.22895,-0.90384
-0.95475,0.2129,-0.20765
-0.2057,-0.45323,-0.86734
0.99772,0.059471,-0.031767
-0.97038,-0.18984,-0.14941
-0.85109,0.25535,-0.45873
-0.19748,0.78706,0.58442
0.74648,0.65531,0.11547
-0.89519,-0.02888,0.44475
-0.28528,-0.85782,-0.42751
-0.56252,-0.8195,0.10949
0.45778,0.56737,0.68449
-0.63363,0.62049,-0.46206
-0.97348,0.20998,0.090828
0.1603,-0.93507,-0.31616
-0.93226,0.25334,-0.25827
0.79557,-0.18243,-0.57775
0.51474,0.77321,-0.37038
0.48896,0.87122,0.043553
-0.12506,0.14238,-0.98188
-0.94709,0.11749,0.2987
0.54497,0.83316,-0.094079
0.52014,0.60058,-0.60725
-0.15428,-0.80204,0.577
0.47952,0.67767,-0.55752
0.028566,-0.74542,-0.66599
-0.98937,-0.088281,-0.11556
0.60613,0.69324,0.3899
-0.86357,0.090451,0.49606
0.69883,0.69589,0.16543
0.81702,0.57262,-0.067775
0.69885,0.64492,0.30933
0.74172,0.65882,0.12573
0.2371,-0.24354,0.94046
0.49788,0.3724,-0.78322
-0.93269,0.34123,0.11683
0.43193,-0.82638,0.36129
-0.94296,0.11903,0.3109
-0.94274,0.11739,0.31218
0.94214,0.14218,0.30358
0.068968,0.77685,0.6259
-0.069622,-0.902,-0.42608
-0.66989,0.13279,0.73049
0.91711,0.27785,-0.28583
0.35223,0.093948,0.93119
-0.93983,0.29844,0.16631
-0.89634,-0.086479,0.43485
0.87629,0.445,0.18463
0.9125,0.28632,0.29218
0.89828,0.29383,0.32674
-0.052908,0.070407,-0.99611
-0.8252,-0.52914,0.19763
0.66103,0.73127,0.16816
0.047559,0.18409,-0.98176
-0.88728,0.44806,0.10941
0.4027,-0.87156,-0.27966
0.70031,0.69552,0.16069
0.82248,-0.47529,0.31246
-0.91745,0.38795,-0.088235
-0.93913,0.32797,0.10236
-0.79667,0.017747,-0.60416
0.65103,0.067646,0.75603
0.86541,0.1136,-0.48801
-0.97752,-0.17803,0.11298
-0.69066,0.17358,0.70204
0.099758,-0.96676,-0.23543
-0.7829,-0.2049,0.58744
0.053983,-0.99853,-0.0044553
-0.91755,0.17152,0.35872
-0.43191,-0.88729,-0.16176
0.10572,0.2814,-0.95375
0.64179,-0.43377,-0.63242
-0.95178,0.23589,0.19615
-0.16852,0.23413,-0.95749
0.82044,0.039625,0.57036
0.16622,-0.89443,-0.41516
0.58342,-0.77821,-0.23242
-0.65859,0.38328,0.64758
-0.68294,0.16792,0.71091
0.78525,0.33543,0.52044
0.69846,0.71335,-0.057294
-0.84942,0.27036,-0.4532
0.043457,-0.60738,0.79322
-0.92442,0.37406,-0.074305
-0.93689,0.29672,0.1849
0.88561,-0.23364,0.40138
0.62538,0.065949,-0.77753
0.3314,0.93866,-0.095392
-0.42156,-0.74936,0.51064
0.17974,-0.9801,0.084303
0.20033,-0.13325,0.97062
0.32317,-0.13216,0.93707
-0.033738,0.34637,-0.93749
-0.045114,0.53108,-0.84612
0.70598,0.64275,0.29743
0.31867,-0.77002,0.55274
-0.64863,-0.24356,-0.72108
0.61121,0.70296,0.36369
0.23214,-0.91698,-0.32444
0.033174,-0.97926,-0.19986
-0.88906,0.2936,-0.35125
0.33282,-0.93115,0.149
-0.88227,0.16621,0.44042
0.899,0.43668,-0.033442
0.61046,-0.78797,-0.0803
0.66764,0.74447,-0.0038547
0.17209,-0.86184,-0.4771
0.79237,0.25028,0.55633
-0.097603,0.07148,-0.99266
-0.9391,0.32414,0.11415
0.34597,0.55807,0.75423
0.61587,0.17588,0.76797
-0.90235,0.12402,0.41278
-0.93289,-0.04803,0.35695
0.66089,0.073415,0.74688
-0.47405,0.4203,-0.77371
0.52271,0.7637,0.37885
-0.99933,0.036462,0.0010986
0.99802,-0.031372,0.054494
0.91136,0.29433,0.28773
0.5549,-0.82977,0.059689
0.077096,-0.96843,-0.23705
-0.40892,0.15444,-0.89941
0.013536,0.62524,0.78031
-0.93254,0.3092,0.18646
0.38751,0.91796,-0.084801
-0.9716,0.21357,0.10189
-0.10219,0.16308,-0.98131
0.77182,-0.5083,0.38199
-0.99233,-0.1074,-0.061286
-0.35841,-0.89028,0.28099
-0.85849,0.088392,0.50516
0.61056,-0.67236,0.41851
-0.94083,0.30868,0.13982
-0.93891,0.19556,-0.28319
0.3239,0.71604,0.61837
0.46958,0.19834,0.86032
0.94198,-0.2726,-0.19586
0.2493,-0.95,-0.18803
0.1916,-0.95433,-0.22922
0.15653,-0.9775,-0.14142
-0.29427,0.35967,-0.88546
-0.51844,-0.85091,-0.084713
-0.10488,0.3378,0.93536
0.28053,-0.95715,-0.071921
0.92068,-0.13293,-0.36699
0.70453,0.69095,0.16195
0.85956,0.38334,-0.33795
0.97819,0.078792,0.19219
-0.97679,0.21383,-0.012839
-0.10952,0.30914,-0.94469
-0.98953,-0.10934,0.094262
