0.077209,0.069105,0.16658,0.29093,0.0089044,-0.26662,-0.10083,-0.37424,0.4914,-0.45641,0.31867,-0.06479,0.19181,-0.14352,0.18332,-0.094656
0.26049,0.16305,-0.13008,0.15368,-0.34726,-0.17131,0.21208,-0.075901,-0.32528,0.0043411,-0.36837,-0.36822,-0.51633,0.023275,0.0813,-0.11615
-0.085453,0.59795,-0.27061,-0.22228,0.22916,0.17567,-0.14082,-0.14692,0.33137,0.058985,0.15101,-0.11147,-0.18399,0.27679,0.22884,0.27637
0.11592,0.053485,-0.12927,0.36616,0.27839,0.064293,-0.27122,0.015615,-0.18624,-0.25628,-0.52247,0.23138,-0.32907,-0.12642,-0.27731,-0.22235
-0.38916,0.0058893,-0.05235,-0.28717,0.25621,-0.02026,-0.2342,0.17977,-0.062729,-0.10533,0.04742,0.22927,0.3312,-0.50551,-0.31726,0.27267
0.38118,0.014365,-0.19209,0.23227,0.049421,-0.11135,-0.14848,-0.34956,-0.14915,-0.11248,0.12391,-0.21538,0.44541,0.53644,-0.13983,-0.047081
-0.15654,-0.031534,-0.15038,0.24672,-0.0050828,0.26819,0.30788,-0.24955,0.31719,0.19752,-0.017873,0.62577,0.10697,0.31915,-0.034394,0.12641
-0.1783,0.23675,0.26101,0.46015,-0.30274,0.50301,0.23807,-0.059639,-0.15587,-0.27237,0.30067,-0.065832,0.0071458,-0.036182,-0.032238,0.17826
0.092006,0.022702,-0.044612,0.25381,0.34305,-0.21624,0.3198,0.25942,-0.024785,0.30717,0.11913,-0.17197,-0.39133,0.26725,0.40196,0.25638
-0.50037,0.23725,-0.32627,0.05882,0.62261,-0.16727,0.0017613,0.093492,0.041195,0.24095,0.11538,-0.10397,0.091407,-0.18036,0.053009,0.17743
0.032103,0.69452,-0.28231,-0.20093,0.23232,0.31761,-0.085192,0.016021,0.32945,-0.012836,-0.026537,-0.26588,-0.017086,0.12817,0.16764,0.096204
-0.49829,-0.13306,-0.24502,0.083244,-0.31442,-0.13728,-0.16524,-0.37269,-0.02429,-0.0081915,0.38969,0.090571,-0.19985,0.18302,0.23632,0.30516
0.25157,-0.0052722,0.12845,0.15748,-0.034298,-0.098392,-0.1779,0.085462,0.47133,0.02067,-1.4423e-06,-0.36041,0.50479,-0.30521,0.37716,0.053694
0.18767,-0.21075,0.27792,0.18146,0.15618,-0.37061,-0.33807,-0.35202,0.22201,-0.37424,-0.026305,-0.44044,-0.018528,0.00079365,-0.14612,-0.067287
-0.33157,0.1763,0.45224,0.29558,-0.25885,0.55181,0.015768,-0.10828,-0.14007,-0.22856,0.11786,-0.30354,-0.0055724,-0.013413,0.019775,-0.071609
-0.3105,0.048774,0.49776,0.14087,-0.61514,0.11172,0.33165,-0.048382,-0.043083,-0.033562,-0.27087,0.1036,-0.090889,-0.1707,0.076741,-0.0042015
-0.41975,0.32581,-0.099201,0.24727,0.51138,0.059999,0.088743,0.044145,0.12676,-0.015901,0.42702,-0.033509,0.35405,6.1781e-05,0.11589,0.18211
-0.58712,0.018791,-0.21701,-0.2018,0.21609,-0.40042,0.2569,-0.020213,0.2435,0.30283,-0.10466,-0.063246,-0.0054725,-0.29344,0.1875,0.080265
-0.12406,-0.277,-0.087121,-0.043975,-0.0047331,-0.063905,0.35298,-0.025054,0.22587,0.35432,-0.51098,-0.48866,-0.17451,-0.096806,0.17212,-0.15207
-0.1928,0.31773,0.0012433,0.0090071,0.39075,-0.37161,0.61096,-0.16697,-0.025874,0.11842,-0.11874,0.10622,0.28751,-0.21652,0.0060217,0.014273
-0.26164,-0.043959,-0.21039,0.20816,-0.22702,0.029096,-0.42451,-0.24037,-0.07546,0.12537,0.3347,-0.17111,-0.0047645,-0.27863,0.53564,0.15607
0.060635,0.615,-0.23135,-0.29291,-0.067612,0.056486,0.12685,-0.16647,0.33522,-0.19707,-0.081421,-0.13683,-0.1618,-0.35632,0.10042,-0.29568
-0.15873,0.20332,0.08553,0.19264,0.53934,0.035733,0.36649,-0.22726,-0.058776,-0.14313,0.087013,-0.17036,0.040213,-0.24604,0.0084741,-0.5368
-0.045049,0.57991,0.045204,-0.51279,-0.10528,0.055587,-0.15927,-0.32125,0.19657,-0.19951,-0.25778,-0.057943,-0.13342,0.25556,0.046051,0.143
-0.41877,-0.19229,-0.1226,0.084899,-0.31569,-0.15931,5.9722e-05,-0.35742,-0.03153,0.067405,0.35009,0.12309,-0.12471,0.36052,0.28068,0.38089
0.024774,0.092193,-0.20079,0.31015,-0.10073,0.29903,-0.31827,-0.18566,-0.035574,0.44043,0.11883,-0.1303,0.5534,-0.0052171,0.01662,-0.2935
-0.004641,0.023717,-0.16235,0.21479,0.071014,-0.027426,-0.26017,-0.46116,-0.23576,0.010143,0.093008,0.26221,-0.61633,-0.15474,-0.24132,-0.21365
