0.33471,0.1648,-0.29436,-0.38509,0.11084,-0.14806,-0.30451,-0.29091,0.2254,0.23086,-0.30097,0.24189,0.16098,0.28681,-0.23008
0.033675,-0.48062,-0.18153,0.66161,-0.030259,-0.19779,0.015942,0.001379,0.17336,-0.055228,0.033955,-0.074686,0.35662,0.12084,0.27437
0.19081,0.12942,0.22419,0.013163,0.096049,0.05011,-0.053535,0.46169,-0.28006,-0.37338,0.026213,0.045962,0.12963,0.14012,-0.64153
-0.31595,0.13609,0.015221,0.29966,0.23229,-0.11542,-0.35001,0.16051,0.53613,-0.186,0.21439,-0.019485,-0.40282,0.14201,-0.15901
0.2971,0.11171,-0.20006,-0.093146,0.52235,-0.14004,-0.25541,-0.21272,0.14322,0.20591,-0.40372,0.086428,0.33487,0.0030333,0.31951
-0.044075,-0.49302,-0.42694,-0.51177,-0.022516,-0.04373,0.062166,0.19672,-0.1087,0.11514,0.28243,-0.21355,-0.078629,-0.2598,-0.2042
-0.044538,-0.358,-0.17056,0.012419,0.017495,0.026989,-0.34814,-0.14668,-0.38061,-0.0013685,-0.010445,-0.19251,-0.011583,-0.25436,0.67081
0.1333,-0.30844,-0.42033,0.02204,0.43077,-0.24951,-0.02777,-0.013053,0.026199,-0.071847,-0.073888,0.24952,-0.0023176,-0.20263,0.58868
0.22824,0.11829,0.15134,0.082517,-0.00066753,-0.058827,0.18225,0.33767,-0.10596,-0.039617,-0.38899,0.11107,0.27871,0.20081,-0.67753
0.22466,0.087426,0.14107,0.21039,0.17355,-0.032225,0.39696,0.42655,-0.085748,0.0121,-0.45491,0.020327,-0.052458,0.18154,-0.50643
0.22379,0.17184,0.10063,-0.10012,0.21958,0.099868,-0.48066,0.024799,-0.37889,-0.61599,-0.21151,0.10031,0.096405,0.062837,0.13913
-0.099877,0.3205,-0.15307,0.10264,0.20886,0.39058,0.18206,-0.29157,-0.11211,-0.051216,-0.0057762,0.011642,0.28266,-0.46138,-0.4805
0.33307,-0.11201,0.013528,0.34678,-0.48863,-0.26109,0.49093,-0.19973,0.06828,0.083663,0.27895,0.11034,-0.16291,0.18495,0.076493
-0.027044,-0.3388,0.14475,0.4876,0.1393,0.062133,-0.068138,-0.2727,-0.49812,-0.016841,0.39673,-0.17636,-0.11537,0.22809,-0.14582
0.3177,0.26296,0.11712,0.28574,0.18445,0.031666,0.14523,-0.27302,0.23888,-0.081621,0.51304,0.14911,-0.2309,-0.27395,0.35549
-0.07304,-0.23374,0.12228,0.32832,-0.15484,0.092454,-0.0069256,-0.099947,-0.044673,-0.10293,0.20449,-0.63941,0.49962,-0.23088,-0.092475
-0.070489,-0.60139,0.16452,0.13593,0.071296,0.24336,-0.23422,-0.12853,0.198,0.27863,0.14714,-0.25353,0.13627,-0.42675,-0.22063
0.31326,-0.085184,-0.4163,0.15009,0.2678,-0.24049,-0.11431,-0.21903,0.075121,-0.25278,-0.072761,-0.025545,-0.081089,-0.64991,-0.061168
0.36445,0.053469,-0.19104,0.14851,0.69555,-0.17547,0.076207,0.32615,-0.16542,0.13787,-0.24489,0.058491,0.060754,0.14459,0.21129
0.25542,-0.31915,-0.15954,0.49358,0.4243,-0.2517,0.027993,-0.012821,-0.25028,-0.077433,-0.063369,-0.32855,-0.2108,-0.081489,0.29636
-0.43474,0.28296,-0.19787,0.17607,0.14784,-0.064817,-0.21388,0.4455,0.25891,0.07149,0.14474,-0.11725,-0.40208,0.3406,0.077374
0.26453,0.26281,0.502,-0.11971,0.20219,0.22054,0.15393,0.084747,0.09458,0.15025,0.31058,-0.15279,-0.17606,0.076395,-0.53486
0.013704,-0.17932,-0.36044,-0.084263,0.36075,-0.090496,-0.33128,0.23922,0.070244,-0.19648,0.55096,-0.36287,0.033423,-0.21063,-0.032675
0.37471,0.30824,0.3323,-0.18126,0.16382,0.1063,-0.54661,0.11958,-0.15208,-0.15989,-0.23338,0.25761,0.2319,0.11057,0.18589
-0.34193,0.16289,0.0082806,0.010227,0.096415,-0.16111,-0.045783,0.18873,-0.37883,0.3813,0.2832,0.56961,-0.045667,-0.24271,0.16986
