-0.29014,-0.43497,-0.65442,0.18654,0.51337
-0.68545,-0.058212,0.39874,-0.36164,-0.48682
-0.19531,0.82937,0.30472,0.42248,0.051538
0.097105,-0.097661,-0.15555,-0.22666,-0.95156
0.59999,0.23268,0.25732,0.72034,-0.027747
-0.42626,-0.60554,-0.66149,0.088467,0.078975
0.30706,-0.30982,0.56553,-0.69972,-0.01732
0.071087,0.083599,-0.11166,-0.93375,0.32187
0.15392,0.0044179,-0.94499,-0.22298,0.1832
0.68254,0.28558,0.17634,0.64814,-0.037402
-0.46002,0.77138,0.23,0.18758,-0.32445
0.88247,-0.18223,0.26444,-0.099849,0.32884
-0.41195,-0.19537,-0.86323,0.20908,0.056958
-0.48335,-0.56619,-0.31832,0.49581,0.31409
0.33663,0.24543,-0.31725,-0.82171,0.22491
0.090592,0.16111,0.10786,-0.94644,0.24179
0.74073,0.36935,0.07373,0.3871,0.39952
0.70365,0.10668,0.43517,0.5481,-0.060907
0.79384,-0.50883,0.12739,0.19697,-0.23639
0.43545,0.64174,0.43975,0.44006,0.10737
0.72674,-0.40526,0.12523,0.14926,0.51929
-0.54109,0.6538,0.38197,-0.049529,0.36251
0.7876,0.33882,-0.37258,0.057949,0.3503
-0.43173,0.77608,0.4195,0.14529,-0.11927
0.80699,-0.20867,0.16712,-0.34577,0.39715
0.46041,-0.52033,0.060953,-0.16961,0.69628
0.7499,-0.12719,-0.050078,-0.05814,-0.64465
-0.42669,0.61074,0.53402,-0.21041,-0.33984
0.34261,-0.2669,-0.027466,0.48374,0.75935
0.82244,0.047379,-0.058874,0.55623,0.092176
-0.47312,0.41155,0.19185,0.59937,0.45906
0.95892,-0.22366,0.044686,0.16239,0.045699
-0.35119,-0.69208,0.58105,-0.24002,0.049581
-0.092324,0.27086,-0.3906,-0.33837,-0.80687
-0.46142,0.77521,0.21793,0.16526,-0.33368
-0.217,-0.6486,-0.14026,0.34652,0.62648
0.21567,-0.069648,-0.029598,-0.23588,-0.94452
-0.050676,0.0020293,0.059038,-0.96992,0.23064
0.82344,-0.3403,0.18857,0.11917,0.39545
-0.69368,0.66403,0.2411,0.13601,-0.035232
0.68015,0.56778,-0.35163,0.29529,-0.064665
-0.45958,0.70861,0.17278,0.48895,0.13318
-0.21721,0.78783,-0.31517,0.4825,-0.0040263
-0.021542,0.56164,-0.48614,0.16925,-0.64739
0.81595,-0.22945,0.24338,0.4643,-0.082225
-0.5232,0.46871,-0.5479,0.038006,-0.45269
-0.41281,0.78824,0.35291,0.27686,-0.084041
-0.5603,0.62022,0.53546,0.055476,-0.1077
-0.59367,0.73962,-0.089874,-0.097419,0.288
-0.45335,-0.18198,-0.69504,-0.17138,0.49891
0.83702,-0.20617,0.22529,0.45147,-0.048058
0.20018,-0.68538,-0.63249,0.26673,0.13779
0.78936,-0.29175,0.17016,0.30725,0.41041
-0.16105,0.52769,0.66086,0.41453,0.29501
0.33509,0.39186,-0.68114,0.20329,-0.47842
0.7205,-0.27117,0.074634,0.39887,0.49263
-0.61738,0.66112,0.31702,0.042006,-0.28195
0.34275,-0.35927,-0.12103,-0.27213,-0.81532
0.06183,0.12922,0.20414,-0.9245,0.28829
0.35214,0.2426,-0.29653,0.38183,-0.76382
0.83821,0.22771,0.41303,0.27182,-0.032728
-0.15052,-0.54879,0.66973,-0.36716,0.30468
0.2525,0.19146,-0.16495,-0.88691,0.29286
0.18673,0.003516,0.26162,0.85169,-0.41388
-0.27754,-0.42768,0.82659,0.15894,-0.1776
0.085143,-0.16792,0.048987,-0.20582,-0.95906
0.20664,0.61573,0.6211,0.25275,-0.35851
0.81307,-0.35326,0.1965,0.12171,0.40087
0.93035,-0.23995,0.17063,-0.21645,0.030185
-0.013215,0.13811,0.15775,0.67849,-0.70393
0.6337,-0.16231,0.37716,0.32489,0.56945
0.15791,-0.07151,-0.19055,-0.27405,-0.92658
0.21674,-0.076847,-0.023616,-0.23344,-0.94449
0.045553,0.16349,0.11571,-0.93572,0.28675
-0.43563,0.63121,0.61271,0.19075,-0.00046588
0.69592,0.20227,0.57983,0.1182,-0.353
0.29017,0.29678,0.39221,-0.76197,0.30544
0.80991,-0.26521,-0.25367,-0.18855,0.41691
0.65952,0.14148,0.29183,0.67777,-0.022022
0.18453,0.34251,-0.54413,0.74154,-0.051798
0.47117,-0.65684,-0.21247,0.36887,0.40665
0.62372,0.70472,-0.0094494,0.33056,0.070607
0.2331,0.05043,0.22229,-0.26957,-0.90611
-0.13537,-0.86748,-0.42662,0.14157,0.16464
0.00081873,0.3335,0.38741,0.42873,0.74491
0.30963,-0.4343,0.12358,0.83491,0.056199
-0.31971,0.83638,0.32642,0.28378,0.1057
-0.16307,-0.36556,0.60736,-0.28313,0.62508
0.14658,0.42143,0.57386,0.41943,0.54376
-0.33903,-0.43153,0.82959,-0.046979,-0.091745
-0.59573,-0.090642,0.64879,-0.40973,-0.21928
-0.54658,0.19035,-0.71297,0.24062,0.31432
-0.51707,-0.38059,-0.75091,0.14085,0.063901
0.21186,-0.068508,-0.020683,-0.24557,-0.94324
-0.56611,0.35969,-0.73642,-0.061625,-0.06351
-0.56867,0.29605,-0.74591,-0.0062419,0.18043
-0.12107,0.14534,-0.30511,-0.9046,0.22985
-0.55676,-0.027692,-0.8267,0.035289,-0.067588
0.26387,0.65401,-0.2,0.67867,-0.045303
0.85067,0.21326,-0.18121,0.28131,0.34484
0.049666,0.17034,-0.034085,-0.95247,0.24526
-0.54183,-0.3471,-0.76216,0.043116,-0.056528
-0.71142,-0.5211,-0.15683,0.42962,0.11477
-0.56533,-0.40386,-0.71599,0.038208,0.056538
0.78353,-0.12096,-0.026744,0.60355,0.080387
-0.50262,0.48075,0.70106,0.1054,0.1169
-0.50732,0.13847,-0.72157,0.1971,0.40489
-0.18487,-0.31721,0.41136,0.28308,0.78476
-0.66039,0.10438,-0.73231,0.084196,-0.098059
0.67734,-0.055524,-0.72618,-0.10043,0.026648
-0.41678,-0.69168,-0.57491,0.12796,-0.031251
-0.26917,-0.54216,0.3252,0.50924,0.51819
-0.78262,-0.057054,-0.29826,0.17437,-0.51467
-0.65237,0.72402,0.21645,0.0092662,0.057195
0.31537,-0.048777,0.21426,-0.21384,-0.89807
-0.42255,-0.49242,0.70979,0.26256,-0.078936
-0.10136,-0.59995,-0.6048,0.061265,0.51014
0.37505,-0.65508,-0.37764,0.10583,-0.52574
-0.24057,0.49617,0.81543,0.083956,0.15484
-0.52605,-0.047639,-0.84382,0.087679,0.035756
0.45885,-0.18272,0.065827,-0.038811,-0.86616
-0.56744,-0.78575,0.01843,-0.037916,-0.24256
-0.65356,0.42932,-0.55847,-0.24126,0.1358
-0.38828,-0.087457,-0.91312,-0.045505,0.07569
-0.097923,0.27242,-0.23826,-0.86854,0.32415
-0.40977,-0.54439,0.70993,-0.096993,-0.14939
-0.25204,-0.57032,0.75405,-0.18217,0.097159
0.043382,0.16128,0.13222,-0.93504,0.28341
-0.16523,-0.35119,0.87291,0.061893,0.28907
-0.40895,-0.47095,0.77764,-0.031214,-0.072656
-0.50529,-0.77443,0.37909,0.032243,0.014028
0.68321,0.28918,0.16997,0.6474,-0.039711
0.2353,-0.095498,-0.014822,-0.31159,-0.91554
-0.36208,-0.6153,0.65908,0.19952,-0.1269
0.50015,0.1128,-0.62003,-0.10116,0.58519
0.19555,0.11188,0.1719,-0.92945,0.23625
0.20685,-0.40763,0.70114,0.4743,-0.27293
-0.31853,0.59981,0.68292,-0.064134,0.26129
-0.33202,-0.52073,0.76678,-0.109,-0.13701
-0.68843,0.48169,0.19306,-0.3869,-0.32722
0.61708,-0.16234,0.39496,0.32018,0.57823
-0.4328,-0.13971,0.83241,-0.29969,-0.10224
0.66733,0.4959,0.40178,-0.3301,-0.19583
-0.25732,-0.23326,0.73139,-0.53956,0.23092
-0.53803,-0.77602,0.30814,-0.09918,-0.059426
0.14921,-0.41325,-0.38767,0.45034,0.6737
-0.13491,-0.38988,0.15199,-0.82979,0.34372
-0.36329,-0.16044,0.29121,-0.28102,-0.82371
0.13743,-0.070776,-0.045505,-0.23127,-0.95945
0.13446,-0.87516,-0.40869,-0.22134,0.00026912
-0.17136,-0.55086,-0.18179,0.29831,0.73834
-0.0016772,0.11822,0.22454,0.56229,-0.78704
0.63286,0.52394,-0.38072,0.4238,-0.020196
-0.47241,-0.69163,0.43143,0.29805,-0.15332
