-0.10843,-0.48239,-0.30671,-0.53926,0.097705,0.54552,0.067927,0.21076,-0.11522,0.034939
-0.63383,0.16429,-0.23951,-0.025898,-0.30422,-0.40629,0.29239,-0.28217,0.26249,-0.14697
-0.34145,-0.16996,0.2494,-0.23127,-0.39854,-0.56908,-0.0085468,0.40814,-0.28476,-0.091728
-0.4907,0.42328,-0.066543,-0.23111,-0.29866,-0.10165,-0.44748,-0.014648,0.47039,-0.030861
-0.17269,-0.13052,0.53254,0.21143,-0.12963,0.017468,-0.29702,-0.2194,-0.61548,0.30425
0.32978,-0.35978,-0.4566,0.47491,0.15314,0.056063,-0.2517,-0.19974,0.24353,0.37233
-0.14405,-0.31867,0.08849,-0.049665,0.016861,0.73998,-0.23244,-0.4256,0.15785,-0.24388
-0.1774,0.074255,0.27664,0.4077,0.21995,0.42599,0.36733,-0.589,0.085998,0.034269
-0.35121,0.09073,-0.032257,-0.4569,-0.60183,-0.34637,0.039836,-0.3699,-0.12649,-0.14847
-0.31949,0.48905,-0.22624,0.12749,-0.093274,0.26762,0.46036,-0.30603,-0.087103,0.44477
-0.43477,0.19135,0.0025853,-0.070528,-0.66749,-0.11503,-0.083657,0.48574,-0.16813,0.19846
-0.29659,0.35017,-0.084278,0.19732,-0.61899,0.45401,0.094636,-0.37581,0.0019639,0.062456
0.35285,-0.314,-0.58338,-0.26233,-0.17796,-0.12088,0.33924,-0.01932,-0.37781,0.25156
0.10364,0.098723,-0.487,0.41223,-0.1082,-0.0067005,0.020032,0.60312,-0.42901,0.1116
0.47989,0.45589,0.14431,-0.2656,-0.36444,0.32763,0.10644,0.2046,0.29224,-0.30289
0.27276,-0.12262,0.070519,0.030732,-0.54261,0.0030542,-0.58914,-0.44384,0.16494,0.19732
-0.29248,-0.038956,0.5081,0.12369,-0.048697,-0.21599,-0.093863,-0.084913,-0.66619,0.36142
0.056017,0.24039,0.78265,-0.24429,-0.066941,-0.050485,0.066583,0.25203,0.43649,0.03675
-0.099241,0.49116,-0.20302,-0.36098,-0.28151,-0.6807,0.13613,-0.11593,0.0030202,-0.053053
0.083641,0.78053,-0.006945,-0.18275,0.0027374,-0.46406,-0.14199,0.33268,0.024866,0.059296
-0.12643,-0.2538,-0.015911,0.035645,-0.32816,-0.54896,0.27367,-0.26272,-0.56862,0.20441
-0.47162,-0.076215,0.32553,-0.20712,-0.19367,-0.47729,-0.063586,0.52484,-0.20844,-0.18608
-0.18096,-0.2892,-0.0011403,-0.24925,-0.089078,0.59806,-0.42558,0.13395,-0.1553,0.48238
-0.52005,-0.23327,0.40963,0.21319,-0.015902,-0.062704,0.40766,0.45267,-0.19646,-0.21911
-0.08737,0.46079,0.26068,-0.16069,-0.0044051,-0.5263,-0.37624,-0.35085,0.27379,0.26389
0.081351,-0.20838,-0.41486,-0.69498,-0.3813,0.040168,0.1262,-0.21093,0.27187,0.11626
0.18776,0.49775,-0.04535,0.057219,0.076443,-0.15353,-0.21936,-0.10383,-0.77991,-0.12283
-0.49071,-0.25759,0.14889,0.071598,-0.13562,0.062543,0.27698,0.4962,0.10241,-0.55662
0.53974,-0.060245,0.34827,0.39089,0.2417,0.25331,-0.24665,-0.077917,-0.4893,0.045383
-0.00017376,0.47852,0.010243,-0.25945,-0.57382,-0.2451,-0.50405,0.032449,0.059684,-0.23573
-0.60858,-0.38018,-0.19109,0.18525,0.29585,-0.52319,0.17584,0.11513,0.08285,-0.044278
