-0.57531,0.28372,-0.495,0.58609
-0.064772,-0.58032,-0.24569,-0.77374
-0.54317,0.43427,0.71737,0.041849
0.73527,0.3568,-0.014534,-0.57607
-0.75927,0.28009,-0.50852,0.29404
0.079405,-0.5482,-0.37497,0.74335
0.056103,-0.90914,-0.40758,0.064792
-0.30555,-0.55228,-0.76796,0.10889
-0.7942,0.38792,0.36304,-0.29491
-0.67031,0.27854,0.55337,-0.40851
-0.71964,0.53919,0.23979,0.36593
0.32269,0.8287,-0.41362,-0.19503
-0.76092,-0.16169,0.032884,-0.62752
0.072428,-0.66509,0.2076,-0.71366
-0.64571,0.52287,0.24434,-0.49996
0.16836,-0.53202,0.2177,-0.80076
0.12606,-0.93309,0.29129,-0.16909
-0.64546,-0.17452,-0.74352,-0.010561
-0.84788,0.076297,-0.49819,-0.1646
-0.47509,-0.56143,-0.23358,-0.63602
0.75628,0.50787,-0.35225,-0.21452
-0.41059,0.42616,0.78119,0.19886
-0.056628,-0.43361,-0.81482,0.38058
-0.57159,0.47391,0.61198,0.27235
0.90758,0.41129,0.052259,0.066446
0.69822,0.5548,-0.19462,-0.40842
0.48346,0.64265,-0.44989,-0.38841
-0.60556,0.37637,0.69564,-0.087937
-0.062752,-0.50594,-0.64845,0.56533
0.54118,0.70025,-0.42686,-0.18588
-0.54128,0.16289,0.47899,-0.6716
-0.60885,0.46116,0.62373,0.16613
0.19921,-0.79273,-0.31413,0.48293
-0.10781,-0.68814,-0.16616,-0.69802
-0.62726,0.50952,0.53166,0.25349
-0.37498,-0.40588,-0.11977,-0.82481
0.7328,0.5418,-0.3038,-0.27779
0.77827,0.5461,-0.049413,0.30599
0.84271,0.38108,0.37394,-0.069187
-0.84059,0.21136,-0.49872,0.0016486
-0.46833,-0.52524,-0.50684,-0.4979
-0.72713,0.45202,0.47937,0.19276
-0.050053,-0.1712,-0.57631,0.79753
0.12692,-0.4312,-0.37473,0.81088
-0.26969,-0.53984,-0.79521,0.059009
-0.92703,0.35166,-0.12719,-0.027809
-0.48651,0.44797,0.69789,0.27492
-0.64973,0.48388,0.50984,0.28944
-0.95492,0.031715,-0.24076,-0.17073
-0.54448,-0.52083,-0.29749,-0.58633
-0.35373,-0.57864,-0.72122,-0.14105
0.74654,0.37093,0.078696,-0.54672
0.75875,0.25997,0.54942,0.23422
0.34495,-0.8181,0.43168,-0.15928
-0.079282,-0.57153,-0.4327,-0.69271
0.64514,0.15172,0.70168,0.26157
-0.78423,0.34997,-0.33417,0.38837
0.68495,0.040583,0.67765,0.26454
0.26666,-0.8879,0.29312,-0.2337
-0.29884,-0.29658,-0.61745,0.66445
0.45085,-0.80851,0.37702,0.029897
-0.43077,0.3229,-0.68998,0.48384
-0.14573,-0.22314,0.17626,-0.94758
0.16185,-0.46343,-0.39055,0.77878
0.21287,-0.62329,-0.22798,0.7171
0.0060177,-0.46905,0.19845,-0.86057
0.093293,-0.9027,-0.41049,0.089078
0.92621,0.31374,0.20467,0.042506
0.54227,0.73087,-0.41309,-0.033681
0.42477,-0.49137,0.63591,0.41681
0.68027,0.49856,-0.28871,-0.45312
0.7203,0.61206,-0.30294,-0.12159
0.65541,0.5825,-0.27814,-0.39214
-0.093122,-0.74442,-0.31659,-0.58046
-0.50996,0.46774,0.66834,0.27292
0.29151,-0.95344,0.0021802,0.07724
-0.37326,-0.54389,-0.74255,0.11612
-0.7892,0.010975,-0.55871,0.25472
-0.43607,-0.56858,-0.60602,0.34539
-0.49544,0.50847,-0.56959,0.41419
0.58618,0.51898,-0.46119,0.41757
0.31535,-0.89588,0.14781,0.27589
-0.87705,0.32624,-0.26246,-0.23554
0.34011,0.75301,-0.52866,0.19448
-0.89324,0.4194,0.09183,-0.13341
-0.35839,0.23236,-0.83186,0.35436
-0.77857,0.44774,0.43304,-0.076329
-0.75206,0.51632,0.40596,0.054952
-0.72666,0.48868,0.48157,0.035157
0.23591,-0.37826,0.22617,0.86609
-0.19612,-0.76111,-0.47563,-0.39499
-0.87715,0.25485,-0.33529,-0.23074
0.30245,-0.85341,0.36322,-0.21972
0.41185,0.70506,-0.35924,-0.4519
-0.86729,0.3143,-0.076065,-0.37847
-0.18752,-0.45871,-0.25335,-0.8308
-0.55332,-0.51159,-0.65144,0.087977
0.2956,-0.79584,0.38251,-0.36463
0.017427,-0.43382,-0.59588,0.67559
-0.65224,0.12878,0.27523,-0.69444
0.59586,0.693,-0.40375,0.041106
-0.88717,-0.035522,0.12099,-0.44388
-0.67882,-0.10972,0.12261,-0.71564
-0.59875,-0.25196,-0.60226,0.464
0.70091,0.53124,-0.20489,-0.42957
-0.6597,0.23741,-0.43824,0.56248
0.13147,-0.63154,0.43503,-0.62819
0.1752,-0.91694,0.0079869,-0.35841
-0.76286,0.1759,-0.42166,0.4575
0.47872,0.63058,-0.43201,-0.43193
-0.61805,-0.43206,-0.65066,-0.089348
-0.24467,0.018984,-0.72055,0.64852
-0.12265,-0.62216,0.081169,-0.76895
-0.59676,-0.26063,0.074684,-0.75523
-0.79725,0.095326,-0.09155,-0.58901
0.24978,-0.55725,0.34509,0.71273
-0.87837,-0.023269,-0.032939,-0.47628
0.66862,0.67525,-0.30357,-0.069464
-0.72272,0.15747,0.39964,-0.54144
-0.13401,-0.69441,-0.67841,0.19899
0.32296,0.86519,-0.3683,-0.10726
0.24226,-0.41763,-0.091549,0.87093
-0.88312,0.44089,-0.086474,0.135
0.20372,-0.26113,-0.064968,0.94132
-0.50933,0.40215,-0.62174,0.43852
-0.1045,0.10639,-0.42815,0.89132
-0.028148,-0.16118,-0.62447,0.76372
-0.34862,0.19605,-0.73676,0.54517
-0.14238,-0.12869,-0.48946,0.85064
-0.18866,0.15893,-0.44395,0.86142
0.26263,-0.01043,0.40744,0.87459
-0.37895,-0.32274,-0.76268,0.41299
0.64687,0.56593,-0.3086,-0.40749
0.090495,-0.073394,-0.10402,0.98773
-0.38589,-0.30164,-0.064131,-0.86948
-0.54257,-0.47251,-0.68188,0.13187
-0.31046,0.34418,-0.58427,0.66617
-0.6402,-0.22578,-0.30105,-0.66973
0.24624,-0.31576,0.27492,0.87412
-0.19984,-0.27466,-0.67558,0.65438
0.38219,0.41456,-0.23208,-0.7926
-0.53092,-0.30803,-0.52392,-0.59055
0.58547,0.7093,-0.38037,-0.097145
-0.1056,0.16725,-0.52919,0.82513
0.12041,-0.65224,-0.10135,0.74149
-0.29175,-0.68364,-0.64143,0.19
-0.42484,0.032842,-0.51113,0.74644
-0.25812,0.0097102,-0.43883,0.86065
0.67886,0.59528,-0.31509,-0.29244
0.15144,-0.76324,0.29062,-0.55684
-0.27272,-0.43096,-0.29384,-0.80843
-0.32024,0.26293,-0.61016,0.6753
-0.082424,0.0051196,-0.64427,0.76033
-0.072633,0.071341,-0.42487,0.89951
-0.18593,-0.54873,-0.49761,-0.64553
-0.38889,0.2787,-0.33516,0.81164
-0.28191,0.14921,-0.62908,0.70889
-0.6345,-0.0030193,0.25485,-0.72969
-0.28651,0.17464,-0.32102,0.88564
-0.61331,-0.61715,-0.092923,-0.48409
-0.38374,0.22883,-0.39533,0.80255
0.21126,0.8844,-0.41309,-0.050608
-0.38444,0.2212,-0.6989,0.56108
-0.69984,0.42867,0.55778,-0.12391
-0.66435,0.39885,0.6302,0.049052
-0.66552,0.41101,0.62057,0.05525
-0.21614,0.054353,-0.47153,0.85322
0.28601,0.86561,-0.36728,-0.18442
-0.03904,0.0057459,-0.25333,0.96658
-0.25386,0.18587,-0.43413,0.84412
-0.018538,-0.84014,-0.52625,-0.12995
-0.23944,-0.67054,-0.48814,-0.50475
0.52619,0.73409,-0.42819,-0.029858
-0.42497,0.42466,0.7619,0.24203
0.26855,0.79668,-0.43085,-0.32796
-0.64885,0.52283,0.37997,0.40158
0.01487,-0.91285,-0.25449,-0.31894
0.44615,-0.51794,0.48055,0.54933
-0.22034,-0.63925,-0.67704,-0.29056
0.52051,0.73694,-0.34475,-0.2591
0.29996,0.68233,-0.45813,-0.48432
0.39793,-0.36386,0.62991,0.55899
-0.12452,-0.66179,-0.65824,-0.33654
0.066554,0.83703,-0.53258,-0.10635
0.24014,-0.42809,-0.19695,0.8487
-0.58564,-0.24911,-0.013809,-0.77122
-0.46745,0.43684,0.70251,0.31167
0.2729,0.72415,-0.29877,-0.55846
0.39579,-0.48046,0.78027,0.060713
0.073701,0.92634,-0.36931,0.008976
0.51837,0.76566,-0.3805,-0.016891
-0.96679,0.24271,-0.034797,-0.072122
-0.64562,0.5097,0.37119,0.43081
0.70114,0.63196,-0.27972,0.17545
0.74221,0.52044,-0.24785,-0.34182
0.18189,0.86417,-0.46914,0.0061346
-0.51241,0.45519,0.69861,0.20537
-0.059903,-0.80813,-0.27627,-0.51673
-0.47835,0.46256,0.71571,0.21211
0.64945,0.61376,-0.37463,-0.24731
-0.42075,0.4123,0.77984,0.2117
-0.58126,-0.24744,-0.67282,0.385
0.36087,-0.26986,0.87403,0.1817
0.28594,-0.096352,0.37519,0.87646
-0.78049,0.024708,-0.56411,0.26834
0.13231,0.91803,-0.37194,-0.037207
-0.73375,0.11081,-0.45428,0.49292
-0.84845,0.31857,0.12084,-0.40503
-0.017993,-0.39512,-0.45346,0.79871
-0.7861,0.30775,0.38462,-0.37337
-0.81869,0.36174,0.30557,-0.32484
0.73922,0.55574,-0.26887,-0.2691
-0.22425,-0.54616,-0.65877,0.46631
-0.64511,0.50276,0.44944,0.35927
0.69672,0.6855,-0.1916,-0.089206
0.20156,0.7614,-0.41139,-0.45869
0.40817,0.77726,-0.47437,-0.065047
-0.25257,-0.74789,-0.61316,0.030111
-0.24896,-0.71334,-0.43415,-0.4906
0.28865,0.79503,-0.50569,-0.16997
-0.0045498,-0.81304,-0.38654,0.43535
0.73197,0.6341,-0.2264,0.10433
0.157,-0.95412,-0.2537,0.025468
-0.15182,-0.60685,-0.095959,-0.77426
0.29834,-0.5319,0.025543,0.7921
0.3864,-0.66227,0.62353,-0.15266
0.81956,0.33777,0.11851,-0.44742
0.26005,-0.55487,-0.28129,0.73849
-0.34413,-0.71669,-0.44223,-0.41516
0.39477,0.29565,0.73494,0.46542
0.14567,-0.58208,-0.43799,0.66943
0.11627,-0.81752,0.32594,-0.46033
-0.51133,-0.1908,-0.74792,-0.37782
-0.52296,0.4274,0.73269,0.083659
0.73595,0.24977,0.57566,0.2542
-0.58044,0.43796,0.66609,0.16613
-0.42039,0.41921,0.79013,0.15241
-0.83471,0.45571,0.30913,0.0062252
0.40558,-0.71169,0.4806,0.31309
0.37199,-0.72509,0.38389,0.43416
0.22663,-0.93271,0.2645,-0.093411
0.64263,0.57348,-0.40196,-0.31078
-0.36522,-0.20654,0.090916,-0.90316
0.51033,0.66961,-0.43665,-0.31706
0.78808,0.51841,-0.26692,-0.19731
-0.82926,0.24686,0.33601,-0.37213
-0.053581,-0.89388,-0.41333,-0.16514
-0.14761,-0.84234,-0.29094,-0.42899
0.77479,0.071795,0.62723,-0.033509
0.24728,-0.74566,0.072327,0.6145
0.039684,-0.50761,-0.51708,0.68803
-0.20847,-0.40812,-0.45221,-0.76517
0.079735,-0.63831,0.20217,-0.73846
-0.92711,0.19668,0.22469,-0.2265
-0.52849,-0.47242,-0.39052,-0.58737
0.38136,-0.85878,0.29692,-0.17
0.30965,-0.46167,0.78456,0.27467
-0.060462,-0.85359,-0.25139,-0.45225
-0.71672,0.44851,0.52657,-0.088777
0.098106,-0.52912,0.19248,-0.82058
-0.47478,-0.20542,-0.77972,0.35273
0.14204,-0.96668,-0.041569,0.20885
-0.7263,0.44784,0.52144,0.0054695
-0.076856,-0.65449,-0.66918,0.34341
0.65753,0.5886,-0.33148,-0.33366
0.84139,0.49946,-0.15232,-0.13932
-0.20853,-0.33137,-0.17791,-0.9028
-0.25642,-0.71743,-0.48106,-0.43374
0.29783,-0.84823,0.43534,0.047705
0.89412,0.43688,0.012677,-0.097636
-0.0057581,-0.6423,-0.55257,0.53112
0.84028,0.048768,0.53883,-0.034784
0.0062277,-0.90539,0.045066,-0.42214
0.86351,-0.031071,0.46824,-0.18478
0.92846,0.32511,0.11763,0.13578
-0.029156,-0.76199,-0.5777,0.29117
-0.021918,-0.47157,-0.1816,-0.86265
-0.13293,-0.44074,-0.61275,0.64235
0.88055,0.10566,0.35109,-0.30033
0.34309,-0.76634,0.43566,-0.32435
-0.38912,-0.19872,0.10421,-0.89344
-0.18665,-0.8016,-0.54304,-0.16644
-0.12384,-0.8162,-0.051274,-0.56201
-0.67724,-0.036899,-0.73418,-0.030888
-0.25962,-0.10514,-0.67916,0.67845
-0.56475,0.44031,0.67635,0.17242
-0.44714,0.45105,0.73467,0.2385
0.76979,0.54974,-0.25143,-0.20491
-0.59493,0.12476,-0.081479,-0.78985
0.83354,0.11994,0.53839,-0.031057
0.76902,0.2688,-0.0081792,-0.5799
-0.87684,0.38571,0.06453,0.27966
-0.46155,-0.084315,0.17677,-0.86523
0.40182,-0.89475,-0.081941,0.17678
-0.13769,-0.82889,-0.54133,-0.030734
0.31648,-0.84384,0.42426,0.088214
-0.55776,-0.39519,-0.18216,-0.70679
0.3798,-0.54577,0.74683,0.01114
0.056624,-0.60675,-0.12384,-0.78314
0.4138,-0.76433,0.47349,0.14275
-0.55116,0.42353,0.70894,0.11936
-0.22319,-0.86381,-0.2258,-0.39119
-0.28706,-0.57441,-0.71007,0.28887
-0.78764,-0.27595,-0.30033,-0.46182
-0.33642,-0.22263,-0.79851,0.44682
-0.54965,-0.48922,-0.21558,-0.64193
0.56514,0.18573,0.75469,0.27672
0.14554,-0.52453,-0.093877,0.83359
0.45967,0.66302,-0.32512,-0.49337
-0.84258,0.31826,0.18509,-0.39308
-0.26681,-0.74397,-0.61262,-0.0037548
-0.68874,0.21507,-0.51661,0.46097
0.12736,-0.61857,0.5411,-0.5553
0.18939,-0.71736,0.42938,-0.51494
0.41948,-0.39765,0.81478,0.045303
0.47749,0.52433,-0.22512,-0.66813
-0.96801,0.16813,-0.17335,-0.068079
-0.43005,0.093811,-0.74547,0.50053
0.20506,-0.7318,0.32131,-0.56496
-0.1932,-0.45176,0.20337,-0.84689
0.027299,-0.91058,-0.29993,-0.28308
0.45155,-0.031798,0.83051,0.32457
-0.61632,0.46379,0.6094,0.18352
-0.41587,-0.65499,-0.62904,-0.048535
0.35843,-0.78389,0.50375,-0.057188
0.36856,-0.62315,0.68925,0.02778
-0.16786,-0.84742,-0.45098,-0.2243
0.65331,0.16591,0.67808,0.29305
0.74843,0.52378,-0.20358,0.35221
-0.17413,-0.45879,-0.70158,0.5167
0.22453,0.63456,-0.32481,-0.66439
0.26543,-0.74362,-0.55181,0.26849
0.64799,0.61545,-0.26471,-0.36229
0.66029,0.73356,-0.13177,0.092414
0.27238,-0.44009,0.16324,0.83993
0.063776,-0.77641,-0.62536,0.045252
0.88991,0.4449,-0.001774,-0.1006
0.5951,0.1147,0.77049,0.1976
0.040381,-0.90157,-0.34205,-0.26182
0.66873,0.16789,0.71936,0.084517
0.59783,0.70489,-0.34619,-0.16088
-0.52938,-0.063208,0.18032,-0.82659
-0.3862,-0.57002,-0.62711,0.36424
0.26666,0.15188,0.83758,0.45198
-0.13613,-0.94437,-0.29935,-0.0041067
0.068864,-0.26632,-0.36842,0.88803
0.24838,0.11302,0.84669,0.45679
0.79981,0.33988,0.24431,0.43024
0.2308,-0.61584,0.59582,-0.46095
-0.16361,-0.82187,-0.52639,-0.14374
0.13973,-0.26779,-0.22678,0.92592
-0.069535,-0.78398,-0.083837,-0.61116
-0.68247,0.44219,0.57732,-0.073521
0.069852,-0.6546,0.23379,-0.71551
0.33066,-0.37609,0.59995,0.62392
0.84789,0.48252,0.091473,-0.19973
0.40765,0.65124,-0.63967,0.022741
0.78139,0.51549,-0.19105,-0.2953
