-0.38099,0.24078,0.066217,-0.89022
-0.1962,0.5829,0.67867,0.40142
0.03616,0.90486,-0.40254,0.13373
0.59018,0.11834,0.78628,-0.13945
0.54007,0.11436,-0.83381,-0.0020399
-0.86045,-0.24929,0.17703,-0.40759
0.18215,0.12821,-0.97442,0.029729
0.51451,-0.18058,-0.83499,0.073903
0.70317,0.23951,0.5666,-0.35659
0.95907,-0.1021,0.25807,0.056279
0.23515,0.95506,-0.083738,0.15985
0.95944,-0.013431,0.2281,0.16514
-0.53481,-0.064419,0.21756,-0.81394
-0.43518,-0.21497,0.77001,0.41411
0.49947,-0.62745,-0.48071,-0.35462
0.18483,-0.48041,-0.81754,-0.25822
0.58843,-0.059701,-0.80064,0.095706
0.56526,-0.27201,-0.77831,0.027174
0.63304,-0.16256,0.75639,-0.026678
0.77833,-0.58464,-0.21539,0.077477
-0.23295,0.36937,0.68811,-0.57949
0.050463,0.9495,-0.30297,0.06418
0.17264,0.12252,-0.52552,-0.82402
-0.027523,0.89886,-0.35457,0.25609
0.89428,-0.4121,-0.087288,0.15103
-0.15921,-0.17374,0.05115,-0.97049
0.72273,-0.6584,0.18937,-0.091161
-0.07779,0.91833,-0.38748,0.021688
-0.089473,-0.73506,-0.39376,-0.54464
0.87018,-0.46056,0.060025,-0.1645
-0.24287,0.90911,0.11878,0.3169
0.40988,0.87527,-0.069128,-0.24721
-0.76374,0.0015197,0.39082,0.51377
0.44308,-0.29932,0.83731,-0.11403
-0.051833,0.88606,-0.44063,0.13441
-0.67308,-0.33582,-0.087107,-0.65315
0.5999,0.10986,0.79243,-0.0097484
0.17412,0.26743,-0.86971,-0.37653
0.46301,0.38726,-0.33612,-0.72296
-0.098117,0.52007,-0.81923,0.22082
0.84443,-0.045041,-0.5195,-0.12263
-0.076782,0.96495,-0.18386,0.17079
0.16056,0.92976,0.28361,-0.17126
0.51261,-0.13551,0.8464,-0.049706
0.82366,-0.52305,0.13984,-0.16866
0.034561,0.99823,0.046414,0.013486
-0.079532,0.8806,-0.36412,0.29265
-0.12761,0.86501,-0.44456,0.19451
0.015005,0.94827,-0.30083,0.10033
-0.87893,-0.038836,0.34845,-0.32336
0.29903,-0.81461,-0.4835,0.11497
