0.90039,0.41351,0.13532
0.067023,-0.78709,0.61319
0.56882,0.52505,-0.63306
-0.88647,0.38877,0.25105
0.82732,0.27409,0.49033
-0.039623,-0.96381,0.26363
-0.076204,-0.9815,0.17565
0.3276,-0.64025,0.69481
0.84964,0.51162,-0.12791
0.90205,0.349,0.25398
0.66597,0.54498,-0.50939
-0.33238,0.82331,0.46008
0.91726,-0.095043,0.38677
-0.15328,-0.97604,-0.15444
0.71853,0.67929,-0.14924
-0.37949,-0.89844,-0.2209
-0.12732,-0.90726,-0.40083
0.59528,-0.13099,0.79277
0.86615,0.14084,0.47952
0.47253,-0.58913,0.65548
-0.69471,0.53853,0.47683
0.33566,0.44446,-0.83054
0.12947,-0.60814,0.7832
0.53212,0.53189,-0.65874
-0.89686,0.44146,0.027464
-0.65683,0.57847,0.48369
-0.54273,0.63004,0.55543
0.6353,0.44612,-0.63037
0.18535,-0.79264,0.58083
-0.57492,0.69211,0.43641
0.9141,0.3732,-0.15858
0.54105,0.48937,-0.68394
-0.23036,-0.97052,0.070867
0.14979,-0.8762,0.45808
0.52161,0.50202,-0.68985
0.5691,-0.44674,0.69032
-0.6928,0.6003,0.39959
-0.81839,0.57461,0.007894
-0.8624,0.4385,-0.25296
0.84819,0.26226,0.46022
0.47256,-0.58561,0.6586
0.6749,0.49658,-0.54582
0.29522,-0.46107,0.83681
-0.17806,-0.92472,0.33642
0.2834,-0.61849,0.73291
0.89485,0.43292,-0.10878
0.45364,0.485,-0.74765
0.62938,0.54535,-0.5536
0.94406,0.10125,0.31383
0.6194,-0.51434,0.59312
0.38807,-0.57491,0.72033
-0.8891,0.4275,0.16355
-0.81437,0.32107,-0.48344
-0.37678,-0.82761,-0.41605
0.11925,-0.74519,0.65611
-0.70885,0.19569,-0.67767
0.88837,0.36953,0.27246
-0.71983,0.067887,-0.69082
-0.34531,-0.90188,-0.25956
0.50561,-0.53648,0.67568
-0.43578,-0.74345,-0.50733
0.62625,0.40551,0.66586
0.48044,-0.70558,0.5209
-0.33833,-0.91881,0.20327
-0.32775,-0.94376,-0.043563
-0.08165,-0.99518,0.054224
-0.13162,-0.94419,0.30196
-0.92262,0.33794,-0.18594
-0.57855,0.69558,0.42596
-0.42984,-0.46363,-0.77478
-0.70998,0.57845,0.40165
-0.74155,0.58066,0.33606
-0.66981,0.58392,0.45869
0.092315,-0.82368,0.55949
0.46671,0.50952,-0.72289
-0.30596,-0.94019,-0.14979
0.39037,-0.53225,0.75122
0.78644,0.026639,0.61709
0.51275,-0.65059,0.5602
0.60847,0.58003,0.5416
-0.66567,0.59707,0.44766
-0.35729,-0.86345,-0.35608
0.90381,0.42149,0.073954
-0.39541,0.76956,0.50142
0.90272,0.42339,0.07637
0.4256,0.16286,0.89014
0.83937,0.4803,-0.25449
0.77896,0.58727,-0.21986
0.79516,0.56414,-0.22238
-0.34452,-0.60888,-0.71454
0.19756,-0.73872,0.64441
0.90579,0.29939,0.29986
-0.30326,-0.85386,-0.42302
-0.45276,0.68824,0.56687
0.89959,0.38292,0.21001
0.29412,-0.5655,0.77052
0.65016,-0.62509,0.43192
-0.31913,-0.81967,-0.4757
0.005022,-0.7664,0.64235
0.95013,0.306,-0.060181
-0.66351,0.65123,0.36831
0.98334,0.077505,0.16445
0.98105,0.021821,0.19254
0.81512,-0.27354,0.51064
-0.74472,0.58511,0.32101
0.91296,0.35063,0.20872
-0.2221,-0.92995,-0.29303
-0.21548,-0.97627,-0.021682
0.94554,0.23713,0.22301
-0.51324,0.63024,0.58257
0.61983,-0.42784,0.65784
0.46577,-0.24485,0.85036
0.14852,-0.91113,0.38442
0.86201,-0.246,0.4432
0.89737,0.09588,0.43074
-0.38477,-0.70859,-0.59149
0.97065,0.12699,0.20423
-0.69021,0.67525,0.26011
0.96193,0.27326,0.0048201
0.20701,-0.75824,0.61823
-0.39994,0.83714,0.37316
-0.3682,-0.90379,-0.21816
0.89521,0.41219,0.16943
-0.49362,-0.86906,-0.032831
0.65894,0.45392,0.59979
0.40794,0.046794,0.91181
0.19008,-0.4393,0.878
0.52205,0.19344,0.83069
0.53774,-0.53555,0.65117
0.62619,0.25851,0.73556
-0.52413,-0.35146,-0.77574
0.47528,-0.45799,0.75124
-0.68806,0.5611,0.46015
-0.27079,-0.96214,0.031008
0.6016,-0.39261,0.69566
0.50135,-0.44642,0.74119
0.53973,0.42771,0.72509
0.72899,-0.25032,0.63712
-0.39444,-0.69138,-0.60532
0.38128,-0.47711,0.79182
-0.52263,0.54,0.65974
0.56108,-0.31743,0.76448
-0.6161,0.69407,0.37241
0.37175,0.2439,0.89572
-0.165,-0.97872,-0.122
0.28195,-0.78692,0.54887
0.86772,0.082551,0.49014
0.80601,-0.13924,0.57529
-0.71018,0.62703,0.32012
-0.23047,-0.96377,-0.13426
0.35811,-0.5225,0.77379
0.58338,0.30284,0.75363
0.26786,-0.1376,0.95358
0.34083,-0.15599,0.92709
0.10828,-0.60162,0.79141
0.84763,0.41331,0.33272
0.59961,0.2528,0.75932
0.9785,0.11175,0.17333
0.89106,0.34896,0.29023
0.66831,-0.66758,0.32817
0.82603,0.36179,0.43217
-0.30951,0.84664,0.43291
0.60704,0.2439,0.75632
0.80622,0.47643,-0.35075
0.68338,0.4681,-0.56025
0.71078,0.48721,-0.50737
0.69001,-0.010552,0.72372
-0.34199,0.86064,0.37729
0.44627,-0.40903,0.79595
0.76572,0.35709,0.53494
0.1036,-0.83852,0.53493
0.31521,-0.65406,0.68764
-0.55726,0.70457,0.43937
0.38486,0.46861,-0.79516
-0.35019,0.75651,0.55232
0.61471,0.55289,-0.56253
-0.057469,-0.96504,0.25572
-0.45089,-0.53518,-0.71434
0.209,-0.6503,0.73037
-0.55197,0.68685,0.47283
-0.36716,0.70819,0.60305
-0.44337,-0.36068,-0.82057
0.17211,-0.71049,0.68233
-0.058256,0.8398,0.53977
-0.41226,-0.90354,-0.11683
0.84583,-0.17902,0.50252
0.42001,0.46266,-0.78073
-0.34563,0.74096,0.57578
-0.37779,-0.30173,-0.87535
-0.11812,0.9202,0.3732
-0.52515,0.72436,0.44668
0.93126,0.32142,-0.1716
0.5613,0.466,-0.68395
-0.70669,0.63017,0.32167
-0.73287,0.52217,0.43617
-0.21146,0.86373,0.45745
0.44239,0.46706,-0.7656
0.086166,-0.88381,0.45985
0.42385,0.47134,-0.77343
-0.65646,0.58456,0.47682
0.37114,0.43349,-0.82119
0.69674,-0.34217,0.63046
-0.37311,-0.19992,-0.90599
-0.47269,-0.37877,-0.79568
0.84934,0.073615,0.5227
-0.22284,0.87876,0.42204
0.94205,0.14579,0.30215
0.89649,0.41141,0.16445
0.048093,-0.88861,0.45614
0.89006,0.4123,-0.19445
0.87817,0.45236,-0.15554
-0.72666,0.59221,0.34822
0.28323,-0.68567,0.67055
0.53032,0.53483,-0.65781
-0.674,0.64886,0.35314
-0.25944,0.78323,0.56501
-0.46269,0.75677,0.46175
0.31391,-0.80714,0.49999
0.24955,-0.71666,0.65125
-0.29166,0.81378,0.50268
0.03025,-0.98056,0.19387
-0.69922,0.62552,0.34613
-0.11027,-0.95738,0.26695
0.22234,-0.83093,0.51002
-0.47094,-0.87341,-0.12398
-0.4233,-0.57815,-0.69754
-0.92534,0.37844,0.023198
-0.36507,-0.92513,0.10418
0.39573,-0.67745,0.62005
-0.50479,0.37647,-0.77682
-0.16273,-0.891,0.42384
-0.17367,-0.93588,-0.30654
0.54947,-0.1819,0.81548
0.49584,0.47998,-0.72371
-0.78243,0.28473,-0.55383
0.51131,0.46669,-0.72164
0.37917,0.45546,-0.80547
0.65046,0.46253,-0.60247
-0.43137,-0.72071,-0.54267
-0.37548,-0.74529,-0.55095
-0.24521,-0.9336,-0.26129
-0.6469,0.61159,0.4555
0.76485,-0.38216,0.5186
-0.52757,0.66987,0.52245
-0.77203,0.55018,0.31824
0.92876,0.32564,-0.17708
0.029996,-0.9309,0.36404
0.17223,-0.89098,0.42011
-0.82176,0.13349,-0.55397
-0.30626,-0.93039,-0.20146
-0.032154,-0.87073,0.49071
0.22798,-0.53539,0.81325
-0.10483,-0.99438,0.015078
0.86613,0.34449,-0.36213
0.64772,-0.41428,0.6394
-0.39655,-0.85907,-0.32365
-0.32463,-0.36622,-0.87207
0.12969,-0.8792,0.45846
0.66145,0.52239,-0.53813
-0.24672,-0.93042,0.27102
0.62129,-0.18598,0.76119
-0.1505,-0.98786,-0.03849
0.68035,0.46534,-0.56619
0.11725,-0.79089,0.60062
-0.67234,0.56755,0.47523
-0.83314,0.51364,0.20506
0.36832,-0.53433,0.76081
0.2813,-0.68592,0.67111
-0.32312,-0.86076,-0.39331
-0.90862,0.40954,0.081798
-0.0055725,-0.86211,0.50669
-0.85752,0.070527,-0.50959
-0.0051746,-0.99827,0.058499
-0.86974,-0.056371,-0.49028
-0.92346,0.34641,-0.165
0.10844,-0.81872,0.56386
-0.020496,-0.75929,0.65044
0.25062,-0.73186,0.6337
-0.94601,0.18919,-0.26321
-0.42,-0.82507,-0.37796
0.75307,-0.26069,0.60409
0.19452,-0.75567,0.62539
0.165,-0.95555,0.24433
0.65151,-0.038744,0.75765
0.52266,-0.23864,0.81846
0.57381,0.52353,-0.62981
0.39494,0.46845,-0.7903
-0.76013,0.54661,0.3513
0.85188,0.23508,0.46802
-0.8563,0.11655,-0.50316
-0.88542,0.3432,0.31345
0.86178,0.43589,-0.25948
0.88531,-0.11306,0.45104
-0.41981,-0.90696,0.034431
0.22147,-0.85953,0.4606
-0.32796,-0.78365,-0.52757
0.69702,-0.39687,0.5972
-0.40995,-0.51517,-0.75269
-0.12283,-0.96002,0.25156
-0.46522,-0.7761,-0.42571
0.50463,0.45933,-0.731
0.26392,-0.87877,0.39762
0.45662,-0.74871,0.48056
0.87468,-0.16947,0.45412
0.43106,-0.37029,0.82285
0.69051,-0.51602,0.50687
-0.55395,0.21544,-0.80419
-0.19775,-0.96166,-0.19003
-0.5369,0.68844,0.48764
0.88966,0.4562,-0.019596
0.39207,-0.75853,0.5205
0.92443,0.34886,0.15404
-0.19718,-0.89478,-0.40061
-0.262,-0.92412,-0.27815
-0.44378,-0.33666,-0.83049
-0.53355,0.61472,0.5809
0.97072,0.23966,0.016454
0.61265,-0.0042373,0.79035
-0.35382,-0.87146,-0.33967
0.39785,-0.823,0.40544
-0.023436,-0.92872,0.37003
-0.45242,-0.0094354,-0.89176
0.64249,0.51476,-0.56765
0.49377,-0.6601,0.56609
-0.37628,-0.68231,-0.62679
-0.33996,-0.52179,-0.78241
0.16359,-0.88661,0.43262
-0.70692,0.21194,-0.6748
-0.82638,0.5452,0.14091
0.25676,-0.61445,0.74601
-0.29739,0.68873,0.66122
-0.26255,-0.90535,0.33377
-0.66101,0.58218,0.47344
-0.68606,0.72129,0.09516
-0.42583,-0.75056,-0.5053
-0.089008,-0.90001,0.42669
-0.90148,0.43282,-0.0019724
-0.59038,0.15141,-0.7928
-0.038636,-0.93289,0.35808
-0.69239,0.22768,-0.68466
-0.59239,0.68603,0.42242
0.92143,-0.058615,0.38409
0.47913,-0.67235,0.56426
-0.3073,0.19043,-0.93236
0.22448,-0.92269,0.31344
-0.026322,-0.89995,0.4352
-0.29884,0.17373,-0.93836
-0.88089,0.30765,-0.35969
-0.33527,-0.68655,-0.64517
0.16727,-0.81492,0.55491
-0.35597,-0.92512,0.13208
0.084101,-0.9508,0.29819
0.63748,0.49163,-0.59323
-0.13554,-0.98594,-0.097714
-0.37497,-0.40388,-0.83443
-0.86301,0.50405,0.034023
-0.48079,0.62855,0.61137
-0.79142,0.52786,0.30824
