0.12162,0.27963,0.14163,-0.31687,-0.15069,0.038689,0.067646,0.20089,0.086445,-0.029693,-0.12956,-0.011123,-0.15017,0.49687,0.17167,0.22036,0.4722,0.34888
-0.004575,0.13805,0.18464,0.28422,-0.33454,0.17719,0.25797,-0.11548,0.11421,-0.20093,0.07213,0.3486,0.099868,-0.39823,0.30274,0.3612,0.030965,0.2666
-0.33078,0.181,-0.15028,0.050213,-0.47735,-0.023261,-0.0030516,-0.38081,-0.27354,-0.14537,-0.36403,-0.26698,0.00051353,-0.037283,-0.15421,0.024028,0.35031,0.10526
-0.13011,-0.040825,0.30029,0.017114,-0.29465,-0.0030148,-0.10348,0.051769,-0.027109,-0.15389,0.0012409,-0.18554,0.5798,0.13102,0.32382,-0.5017,-0.11589,0.092442
-0.25072,-0.12664,-0.49714,-0.013685,-0.13093,-0.18311,-0.42694,-0.083282,0.13753,0.15859,0.31376,0.11306,-0.087094,-0.092918,-0.13866,0.19475,0.41929,-0.1715
0.39581,0.10954,0.28825,0.21835,0.047463,0.043246,-0.18044,-0.0057269,0.20491,0.46959,0.085483,-0.11375,0.0032634,0.28822,-0.15441,-0.24175,0.44791,-0.12294
-0.063487,0.096488,-0.20077,-0.14699,-0.44131,-0.46336,0.037659,0.36026,-0.085118,0.16193,-0.44277,-0.12125,-0.051133,-0.017134,0.067447,-0.064496,0.35518,-0.045789
-0.20176,0.054567,-0.33271,0.026003,-0.26619,0.01462,0.26434,0.5971,0.36696,0.13228,-0.1694,-0.20821,0.14844,-0.24039,0.0034622,0.19879,0.019853,-0.059255
-0.37318,0.01042,0.29625,-0.30721,-0.29414,-0.31038,-0.077989,0.11911,0.14085,-0.010949,-0.052268,0.16391,-0.15609,-0.35801,-0.051481,-0.49238,0.1275,-0.10919
-0.54824,-0.34321,0.097084,0.144,0.089939,-0.07286,-0.4952,0.040123,-0.048364,0.17672,0.3003,0.30101,0.13655,-0.13953,0.11856,-0.0043998,-0.079609,-0.13549
-0.49851,0.29122,-0.028606,0.17929,-0.041965,0.18909,-0.23418,-0.25724,-0.11957,0.024585,0.1947,-0.25038,0.0039108,0.48927,0.11066,-0.038573,-0.31922,0.068185
-0.37794,-0.27578,0.17049,0.029561,-0.2998,-0.3019,-0.11846,0.10276,0.05247,-0.075284,-0.31413,-0.0771,-0.20181,-0.54648,-0.11174,-0.069721,0.27184,-0.043506
0.31792,0.090072,0.24044,-0.22451,-0.13981,0.17541,0.094524,0.20866,-0.2206,-0.29235,0.11398,0.031056,-0.30599,0.041166,0.1679,0.32123,-0.13877,0.53456
0.10778,-0.01263,0.29078,0.12983,-0.0058665,0.30181,-0.047389,0.26012,-0.55929,-0.27001,0.025258,0.053551,0.088224,0.055971,-0.5144,0.16555,0.13906,0.11953
-0.075847,-0.34964,-0.30666,-0.26082,-0.28501,0.23112,0.3504,0.19646,0.22958,0.37326,-0.04769,-0.2445,0.21462,0.15601,-0.1845,0.026067,-0.23098,0.036683
