-0.09502,-0.4132,0.28597,0.4399,0.40634,0.33021,-0.032793,0.049448,0.22343,0.3215,-0.33762
-0.45242,0.12709,0.12285,-0.045677,-0.11336,-0.22387,-0.12571,-0.46772,-0.26818,-0.57385,-0.25146
-0.31051,-0.16726,-0.24114,0.30364,0.0814,-0.61202,0.18681,0.35042,0.14606,-0.15551,0.37531
-0.55175,0.59757,0.058013,0.18962,-0.20388,-0.15632,0.32641,-0.051384,0.21934,-0.06192,0.26839
-0.17196,-0.083976,-0.63984,-0.18849,-0.0016604,0.14237,0.2208,-0.43565,0.45224,-0.23007,-0.046843
0.26607,-0.26419,0.33944,-0.40567,0.35921,-0.037367,0.17369,-0.26448,-0.023453,0.51419,-0.29006
-0.13251,-0.31206,-0.10427,0.043842,0.17183,0.8236,0.27297,-0.12539,0.0064504,0.10276,0.25215
-0.13278,0.11671,-0.34151,-0.37119,0.41066,0.39163,-0.32642,-0.51846,0.074253,-0.093208,0.052595
-0.22465,0.076318,-0.0088133,0.32032,0.3582,-0.44243,0.014313,-0.54251,-0.14016,-0.32969,0.3068
-0.20788,0.39934,0.15679,-0.12323,0.52523,0.11188,-0.24708,-0.1931,-0.33858,0.080083,-0.49978
-0.53803,0.2569,-0.14918,0.10775,0.24689,-0.42016,0.16991,0.38457,0.017811,-0.43314,-0.092086
-0.27155,0.34398,0.0026619,-0.27667,0.15897,0.41506,-0.38206,-0.084533,-0.47313,-0.18658,-0.34937
0.26442,-0.20752,0.37744,0.16291,0.15148,-0.21287,-0.35165,-0.0064799,0.49614,0.49931,-0.17493
0.14283,0.066285,0.47457,-0.47079,0.13374,-0.032581,0.37867,0.41788,0.23461,-0.31091,-0.19918
0.48123,0.41572,-0.17398,0.30519,0.22275,0.085908,-0.1072,0.19481,-0.37563,0.12743,0.45652
0.22046,-0.10439,-0.16624,0.024735,0.35701,-0.088926,0.20174,-0.70873,-0.29817,0.23826,0.29701
-0.25452,-0.017604,-0.4909,-0.027446,0.18105,-0.10443,0.18405,-0.48192,0.30067,-0.53401,-0.088371
0.075189,0.20049,-0.69173,0.16952,0.40892,-0.31631,-0.11678,0.12635,0.2381,0.28188,0.11793
-0.040101,0.45146,0.14765,0.35088,0.13739,-0.73034,-0.029819,-0.25442,-0.041506,0.12816,0.11669
0.10428,0.5428,-0.01977,0.016379,0.50448,-0.47031,0.16485,0.041389,0.3239,0.030171,-0.28885
-0.15135,-0.32125,-0.015199,-0.0074643,0.013263,-0.51601,-0.0081111,-0.43314,-0.24745,-0.52064,-0.29527
-0.41479,-0.07388,-0.32127,0.26091,-0.083542,-0.50033,0.098499,0.39745,0.33864,-0.084894,0.32301
-0.14159,-0.26178,-0.016455,0.29013,0.31508,0.38408,0.63211,0.026842,0.16363,0.25028,-0.30079
-0.5715,-0.24575,-0.49023,-0.14138,0.25066,-0.11598,-0.24215,0.39208,0.00947,-0.25033,0.035812
-0.010991,0.52626,-0.30453,0.058277,-0.26898,-0.30925,0.18822,-0.26719,0.5814,0.044968,-0.1093
0.073308,-0.14663,0.33188,0.54345,0.24257,-0.14254,-0.36764,-0.04442,0.43499,0.40073,0.039334
0.29556,0.68166,0.057372,-0.21582,0.092505,-0.11209,0.11484,-0.089929,0.50568,-0.022321,-0.31545
-0.64224,-0.2915,-0.24507,-0.032377,0.36758,-0.11391,-0.12083,0.48225,-0.12256,-0.12382,0.12582
0.41506,-0.01741,-0.31994,-0.25893,0.49978,0.18058,0.24676,-0.076252,-0.27839,-0.010945,-0.48094
0.045789,0.677,-0.1467,0.10337,0.197,-0.46792,0.308,-0.028983,0.32461,0.13894,0.17094
-0.53398,-0.35871,0.19366,-0.20512,-0.14026,-0.25063,-0.18362,0.51824,-0.34589,0.038196,-0.027033
-0.55443,-0.13146,-0.36406,0.3452,0.20095,-0.43598,-0.10574,-0.029738,-0.19428,-0.18306,0.33142
-0.018199,-0.25916,0.13713,-0.39529,0.068381,-0.20956,-0.17698,-0.22617,0.7244,-0.24257,-0.20684
0.049464,0.54259,0.79138,0.15399,0.15487,0.053622,0.038024,-0.042668,-0.089166,-0.0908,-0.082658
-0.41269,-0.23532,-0.4172,0.052506,0.27372,-0.43091,-0.11514,0.38771,0.27879,0.069994,0.30115
0.35811,-0.19051,-0.20138,0.36052,0.2031,-0.16654,0.20887,-0.081656,-0.56058,0.3016,-0.37476
-0.42996,0.63083,0.33442,0.17494,-0.009858,-0.06871,-0.062748,0.34371,-0.36458,0.095346,0.076462
-0.25764,-0.28568,-0.34427,-0.11985,0.42837,0.1886,0.15302,-0.63295,0.059836,-0.16774,-0.21045
-0.2491,-0.33727,-0.22103,0.18144,0.12319,-0.072435,0.40967,-0.58853,-0.37026,0.26503,0.021606
-0.14772,-0.14358,-0.63552,-0.34466,-0.41734,0.0078712,-0.33939,-0.0079167,0.24271,-0.011561,-0.29388
-0.20327,0.31574,-0.68725,0.18708,0.027197,0.16434,0.032446,-0.5301,0.058571,-0.19129,-0.043009
-0.61563,-0.16363,-0.16253,0.018678,0.086907,-0.23144,-0.24356,0.50879,-0.17748,0.064458,0.39051
-0.58096,-0.13932,0.43683,-0.063031,-0.23374,-0.082031,-0.12321,-0.14062,-0.017411,-0.0072242,0.59297
-0.047978,0.47614,0.51286,-0.1915,-0.17221,-0.11743,-0.19651,-0.44122,-0.21102,0.38117,-0.068736
-0.041635,0.35891,-0.27054,0.45026,0.36558,0.12518,0.045686,-0.21925,-0.59163,0.047473,-0.20435
-0.43915,-0.27504,0.081222,-0.18594,0.33008,0.26303,0.13484,0.54359,0.1329,0.2476,0.34576
-0.38839,-0.22274,-0.36726,-0.17036,0.50863,-0.24106,-0.17324,0.11795,-0.16429,-0.36344,-0.34031
-0.51053,-0.30039,-0.39884,0.027643,0.2158,-0.48053,0.010705,0.20127,0.09058,-0.3214,0.24428
-0.49654,-0.30974,-0.23089,-0.1489,0.31098,0.23343,-0.012248,0.61933,0.096231,0.13886,0.13627
0.16508,-0.36866,0.2828,-0.44488,-0.010036,-0.31722,-0.21268,-0.24261,0.26184,0.46568,-0.26213
0.40447,0.22359,-0.49356,-0.30151,0.54982,0.13136,0.0093836,-0.34257,-0.047967,-0.025566,-0.10928
0.11671,-0.081716,0.15897,0.51984,0.18967,-0.17136,-0.63515,-0.18714,0.33758,-0.257,0.020161
0.069344,0.44287,-0.34835,-0.26372,-0.5401,-0.001684,0.10651,-0.50078,0.05472,-0.032567,-0.22423
-0.055504,-0.22742,-0.47403,-0.47786,0.4741,-0.25145,-0.0022513,-0.26649,0.29506,-0.20297,-0.069823
0.03675,0.19233,-0.25642,-0.22933,0.096558,0.54247,-0.16106,-0.64087,-0.016852,-0.31965,0.024436
