-0.21155,-0.5552,-0.34401,-0.62921,-0.27054,0.24404
-0.61638,0.17543,-0.12181,0.12832,0.6912,0.28327
-0.55813,-0.30756,0.46146,-0.24763,0.12347,-0.55171
-0.62388,0.61868,-0.13334,-0.25144,-0.38178,0.035409
-0.18342,-0.17637,0.64809,0.35131,0.036253,0.6249
0.33275,-0.41492,-0.59233,0.41463,-0.22428,0.37953
-0.23996,-0.46848,0.1756,-0.077012,-0.1599,0.81278
-0.3213,0.13026,0.59954,0.69297,0.0001131,0.20038
-0.67646,0.090634,0.044936,-0.70645,-0.091599,-0.15718
-0.25876,0.49172,-0.22721,-0.012852,-0.79167,0.11277
-0.84779,0.38569,0.21913,-0.13166,0.18938,0.17685
-0.44562,0.57787,0.0054218,0.17801,-0.35403,0.55717
0.40974,-0.33488,-0.68378,-0.34568,0.019645,-0.36406
0.18573,0.077669,-0.7213,0.63842,-0.16365,-0.069549
0.51702,0.44041,0.18503,-0.38581,-0.24208,-0.54501
0.46062,-0.34602,0.18051,-0.1016,-0.62324,0.48659
-0.31741,-0.11962,0.63324,0.16349,-0.3645,0.56952
0.076564,0.16062,0.65124,-0.24473,-0.60911,-0.33662
-0.12411,0.67827,-0.14468,-0.39735,0.2919,-0.51041
0.14418,0.80898,-0.040651,-0.16716,-0.51027,-0.18651
-0.31728,-0.6623,0.021836,0.088301,-0.67225,-0.022176
-0.60007,-0.13115,0.36248,-0.21253,-0.068401,-0.66444
-0.216,-0.33907,0.005625,-0.30301,-0.27847,0.81791
-0.70642,-0.32564,0.51508,0.23235,-0.057296,-0.26898
-0.046417,0.49402,0.24706,-0.12436,-0.77558,0.27526
0.068984,-0.20082,-0.41712,-0.85061,0.22053,-0.093551
0.39392,0.80395,-0.13604,0.15185,-0.37484,0.12812
-0.74429,-0.33749,0.18382,0.046491,-0.060527,-0.54086
0.42094,-0.07601,0.22967,0.22626,-0.81138,0.23402
0.01959,0.70432,0.053661,-0.22474,-0.67052,0.023733
-0.62691,-0.36112,-0.20773,0.2091,-0.29551,-0.54988
-0.56225,-0.19818,0.29022,-0.2331,-0.35122,-0.61861
0.0066179,-0.5619,-0.44761,0.48503,-0.47944,-0.13694
0.032009,0.57659,-0.79485,-0.14016,0.10402,-0.065325
-0.51353,-0.33247,0.38359,0.0027825,-0.31094,-0.61799
0.37578,-0.26048,0.22809,-0.5663,-0.64155,0.081456
-0.36976,0.57642,-0.32248,-0.21549,-0.60444,-0.12348
-0.28034,-0.34976,0.28245,0.084143,-0.73312,0.41803
-0.39302,-0.53216,0.2854,-0.29108,-0.32882,0.53669
-0.11829,-0.1832,0.55514,0.4098,-0.68835,-0.049921
-0.18902,0.30006,0.80597,-0.12999,0.1171,0.4405
-0.65754,-0.18123,0.17352,0.0047591,0.091467,-0.70449
-0.7353,-0.15224,-0.52608,0.016713,-0.13573,-0.37508
-0.030463,0.63719,-0.72946,0.24399,-0.028967,-0.023986
-0.06854,0.39269,0.29118,-0.67009,-0.26828,0.4851
-0.84495,-0.44917,-0.14948,0.18837,-0.0076899,-0.16253
-0.56971,-0.40595,0.44436,0.2481,-0.39531,-0.3088
-0.59773,-0.38868,0.33102,0.082047,0.0084882,-0.61259
-0.7589,-0.39466,0.2484,0.11969,-0.097568,-0.42751
0.20876,-0.53598,-0.53106,0.42798,-0.44712,-0.063573
0.56341,0.2255,0.60931,0.24131,-0.26744,0.36154
0.18786,-0.14137,-0.23925,-0.82973,-0.27607,-0.35045
0.11273,0.49116,0.38625,0.26054,-0.15444,0.71073
-0.074333,-0.39267,0.52923,0.54412,-0.45008,0.24813
0.069462,0.22521,0.29467,0.28118,-0.58699,0.65879
0.15617,-0.52936,-0.048219,-0.066547,-0.71785,-0.41632
-0.050177,-0.25459,0.76373,-0.36536,-0.0207,0.46418
0.085515,0.27672,-0.67122,-0.08185,-0.10949,0.6685
0.48983,0.40151,-0.47254,0.5581,-0.24357,0.068954
0.64589,0.091619,0.32627,-0.20691,-0.5699,-0.31684
0.35548,0.1075,0.62272,-0.27375,-0.21409,0.59458
0.2845,0.00105,-0.63799,0.51197,-0.20873,0.45426
-0.43637,0.26774,-0.13114,-0.23214,-0.42911,0.69475
-0.05907,-0.25086,0.19716,0.14291,-0.66123,0.6611
0.0066985,-0.34776,-0.36166,0.67372,-0.065286,0.53857
-0.19279,-0.1007,-0.05278,0.86864,0.16363,0.41061
0.52255,-0.065266,0.65971,0.23008,-0.27318,-0.39988
0.047418,0.94448,-0.23921,0.040118,0.0099396,0.21629
-0.18955,0.51373,-0.17055,0.051242,-0.81214,-0.094155
-0.075335,0.039912,-0.29245,0.57341,-0.4279,0.62873
0.13271,0.42525,-0.32869,-0.0073594,-0.8121,-0.18425
-0.6087,0.52461,-0.14069,-0.17039,-0.5451,-0.0911
-0.45129,0.22309,-0.10302,-0.098458,-0.72565,-0.44686
-0.058526,-0.19859,0.40345,-0.26644,-0.38416,0.75881
-0.57355,-0.1942,-0.21483,0.050651,-0.40042,-0.65136
