-0.30719,0.21058,0.051013,-0.61454,0.26585,-0.5298,0.1634,-0.31686,-0.046697,-0.019606
-0.055297,0.18218,0.25938,0.24913,0.295,-0.45705,0.51644,-0.13848,0.22459,0.44961
0.25907,0.53213,-0.38477,0.062467,-0.11339,0.073434,0.23632,0.61203,0.18049,-0.12852
0.3984,0.053589,0.54503,-0.19447,-0.15217,-0.35703,-0.14078,-0.41575,0.32487,-0.23388
0.24821,-0.05612,-0.6353,0.1039,-0.42908,-0.2522,-0.28925,-0.077631,-0.30664,0.29901
-0.73571,-0.087471,0.37322,0.11697,0.073425,-0.23489,-0.4225,0.075834,0.14963,0.17575
0.094255,0.18175,-0.30095,-0.28639,-0.4515,-0.055501,-0.25644,0.10326,-0.16618,0.68886
0.2453,0.11414,-0.37617,0.12122,-0.0043402,-0.52605,0.047728,-0.62651,0.13108,0.28617
0.54569,0.30919,0.30787,-0.53789,-0.32449,-0.034322,0.1528,-0.040427,-0.086194,0.2892
0.64828,-0.15142,0.21399,0.068184,-0.26235,-0.2503,-0.44756,0.1298,-0.20728,0.33878
0.40547,0.67957,-0.03655,0.27863,0.058644,-0.42897,-0.0084117,0.12431,0.10736,-0.28339
0.41298,-0.075492,0.13583,-0.11324,-0.46588,-0.44084,0.11245,0.21816,-0.22116,0.52148
-0.46628,-0.11467,0.17119,-0.61546,0.1836,-0.41745,0.19432,0.078815,-0.30321,-0.13214
-0.10875,-0.10094,0.4614,0.27356,0.31826,-0.051756,-0.18833,0.13002,-0.53057,-0.5024
0.24813,-0.40331,-0.40251,-0.12026,0.218,-0.46815,-0.08129,-0.021918,0.38557,-0.42054
0.017754,-0.096696,-0.41795,0.15058,-0.16659,-0.68997,0.30681,-0.37548,-0.22577,-0.05544
0.33921,0.058381,-0.5029,0.084985,-0.17872,-0.63356,-0.21305,0.15015,-0.28187,0.20167
0.29083,-0.28292,-0.62008,0.12826,-0.18411,0.19443,-0.20506,0.27242,-0.10515,-0.48518
0.36305,-0.44692,0.44909,-0.07015,-0.02177,-0.074382,0.5048,0.33191,-0.040901,-0.29865
0.51136,-0.49234,-0.10648,0.13795,0.19132,0.059177,-0.33884,-0.22962,-0.2668,-0.43235
-0.071074,0.067356,0.054555,0.0071694,0.016564,-0.12463,0.37031,0.71431,-0.48228,-0.30268
0.25196,0.64595,-0.2104,0.20081,-0.0688,-0.14395,-0.22427,0.44206,0.20724,-0.3472
