0.11094,-0.081062,-0.16857,-0.016419,0.14758,-0.19739,0.27056,-0.072025,-0.47358,0.31443,0.30213,0.60983,0.16426
0.31272,-0.025988,0.2211,-0.032424,-0.38937,-0.094978,-0.050779,-0.43665,0.26966,-0.012017,0.084605,-0.60092,0.23791
-0.1383,0.27886,0.56633,-0.44742,0.27026,-0.22923,-0.13543,-0.38986,-0.1085,-0.075191,0.24826,-0.06359,-0.056346
0.10248,-0.13672,-0.13634,-0.18081,0.15872,0.1917,0.016279,-0.39972,-0.12935,0.11111,-0.067101,-0.12595,-0.80504
-0.32812,-0.028215,0.34626,-0.31965,-0.040327,0.047685,0.088504,0.11556,-0.43648,0.31818,0.1307,0.56443,-0.13021
0.51495,-0.33176,-0.021653,-0.17652,-0.15972,-0.078258,0.57233,-0.12448,-0.15688,0.32362,0.25138,0.12777,0.0979
-0.14052,-0.15514,-0.081197,0.38753,0.11495,-0.39998,-0.22133,0.15241,-0.34777,-0.12209,-0.48862,-0.23111,-0.35494
-0.12528,0.2182,-0.44033,0.46772,-0.12127,-0.42974,0.0062062,-0.47574,0.26921,-0.08277,-0.084227,0.109,-0.0010373
-0.014392,-0.049616,-0.15023,-0.16331,0.14872,0.16808,-0.26274,0.073932,0.39704,-0.72972,0.24123,-0.27264,-0.023623
-0.58199,-0.1269,0.30376,-0.59287,-0.014972,0.14099,-0.013743,0.11428,-0.1341,-0.10835,0.036416,0.36459,0.063956
0.016449,0.57394,0.54214,-0.081227,0.30922,0.21588,0.089678,-0.28509,-0.184,-0.17628,0.23429,-0.092131,0.099764
-0.62905,-0.3459,0.28784,0.16202,-0.069993,-0.40283,0.0019242,0.043441,0.22344,0.13746,0.059192,-0.12846,-0.34301
0.28836,-0.07771,-0.2021,-0.17351,0.34782,-0.10219,-0.34985,0.15922,0.31226,0.22208,0.30263,0.53796,-0.18133
0.21881,-0.17437,-0.24343,-0.19122,0.49218,0.042346,-0.16023,0.030613,0.31911,0.43827,0.25628,-0.40214,0.18422
-0.31745,0.26648,-0.46004,0.27463,0.024564,-0.35041,0.18981,-0.51789,0.28042,0.068657,0.057639,-0.12677,0.10381
-0.26134,0.18634,-0.18444,0.19922,-0.0020255,-0.55877,-0.38432,-0.59445,-0.018448,-0.0010451,0.040009,0.081619,-0.03694
-0.50706,0.13229,-0.22915,0.042781,-0.1602,0.010048,0.102,0.47276,0.062722,-0.10667,-0.30476,0.20341,0.51167
-0.53644,-0.17881,0.4612,-0.46018,0.074947,-0.1063,-0.28702,-0.014972,-0.14276,-0.10122,0.085818,0.34359,-0.014996
-0.34315,-0.36528,0.10267,-0.069196,0.18314,0.15675,-0.07455,-0.018224,-0.080841,-0.62986,0.26807,0.34572,0.27358
-0.26297,0.26483,0.052065,-0.18674,0.010182,0.19,-0.16123,0.33789,0.1299,0.11006,-0.73878,0.25932,0.06882
-0.30892,-0.27087,0.067461,-0.077923,-0.10453,-0.3497,0.22361,0.099608,0.30126,-0.1662,-0.022538,-0.674,-0.23298
0.033523,0.53646,0.54395,-0.05557,0.28571,0.0064425,-0.14744,-0.25335,-0.10458,0.32744,-0.037235,0.11207,0.3353
-0.18942,0.041545,-0.22698,-0.42291,0.25682,-0.085034,-0.16907,-0.20441,0.30738,0.42931,-0.52422,0.078399,0.16947
0.069124,0.62633,0.38827,0.16648,0.22934,0.24014,0.1198,-0.03999,-0.024744,0.41289,-0.048503,-0.29959,0.18724
-0.5913,-0.29263,0.15722,0.25199,-0.091532,-0.57849,0.029717,0.07882,0.22009,0.04614,0.024661,-0.2483,-0.11644
-0.099349,-0.30593,-0.10572,-0.12396,-0.18744,-0.46546,0.69126,0.07498,0.15488,0.27634,0.14678,-0.078594,-0.081643
0.027319,-0.10258,-0.014595,-0.13262,0.16898,-0.059427,0.15699,-0.19531,0.048364,0.11072,-0.070477,-0.15893,-0.91172
0.044627,0.45679,0.35556,0.12466,0.30092,-0.2157,0.067244,-0.23907,-0.43158,-0.19398,-0.23868,0.01757,-0.40922
-0.40962,-0.22864,0.029789,-0.27582,-0.089403,-0.37696,0.30235,0.435,-0.10406,0.37018,0.099195,0.32089,0.10759
-0.13837,-0.1558,-0.099557,-0.41591,0.058176,-0.064018,-0.010925,-0.15747,0.027474,0.27965,-0.60943,0.37568,-0.38703
0.16787,0.1646,0.078023,0.0091674,0.46637,0.050265,0.14336,0.070118,-0.30508,0.60589,0.2321,-0.30176,0.29657
-0.36718,-0.25662,0.24717,-0.085601,0.124,-0.12773,0.17211,-0.29518,-0.20647,-0.31275,0.4996,0.24181,-0.36599
-0.042449,-0.4239,0.019068,0.0022981,0.081266,-0.52038,-0.49933,-0.25689,-0.15977,0.22619,-0.086155,0.35427,0.12571
0.17674,-0.0037874,-0.12129,-0.22367,0.19298,0.016595,-0.046082,-0.27479,0.065012,0.081513,-0.26132,-0.1028,-0.83614
0.022472,0.5583,0.5589,-0.15335,0.32378,0.17583,0.055821,-0.31156,-0.18273,-0.14353,0.24298,-0.0285,0.046073
0.24678,-0.24751,0.071662,-0.21237,-0.042143,-0.2714,0.37054,-0.24267,-0.45112,0.27369,0.21673,0.45208,0.16192
-0.19064,-0.26189,-0.20889,-0.018271,-0.090786,0.67973,-0.26759,-0.42784,-0.33183,0.048077,0.055921,-0.021653,0.10079
-0.093579,0.18054,-0.15295,0.38224,-0.11642,-0.46658,-0.18651,-0.64965,0.15703,-0.12911,0.11516,0.20821,-0.05587
-0.54429,-0.39046,0.32606,-0.34041,0.032652,-0.49472,-0.0078157,-0.17793,0.064771,0.060635,0.096588,-0.16082,-0.092247
0.11077,0.31906,0.49543,-0.42475,0.013471,-0.21712,-0.3446,-0.38005,-0.05014,-0.1404,0.13182,0.33132,0.013323
-0.60904,0.32541,-0.10982,-0.33955,0.15746,0.039208,0.29893,-0.060668,0.14498,0.38229,0.063163,0.22472,0.2341
0.20997,0.43217,0.64988,-0.1786,0.24809,-0.10568,0.13566,-0.25735,-0.11122,0.19195,0.29285,-0.034334,0.14627
-0.011027,0.45846,0.23842,-0.34591,0.31141,0.21836,-0.47846,0.016858,0.32344,-0.15724,-0.15009,0.1895,0.22708
0.1367,0.069269,-0.016104,-0.27761,0.17863,0.016799,0.21349,-0.38426,-0.054594,0.20923,-0.36656,-0.053566,-0.69983
-0.44687,-0.24347,-0.019374,-0.12041,0.12959,0.34896,0.27727,0.31806,0.42774,0.2428,-0.11602,0.21391,0.32926
0.21987,0.073123,-0.030782,-0.11354,0.28146,0.12789,0.095167,-0.17267,0.078587,-0.16016,0.041148,-0.17469,-0.85673
0.054776,0.57257,0.3625,-0.080624,0.25069,0.17368,0.042393,-0.10799,-0.084828,0.55284,0.031062,-0.25094,0.21913
0.19008,0.577,0.48203,0.20605,0.01465,0.13291,0.045069,-0.07994,-0.055432,0.5543,-0.12182,0.0027645,0.068292
0.043138,0.23099,0.2752,-0.2035,0.26656,0.0053479,-0.35005,-0.22643,0.26162,-0.61498,0.35522,-0.094578,-0.031256
0.3386,0.029632,-0.48358,-0.51983,-0.35241,-0.30442,0.26415,-0.057706,-0.22161,0.0327,0.1254,0.029961,-0.15373
-0.42279,-0.23862,0.00058631,-0.1134,0.12517,0.3648,0.30253,0.32294,0.42091,0.22794,-0.11821,0.22722,0.33491
0.11815,-0.39714,-0.27829,-0.11801,0.23077,0.050707,-0.18015,0.27816,0.58098,0.19485,0.07677,0.40349,0.16459
-0.54063,-0.44521,0.23563,-0.44272,0.0072487,-0.44242,0.089957,0.010996,0.079356,0.16676,0.080566,-0.097832,-0.061793
0.012452,0.15258,0.043046,0.030892,-0.23588,0.017742,-0.50339,0.39659,-0.10539,0.38475,0.50662,0.053912,-0.29733
-0.011907,0.087214,-0.17267,-0.28201,0.29946,0.18272,0.24291,-0.15595,0.18324,0.14287,-0.039035,-0.10892,-0.78048
-0.35881,-0.30365,-0.015722,-0.00056704,-0.13358,-0.052059,0.5421,0.35208,0.41662,-0.0481,-0.18875,-0.059337,-0.35409
0.13423,0.51416,0.52512,-0.23374,0.12655,-0.1729,-0.34087,-0.2454,-0.32595,-0.14213,0.18192,0.029705,-0.067015
-0.16796,-0.44134,-0.36842,-0.01432,-0.10993,0.59248,-0.2136,-0.3357,-0.28576,-0.15291,-0.018729,0.034205,-0.11434
-0.23004,0.18679,-0.14273,0.247,-0.39276,-0.47779,-0.15012,-0.61179,0.0049259,-0.043921,-0.032753,0.21948,0.015309
0.10717,-0.02272,-0.10602,-0.18051,0.17474,0.1212,0.23662,-0.042644,-0.033027,0.089416,-0.19086,-0.14494,-0.88013
-0.59244,-0.12631,0.35878,-0.48362,0.073765,-0.18762,-0.23288,-0.15309,-0.15537,-0.1007,0.065655,0.33294,-0.051952
0.0029949,-0.20907,-0.024181,0.21594,-0.12246,-0.39898,-0.33268,0.1487,-0.24001,-0.36697,-0.18567,0.52125,-0.32194
-0.2421,0.22058,-0.48584,0.17808,-0.019843,-0.49873,-0.076846,-0.50531,0.18758,0.2677,-0.043652,-0.016468,0.07477
-0.15714,-0.24451,0.33297,-0.55707,-0.22331,0.26972,-0.081838,0.35548,-0.1123,0.14277,0.0089528,-0.45088,0.04774
0.16585,-0.29784,0.45909,-0.036852,-0.54029,0.028697,0.02258,-0.22761,0.24938,0.12248,-0.49728,-0.023284,0.03978
-0.070374,-0.30664,-0.19062,-0.090837,-0.034195,0.36668,-0.52687,-0.29654,-0.54024,-0.0135,-0.0046381,-0.22563,-0.11092
-0.20706,0.10523,0.33273,-0.43849,0.14994,-0.35479,-0.3051,-0.31363,-0.40746,0.11207,-0.19992,0.29105,-0.003178
-0.55795,-0.38639,0.34579,-0.33556,0.03361,-0.49741,-0.013763,-0.12695,0.077262,0.096595,0.063998,-0.14666,-0.038303
-0.46198,-0.26673,-0.25217,0.22105,0.046662,-0.40254,0.051687,0.42371,-0.10272,0.011819,-0.43048,-0.22752,-0.093748
-0.014117,-0.074161,0.60421,-0.59306,-0.16172,0.1385,-0.012041,-0.24324,-0.01599,-0.33007,0.11392,-0.20526,0.092514
-0.61348,-0.37204,0.11974,-0.17152,-0.047818,-0.25426,-0.0040708,0.50008,0.11356,0.25471,-0.1129,-0.18414,-0.0020982
-0.10816,-0.25175,-0.3205,-0.14398,-0.052419,0.64861,-0.38517,-0.38641,-0.16534,-0.13717,-0.01396,-0.17557,0.056424
-0.19244,-0.26999,-0.20421,-0.035135,-0.086386,0.65267,-0.29027,-0.44128,-0.34222,0.044171,0.048219,-0.026416,0.11231
-0.19362,0.15109,-0.086869,0.078807,-0.1651,-0.51642,-0.37864,-0.61445,0.00035078,-0.07975,0.010301,0.30369,-0.11121
0.10831,0.37063,0.4838,0.055721,-0.23363,0.27846,0.13821,-0.29013,0.35492,0.27749,-0.18932,0.3153,0.20028
-0.46911,-0.063318,0.33159,-0.25561,0.21879,-0.26559,-0.19307,-0.26577,-0.47883,-0.037409,-0.27309,0.26271,-0.0066549
-0.28884,0.0031017,-0.073482,-0.25297,-0.35577,-0.39756,-0.26663,-0.47682,-0.15189,0.47785,0.0034618,0.003426,0.11252
0.46143,-0.22593,-0.19991,-0.24378,0.14595,-0.1272,-0.023262,-0.40469,0.015149,0.12492,0.050334,-0.088899,-0.6392
-0.59398,-0.12974,0.21237,-0.37629,-0.042938,0.24856,0.00042308,0.47945,-0.18787,-0.13013,-0.02529,0.30901,0.042543
0.23861,-0.051643,-0.23992,-0.16943,0.035532,0.36359,0.18832,0.12729,0.21836,-0.023001,0.22214,-0.017545,-0.75574
-0.28895,-0.53779,0.22902,-0.27021,0.34386,-0.52426,0.0837,-0.058522,-0.091974,0.18201,0.17655,0.014444,0.15917
-0.66234,0.41133,-0.14425,-0.26079,-0.12354,-0.02829,0.20177,0.28029,-0.18816,-0.0034349,-0.23557,0.2707,-0.061323
-0.016419,-0.019868,-0.31411,-0.057731,-0.09726,0.3008,-0.39231,-0.14595,-0.10136,0.70541,-0.32325,0.096101,0.024163
0.29072,-0.34391,0.11879,0.086374,0.53572,-0.36112,0.17829,-0.23024,-0.44757,0.020716,0.076432,0.10841,0.23472
-0.010656,-0.0040315,-0.024452,-0.087863,-0.1692,-0.28024,-0.073819,0.2217,0.056122,0.79817,0.0012768,-0.41417,-0.13424
0.1175,-0.42947,0.4036,-0.31867,-0.38773,0.017162,0.36991,0.079119,0.13487,0.23205,-0.38939,-0.11951,0.075109
0.0054864,0.54967,0.48022,-0.006132,0.43283,0.10346,0.13738,-0.19988,-0.029748,0.028245,0.20614,0.039778,-0.40565
-0.038229,0.016746,-0.027995,0.27627,-0.17802,-0.30037,-0.2418,0.19701,-0.17437,-0.071357,0.088874,0.75971,-0.2853
-0.37131,0.22553,0.66571,0.01811,0.26761,-0.29307,0.343,0.16723,0.13658,0.0094485,-0.12112,-0.15702,0.081124
0.19883,-0.30401,0.47961,0.08481,-0.5758,-0.10846,-0.11334,-0.28101,0.19395,0.017802,-0.39111,0.068712,-0.0089393
0.23794,0.043512,0.17501,0.18362,-0.55747,-0.31094,-0.39078,-0.3091,0.32844,-0.32215,0.045305,-0.061838,-0.062471
0.22381,0.04552,0.065009,-0.50444,-0.016898,-0.10161,-0.20178,-0.11035,-0.019873,-0.66394,0.34564,-0.24244,0.078693
0.42999,-0.083183,-0.20567,-0.63233,-0.40834,-0.22708,0.18897,0.06736,-0.19658,-0.13368,0.068184,-0.021301,0.21419
-0.19258,-0.2704,-0.20711,-0.036556,-0.085201,0.65149,-0.28761,-0.44795,-0.33561,0.051281,0.061009,-0.027481,0.1037
0.24219,0.35919,-0.30979,-0.47036,-0.35544,-0.09974,0.19019,0.12963,-0.20045,-0.42355,0.20196,-0.17795,0.11762
0.30228,0.10292,-0.35916,-0.55735,-0.45825,-0.20168,0.16706,-0.073907,-0.24564,-0.31544,0.080093,0.083754,-0.033082
0.26239,0.18328,-0.52862,0.022121,-0.22647,-0.33221,0.38442,-0.45122,0.0078983,0.21688,0.023097,-0.2365,-0.032066
0.47757,0.06085,-0.24781,-0.69786,-0.32821,-0.062401,0.031924,0.013367,0.14941,-0.075182,-0.058121,0.22139,0.16319
-0.055861,0.15371,-0.12563,-0.56425,0.040082,0.24792,-0.27257,0.20976,0.25426,-0.048019,-0.6178,0.09379,0.017253
-0.053447,-0.073554,-0.15613,-0.1485,0.11016,0.22299,0.0032209,-0.14281,0.34638,-0.054499,0.21719,0.81639,-0.16256
-0.19147,0.29136,-0.048888,0.28131,-0.029021,-0.29382,0.040579,-0.71191,0.2236,-0.16963,0.22446,0.11476,0.24282
0.68938,-0.1938,-0.071699,-0.31497,0.35051,-0.13142,0.074763,-0.033582,0.018096,-0.06324,0.037075,0.35193,0.32627
0.4264,-0.12205,-0.22125,0.084102,0.051451,0.12451,0.17461,-0.0061449,0.059309,-0.036135,0.18358,-0.0063055,-0.81242
0.28866,-0.05663,-0.084063,-0.27084,0.039458,0.031317,-0.478,-0.078599,0.62817,0.064868,-0.054025,0.13531,0.41932
