0.088938,0.10446,0.37136,0.244,-0.17691,-0.12773,0.1529,-0.30551,-0.78702
0.33303,-0.1513,-0.01716,0.059028,0.18606,0.22006,0.48985,0.61429,-0.40259
-0.042619,-0.60218,-0.65255,-0.00037429,-0.25238,0.080648,-0.28617,0.0061118,0.24002
-0.023555,0.13072,0.17075,0.09815,0.40745,0.19717,-0.72476,0.096156,-0.45184
-0.49175,0.045405,-0.31557,0.057052,0.088355,0.15782,0.12804,-0.76748,-0.12306
0.32403,0.27637,0.33267,0.44389,-0.1718,-0.15103,0.070357,-0.37362,-0.5604
-0.051536,0.24598,0.01375,-0.53816,-0.3859,-0.29334,-0.56972,-0.092056,-0.28109
-0.068388,-0.1641,0.55624,-0.60065,-0.27099,-0.18741,0.017382,0.39256,-0.18773
-0.099732,0.061321,0.13227,0.41197,-0.0032001,-0.19734,0.029009,0.86929,-0.060176
-0.70779,-0.0066008,-0.47618,0.39771,0.14038,0.061054,0.2611,-0.11854,-0.091729
0.18072,-0.648,-0.52275,0.01226,-0.067863,0.36643,-0.19709,0.25731,-0.17345
-0.59903,0.16026,-0.20652,-0.14442,-0.42783,0.15683,0.20686,0.31093,-0.45263
0.43477,0.17944,0.55069,0.4591,0.06584,0.15784,0.4341,0.069248,0.20557
0.15596,0.26505,0.46238,0.70251,-0.24439,-0.24146,-0.17707,0.11311,-0.18957
-0.29901,-0.29325,0.65139,-0.48859,-0.24886,-0.006676,-0.042719,0.29402,0.10636
-0.14791,-0.31695,0.52511,-0.68232,-0.14414,-0.21537,0.06992,0.19361,-0.16382
-0.73676,-0.10716,0.1238,-0.15491,-0.15324,-0.2704,0.34819,0.090535,-0.42468
-0.59536,-0.01771,-0.54688,0.26892,0.074874,0.015934,0.22766,0.077658,-0.45838
-0.26576,0.35338,-0.091871,0.18538,-0.040671,0.45667,0.68206,0.081147,0.28232
-0.22123,-0.42411,-0.2088,0.34386,0.3963,-0.62686,0.069623,-0.21326,0.094983
-0.47484,0.15882,-0.14871,-0.25158,-0.56178,0.14285,0.23346,0.30915,0.42168
0.13263,-0.75144,-0.52281,0.19097,0.045863,-0.17685,-0.20854,0.023101,-0.17477
-0.38518,-0.13105,0.31922,0.29991,0.15781,-0.69351,-0.32237,0.032348,0.17826
0.19694,-0.70008,-0.37841,0.071649,-0.069286,0.044286,-0.35984,0.16919,-0.39737
-0.58617,0.17067,-0.077879,-0.22454,-0.56448,0.058775,0.16829,0.30603,-0.35598
-0.2763,0.16552,0.0072911,-0.15479,-0.42136,0.40121,0.25596,0.084223,0.67906
-0.24187,0.056321,-0.045278,0.16756,-0.26546,-0.47878,-0.7037,-0.1602,-0.29605
0.263,-0.48869,-0.43884,-0.1709,-0.30604,0.39428,-0.39148,0.16673,-0.20011
-0.32435,0.13569,0.11844,0.3141,-0.093466,-0.19308,0.59296,-0.43322,-0.42239
-0.34506,0.026314,-0.10792,0.44956,-0.0048194,0.34999,-0.074626,0.14975,-0.71832
0.14559,-0.16155,0.017089,0.34837,-0.42234,0.071523,-0.35396,-0.71119,-0.1284
-0.48842,0.27731,-0.28293,0.0092381,-0.3676,0.47482,0.39705,0.13577,0.26027
0.44081,0.48422,0.13905,-0.10798,-0.15564,-0.1192,0.19668,-0.17942,-0.65644
0.19722,-0.061456,0.24849,0.37933,0.080509,-0.49514,-0.57213,0.19353,-0.36776
0.18057,-0.62272,-0.50717,0.023872,-0.068167,0.39831,-0.17423,0.28193,-0.22064
0.23248,0.21911,0.27092,0.26846,-0.089181,-0.17396,0.28577,-0.52274,-0.59945
-0.20793,0.21582,0.15996,-0.11236,0.57508,0.4757,-0.45111,0.15444,-0.29599
-0.12715,-0.23004,0.37692,-0.72752,-0.18651,-0.055239,0.1478,0.40531,-0.18869
-0.71967,0.21492,-0.30272,0.0041234,-0.3312,0.052362,0.2792,0.30393,-0.24793
0.18466,-0.63446,-0.50364,0.006771,-0.052341,0.32037,0.20823,0.37662,-0.13811
-0.82213,-0.35413,0.23609,0.07545,-0.13208,-0.072043,0.036088,0.040815,-0.33416
0.2962,-0.62828,-0.54885,0.17752,-0.22627,0.28553,0.018521,0.0010841,-0.2274
-0.11838,-0.49797,-0.1419,0.40281,0.24738,-0.38424,-0.094566,0.50438,-0.28887
0.15734,-0.15626,0.067632,0.40249,-0.11738,-0.28251,-0.64896,0.090054,-0.51127
-0.65552,0.3051,-0.19985,0.5501,0.037856,0.15493,0.30033,-0.12951,0.047376
0.26981,-0.25379,0.0039129,0.45757,-0.045163,-0.43126,-0.5695,0.36594,-0.084451
0.19366,-0.74014,-0.40845,0.1666,0.027124,0.00074043,-0.39264,-0.14225,-0.21204
0.19091,-0.59137,-0.39034,-0.080892,-0.071125,0.063422,-0.19328,0.084813,-0.63347
0.12346,-0.40434,-0.22336,0.15373,-0.0034055,-0.33523,-0.054687,0.76302,0.22399
0.30419,-0.07971,0.39195,0.21528,-0.2131,0.72892,0.3169,0.11994,-0.097908
-0.64421,0.31304,-0.17667,0.56335,0.058251,0.16795,0.2533,-0.19117,0.07817
-0.0032584,0.54334,0.24816,0.48328,-0.13406,0.10373,0.2832,0.51381,0.19155
-0.57949,0.16916,-0.25542,0.1609,-0.29386,0.21601,0.27203,0.32668,-0.48033
0.11167,-0.2375,0.037421,0.0022226,0.21243,0.21057,0.48141,-0.42961,-0.65111
-0.18119,-0.24326,0.34418,0.5556,-0.0095338,-0.36112,-0.54396,0.13154,-0.19274
-0.60824,0.3318,-0.31695,0.1803,-0.23218,0.2671,0.32398,0.33278,0.21455
0.30986,-0.63967,-0.35755,-0.11435,-0.087385,0.55885,-0.022112,0.10285,-0.15127
-0.21457,0.38277,0.24628,-0.035851,0.61184,0.41554,-0.43665,0.071282,0.052269
-0.13995,-0.27211,0.43799,-0.78527,-0.04593,-0.14991,0.21257,0.11511,-0.12192
0.0050459,-0.0711,0.056504,0.39365,0.0072125,-0.45543,-0.65924,-0.055828,-0.4377
-0.67733,-0.081148,-0.40088,0.16983,-0.060582,0.12931,0.27994,0.18457,-0.46072
0.16957,0.45871,-0.11028,-0.4642,-0.18113,-0.17598,0.34324,-0.15208,-0.57313
