0.091265,0.12691,-0.40744,-0.01307,-0.0019742,-0.070999,-0.33844,-0.18163,0.40508,-0.51251,0.21543,0.099225,0.41474,-0.042218,-0.0003575
-0.3211,-0.16774,0.2693,-0.19674,-0.60323,-0.27373,0.092789,0.1979,-0.033271,0.24565,-0.31663,-0.26704,0.13162,0.01873,0.14234
0.15466,-0.33622,0.064873,0.6009,0.47158,0.12508,-0.12604,0.16225,-0.05699,0.10615,-0.0097484,0.30932,0.25481,0.20199,-0.038616
-0.1292,0.13798,-0.22419,-0.072567,0.15837,-0.12605,-0.1057,0.25359,-0.2033,-0.12618,0.17366,-0.21263,-0.11753,-0.14698,-0.7901
0.53489,0.032897,0.1091,0.0026304,0.46482,-0.31698,-0.059786,-0.31818,-0.11221,0.13966,0.068189,-0.33456,-0.31517,0.15148,-0.092707
-0.090582,0.36719,0.020832,-0.10105,0.089861,-0.28043,-0.29577,0.1075,0.47262,-0.39498,-0.14766,-0.24135,0.43879,-0.077489,0.050853
0.11718,0.063184,-0.13969,0.12128,0.062688,0.54173,-9.9898e-05,-0.00050617,0.20666,-0.36619,-0.10926,0.48052,-0.42914,0.060653,-0.20777
0.22715,-0.15158,-0.48359,0.091938,-0.45946,0.29729,-0.10543,0.34483,0.31976,0.08652,-0.057552,-0.23458,0.23256,-0.16255,-0.070919
-0.10241,-0.019472,-0.097856,-0.15719,0.062605,-0.0018096,0.56309,0.12529,-0.019317,-0.041959,-0.11171,0.35487,0.64231,-0.16149,-0.19743
0.59761,0.093434,-0.071456,0.16108,0.48345,-0.4121,0.16128,-0.16581,0.1298,0.25812,-0.17098,0.11108,-0.092871,0.10999,-0.016118
0.028159,-0.55647,0.30338,0.4186,0.44939,0.11629,-0.17036,0.15311,-0.079364,-0.092073,0.099126,-0.21112,0.23171,0.12331,-0.12758
0.40536,0.14108,-0.1082,0.38632,-0.064006,0.18292,0.015082,0.2029,-0.11698,0.35166,0.073393,0.60982,-0.075112,0.22479,-0.071261
-0.12089,0.1022,-0.38992,0.076408,0.12251,0.12575,0.070276,-0.3355,-0.2722,-0.35928,0.30671,0.18257,0.26115,-0.2262,0.46777
-0.11507,0.097791,-0.43665,-0.010036,0.16312,-0.16153,-0.087446,-0.17569,-0.099023,-0.036491,0.43618,-0.40124,0.5064,0.14176,0.23729
0.37894,-0.20019,-0.34579,-0.27275,-0.33269,0.31931,-0.25598,0.41366,0.068139,0.15966,0.16311,-0.23101,0.10027,-0.23006,-0.0016487
0.29079,-0.21247,-0.2922,0.12947,-0.59945,0.43887,0.029071,0.25182,0.21273,-0.032191,-0.20227,0.13216,0.11804,0.11021,-0.14563
0.51077,0.0036606,-0.42034,0.18201,0.21158,-0.22567,0.16528,-0.077604,0.42431,0.20191,-0.12885,0.047347,-0.061155,-0.090861,0.3855
0.54588,0.071406,0.10963,0.15705,0.34123,-0.23004,0.41534,-0.14828,0.087204,0.26949,-0.2402,0.29191,-0.036746,0.26813,-3.5183e-05
0.1005,0.22272,0.063174,-0.18145,0.06623,-0.075434,0.057836,-0.0053385,-0.1419,0.57369,-0.35351,-0.024285,-0.037728,0.6027,-0.22461
0.13388,-0.19189,-0.17471,-0.020218,0.25008,-0.2568,0.34271,0.079508,0.439,0.25045,-0.015107,0.25515,-0.52853,0.074433,0.2375
-0.19265,0.18548,-0.19756,-0.13101,-0.027763,-0.090766,-0.24627,0.088903,0.082656,0.14653,0.22362,0.066744,0.13574,0.73267,-0.3959
0.11926,-0.29947,0.10088,0.5701,0.17866,0.066542,-0.028558,0.14509,0.23617,-0.034901,0.40929,0.51821,0.019121,-0.0012269,0.096283
0.079367,-0.015827,-0.41779,-0.14647,0.32864,-0.20505,0.18308,0.26134,0.33009,0.22132,0.31824,0.34117,-0.20364,0.06413,0.35268
0.015679,-0.4821,0.059538,0.55861,0.31889,0.089049,-0.052969,0.29062,0.034162,-0.1292,0.27929,0.00091959,0.075827,0.28409,0.26931
0.29749,-0.11609,0.41342,-0.37245,-0.29165,0.35922,0.090925,0.0044705,-0.085068,0.069032,0.1504,0.42513,-0.31838,0.2068,0.080708
0.214,0.19005,-0.055402,-0.076477,-0.20679,0.39189,-0.45639,0.11922,-0.22254,0.58022,0.022598,0.040603,-0.097047,-0.084443,0.29228
-0.020338,0.084182,-0.13108,-0.010959,0.10711,0.044471,-0.080516,0.1814,-0.12509,0.13674,0.30899,0.032912,-0.19044,-0.14212,-0.85732
-0.037898,-0.27476,0.093244,0.47264,0.32595,0.43927,-0.37242,0.21716,0.0032686,-0.35772,-0.019495,0.23781,-0.0098448,0.016532,-0.1437
0.41527,0.33702,-0.29919,0.3322,-0.011746,-0.081936,-0.27429,-0.36556,0.41925,0.0056961,0.15308,0.047467,0.30042,-0.079955,-0.015239
0.16479,0.27922,-0.22587,0.038761,0.33251,-0.33045,-0.055575,0.15026,0.25261,-0.0013623,-0.26719,-0.14729,-0.54746,-0.11292,0.35717
0.019041,-0.049614,-0.23965,0.44043,0.32853,0.17679,-0.29369,-0.22027,-0.13738,-0.038439,0.41326,-0.35969,0.21875,0.048366,0.31798
0.22911,0.16959,0.42333,-0.51652,-0.11564,0.18894,-0.050488,0.048219,-0.48142,0.12115,0.092422,0.35188,-0.046371,0.17395,0.087094
-0.08774,0.28484,-0.20394,0.1525,-0.07956,0.083796,-0.32732,-0.21317,0.49221,-0.45569,0.25069,0.03041,0.20487,0.32532,-0.1374
-0.26594,-0.014803,-0.35716,-0.035181,0.12658,-0.13113,0.15334,0.25764,0.096589,0.13845,0.19319,0.086825,-0.19967,-0.22947,-0.71503
0.018912,-0.55866,0.29793,0.43999,0.44857,0.091385,-0.17366,0.17864,-0.080531,-0.07788,0.096491,-0.17776,0.21828,0.14448,-0.10756
-0.062749,0.31595,-0.12579,0.095018,-0.15133,-0.18465,-0.36176,-0.081417,0.62204,-0.32487,0.15084,0.068122,0.35582,-0.075261,-0.15731
0.24359,0.28475,-0.26188,0.22568,0.083526,-0.19717,0.028567,0.43316,-0.3663,-0.51169,-0.30326,-0.091933,-0.046854,0.067586,-0.050888
0.14628,-0.17076,-0.12059,0.060186,-0.63197,0.47645,-0.013155,0.3711,0.15166,0.10172,-0.24253,-0.068306,0.20612,0.11452,-0.12071
0.62836,0.42646,0.19837,-0.0054304,-0.13668,0.19492,-0.04436,-0.15872,-0.02206,0.50745,0.03231,0.032841,0.12468,-0.097032,-0.12249
-0.11614,-0.43036,0.19624,0.54165,0.22796,-0.054814,-0.12589,-0.042008,0.06928,0.055585,-0.344,-0.33174,0.34913,-0.15365,-0.12267
0.55224,-0.26474,-0.3213,-0.16721,0.34909,-0.226,0.023622,0.15615,-0.038811,0.15137,0.44028,-0.075726,-0.020935,-0.22603,0.14262
-0.096756,-0.4824,0.44427,0.41006,0.2951,0.11244,-0.20316,0.12038,-0.19428,0.20501,0.27941,-0.174,0.18519,-0.025644,-0.11763
-0.0026126,-0.3261,-0.123,0.13635,0.48053,0.02495,0.58951,0.25412,0.18324,-0.052577,0.038821,0.19481,0.29306,-0.18642,0.14096
-0.20939,-0.019025,-0.18251,-0.11523,0.12514,-0.096494,-0.05692,0.23659,0.020753,0.18823,0.38793,0.04204,-0.29058,-0.15739,-0.72642
0.42054,0.29731,-0.13899,-0.039736,0.32393,-0.37437,-0.19134,-0.16727,0.2642,0.086759,0.49421,-0.24349,0.10266,0.10706,0.036286
-0.24823,-0.064952,-0.15179,0.086617,0.25906,0.026068,0.089547,0.19242,-0.063541,0.0525,0.11156,-0.011389,0.33152,-0.18449,-0.79213
-0.05699,-0.56503,0.25046,0.21174,0.33286,0.065456,-0.092198,0.090143,0.10241,-0.33039,0.36609,-0.18165,0.0015537,0.24325,0.30396
-0.097071,-0.47777,0.20618,0.5443,0.22724,0.062193,-0.19836,0.21252,0.11743,-0.1901,0.28174,-0.20693,0.028053,0.23071,0.23956
-0.095745,-0.25675,0.089961,0.10208,0.12243,0.19659,0.41074,0.13414,-0.027624,-0.065803,-0.099347,0.38162,0.70663,-0.013983,-0.07711
-0.24705,0.053896,-0.35035,-0.080585,-0.12012,-0.095922,-0.48985,-0.15992,-0.17576,-0.076608,-0.0043828,0.62147,-0.05749,-0.11479,0.27959
0.43648,0.30462,-0.15195,-0.049631,0.31643,-0.36722,-0.20233,-0.14615,0.26249,0.067992,0.49581,-0.22473,0.11717,0.098805,0.022753
0.040072,0.33691,-0.29448,0.041645,0.12616,-0.09719,-0.050926,-0.23694,0.18701,-0.061092,-0.0079307,-0.66217,0.19425,-0.2216,0.38505
0.61477,0.4598,-0.0023813,0.15626,0.065152,0.033541,-0.13357,-0.21166,0.069078,0.47581,-0.0099152,-0.11306,0.20562,-0.060256,-0.16809
0.11292,-0.075378,-0.19543,0.45993,-0.24993,-0.16319,0.33901,-0.43786,-0.27158,-0.21165,0.30943,-0.14337,-0.18565,0.25803,0.013741
0.037323,-0.069389,-0.31633,-0.2066,0.31088,-0.1943,-0.030192,0.16579,-0.1449,0.15273,0.34269,-0.25545,0.02971,-0.27701,-0.61937
0.36811,0.3682,0.35711,-0.23755,-0.072846,-0.097212,-0.45098,-0.17847,0.066942,-0.16412,0.29796,0.066598,0.18801,-0.27258,0.24636
-0.16348,-0.58516,0.42875,0.23239,0.20733,0.17856,-0.076229,-0.22409,-0.2499,-0.10959,-0.26224,-0.22761,-0.074728,-0.088145,-0.23184
0.16796,0.53061,-0.16973,-0.24797,0.065945,-0.3335,0.088299,0.32832,-0.30455,-0.39969,-0.27869,-0.027302,-0.052803,0.18488,0.030069
0.3631,-0.021927,-0.33382,0.46348,-0.41221,0.12459,-0.12519,0.34532,0.17002,0.17002,-0.33961,-0.035318,0.10414,0.068396,-0.17649
-0.11282,0.046986,-0.22817,-0.084283,0.25777,-0.16373,-0.084206,0.060739,-0.049262,0.068506,0.28497,-0.17485,-0.11481,-0.22002,-0.80086
0.6828,-0.0030509,0.039579,0.091006,0.22911,-0.10648,0.27292,-0.082399,0.11059,0.35022,-0.29593,0.29926,-0.076676,0.23602,0.072225
-0.047398,0.089851,-0.073664,0.0060665,-0.025938,0.037189,-0.023798,-0.26209,0.34304,0.16435,-0.38978,0.011634,-0.02962,0.7266,-0.29551
0.3143,-0.072487,-0.61903,0.003119,-0.42908,0.23611,-0.25098,0.27505,0.14619,0.03581,0.1641,-0.093853,0.10743,-0.24702,0.057442
0.11304,0.26448,0.3029,-0.013014,0.32793,-0.58288,-0.08968,-0.33892,-0.30507,-0.18699,0.14326,0.008497,-0.11483,-0.3053,-0.01151
-0.065322,0.25815,0.43302,0.33099,-0.17184,-0.49481,-0.1596,0.27712,0.4064,-0.072598,0.08085,0.058839,-0.072768,-0.23128,0.12722
0.13947,0.25938,-0.2341,0.21749,0.080995,-0.071195,0.13252,0.24932,-0.40028,-0.56049,-0.41419,0.054847,-0.19321,0.08934,-0.1599
0.35785,-0.20951,-0.20609,0.48362,0.43918,0.17012,0.029162,0.1091,0.40077,-0.028625,-0.1873,0.19756,-0.27634,-0.033181,-0.064154
0.62076,0.42422,0.17355,0.0047095,-0.10815,0.17625,-0.036391,-0.17148,-0.01017,0.5317,0.046779,0.028109,0.15787,-0.065026,-0.12698
0.34794,0.15228,-0.19974,0.092376,0.0059918,0.54368,-0.082378,-0.043309,0.15079,-0.11413,-0.01723,0.30887,-0.58478,-0.1664,-0.043848
0.13335,0.030311,0.38521,0.244,0.55835,-0.37638,0.061303,0.27336,-0.23487,0.17335,-0.34033,-0.013209,0.17197,-0.097981,0.033105
0.53561,0.43891,-0.12573,0.2747,0.0092241,-0.12946,-0.12462,-0.5082,0.11799,0.15575,0.17558,-0.05166,0.16681,-0.14112,-0.13837
0.056403,0.14896,-0.18805,-0.17455,0.046714,-0.26847,0.3537,0.40762,-0.28652,-0.58724,-0.19578,0.043609,0.11939,-0.17976,-0.17192
0.23341,0.27463,-0.23622,0.20179,0.076543,-0.20712,0.034758,0.42966,-0.38076,-0.53618,-0.29288,-0.10712,-0.054703,0.066422,-0.043486
0.23551,-0.2102,-0.15367,0.19063,-0.58369,0.35027,0.12522,0.31517,0.17714,-0.0012009,-0.36509,0.29387,0.071236,0.042261,-0.064185
0.025829,-0.25234,0.1787,0.66112,-0.084122,-0.24297,-0.12871,0.36894,0.25278,0.0031064,0.33685,-0.091029,0.16245,-0.1414,0.1257
0.54166,0.0047407,-0.088559,0.24309,0.48228,0.21914,-0.0031241,0.11094,0.35366,0.033569,-0.28701,0.14799,-0.32157,0.030852,-0.10902
0.42886,0.13553,-0.40114,0.43565,-0.3951,-0.15026,-0.36103,0.12504,-0.0073464,-0.15442,0.1042,0.0042126,-0.10509,-0.26879,-0.065431
-0.2453,0.1798,-0.38513,0.11452,0.038732,-0.056187,-0.15821,0.22221,-0.1999,0.2273,0.19288,-0.02324,0.081169,0.71939,0.11623
0.53844,0.18122,-0.16097,0.24306,0.4043,-0.32283,0.14095,-0.2247,0.15447,0.31563,-0.23994,0.15996,-0.1223,0.17809,0.030147
-0.27274,0.034817,-0.30368,-0.10064,0.20344,-0.21131,-0.031151,0.12455,-0.24884,0.17645,0.14715,-0.093229,0.079766,0.76749,-0.026934
0.37777,0.52437,-0.17184,0.35459,0.17501,0.35289,-0.031721,-0.071951,0.037573,0.44351,0.04801,-0.105,0.13668,-0.11558,-0.14913
0.47508,-0.34173,-0.10731,-0.28888,0.3521,-0.28121,-0.027706,-0.15264,0.19512,-0.096729,-0.073879,-0.42583,-0.22706,-0.20986,0.075016
-0.0066533,0.0071806,-0.38461,0.10417,0.051917,-0.20688,0.1909,0.29939,0.30534,-0.47079,0.062121,0.17023,-0.26905,0.33839,0.36736
-0.17657,0.43134,-0.1521,0.27628,0.18657,0.62975,-0.077061,0.22461,-0.012948,0.2793,-0.027362,-0.15412,-0.25821,-0.16096,-0.016126
0.24426,-0.18213,-0.22665,0.31839,0.2104,-0.005028,0.086842,-0.071411,0.39652,-0.13354,0.14753,0.25413,-0.11128,0.54839,0.35067
0.032328,0.46605,0.13114,0.21201,0.021913,-0.35568,-0.0047057,0.16928,0.032488,0.40117,0.31501,0.18165,-0.31371,-0.41363,0.014724
0.044226,-0.17094,-0.11727,0.41368,0.23685,0.12793,-0.30222,0.1631,-0.3381,0.12255,0.15567,0.61712,0.04564,0.087715,0.22216
0.027096,0.066155,-0.17788,0.098184,-0.15552,-0.046354,-0.084137,-0.24213,0.3477,0.042481,-0.30552,0.1267,0.023969,0.75088,-0.25511
0.41308,-0.094785,0.23979,0.57327,0.11706,0.24255,-0.1918,-0.047338,0.049379,0.41731,0.09783,0.054521,0.29372,-0.16398,-0.14282
-0.01842,0.30579,0.26505,0.56924,-0.27667,-0.34295,-0.1774,0.28899,0.31445,-0.044363,-0.080837,0.14012,0.1611,-0.2039,0.090448
-0.23215,-0.068069,-0.13472,0.085584,-0.16955,-0.21494,-0.056873,0.013663,0.11071,0.34283,-0.52504,-0.26814,0.14602,0.56923,-0.12218
-0.26692,-0.081825,0.075536,-0.01747,0.048374,-0.083607,0.24724,-0.1116,-0.18964,0.059205,-0.50657,0.37562,0.59809,-0.10438,-0.1654
-0.21635,0.23948,-0.19744,0.10524,0.071376,-0.34867,-0.30595,-0.12331,-0.058889,0.19606,-0.3685,0.32198,-0.012319,-0.50786,0.26622
0.23687,0.27097,-0.22904,0.19398,0.078406,-0.19259,0.04461,0.42124,-0.39274,-0.53859,-0.30458,-0.10676,-0.055868,0.060152,-0.049916
-0.15106,-0.32019,-0.27177,0.015479,-0.0043891,-0.1977,-0.4352,-0.17867,-0.25436,-0.013295,-0.38128,0.45564,0.31011,-0.16154,0.0033676
-0.33197,-0.16576,-0.26176,-0.17287,-0.12477,-0.35973,-0.49639,-0.16871,-0.056275,0.12863,-0.44648,0.33044,0.085777,-0.032406,-0.086151
-0.11246,-0.21968,-0.40768,-0.17614,-0.3351,0.2558,-0.51396,0.41335,-0.002194,0.028819,0.10057,-0.15886,-0.029667,-0.2274,0.20088
-0.15767,-0.0067503,-0.28027,0.20615,0.13421,-0.45713,-0.17734,-0.0049891,0.031545,0.15088,-0.63467,-0.080438,0.21488,-0.20157,0.27522
-0.093854,-0.20689,-0.18297,-0.26109,0.26731,-0.39943,0.48768,0.080825,0.40379,0.10875,0.079504,0.20458,-0.35197,-0.15278,0.033352
-0.18446,0.10112,-0.26447,0.0039504,0.11653,-0.084128,-0.096626,0.19543,0.11507,0.14062,0.14091,-0.013327,0.19611,0.72733,-0.44395
0.27576,-0.31773,0.028222,0.049099,-0.28154,0.3965,-0.11582,0.51769,0.096391,-0.034515,-0.11245,-0.31435,0.42235,-0.039377,0.0053105
-0.43912,0.21222,-0.068368,0.21234,0.32314,0.21337,0.12947,-0.097579,-0.091575,0.14185,-0.52502,-0.34307,0.0932,-0.29429,0.13785
-0.48029,0.14926,-0.35233,0.0070816,0.059326,-0.030134,-0.17732,0.18595,-0.13288,0.15219,0.059743,-0.037087,0.0069752,0.70712,-0.081108
-0.31716,0.077873,-0.24655,0.18464,-0.22638,-0.18777,0.39967,0.079452,0.19366,0.045494,0.1517,0.25234,0.37212,-0.52029,-0.10234
0.55362,0.30119,0.087461,0.2076,0.37146,-0.09071,-0.11061,0.052405,-0.14423,0.46072,0.13439,-0.18165,0.30805,-0.090496,-0.060331
-0.044539,-0.39556,0.16513,0.42044,-0.19738,-0.13744,0.27951,-0.24836,-0.069052,-0.26199,0.15505,-0.50077,-0.072525,0.27137,0.11283
0.15067,-0.13738,-0.48617,-0.12642,0.17967,-0.21243,-0.18349,-0.57495,0.29108,-0.25227,-0.14706,-0.0069024,0.22762,0.10032,0.18033
-0.12841,-0.00070452,-0.14192,0.26555,0.0094166,-0.13822,0.14148,0.023554,0.17688,0.16651,-0.28179,-0.32086,-0.2011,0.68648,0.31626
-0.39883,-0.20742,-0.10184,-0.066485,0.15273,0.010272,-0.035667,-0.34842,-0.28798,0.13297,-0.555,-0.32255,-0.16073,-0.30902,-0.054859
0.11458,-0.052301,0.14931,-0.31709,0.12249,0.17917,0.51029,0.2271,-0.070195,-0.19532,0.065839,0.21738,0.60939,-0.17284,0.079518
