0.3177,0.17611,-0.19376,0.26407,-0.87222
0.052935,-0.4135,-0.11671,-0.52293,-0.73426
0.63848,0.42376,0.637,-0.083651,0.0024422
-0.69786,0.36347,0.034087,-0.60886,-0.094961
0.57269,0.19928,-0.43204,0.12591,-0.65559
-0.068217,-0.5557,-0.45291,0.66112,-0.21057
-0.073094,-0.82247,-0.30325,-0.10815,-0.46319
0.2504,-0.58596,-0.7216,-0.050225,-0.26592
0.73139,0.34921,0.30719,-0.30427,-0.39519
0.61408,0.19684,0.32676,-0.68898,0.052003
0.6282,0.44482,0.2644,0.21224,-0.54087
-0.23001,0.72039,-0.38848,-0.28187,-0.4447
0.70248,-0.1966,0.0076033,-0.6729,0.12258
-0.061284,-0.57506,0.25883,-0.74719,0.20063
0.55143,0.45957,0.24249,-0.52494,-0.38776
-0.1578,-0.50165,0.22626,-0.76782,-0.2876
-0.12848,-0.87886,0.31921,-0.13521,-0.30154
0.41745,-0.088422,-0.4462,-0.17599,0.76672
0.66527,0.067432,-0.41896,-0.23714,-0.56666
0.30493,-0.36728,-0.13468,-0.60282,-0.62497
-0.5088,0.42474,-0.28897,-0.24811,-0.64471
0.40421,0.4007,0.75899,0.22861,-0.21846
0.032336,-0.22259,-0.38656,0.06255,-0.89223
0.59095,0.48273,0.58246,0.27917,0.023458
-0.83434,0.41273,0.099654,-0.064168,-0.34567
-0.60279,0.46959,-0.24538,-0.58389,-0.12245
-0.37833,0.51672,-0.34952,-0.43657,-0.52642
0.55395,0.34196,0.64434,-0.089435,-0.39119
0.079043,-0.37133,-0.45655,0.33934,-0.72958
-0.49345,0.66244,-0.43705,-0.21036,-0.2871
0.54423,0.194,0.60215,-0.53928,-0.11303
0.59796,0.45918,0.59169,0.21529,-0.18752
-0.11297,-0.42454,-0.19029,0.20162,-0.85448
0.10303,-0.63503,-0.089931,-0.67766,-0.34468
0.52214,0.41479,0.5349,0.24182,-0.45904
0.29192,-0.29173,-0.025413,-0.70966,-0.57045
-0.67554,0.60227,-0.24656,-0.34487,0.034542
-0.75739,0.56085,0.019739,0.32055,0.093074
-0.75461,0.34352,0.29919,-0.076539,-0.46604
0.7281,0.18498,-0.36638,-0.12029,-0.53568
0.19232,-0.24158,-0.19176,-0.34764,-0.86431
0.75729,0.45057,0.44686,0.10912,-0.10912
0.05507,-0.11269,-0.4983,0.66731,-0.53913
-0.098122,-0.40107,-0.4083,0.76473,-0.27929
0.22501,-0.49649,-0.6559,-0.070422,0.5174
