0.25762,0.10415,-0.12599,0.33757,-0.23404,-0.1483,0.50467,-0.21266,-0.42531,-0.27277,0.11294,-0.30693,-0.23242
0.020782,-0.31487,-0.11388,-0.38876,-0.17667,-0.15489,0.059335,-0.027184,-0.049132,0.24038,0.13505,-0.22814,0.73917
0.42551,0.25551,0.40833,-0.0157,-0.17628,0.18159,0.010223,0.059255,0.27407,0.44152,0.096745,0.46223,-0.16104
-0.39965,0.19885,0.035805,-0.34416,-0.034082,-0.15645,-0.19512,-0.32338,0.26191,-0.20979,-0.55281,0.25445,-0.17255
0.30588,0.059023,-0.34442,0.11347,-0.11203,-0.1884,-0.36135,0.22727,-0.1302,-0.25746,0.47874,0.42527,0.21886
-0.062799,-0.36922,-0.20155,0.48719,-0.21342,0.047725,0.55577,0.072382,0.19801,0.09034,-0.030201,0.32696,-0.25423
-0.032256,-0.25414,-0.14582,0.011458,0.11369,0.031772,-0.85271,-0.24203,0.12911,-0.017192,0.14261,0.066884,0.26753
0.12353,-0.27198,-0.41283,0.022242,-0.28361,0.028918,-0.72491,-0.045819,0.060051,-0.03408,-0.13304,-0.32942,0.0002291
0.42249,0.1784,0.20664,-0.15487,0.034681,-0.045929,0.05388,-0.017916,0.35623,-0.39582,-0.24076,-0.57163,-0.21946
0.32805,0.090096,0.054697,-0.36587,0.24253,-0.088037,-0.1209,0.46916,0.35711,-0.2227,-0.31423,-0.16302,-0.37906
0.37342,0.23344,0.17242,0.16543,-0.39937,0.032033,0.14957,-0.11856,-0.29423,-0.49753,-0.1181,-0.4162,-0.17532
-0.098571,0.40577,-0.17002,-0.051236,-0.26161,0.37588,0.14821,0.13092,-0.15739,-0.50388,0.42531,0.29254,-0.011697
0.39371,-0.1305,0.02445,-0.38723,-0.040452,-0.21818,0.18435,0.60359,0.21549,0.12128,0.20545,0.11556,-0.33639
-0.031135,-0.19385,0.11976,-0.23755,-0.21631,0.16534,-0.32141,-0.034442,-0.19825,0.14851,0.22105,0.19631,-0.75054
0.33008,0.24233,0.095172,-0.26409,-0.31494,-0.10743,-0.10021,0.28634,-0.27281,-0.258,-0.17119,0.31543,0.53007
-0.087395,-0.28778,0.15394,-0.31771,-0.57021,0.11646,-0.0052343,-0.056046,-0.10518,0.00053648,-0.024077,0.41876,-0.506
-0.10354,-0.58905,0.11416,-0.096416,-0.30961,0.19164,-0.53545,-0.15992,-0.14367,0.04716,0.084911,0.15733,-0.3468
0.20023,-0.048561,-0.30514,-0.023248,-0.39004,-0.12641,-0.75088,0.040035,0.077695,-0.2267,0.10019,0.047744,0.24622
0.29395,-0.025931,-0.16974,-0.021635,-0.49664,-0.16877,0.30465,0.30974,-0.3225,-0.32375,-0.086565,0.12056,0.43464
0.23938,-0.30857,-0.23179,-0.46629,0.092028,-0.19252,-0.55867,0.17472,-0.057904,-0.1043,-0.2352,-0.0066142,0.34433
-0.35179,0.25885,-0.01623,-0.056849,-0.2287,-0.18297,0.49237,-0.30711,0.37987,-0.048019,-0.48623,-0.013505,-0.003819
0.2732,0.23124,0.44304,0.084571,-0.24098,0.16533,-0.093082,-0.020845,0.30267,0.31584,0.22865,0.16132,0.55161
0.031534,-0.16549,-0.39979,0.12592,0.17645,-0.17312,-0.64092,-0.39938,0.25087,0.20415,-0.18159,0.05858,0.15339
0.40995,0.29997,0.37932,0.19308,-0.24728,0.18124,-0.054009,-0.37795,-0.086295,-0.16712,-0.32612,-0.42048,0.050075
-0.30998,0.16261,0.029843,0.010518,-0.26545,-0.22293,0.099371,-0.44286,0.35286,-0.04573,0.62361,0.1262,0.13742
-0.3828,0.3108,-0.11247,-0.30402,-0.29203,-0.1529,0.14923,-0.47459,0.5,-0.064793,-0.13716,0.018937,-0.14918
-0.37811,0.54937,-0.34071,-0.30974,-0.19088,0.32883,0.064111,-0.0037,0.13073,-0.28168,-0.013322,-0.065093,-0.30605
0.44977,0.24589,0.48916,-0.096457,-0.076253,0.095015,-0.053058,-0.090522,0.30829,0.24959,-0.44992,-0.32099,-0.0009124
0.033816,-0.34644,-0.44296,0.39359,-0.10626,-0.13682,0.098645,-0.2809,0.052659,-0.18229,0.018786,0.15301,0.59101
-0.34518,0.49668,-0.2773,-0.098414,-0.27573,0.34581,-0.016432,0.27491,-0.051261,0.26108,0.40117,-0.18954,0.092059
