,0
cate_neonate,0.38264902517521265
eth_asian,1.0
eth_mixed,0.48446231140944285
eth_caucasian,0.8213248061609191
eth_african,0.6816035685437839
eth_jewish,1.0
sex,0.1363094280432312
ccc.neuro,0.21407407631013847
ccc.cardio,0.11871886210830027
ccc.pulmo,0.03576619653898814
ccc.uro,1.0
ccc.gastro,0.11871886210830027
ccc.haemimmuno,0.15901574577544714
ccc.metabol,0.15344541794932512
ccc.malform,0.006660223087969434
ccc.onco,1.663396861767898e-14
ccc.neo,0.0031358901097794578
ccc.surg,0.22675916041331745
ccc.techdep,1.0
ccc.transplant,0.6467887456288173
cate_comorbidity,1.8694937515666524e-08
cate_healthy,1.7923807663169853e-12
cons05.resp,0.13987733331229726
cons05.cvs,0.0031358901097794578
cons05.cns,0.5627933863576213
cons05.ren,1.0
cons05.hep,0.004417662777154937
cons05.hem,4.844126114775324e-16
niv,0.714507733091728
iv,0.003290836485427479
hfnc,1.0
ecls,
inotrope,0.3932038834951456
crrt,
focus_abdominal,0.22383545979413305
focus_clabsi,5.717789980189716e-10
focus_cns,0.48741161168742086
focus_earnosethroat,1.0
focus_endocarditis,1.0
focus_osteoarticular,0.00015931143209019965
focus_other,0.21407407631013847
focus_pneumonia,0.01009296912637073
focus_primbsi,0.6716270581067283
focus_skin,0.5995091127104908
focus_toxic_shock,0.3932038834951456
focus_uti,0.0009293121376566281
focus_wound,1.0
cahai_ca,0.3717417619228995
cahai_eos,1.0
cahai_hai,0.8423342151812443
cahai_los.ca,0.0512954060637994
cahai_los.hai,0.0022612501354295636
patho_candida,0.3932038834951456
patho_cons,0.008517205651045781
patho_ecoli,0.730478276199519
patho_enterococcus,0.5627933863576213
patho_hinfluenzae,1.0
patho_klebsiella,0.6467887456288173
patho_nmeningitidis,1.0
patho_othergneg,0.15192233928346222
patho_othergpos,1.0
patho_paeruginosa,0.01563147330578053
patho_sagalactiae,0.16902283202795002
patho_saureus,0.02810884548613736
patho_spneumoniae,0.07389118111959153
patho_spyogenes,0.09232374062442518
patho_viridansgroup,0.18484592830199614
abx.change.pen,0.0010668545344318212
abx.change.oxa,0.75489307344843
abx.change.pip,
abx.change.cla,0.6816035685437839
abx.change.cxm,0.6467887456288173
abx.change.cro,0.04809494751745
abx.change.fep,0.07934784855891802
abx.change.mem,0.5191293150829752
abx.change.amk,0.7065446223411875
abx.change.van,0.004417662777154937
abx.change.cip,0.05942249028429747
abx.change.lzd,0.3932038834951456
abx.change.cli,0.5204830689083589
abx.change.mtz,1.0
abx.change.sxt,
