,F_stat,p-value
pelod.hem,1.022013392275494,0.31778313253012047
infections_PC_6,2.014911136677371,0.15142168674698794
demographics_PC_1,0.5201511263940187,0.47171084337349395
psofa.hem,0.4548506494116863,0.49542168674698794
Q9Y3P8,12.290705505995016,0.00048192771084337347
P13236,18.220744094424905,9.63855421686747e-05
context_PC_18,0.6134566098710216,0.4350843373493976
P19429,1.676773804152031,0.19643373493975905
P78310,0.7505672335648288,0.3868915662650602
context_PC_20,2.404617122749927,0.11604819277108434
P49771,2.47773891347699,0.11980722891566264
demographics_PC_5,0.23988837115501407,0.6269879518072289
O75356,6.246955496511826,0.013397590361445784
context_PC_7,0.7619512633724157,0.3833253012048193
infections_PC_25,0.20812956509589156,0.6484819277108433
A6NI73,28.816742003172596,9.63855421686747e-05
pao2.low,0.6383415079540234,0.42775903614457833
P55773,26.03823318452291,9.63855421686747e-05
infections_PC_18,3.073424086554327,0.08086746987951807
Q9GZY6,93.46969869746626,9.63855421686747e-05
pelod.resp,3.9085226444664825,0.050891566265060244
infections_PC_29,0.15236385538970937,0.7002409638554217
P20783,6.715437681524099,0.007807228915662651
infections_PC_3,0.20227533903775155,0.6503132530120482
infections_PC_12,0.8967172706704805,0.3451566265060241
P78423,2.0074812752507505,0.15383132530120483
P34130,6.502386760060683,0.011855421686746989
Q6UXB4,6.759688325676831,0.009734939759036144
P05112,3.3120275026463806,0.07026506024096385
infections_PC_1,0.21520499800032827,0.6376867469879518
Q9NWQ8,131.95855888695158,9.63855421686747e-05
P10147,11.994751007117706,0.0008674698795180722
platelets.low,0.000669368951615198,0.9780722891566265
context_PC_21,0.3710864825205817,0.5467951807228916
P01375,6.192448149065404,0.012626506024096385
infections_PC_11,0.7657795470933544,0.3956626506024096
P80075,6.056534891619845,0.014265060240963856
Q9ULX7,13.805566441057502,0.0006746987951807229
infections_PC_10,1.208489219839385,0.27556626506024096
infections_PC_23,0.05632679662073456,0.8108915662650602
Q03426,16.193366127522218,9.63855421686747e-05
Q9Y5L3,0.03826102908936994,0.8442409638554217
O60240,0.7714676669702847,0.38419277108433736
Q6WN34,1.168310660301354,0.275855421686747
Q9NRJ3,0.04157360724596547,0.8373012048192771
P39905,0.39860174606584886,0.5307951807228916
O00300,17.5816416653884,9.63855421686747e-05
P78556,20.971124306866255,9.63855421686747e-05
P01258,14.400777733852232,0.0002891566265060241
crea.high,0.353620105535557,0.5492048192771084
P23229,1.5928858328172026,0.2103132530120482
Q9BZR6,3.185272343961946,0.08019277108433735
P43234,0.9923607755377739,0.319710843373494
Q15116,0.0038664805145102632,0.9532530120481928
Q6UWV6,0.2136789441332563,0.6462650602409639
P15514,44.08593650807231,9.63855421686747e-05
anc.low,0.31553843809337395,0.578987951807229
Q8N608,1.2296011995600318,0.2730602409638554
P58499,1.7943233595515324,0.17956626506024095
infections_PC_22,0.6339680736739565,0.4335421686746988
Q13574,64.86858305758986,9.63855421686747e-05
infections_PC_28,0.05097523067708833,0.8217831325301205
P52823,1.5727164499161617,0.20848192771084337
Q8N8S7,7.429450102773503,0.008096385542168674
P20936,4.134058150163257,0.04212048192771084
P30203,1.212821540244673,0.26795180722891565
P28845,0.7721370376022035,0.37706024096385543
P01138,3.33762567010196,0.06766265060240964
P06127,1.8262776644469723,0.1767710843373494
P35225,0.24110196968795616,0.6285301204819277
context_PC_12,1.4659198971330307,0.22853012048192772
Q86SJ6,2.218825612586934,0.14698795180722893
Q11201,4.561416071694713,0.03489156626506024
O60880,10.341970384357884,0.00163855421686747
Q8IUK5,33.977019224066275,9.63855421686747e-05
Q16552,15.48609427687181,9.63855421686747e-05
P09341,4.194109937259409,0.03980722891566265
Q9NQ88,107.27762352351583,9.63855421686747e-05
