,0
cate_neonate,0.18441620860185387
eth_asian,0.29496532633008904
eth_mixed,1.0
eth_caucasian,0.6946056884182226
eth_african,0.700935280974115
eth_jewish,1.0
sex,0.7746012315442485
ccc.neuro,0.30520872564672175
ccc.cardio,0.11718694653538889
ccc.pulmo,1.0
ccc.uro,0.5600166792720231
ccc.gastro,0.7926325099267062
ccc.haemimmuno,0.2606635071090047
ccc.metabol,1.0
ccc.malform,0.7282415632105675
ccc.onco,0.5040073850715037
ccc.neo,0.005277135381755756
ccc.surg,0.09160678359622834
ccc.techdep,0.6538913925880208
ccc.transplant,0.13564933445202842
cate_comorbidity,0.018276359401652523
cate_healthy,0.3777689822308967
cons05.resp,0.018728453386328676
cons05.cvs,1.0
cons05.cns,0.79444621975242
cons05.ren,0.1678727803154365
cons05.hep,0.17843940685403284
cons05.hem,0.12034543615930363
niv,0.021092322626764633
iv,0.8333064099840894
hfnc,0.6357060250799338
ecls,
inotrope,0.6129264199645572
crrt,0.4312796208530806
focus_abdominal,1.0
focus_clabsi,0.2925413118754877
focus_cns,0.004350166888169107
focus_earnosethroat,1.0
focus_endocarditis,0.392843375133223
focus_osteoarticular,1.0
focus_other,0.5790380734257013
focus_pneumonia,0.021530566528932232
focus_primbsi,0.48316400897334244
focus_skin,0.5363504986161451
focus_toxic_shock,0.4312796208530806
focus_uti,0.1891357722638794
focus_wound,0.020228139742105838
cahai_ca,0.890225563241583
cahai_eos,0.8010871880373418
cahai_hai,0.15722712491226515
cahai_los.ca,0.36337126324088653
cahai_los.hai,0.010920344454398314
patho_candida,1.0
patho_cons,0.1535445613069611
patho_ecoli,0.6138450565920097
patho_enterococcus,0.24304662468906563
patho_hinfluenzae,1.0
patho_klebsiella,0.700935280974115
patho_nmeningitidis,1.0
patho_othergneg,0.606545881808456
patho_othergpos,0.6538913925880208
patho_paeruginosa,1.0
patho_sagalactiae,0.6517453640167272
patho_saureus,0.10058739434681313
patho_spneumoniae,0.8312499578576231
patho_spyogenes,0.04123091933538048
patho_viridansgroup,0.701299994046098
abx.change.pen,0.3649245543661067
abx.change.oxa,1.0
abx.change.pip,1.0
abx.change.cla,1.0
abx.change.cxm,1.0
abx.change.cro,0.08826124770102012
abx.change.fep,0.6357060250799338
abx.change.mem,0.063713698886255
abx.change.amk,0.7349351207669574
abx.change.van,0.12034543615930363
abx.change.cip,0.4312796208530806
abx.change.lzd,
abx.change.cli,0.4312796208530806
abx.change.mtz,1.0
abx.change.sxt,
