,0
cate_neonate,0.0014661052592874018
eth_asian,1.0
eth_mixed,0.3207545036998558
eth_caucasian,0.4965193325086914
eth_african,0.7144216507793693
eth_jewish,1.0
sex,1.0
ccc.neuro,0.4870862543603145
ccc.cardio,0.10783175033351161
ccc.pulmo,0.09130236243229023
ccc.uro,0.3207545036998558
ccc.gastro,0.3207545036998558
ccc.haemimmuno,1.0
ccc.metabol,1.0
ccc.malform,0.6500776248539082
ccc.onco,2.5804549329206235e-19
ccc.neo,1.0
ccc.surg,0.0035919285081603453
ccc.techdep,1.0
ccc.transplant,0.15520689124750037
cate_comorbidity,5.543200551581543e-06
cate_healthy,0.029566040171053274
cons05.resp,0.19907965197812413
cons05.cvs,0.6704392398505244
cons05.cns,0.2539995638799306
cons05.ren,1.0
cons05.hep,0.0007044937169451283
cons05.hem,8.079594532720013e-16
niv,0.4870862543603145
iv,0.13611729293234962
hfnc,0.2801107521919704
ecls,
inotrope,0.41209288911664976
crrt,
focus_abdominal,0.7701936039841388
focus_clabsi,1.3259299187472997e-07
focus_cns,0.009826643087437817
focus_earnosethroat,0.4062198038324091
focus_endocarditis,0.6500776248539082
focus_osteoarticular,0.20612911533849781
focus_other,0.035990174512374795
focus_pneumonia,0.7061127979464414
focus_primbsi,0.030332398204903643
focus_skin,0.3475201316707872
focus_toxic_shock,0.3939393939393939
focus_uti,0.038203690057679596
focus_wound,0.15077601908156424
cahai_ca,0.00019530937476288033
cahai_eos,0.20612911533849781
cahai_hai,0.19570455985503837
cahai_los.ca,0.017770511415218914
cahai_los.hai,0.41209288911664976
patho_candida,0.5629243852594106
patho_cons,0.2047468602676255
patho_ecoli,0.22798253343171282
patho_enterococcus,0.08310642999096503
patho_hinfluenzae,0.520073834794647
patho_klebsiella,1.0
patho_nmeningitidis,1.0
patho_othergneg,0.42742039860671777
patho_othergpos,0.6473509569956271
patho_paeruginosa,0.7144216507793693
patho_sagalactiae,0.009826643087437817
patho_saureus,0.05387923663873047
patho_spneumoniae,0.0441016741359711
patho_spyogenes,0.38422750867148786
patho_viridansgroup,0.008498425400406032
abx.change.pen,0.004222359355529285
abx.change.oxa,0.799855878094591
abx.change.pip,1.0
abx.change.cla,0.2485847597696733
abx.change.cxm,0.6500776248539082
abx.change.cro,0.04554853296953817
abx.change.fep,0.6818063376262222
abx.change.mem,0.5193710247743548
abx.change.amk,0.48362018319804045
abx.change.van,0.1041946915379932
abx.change.cip,0.15397631133671738
abx.change.lzd,
abx.change.cli,0.3939393939393939
abx.change.mtz,1.0
abx.change.sxt,0.3939393939393939
