,0
cate_neonate,0.5864050970735015
eth_asian,0.5161148477822873
eth_mixed,0.600679933716511
eth_caucasian,0.8596715978444737
eth_african,1.0
eth_jewish,0.4564459930313589
sex,0.8061973122626367
ccc.neuro,0.5204860888108049
ccc.cardio,0.02143008015023035
ccc.pulmo,0.41907420744328117
ccc.uro,0.600679933716511
ccc.gastro,0.318719715064239
ccc.haemimmuno,0.6627172735355693
ccc.metabol,0.4564459930313589
ccc.malform,0.7059725637565981
ccc.onco,2.7049816265443193e-09
ccc.neo,0.05282573763736817
ccc.surg,0.013243888007607204
ccc.techdep,0.6914221864261592
ccc.transplant,0.04232560727886986
cate_comorbidity,0.23326637832243213
cate_healthy,0.4399007109026952
cons05.resp,0.33686574907804057
cons05.cvs,0.8565987131257393
cons05.cns,0.44383346393261824
cons05.ren,0.297277172732483
cons05.hep,0.004514499422769312
cons05.hem,1.0477213732089286e-08
niv,0.6643757709043199
iv,0.8372552606247656
hfnc,0.33441752158416715
ecls,
inotrope,0.8167913923179062
crrt,0.502058916693063
focus_abdominal,0.8167913923179062
focus_clabsi,0.0001220843354775637
focus_cns,0.0005345710048351859
focus_earnosethroat,0.7363779815874827
focus_endocarditis,0.41693145690989364
focus_osteoarticular,0.6354007918687421
focus_other,0.13040423551109673
focus_pneumonia,0.09717119636824798
focus_primbsi,0.869563466956005
focus_skin,0.2122790820597864
focus_toxic_shock,1.0
focus_uti,0.006416750891992685
focus_wound,0.025504484334601688
cahai_ca,0.07286799185959572
cahai_eos,1.0
cahai_hai,0.0929168085580093
cahai_los.ca,0.02143008015023035
cahai_los.hai,0.17772434360695374
patho_candida,1.0
patho_cons,0.24063442015319586
patho_ecoli,0.5758469119207852
patho_enterococcus,0.01899417711807941
patho_hinfluenzae,1.0
patho_klebsiella,1.0
patho_nmeningitidis,1.0
patho_othergneg,0.6754472446015036
patho_othergpos,1.0
patho_paeruginosa,0.3541002683104775
patho_sagalactiae,0.26514173925948004
patho_saureus,0.014745025464985871
patho_spneumoniae,0.42718150019968504
patho_spyogenes,0.07133583818075764
patho_viridansgroup,0.03136839163799496
abx.change.pen,0.07561943976135038
abx.change.oxa,0.6742545418961521
abx.change.pip,1.0
abx.change.cla,0.39149066496238594
abx.change.cxm,1.0
abx.change.cro,0.03281646509962948
abx.change.fep,0.6914221864261592
abx.change.mem,0.03136839163799496
abx.change.amk,1.0
abx.change.van,0.13272316744542023
abx.change.cip,0.2530883750395946
abx.change.lzd,
abx.change.cli,0.502058916693063
abx.change.mtz,0.2074754513778904
abx.change.sxt,1.0
