,F_stat,p-value
P16455,51.93303207921817,9.63855421686747e-05
context_PC_14,1.6886827123828467,0.19440963855421686
Q16820,0.7075321790724353,0.40077108433734937
infections_PC_30,5.397537546601951,0.02313253012048193
Q9Y3P8,3.2232564405052013,0.07383132530120481
O15357,90.90608246732212,9.63855421686747e-05
O15169,140.83628223924316,9.63855421686747e-05
P06850,0.4539965464371571,0.4999518072289157
infections_PC_2,0.021837191915190315,0.8806746987951807
Q02790,18.339594720056564,0.0002891566265060241
context_PC_9,5.671860696950565,0.01580722891566265
P20936,4.096930157618881,0.04385542168674699
Q9Y5K6,34.980374226149195,9.63855421686747e-05
psofa.ren,2.514551984290014,0.11542168674698795
P41236,44.82996144113248,9.63855421686747e-05
infections_PC_22,1.3995828684502571,0.24019277108433734
Q9NWZ3,95.52469442613244,9.63855421686747e-05
P27540,2.841895677650856,0.09609638554216868
Q9NRA1,5.448722631700115,0.019951807228915663
Q92692,33.238541174437266,9.63855421686747e-05
context_PC_21,0.6623236787876007,0.4170602409638554
Q14435,9.764160469939029,0.0025060240963855423
Q8NDB2,60.549928715791644,9.63855421686747e-05
Q92844,74.2960333001975,9.63855421686747e-05
lactate.high,0.10723489330661708,0.7410120481927711
O14625,9.630026806638408,0.0027951807228915665
Q6WN34,61.32473154122596,9.63855421686747e-05
infections_PC_31,4.445352378696918,0.03489156626506024
Q9UKX5,2.124252266192831,0.14833734939759036
Q12778,89.25625256690898,9.63855421686747e-05
Q9Y5A7,56.54495058221557,9.63855421686747e-05
context_PC_6,3.57114259090286,0.061879518072289155
infections_PC_13,2.603259533173925e-07,0.9996144578313253
P46379,24.428810783709665,9.63855421686747e-05
P30838,0.06713988544298095,0.8007710843373494
O75791,87.72124900286616,9.63855421686747e-05
P48730,6.639334727630642,0.010698795180722892
P01258,0.38013371271329005,0.5402409638554216
Q96SB3,106.70882687386127,9.63855421686747e-05
pelod.resp,0.3205015745199135,0.5821204819277108
Q9UQQ2,44.644591456165166,9.63855421686747e-05
O75569,60.95815172120285,9.63855421686747e-05
P09104,47.0377549800641,9.63855421686747e-05
context_PC_4,0.45390008679194227,0.5145060240963856
P51858,42.494656374628605,9.63855421686747e-05
