,0
cate_neonate,0.18348943904176757
eth_asian,0.5960548136510431
eth_mixed,0.6634185440815209
eth_caucasian,0.28457908537243065
eth_african,0.21464326952354876
eth_jewish,0.32592592592592595
sex,0.4426606778073742
ccc.neuro,1.0
ccc.cardio,0.008920378074051303
ccc.pulmo,0.2705828845887707
ccc.uro,0.03897331723366257
ccc.gastro,0.0048092288989030445
ccc.haemimmuno,0.5960548136510431
ccc.metabol,1.0
ccc.malform,
ccc.onco,0.2705828845887707
ccc.neo,0.01167769236627802
ccc.surg,0.0005711552192002621
ccc.techdep,1.0
ccc.transplant,1.0
cate_comorbidity,0.12349188976563749
cate_healthy,0.0023127497412672874
cons05.resp,0.0011741782210757886
cons05.cvs,0.020437959864352616
cons05.cns,0.17683418983827348
cons05.ren,0.32932764861909825
cons05.hep,0.4980265245270911
cons05.hem,0.0014029845062342532
niv,1.0
iv,0.0020291252848583853
hfnc,0.17683418983827348
ecls,
inotrope,0.16563037981369608
crrt,0.5506677140612726
focus_abdominal,0.6634185440815209
focus_clabsi,1.0257496154724107e-05
focus_cns,0.3033080212970236
focus_earnosethroat,0.6608093855085095
focus_endocarditis,
focus_osteoarticular,
focus_other,
focus_pneumonia,0.0530755723191995
focus_primbsi,1.0257496154724107e-05
focus_skin,0.5472636815920399
focus_toxic_shock,
focus_uti,4.837806740636207e-26
focus_wound,0.09551146104218428
cahai_ca,0.00022849998404632135
cahai_eos,0.030154015423529648
cahai_hai,0.001071164186529286
cahai_los.ca,0.09433885934093691
cahai_los.hai,0.021573255958836305
patho_candida,1.0
patho_cons,0.10273050893855387
patho_ecoli,1.7171474710903437e-14
patho_enterococcus,0.5960548136510431
patho_hinfluenzae,1.0
patho_klebsiella,1.0
patho_nmeningitidis,1.0
patho_othergneg,1.0
patho_othergpos,1.0
patho_paeruginosa,0.32932764861909825
patho_sagalactiae,6.0876496889078954e-06
patho_saureus,0.0048092288989030445
patho_spneumoniae,0.17289806491847715
patho_spyogenes,1.0
patho_viridansgroup,
abx.change.pen,0.7065044747416277
abx.change.oxa,0.0530755723191995
abx.change.pip,
abx.change.cla,0.11264147655988174
abx.change.cxm,0.5472636815920399
abx.change.cro,0.22619588306909252
abx.change.fep,1.0
abx.change.mem,0.24770882429955485
abx.change.amk,0.6634185440815209
abx.change.van,0.17683418983827348
abx.change.cip,
abx.change.lzd,
abx.change.cli,0.32592592592592595
abx.change.mtz,
abx.change.sxt,1.0
