,0
cate_neonate,0.0884709743111371
eth_asian,0.48477311382860877
eth_mixed,0.1571953115331537
eth_caucasian,0.5199265764453753
eth_african,0.4465896971483373
eth_jewish,
sex,1.0
ccc.neuro,1.0
ccc.cardio,0.43959656624003374
ccc.pulmo,0.7845554629380598
ccc.uro,0.37603532108597393
ccc.gastro,0.464305499005771
ccc.haemimmuno,0.4980299448384554
ccc.metabol,0.2470449172576832
ccc.malform,1.0
ccc.onco,0.48477311382860877
ccc.neo,1.0
ccc.surg,0.0784182501105452
ccc.techdep,0.3532492078658658
ccc.transplant,1.0
cate_comorbidity,0.740482079784544
cate_healthy,0.1891530527128856
cons05.resp,0.6394082976796083
cons05.cvs,0.0912611711446317
cons05.cns,0.042585103220866796
cons05.ren,0.5397423694721897
cons05.hep,1.0
cons05.hem,0.2982865019322346
niv,0.6916256573502038
iv,0.04310557754247793
hfnc,0.1198288947342375
ecls,1.0
inotrope,0.15093598112615858
crrt,0.3700479297394797
focus_abdominal,0.7608717338598527
focus_clabsi,0.7365738177218677
focus_cns,0.005256642392499135
focus_earnosethroat,0.3532492078658658
focus_endocarditis,1.0
focus_osteoarticular,0.7971849702830702
focus_other,1.0
focus_pneumonia,0.32601300644064324
focus_primbsi,0.0833725213111266
focus_skin,1.0
focus_toxic_shock,0.48148148148148145
focus_uti,0.02452037712507407
focus_wound,0.4980299448384554
cahai_ca,0.19157233865871257
cahai_eos,0.3938618580258544
cahai_hai,0.8403107138477404
cahai_los.ca,0.2003103355245506
cahai_los.hai,0.5882645849394532
patho_candida,0.2470449172576832
patho_cons,0.8243683828745536
patho_ecoli,0.0035217345310076904
patho_enterococcus,0.6220287578436877
patho_hinfluenzae,1.0
patho_klebsiella,0.4465896971483373
patho_nmeningitidis,1.0
patho_othergneg,1.0
patho_othergpos,0.10970152084044449
patho_paeruginosa,0.6731059527296761
patho_sagalactiae,1.0
patho_saureus,0.11980760820649008
patho_spneumoniae,0.15666698504332593
patho_spyogenes,1.0
patho_viridansgroup,0.2304964539007092
abx.change.pen,0.5217531835256688
abx.change.oxa,0.5827346245432717
abx.change.pip,0.48148148148148145
abx.change.cla,0.748950383348467
abx.change.cxm,0.10970152084044449
abx.change.cro,0.8243683828745536
abx.change.fep,1.0
abx.change.mem,0.042894646542887854
abx.change.amk,1.0
abx.change.van,1.0
abx.change.cip,0.48148148148148145
abx.change.lzd,1.0
abx.change.cli,0.6220287578436877
abx.change.mtz,
abx.change.sxt,
