,F_stat,p-value
P05112,0.38098113482864876,0.5367710843373494
lactate.high,0.6003166505569528,0.45069879518072287
infections_PC_27,0.3932172635473232,0.5269397590361445
P14784,0.22404852557287472,0.6507951807228916
context_PC_20,14.468378769540678,0.0001927710843373494
P01579,0.01113304765292915,0.9150843373493975
P20783,1.5096512607497647,0.2156144578313253
Q15846,17.814091401262953,9.63855421686747e-05
cap.refill,4.492411929597361,0.03566265060240964
P55957,2.9623375745242195,0.08780722891566264
context_PC_22,1.766753173374157,0.1813012048192771
Q03426,0.4470964918578711,0.5089156626506024
context_PC_12,0.04435394387840786,0.8360481927710843
context_PC_17,0.9264067222685548,0.3382168674698795
Q05516,4.889857033125924,0.028530120481927712
infections_PC_17,3.1681631937241326,0.07450602409638554
infections_PC_29,0.006900950829374422,0.931566265060241
P63241,0.3938565638961317,0.5388915662650603
Q8N1Q1,2.3455517135530886,0.13012048192771083
infections_PC_34,0.02748336381024198,0.8719036144578314
Q9Y4K4,0.5165429371610758,0.48202409638554217
Q9NRA1,0.3772949232801133,0.532144578313253
Q9Y5V3,0.6036873553912768,0.4540722891566265
context_PC_11,2.9152187298214196,0.08414457831325302
P53582,1.2870534113615137,0.2632289156626506
infections_PC_21,4.144189448406492,0.044048192771084335
Q9Y3P8,2.4495160946906944,0.11421686746987952
O75569,1.6757659670241354,0.20144578313253012
infections_PC_36,0.2227779125846239,0.6426024096385542
infections_PC_23,9.6521518288806,0.0019277108433734939
Q6WN34,4.236179616022767,0.042409638554216866
O60880,2.050263747499904,0.15874698795180722
O15357,0.9414009053621453,0.3428433734939759
O95502,4.279214754650031,0.04260240963855422
infections_PC_31,0.7760323556676005,0.38669879518072287
P13611,2.1456099538689046,0.14698795180722893
Q04637,1.6740528473487415,0.1946987951807229
infections_PC_28,0.1856773020215474,0.6713253012048193
O95786,3.904973776888,0.050409638554216867
Q9Y5A7,0.944172698812537,0.3367710843373494
Q8NDB2,0.7283154660193584,0.404144578313253
infections_PC_6,0.06074739922250106,0.8070361445783133
context_PC_19,0.3295758027021043,0.5637590361445783
O15123,0.002299443992757549,0.9627951807228916
P09417,0.1490914775761933,0.7060240963855422
O75688,0.03839475780438707,0.8446265060240964
O75791,0.49500052707004544,0.49580722891566265
P35240,1.5186351448872177,0.22901204819277107
rr.high,5.4990210825249255,0.022843373493975902
P51693,7.736333293106068,0.005204819277108434
O15169,1.6437811623190905,0.2019277108433735
Q9UQQ2,1.8750525549837986,0.17089156626506025
P01583,0.20436065690215885,0.6606265060240963
