,0
cate_neonate,0.00714302517359615
eth_asian,0.6305222244369144
eth_mixed,1.0
eth_caucasian,0.8031140287676413
eth_african,1.0
eth_jewish,
sex,0.754356514073621
ccc.neuro,1.0
ccc.cardio,0.4260472323548199
ccc.pulmo,0.045018529549253686
ccc.uro,0.18849079608746472
ccc.gastro,0.040240202787304696
ccc.haemimmuno,1.0
ccc.metabol,0.2554545454545455
ccc.malform,0.22906123057573247
ccc.onco,1.125262811065378e-17
ccc.neo,0.01780692003692575
ccc.surg,0.0023837628080977356
ccc.techdep,1.0
ccc.transplant,1.0
cate_comorbidity,6.921958743031806e-10
cate_healthy,2.464643556869643e-05
cons05.resp,0.00010819634737671025
cons05.cvs,0.049662461284205324
cons05.cns,0.012672126622654193
cons05.ren,0.07816565911685461
cons05.hep,0.05755053072376332
cons05.hem,1.9279932538701324e-07
niv,0.007577737173652354
iv,0.00020727288177354848
hfnc,0.034574620357029934
ecls,1.0
inotrope,0.07784578923634858
crrt,0.13043198579375578
focus_abdominal,0.5410067147195515
focus_clabsi,0.00029896999068888277
focus_cns,0.0129993315832286
focus_earnosethroat,1.0
focus_endocarditis,1.0
focus_osteoarticular,0.11480661261774974
focus_other,0.24363479536652446
focus_pneumonia,0.0006804858589794086
focus_primbsi,0.21203215630531191
focus_skin,1.0
focus_toxic_shock,0.4431818181818181
focus_uti,0.18734682632558722
focus_wound,1.0
cahai_ca,0.01124006279993793
cahai_eos,0.46535515680793826
cahai_hai,0.8336985728338584
cahai_los.ca,1.0
cahai_los.hai,0.01058354864494036
patho_candida,1.0
patho_cons,0.8168445483170786
patho_ecoli,0.00035855110784842125
patho_enterococcus,0.2554545454545455
patho_hinfluenzae,0.5036363636363637
patho_klebsiella,0.46535515680793826
patho_nmeningitidis,1.0
patho_othergneg,0.7927702588768506
patho_othergpos,0.195
patho_paeruginosa,0.408071780751646
patho_sagalactiae,0.0441336480140789
patho_saureus,0.0647867044871834
patho_spneumoniae,0.002256852242768854
patho_spyogenes,0.5154240509950523
patho_viridansgroup,3.455512102460373e-05
abx.change.pen,0.007581945661663918
abx.change.oxa,0.7676277162157061
abx.change.pip,
abx.change.cla,0.1345436600828501
abx.change.cxm,0.4431818181818181
abx.change.cro,0.50122511632569
abx.change.fep,0.656299743662246
abx.change.mem,0.46892814009693506
abx.change.amk,1.0
abx.change.van,0.8105907112195023
abx.change.cip,0.195
abx.change.lzd,1.0
abx.change.cli,0.6305222244369144
abx.change.mtz,0.4431818181818181
abx.change.sxt,0.4431818181818181
