,F_stat,p-value
Q99731,9.926378192896044,0.0021204819277108435
Q07954,4.128166773375452,0.04501204819277108
demographics_PC_2,0.5985181500534079,0.4373012048192771
context_PC_11,4.366748851565028,0.03797590361445783
context_PC_19,0.829055347009747,0.3647228915662651
inr.high,0.05904770747380333,0.8142650602409639
psofa.resp,2.7465846777315663,0.09995180722891567
Q9HAW4,1.3776007227139602,0.24404819277108433
context_PC_1,0.0895999123014469,0.7587469879518073
temp.high,0.00033915946284139955,0.9860240963855421
infections_PC_4,5.171802091693444,0.023614457831325302
pelod.resp,0.8336818380176583,0.3578313253012048
demographics_PC_1,0.17795913391635018,0.6720963855421687
platelets.low,79.96583239392196,9.63855421686747e-05
Q14435,8.455005565953298,0.004433734939759036
P13611,0.016199451562231362,0.896289156626506
temp.low,11.712931970484819,0.0006746987951807229
P02778,6.511560658243596,0.010891566265060241
P29017,65.44883772528236,9.63855421686747e-05
Q07325,0.8556273473678704,0.3490120481927711
infections_PC_10,0.5168661007881584,0.4815421686746988
P01579,0.6702472004852396,0.41657831325301203
infections_PC_7,1.0904054647762578,0.2938795180722892
context_PC_12,3.7713171750873102,0.052240963855421686
P15018,0.03764075706727335,0.8462650602409638
Q9NRJ3,29.652474785827632,9.63855421686747e-05
context_PC_16,0.31425526151385785,0.5761927710843373
bili.high,17.57166261307122,9.63855421686747e-05
O60240,0.057260112013713144,0.8136867469879518
P09238,1.711474979078915,0.19209638554216868
cons05.score,13.797953777669195,9.63855421686747e-05
O43570,1.412908895980909,0.23479518072289157
P51693,2.2511003687843587,0.13696385542168674
Q9UHL4,13.512313145659041,0.0003855421686746988
P15514,0.5019268077735414,0.48925301204819277
Q7L8A9,6.00203476658609,0.017060240963855423
psofa.hep,6.304087548311211,0.012240963855421687
O95502,0.5616881820433227,0.4568674698795181
P29474,10.51554836541124,0.0023132530120481927
P21583,11.48765687594463,0.0017349397590361445
psofa.score,10.608290722077559,0.0011566265060240963
context_PC_15,1.7507654522135658,0.18708433734939758
infections_PC_22,6.303228208516396,0.008771084337349397
Q8N8S7,20.799082542583413,9.63855421686747e-05
P80075,11.478576472194607,0.0008674698795180722
O15123,4.060028912734926,0.046072289156626506
P16278,1.4233867853066366,0.23344578313253012
Q96DB9,18.48738895356043,0.0001927710843373494
crea.high,0.7141150262709376,0.4034698795180723
demographics_PC_5,0.0001973212325093371,0.9900722891566265
Q86SJ6,44.91590482020331,9.63855421686747e-05
O95760,0.009932012749264916,0.9320481927710843
context_PC_4,19.710920913793622,9.63855421686747e-05
context_PC_21,1.1428845253156692,0.28510843373493977
Q9NYY1,0.8194408003867681,0.4673734939759036
Q8NI22,0.02623080563436777,0.8712289156626506
lymph.low,65.33884285718204,9.63855421686747e-05
Q9UKL0,8.975977693005591,0.002891566265060241
psofa.ren,5.6419451248881005,0.01416867469879518
P06850,3.9578048838865825,0.04732530120481928
Q96D42,0.001148810710381866,0.9714698795180723
P09668,0.6092712410979026,0.43614457831325304
infections_PC_30,10.521593893225118,0.0017349397590361445
Q15116,26.26246889700035,9.63855421686747e-05
Q9P0M4,2.983191942698771,0.08183132530120482
fio2.high,2.025074552946236,0.16433734939759037
Q03403,2.3030050695887736,0.13339759036144577
O14625,26.129463488169996,9.63855421686747e-05
Q9H4D0,0.36683634523650366,0.5439036144578313
infections_PC_18,1.1428706269199511,0.2894457831325301
Q9Y5L3,5.708449508838162,0.017927710843373496
Q15661,25.056007787979944,9.63855421686747e-05
P01374,42.43982422898398,9.63855421686747e-05
O43508,27.22821146721734,9.63855421686747e-05
P80303,27.004520591307546,9.63855421686747e-05
gcs.low,7.57525209268975,0.0054939759036144575
hr.high,9.28623930937623,0.0024096385542168677
P30838,4.45517498626106,0.036240963855421686
P08727,0.4226813363174338,0.5116144578313253
P53539,11.268227294489122,0.0011566265060240963
Q9NR28,3.0510260606102277,0.08366265060240964
,2.7985484290529254,0.09445783132530121
lactate.high,0.002703382589899881,0.9593253012048193
Q7LG56,18.716044618535072,9.63855421686747e-05
paco2.high,0.8205320014200888,0.3760963855421687
P18627,14.076309802450282,0.0001927710843373494
Q8WTU2,36.067563457512925,9.63855421686747e-05
psofa.cvs,18.06719633111608,9.63855421686747e-05
sato2.low,3.2795821091860846,0.07171084337349398
Q13651,16.78824311916173,9.63855421686747e-05
Q9UQV4,1.139069149108437,0.2894457831325301
O75787,12.219602789032642,0.0007710843373493976
map.low,15.886196969327665,0.0001927710843373494
infections_PC_31,5.2806947142353,0.024867469879518073
infections_PC_9,2.4463227827160363,0.12337349397590361
O95786,31.691089034936237,9.63855421686747e-05
P42701,12.78126070821109,0.0003855421686746988
O95994,0.7384088389021783,0.39103614457831326
Q9UKX5,15.865754239562962,0.0001927710843373494
Q15165,12.529577105702977,0.0009638554216867469
P01732,23.482080898630898,9.63855421686747e-05
Q8WTT0,55.94819987831937,9.63855421686747e-05
P42830,80.31924694781422,9.63855421686747e-05
context_PC_5,3.3742391426702127,0.06746987951807229
Q04900,53.24620056101033,9.63855421686747e-05
Q969D9,0.00017480882431302489,0.9899759036144579
Q13007,3.3271395865537627,0.06409638554216868
Q01151,51.09590606440292,9.63855421686747e-05
Q15797,19.754533913713026,9.63855421686747e-05
P60568,0.37824483148819116,0.603855421686747
Q9Y3P8,68.55636516969473,9.63855421686747e-05
Q9UHF4,4.0330432776186536,0.04048192771084337
P05412,1.6797942430484034,0.19681927710843372
P78423,0.6320271425351234,0.42737349397590363
Q0Z7S8,20.026991815447687,9.63855421686747e-05
P49763,5.852072693542268,0.015614457831325302
Q99748,1.7563933460195857,0.1873734939759036
infections_PC_14,0.47582137978175804,0.4987951807228916
P46379,24.197331860254895,9.63855421686747e-05
P78556,0.08464954492969558,0.7706987951807229
O43827,12.596544605034222,0.0006746987951807229
P27797,5.994293848241662,0.01310843373493976
O14788,40.738399991420884,9.63855421686747e-05
P30203,45.136673411531376,9.63855421686747e-05
context_PC_20,4.152784055043789,0.040385542168674696
Q6DN72,24.909642771538053,9.63855421686747e-05
Q8NFT8,28.503583138586635,9.63855421686747e-05
P28845,1.9328792812597448,0.16501204819277107
Q9Y286,0.0023280183358039344,0.9643373493975904
P50452,15.239328455242498,9.63855421686747e-05
Q9NP99,9.249421579775085,0.0025060240963855423
pelod.score,14.548573494830148,0.0002891566265060241
infections_PC_15,0.20744694882605139,0.6546506024096386
psofa.cns,7.454346399736835,0.0056867469879518075
P52294,5.662796542220495,0.015036144578313253
P13500,8.664971695499906,0.003469879518072289
Q6WN34,0.372921796183597,0.5407228915662651
P63241,6.662950302695235,0.01127710843373494
infections_PC_17,0.9180089427399555,0.344
infections_PC_8,6.627453565392621,0.008867469879518072
cap.refill,5.868069176116447,0.01744578313253012
P39905,4.656791681884634,0.029108433734939758
Q8IU57,33.67685534256757,9.63855421686747e-05
Q6UXB4,18.302952298845902,9.63855421686747e-05
P98082,22.807877545233325,9.63855421686747e-05
age.at.bc,15.30581073431182,0.0003855421686746988
demographics_PC_6,2.044934573906372,0.15797590361445782
Q9UN19,32.56364688972284,9.63855421686747e-05
Q96LA6,99.08404942669671,9.63855421686747e-05
P20711,4.5233768020656555,0.03151807228915662
Q05516,19.240171052855274,9.63855421686747e-05
P01583,12.24607737999348,0.0002891566265060241
infections_PC_25,0.04965041684178949,0.8182168674698795
Q9NXA8,10.730901495461785,0.0009638554216867469
Q9Y653,0.5471333931692348,0.460144578313253
P50591,29.484872330366088,9.63855421686747e-05
P40818,26.476470618904518,9.63855421686747e-05
P78310,22.985894249919877,9.63855421686747e-05
O75356,2.85158347263693,0.09580722891566265
Q9GZY6,33.52607435597691,9.63855421686747e-05
context_PC_7,1.6872278165776546,0.19306024096385543
P16083,2.923854153513275,0.08395180722891567
infections_PC_35,6.792410979465877,0.010216867469879518
Q13541,30.820629562630955,9.63855421686747e-05
P40121,37.20643008329138,9.63855421686747e-05
demographics_PC_4,0.17321835602084004,0.6798072289156627
Q6ZUJ8,39.31387266525577,9.63855421686747e-05
P09467,0.15861619169786484,0.6928192771084337
Q99616,20.094781598551002,9.63855421686747e-05
Q04759,21.61537823506696,9.63855421686747e-05
P61244,14.327962663635617,9.63855421686747e-05
P05089,17.63832516035588,0.0002891566265060241
Q02790,19.71489073456393,9.63855421686747e-05
P25942,22.454766501140664,9.63855421686747e-05
P35237,34.648539740190294,9.63855421686747e-05
context_PC_2,80.4128264986418,9.63855421686747e-05
sbp.low,9.962306696107426,0.0021204819277108435
O00186,5.5084730600356835,0.02072289156626506
P40259,37.67016376353136,9.63855421686747e-05
infections_PC_20,0.12438907990184594,0.724433734939759
Q14203,32.78201249869942,9.63855421686747e-05
Q00978,26.154832266793267,9.63855421686747e-05
Q8WX77,3.1828351763092733,0.07797590361445783
infections_PC_12,0.016859497940979608,0.8936867469879518
P00749,21.206409590686185,9.63855421686747e-05
P78362,14.620173421706411,9.63855421686747e-05
P20783,20.20977714481564,9.63855421686747e-05
Q14116,11.171199487348698,0.0012530120481927711
Q13308,24.017122973685645,9.63855421686747e-05
P09341,10.289606216821038,0.00163855421686747
infections_PC_19,2.341905167757503,0.12790361445783133
Q96P31,40.30076518395599,9.63855421686747e-05
P80162,16.717275312038502,9.63855421686747e-05
Q8NHJ6,2.311773050544499,0.12665060240963855
Q16552,5.740007678231191,0.016771084337349397
P42658,0.41552047622962596,0.5228915662650603
Q15517,35.16293326779839,9.63855421686747e-05
P00352,0.6082138070311058,0.4331566265060241
Q9UQQ2,26.751386445809892,9.63855421686747e-05
P50135,0.5648318391613006,0.45465060240963856
P07947,43.84144452980126,9.63855421686747e-05
P80511,27.645027537960747,9.63855421686747e-05
Q5T4W7,6.303139279451424,0.007518072289156626
P51617,47.379573987777256,9.63855421686747e-05
Q9NQ88,19.258211121394325,9.63855421686747e-05
P49023,38.84515660909112,9.63855421686747e-05
context_PC_10,0.043522935209281084,0.8414457831325302
P49771,25.935740592508527,9.63855421686747e-05
Q9UNK0,29.098720192859236,9.63855421686747e-05
ccc.summary,37.286556987213544,9.63855421686747e-05
Q9NY25,28.298912078713546,9.63855421686747e-05
Q9HCM2,60.98417354249064,9.63855421686747e-05
P10747,32.70044454403923,9.63855421686747e-05
Q9BXJ7,2.7010914919529343,0.10727710843373493
O60760,6.9864751898824045,0.010216867469879518
Q641Q3,18.53018844980927,9.63855421686747e-05
infections_PC_29,0.08553836518294625,0.7644337349397591
O75475,25.75177336563128,9.63855421686747e-05
P01588,39.19049083434759,9.63855421686747e-05
context_PC_17,0.6597518637034788,0.42814457831325303
O15444,23.31204966293282,9.63855421686747e-05
P09603,15.967384303948398,9.63855421686747e-05
P30048,4.710109418039719,0.02650602409638554
P48740,11.783142739106038,0.0006746987951807229
P25815,9.979140088305183,0.00163855421686747
P09525,4.971979247466987,0.023228915662650604
O14867,45.48596250070984,9.63855421686747e-05
Q9Y2J8,3.168745857583135,0.07546987951807228
Q13241,42.847006312878854,9.63855421686747e-05
Q08334,23.022272337682377,9.63855421686747e-05
Q9H5V8,6.310873193676297,0.01253012048192771
P15692,28.68485354842699,9.63855421686747e-05
P01138,43.994510297372166,9.63855421686747e-05
P41236,29.103205616546536,9.63855421686747e-05
pelod.hem,125.88599600744081,9.63855421686747e-05
P06127,21.63261129103708,9.63855421686747e-05
context_PC_9,5.92577953611044,0.015036144578313253
P52823,20.462177933140712,9.63855421686747e-05
Q7Z6M3,4.9283358905455,0.023903614457831325
Q13291,0.8157086450190106,0.3679036144578313
O60449,21.705824424863888,9.63855421686747e-05
P50995,22.355902986947655,9.63855421686747e-05
Q8IZP9,36.424691757965434,9.63855421686747e-05
Q12968,6.849005253793802,0.00944578313253012
Q03431,39.79175051506512,9.63855421686747e-05
O43597,40.313848465931045,9.63855421686747e-05
pelod.cvs,15.395812875905241,0.0001927710843373494
context_PC_13,0.3494114228372662,0.5593253012048193
Q12913,27.969520734548542,9.63855421686747e-05
Q8IUK5,23.944373592716023,9.63855421686747e-05
P13232,18.08237783208289,9.63855421686747e-05
O15357,17.194188582486227,0.0001927710843373494
P78410,26.054968718432143,9.63855421686747e-05
P18564,27.494479530753562,9.63855421686747e-05
P05112,5.09839563732719,0.022843373493975902
Q92692,9.720341398415737,0.0019277108433734939
wcc.high,243.83171483811827,9.63855421686747e-05
Q8NC01,10.311732622551194,0.00163855421686747
O00161,34.7066281592948,9.63855421686747e-05
P10147,11.086847505264672,0.0006746987951807229
Q02246,22.727741160647188,9.63855421686747e-05
context_PC_6,4.046275052966694,0.043566265060240965
P14210,23.677507637678726,9.63855421686747e-05
Q03426,25.550133207752637,9.63855421686747e-05
P30044,60.56476665939573,9.63855421686747e-05
P16455,21.688351386944685,9.63855421686747e-05
Q9NSA1,14.1054121167135,9.63855421686747e-05
A6NI73,40.57732841034189,9.63855421686747e-05
Q9UBU3,2.579070551477519,0.10853012048192771
Q9BXN2,34.0303008594697,9.63855421686747e-05
