,F_stat,p-value
cap.refill,1.040250164391857,0.3144096385542169
P21583,14.570826204621266,0.0005783132530120482
O60760,5.58875652899134,0.016096385542168676
P98073,0.16596436003098503,0.684144578313253
psofa.resp,0.013005121120821793,0.9252530120481928
P10747,30.241286072806023,9.63855421686747e-05
infections_PC_31,5.8634138965121485,0.014554216867469879
P01222,17.08665636618337,9.63855421686747e-05
pelod.cvs,52.722997521441464,9.63855421686747e-05
Q9NPH0,10.767134430679555,0.00163855421686747
Q9H6B4,2.474682514429795,0.11942168674698796
fio2.high,1.5159897478757043,0.23325301204819276
Q9ULX7,31.896885975333145,9.63855421686747e-05
Q13275,4.494723272235685,0.03633734939759036
demographics_PC_4,0.15368883266931166,0.8249638554216867
psofa.cvs,62.46900761816316,9.63855421686747e-05
Q9NQX5,5.0159317946318485,0.026987951807228915
psofa.ren,0.131199977205097,0.7223614457831325
P49763,0.004112271941740085,0.9507469879518072
Q8IUK5,28.023608125209748,9.63855421686747e-05
P23229,27.38124496597726,9.63855421686747e-05
Q01973,8.022917084076617,0.00655421686746988
P09238,6.935458527983922,0.008867469879518072
Q03431,18.26240450032402,9.63855421686747e-05
P22466,6.817293923682985,0.00963855421686747
Q86VZ4,0.3458697662940039,0.5583614457831325
Q641Q3,6.115158370276779,0.014457831325301205
Q92520,18.453960328604904,9.63855421686747e-05
infections_PC_34,2.2157079250608867,0.1413012048192771
Q13308,4.823946917936828,0.030361445783132532
Q07011,36.657346575427454,9.63855421686747e-05
P20783,20.447992940495187,9.63855421686747e-05
demographics_PC_2,0.4857286136651641,0.5084337349397591
Q13261,6.115060795334362,0.012819277108433735
gcs.low,0.20095421215337703,0.6712289156626506
P52294,5.142776337634152,0.019951807228915663
Q12968,6.896650125198546,0.009060240963855421
Q8NC01,0.23692197921555452,0.623421686746988
Q86SR1,37.49501976466604,9.63855421686747e-05
pelod.resp,9.756963581633949,9.63855421686747e-05
infections_PC_23,0.08397744190607456,0.7661686746987951
Q02246,11.317830388712089,0.0009638554216867469
context_PC_12,9.919554913651131,0.0018313253012048193
Q9UNE0,28.870770714717565,9.63855421686747e-05
O43240,4.79194171855736,0.030265060240963856
Q16820,6.651549468503502,0.010506024096385543
pelod.ren,1.2224422769502539,0.27720481927710844
O75688,2.438821394587476,0.1226987951807229
sato2.low,6.667157602266307,0.010795180722891566
bili.high,8.689424217817061,0.0036626506024096386
P23582,17.53756628524922,0.0001927710843373494
inr.high,0.5243903274907116,0.47845783132530123
Q9BQB4,16.678852125560926,0.0001927710843373494
psofa.cns,0.2606139831096973,0.6268915662650603
Q9UKX5,28.890622785573708,9.63855421686747e-05
P16083,0.7562067471832363,0.37812048192771086
Q9P0J1,0.3178103531006767,0.604144578313253
Q8N8S7,5.330412222730565,0.02457831325301205
Q15517,30.845645644948004,9.63855421686747e-05
Q15116,31.753059045365287,9.63855421686747e-05
Q03403,5.474628480111789,0.01946987951807229
O00748,0.3608284245920831,0.5549879518072289
Q9UHC6,21.698659338654007,9.63855421686747e-05
pelod.score,265.1402049102613,9.63855421686747e-05
Q06418,0.6166700905394268,0.4303614457831325
demographics_PC_5,3.9253018804435733,0.04925301204819277
anc.low,53.38578766636001,9.63855421686747e-05
P40259,22.34297589355636,9.63855421686747e-05
infections_PC_35,1.8454672870636408,0.1753253012048193
O95502,0.7048772012349552,0.4061686746987952
P13611,1.8724773749246122,0.17426506024096386
lactate.high,0.32672629402976283,0.5601927710843374
P18564,13.409532744206432,0.00048192771084337347
Q8IZP9,19.939299385341574,9.63855421686747e-05
Q9BYZ8,0.3800059581104637,0.5424578313253012
P80098,0.9310390766357518,0.3405301204819277
wcc.low,112.1434608569531,9.63855421686747e-05
O95841,0.03538588572314282,0.8486746987951808
Q0Z7S8,21.14242861784817,9.63855421686747e-05
P26010,8.71853043991826,0.004337349397590362
context_PC_14,1.2904457735822579,0.2588915662650602
O95750,31.867634090682046,9.63855421686747e-05
psofa.hep,8.247523766809062,0.004144578313253012
P35240,0.12474299449575248,0.7382168674698795
infections_PC_14,0.15150751095112264,0.6939759036144578
infections_PC_25,0.7835345670602963,0.38101204819277107
P78423,2.1288638186852546,0.14351807228915664
Q13145,9.686106856608138,0.0023132530120481927
P34130,37.32317740459518,9.63855421686747e-05
P49788,2.5857626013952038,0.11286746987951807
Q7LG56,15.946992879156348,9.63855421686747e-05
context_PC_1,35.443051484322375,9.63855421686747e-05
platelets.low,54.34258009690533,9.63855421686747e-05
alat.high,0.33052167812105027,0.5741686746987952
Q5T4W7,4.032890882036785,0.04125301204819277
Q9UHF4,4.329009953545364,0.03662650602409639
Q15661,24.92782432613132,9.63855421686747e-05
Q9UKJ0,0.003032697090720222,0.9540240963855422
P61244,9.970139032028328,0.0018313253012048193
infections_PC_38,0.6521896694297133,0.42091566265060243
P29017,85.22384352282049,9.63855421686747e-05
P01138,46.59393204033542,9.63855421686747e-05
Q96D42,1.0404457607646806,0.30901204819277106
P51693,0.518557391620835,0.4723855421686747
wcc.high,145.48323648536737,9.63855421686747e-05
P78310,5.361893103185807,0.021879518072289158
