,F_stat,p-value
O43827,18.919370736948455,9.63855421686747e-05
P55773,5.588419658746596,0.021686746987951807
Q13007,2.7393738094005613,0.10101204819277108
infections_PC_27,0.4879755330520448,0.48134939759036144
infections_PC_31,0.007407327839807127,0.936
cap.refill,14.364162548493972,0.0003855421686746988
O00300,9.71283665965273,0.002891566265060241
Q9UKX5,0.011896569551365074,0.9141204819277109
Q9HAW4,3.4850033888381544,0.06053012048192771
Q8N6P7,8.503593257252755,0.004048192771084337
P30838,1.649659371801619,0.21060240963855423
Q07954,15.130138443262007,0.0002891566265060241
Q8NI22,17.61691810508949,9.63855421686747e-05
P29474,12.429110657241493,0.0003855421686746988
Q9Y5L3,7.155194808675968,0.007903614457831325
O43854,5.53686163607677,0.021108433734939758
O60760,1.4053817525575303,0.2608192771084337
O60240,4.898415349992014,0.028240963855421686
lactate.high,1.2492184971832265,0.2628433734939759
P08727,15.631046015966831,0.0002891566265060241
P13500,1.725351514849013,0.18727710843373493
Q9Y5V3,10.89944920073477,0.0005783132530120482
P19429,15.569134057937204,9.63855421686747e-05
P43234,2.880040532335989,0.09291566265060242
infections_PC_13,2.273383533795506,0.13821686746987952
context_PC_11,11.979782022572671,0.0010602409638554217
P80075,0.678312420586177,0.41050602409638554
hr.high,5.474534136247286,0.021012048192771086
Q641Q3,18.14580866816261,9.63855421686747e-05
Q9Y653,2.207960127590241,0.13956626506024097
Q9UHX3,10.970401164045763,0.0006746987951807229
context_PC_15,8.047790674108132,0.004819277108433735
P10145,3.934271806496437,0.047518072289156624
O14713,1.7298059893042272,0.2007710843373494
infections_PC_24,9.814628078122272,0.002216867469879518
P80098,2.8202339205710496,0.09474698795180723
Q9P0M4,10.916546798072105,0.00163855421686747
O75688,6.0335611183001765,0.015903614457831325
P78556,15.916963956932934,9.63855421686747e-05
paco2.high,5.442631908645164,0.021397590361445784
O43240,6.23207465071574,0.010891566265060241
P10747,5.522653508539429,0.018409638554216866
Q13261,3.976472727631363,0.04298795180722892
Q9BZR6,0.05021527984189081,0.8290120481927711
P35225,5.179095622317577,0.021204819277108433
Q07011,7.8237246694507885,0.005108433734939759
infections_PC_12,0.0317720469436198,0.8630361445783132
pelod.score,80.7503938909426,9.63855421686747e-05
P13236,3.927246990431597,0.047903614457831326
Q8N8S7,17.652083666203563,0.0001927710843373494
P01375,3.2251447006911387,0.07209638554216867
Q7Z6M3,3.61377953921068,0.05628915662650603
P09341,2.3145482677901836,0.1322409638554217
map.low,35.366786387243934,9.63855421686747e-05
Q99731,0.015004388007656423,0.9023614457831325
P01135,12.387118618323706,0.0005783132530120482
Q9NZQ7,0.7374270141231509,0.3970120481927711
pelod.cns,16.228158669841832,9.63855421686747e-05
Q5T4W7,4.8483455298915725,0.023228915662650604
O14625,1.0738513176351423,0.30178313253012046
O43597,16.369756452741242,0.0001927710843373494
