,0
cate_neonate,3.265378249504257e-05
eth_asian,0.21878326802169976
eth_mixed,0.2891816031892054
eth_caucasian,0.2471790206160303
eth_african,0.4162468480611507
eth_jewish,
sex,0.8733425561833923
ccc.neuro,1.0
ccc.cardio,1.0
ccc.pulmo,0.12499846032296263
ccc.uro,0.6875687355820244
ccc.gastro,0.17975612012311412
ccc.haemimmuno,0.2115384615384615
ccc.metabol,
ccc.malform,0.3750450905418078
ccc.onco,6.6184598485523754e-15
ccc.neo,0.01589504702305919
ccc.surg,0.17975612012311412
ccc.techdep,0.6250270543250847
ccc.transplant,
cate_comorbidity,1.4952980957246336e-10
cate_healthy,0.003318520003146844
cons05.resp,0.0009258671206399444
cons05.cvs,0.817816026557526
cons05.cns,0.5080325693213881
cons05.ren,0.3750450905418078
cons05.hep,0.05054817360904282
cons05.hem,6.232752781141242e-10
niv,0.0036056440174927675
iv,0.11226771433760747
hfnc,1.0
ecls,
inotrope,0.7540926771188738
crrt,1.0
focus_abdominal,1.0
focus_clabsi,0.00010740490037576408
focus_cns,1.0
focus_earnosethroat,0.6250270543250847
focus_endocarditis,1.0
focus_osteoarticular,0.17975612012311412
focus_other,0.2505029197836197
focus_pneumonia,0.022020501890881457
focus_primbsi,0.004660169272609108
focus_skin,1.0
focus_toxic_shock,1.0
focus_uti,0.44437604160140454
focus_wound,0.4615384615384615
cahai_ca,0.00025779752266027344
cahai_eos,0.10936910126599274
cahai_hai,1.0
cahai_los.ca,0.17975612012311412
cahai_los.hai,0.0017489496909621502
patho_candida,0.2115384615384615
patho_cons,1.0
patho_ecoli,0.48185223052875764
patho_enterococcus,1.0
patho_hinfluenzae,0.5
patho_klebsiella,1.0
patho_nmeningitidis,1.0
patho_othergneg,0.7963913725094736
patho_othergpos,1.0
patho_paeruginosa,0.7048195415928327
patho_sagalactiae,0.0389892105802439
patho_saureus,0.8091918229224402
patho_spneumoniae,0.14535946746304373
patho_spyogenes,0.34399249745639726
patho_viridansgroup,0.003512623350223147
abx.change.pen,0.05803379473708822
abx.change.oxa,1.0
abx.change.pip,1.0
abx.change.cla,0.3750450905418078
abx.change.cxm,0.6250270543250847
abx.change.cro,0.8255589348158294
abx.change.fep,0.33608686241973873
abx.change.mem,0.41735513928429463
abx.change.amk,1.0
abx.change.van,1.0
abx.change.cip,0.5958083832335328
abx.change.lzd,
abx.change.cli,1.0
abx.change.mtz,0.4615384615384615
abx.change.sxt,0.4615384615384615
