,0
cate_neonate,5.9255845548772e-05
eth_asian,1.0
eth_mixed,0.44911859406184174
eth_caucasian,0.2928327598229425
eth_african,0.24816401468788252
eth_jewish,
sex,0.6394838264463744
ccc.neuro,0.188947257652708
ccc.cardio,0.011458080578554778
ccc.pulmo,0.10506966747376555
ccc.uro,1.0
ccc.gastro,0.010927724779762992
ccc.haemimmuno,1.0
ccc.metabol,1.0
ccc.malform,
ccc.onco,0.6204801547556822
ccc.neo,0.00020295608703685503
ccc.surg,1.016789065681167e-07
ccc.techdep,1.0
ccc.transplant,1.0
cate_comorbidity,0.020796488994494725
cate_healthy,2.8565906816692547e-09
cons05.resp,0.0024210191710568258
cons05.cvs,2.5080158675474497e-05
cons05.cns,0.7509110980802994
cons05.ren,0.4987760097919216
cons05.hep,0.10506966747376555
cons05.hem,0.03396595135519584
niv,1.0
iv,0.0015960742914727904
hfnc,0.030099954502068267
ecls,
inotrope,0.0035597087929228545
crrt,0.24816401468788252
focus_abdominal,0.060968281484517356
focus_clabsi,0.00020536956983672192
focus_cns,0.12316332238572861
focus_earnosethroat,1.0
focus_endocarditis,
focus_osteoarticular,2.513404055162287e-10
focus_other,
focus_pneumonia,0.11260164426068715
focus_primbsi,0.0004953560247447221
focus_skin,1.3664676052395842e-06
focus_toxic_shock,
focus_uti,1.0
focus_wound,0.01481887269729111
cahai_ca,1.7750150817688316e-08
cahai_eos,0.0017362347148049402
cahai_hai,0.007739925083746396
cahai_los.ca,0.0029471676086380086
cahai_los.hai,0.5030033030665026
patho_candida,1.0
patho_cons,0.00563161823827942
patho_ecoli,0.7509110980802994
patho_enterococcus,0.4987760097919216
patho_hinfluenzae,0.6672795848402443
patho_klebsiella,0.24816401468788252
patho_nmeningitidis,1.0
patho_othergneg,0.0029471676086380086
patho_othergpos,0.3436809428601494
patho_paeruginosa,1.0
patho_sagalactiae,1.0306391105609575e-07
patho_saureus,8.027769695074155e-05
patho_spneumoniae,0.008982980014669056
patho_spyogenes,0.06933301697594837
patho_viridansgroup,0.009856326492547895
abx.change.pen,0.7516522779338025
abx.change.oxa,0.24168624657356758
abx.change.pip,
abx.change.cla,1.0
abx.change.cxm,0.3436809428601494
abx.change.cro,0.33774602142740495
abx.change.fep,0.6231660915943442
abx.change.mem,1.0
abx.change.amk,0.060968281484517356
abx.change.van,0.030099954502068267
abx.change.cip,0.47093023255813954
abx.change.lzd,
abx.change.cli,0.47093023255813954
abx.change.mtz,
abx.change.sxt,1.0
