,F_stat,p-value
infections_PC_27,16.512311469388838,0.0002891566265060241
context_PC_16,0.02799254768435169,0.8695903614457832
P42701,0.23756882840028307,0.6293975903614458
infections_PC_13,1.3120920048628841,0.2551325301204819
Q8NHJ6,1.8235977170507518,0.1753253012048193
Q9UKJ0,2.9815305302012636,0.0860722891566265
context_PC_5,0.00022863506489876543,0.9886265060240964
P80303,0.05733149195518056,0.808578313253012
Q8NI22,13.166026680843995,0.0003855421686746988
Q8NBS9,3.66573480189394,0.05667469879518072
P19971,0.48509470287656536,0.4876144578313253
Q9Y5L3,3.606767932146295,0.06525301204819277
Q07325,0.053414312055585694,0.8106987951807229
infections_PC_1,18.781152816952314,9.63855421686747e-05
infections_PC_3,4.870447254419069,0.030939759036144578
infections_PC_11,1.8530197607315514e-05,0.9973012048192771
platelets.low,8.820874668622194,0.004530120481927711
O95994,3.963323397800788,0.046072289156626506
infections_PC_37,0.2922721561652893,0.5863132530120482
infections_PC_9,1.4224004443145288,0.2346987951807229
P98073,3.3215696828239203,0.06843373493975903
infections_PC_19,0.42523820518241917,0.5107469879518072
P09668,0.8393506191365939,0.36163855421686747
infections_PC_4,91.28034013861438,9.63855421686747e-05
Q9UBU3,0.9344880692422067,0.33619277108433737
Q13651,0.1967674370047558,0.6677590361445783
infections_PC_29,0.033122576466826606,0.8574457831325302
Q9GZV9,10.438521626748843,0.0010602409638554217
infections_PC_26,11.152923999273437,0.0001927710843373494
Q9H4D0,0.27545892718334913,0.6079036144578314
Q92692,2.5077101992903312,0.11797590361445782
Q8IUK5,10.262495202371795,0.0014457831325301205
P52888,8.521810103063993,0.0025060240963855423
O43557,6.795197020243195,0.010216867469879518
demographics_PC_5,0.04091148176089035,0.8408674698795181
Q9Y286,1.9318087385323814,0.16828915662650604
sato2.low,8.871199611544359,0.0029879518072289156
Q11201,0.9005198497504884,0.3463132530120482
P50135,1.520849107412876,0.22342168674698795
P48730,0.0248402065518301,0.8790361445783132
P42702,14.008102827281265,0.00048192771084337347
Q00978,0.5235410719541271,0.4721927710843373
Q03403,2.9673623057164322,0.09706024096385542
O14713,0.002924284765464421,0.9577831325301205
Q9Y5K6,0.004196798001336607,0.9486265060240964
temp.high,4.047518025820491,0.048096385542168676
Q9NZQ7,0.13678348768979431,0.7100722891566265
P01583,0.06295712747305883,0.9163373493975904
psofa.resp,9.666464437032834,0.0021204819277108435
P27540,0.3884182298597147,0.5624096385542169
Q8N608,4.616493557717274,0.03180722891566265
O95502,1.0182549410385229,0.3184578313253012
O75787,1.9984579163119764,0.1588433734939759
P08727,3.4913623388362582,0.06313253012048192
Q9BXJ7,9.913316432070104,0.0014457831325301205
Q8N6P7,2.4431362903615255,0.11874698795180723
P80098,21.547609375875776,9.63855421686747e-05
Q8NC01,0.39362076664126955,0.535710843373494
Q9NQ88,1.1691764365198154,0.28510843373493977
P30838,0.00013689350501205056,0.9934457831325301
demographics_PC_6,1.504890928189779,0.23479518072289157
context_PC_1,23.473277397951946,9.63855421686747e-05
infections_PC_6,18.947137945742664,9.63855421686747e-05
P01229,0.35706572045094426,0.5455421686746988
Q8NDB2,6.8566261982167065,0.011662650602409638
P20711,0.05687721679390084,0.819855421686747
Q9NSA1,18.284781179028517,0.0002891566265060241
Q6EIG7,0.08185381800428589,0.7707951807228915
P30044,0.6943484432482415,0.408578313253012
P01588,9.757718494376574,0.0018313253012048193
Q0Z7S8,0.029015727720881682,0.8673734939759036
Q13541,1.99398275962287,0.15595180722891566
ccc.summary,14.929029566735338,0.0002891566265060241
Q9HBB8,0.8723854065550041,0.35209638554216866
Q7Z6M3,8.355285971140855,0.0033734939759036144
O14625,0.10966220094544436,0.7390843373493976
P52294,0.14803680201448316,0.7419759036144579
infections_PC_35,7.384556804020369,0.00655421686746988
infections_PC_34,5.7222642486055095,0.01667469879518072
Q9NY25,7.5604818452443,0.006650602409638554
Q9C035,1.0484777874504332,0.3147951807228916
P06850,5.795927159700025,0.01889156626506024
infections_PC_21,1.0812828111124795,0.3103614457831325
O95786,2.775259441305981,0.09773493975903615
Q9NQX5,0.04107192980496422,0.8414457831325302
O15123,5.5589866034441,0.01966265060240964
Q9NWQ8,1.597513993268243,0.20510843373493975
Q15155,2.013909276540728,0.1592289156626506
O60880,5.560661310351613,0.01821686746987952
context_PC_4,5.545447043411116,0.01657831325301205
demographics_PC_2,0.0037276810060063,0.9534457831325301
P55957,0.00015496682697586003,0.9907469879518073
Q12913,0.08459371680884534,0.7716626506024097
P12034,0.004588035309394895,0.9502650602409639
P27695,0.5627362059283794,0.45580722891566267
P42658,2.5696152797321914,0.11286746987951807
P50225,1.0065560946908785,0.3261686746987952
infections_PC_14,4.060076839006904,0.04530120481927711
P14210,10.455706989514253,0.0019277108433734939
O75356,0.214930439657426,0.6391325301204819
Q9GZT9,2.445838658640353,0.1180722891566265
P29474,1.00464534750033,0.33040963855421684
context_PC_9,4.967571456432432,0.029686746987951807
P05412,15.443141594648896,0.0003855421686746988
Q13291,1.5878458859785824,0.2133975903614458
O60934,0.1555266867035546,0.6978313253012048
context_PC_11,0.545628966127832,0.46756626506024096
pelod.ren,5.861016949152544,0.018795180722891568
Q15797,0.6180341309212172,0.43710843373493974
Q9NYY1,0.000676291861160419,0.980722891566265
Q14790,1.9712336119089078,0.1622168674698795
Q12968,0.36951526370787535,0.5460240963855422
O00300,4.514709920204563,0.03527710843373494
infections_PC_8,2.5276506027413626,0.11363855421686747
map.low,2.6971112389884633,0.10342168674698796
O75354,0.9431736425135824,0.34448192771084335
Q04900,0.1310698844110811,0.7268433734939759
Q9BQB4,2.2729014866058037,0.1370602409638554
context_PC_17,2.437175234188283,0.11566265060240964
P35240,0.008189484684161048,0.9313734939759036
O43854,0.003589652997495871,0.9518072289156626
P63241,1.2204587133275044,0.2712289156626506
Q96DB9,2.929145008603244,0.09359036144578313
O75791,0.46537339781213816,0.4975421686746988
Q8WVQ1,1.9997495954522766,0.16481927710843375
psofa.hem,7.234665282514345,0.008
P78410,7.206743072428796,0.0077108433734939755
O75569,0.24345717789130683,0.6266024096385542
O43597,0.06941623871732816,0.8001927710843374
Q9NWZ3,0.16538749242336276,0.6905060240963855
Q9UHF4,0.001084153777077445,0.9748433734939759
context_PC_19,1.7914465874241423,0.17860240963855423
Q12933,4.317543132406737,0.0388433734939759
Q05516,3.0527656903732114,0.0803855421686747
Q9P0J1,0.3030763680471532,0.5829397590361446
P35754,1.2633089062246083,0.26920481927710843
pelod.resp,9.112325512101712,0.0031807228915662652
context_PC_8,0.18151969185378067,0.6716144578313253
P13611,1.8642050501368508,0.17725301204819277
context_PC_14,0.007188489610895965,0.934843373493976
Q9UQQ2,2.16115646986653,0.14756626506024095
P28845,1.0990574974476064,0.2913734939759036
O95841,0.010156969729648286,0.9226987951807228
Q15116,0.10916533533919504,0.7676144578313253
P49788,0.3399693972795834,0.595855421686747
P13725,8.240344754586978,0.0036626506024096386
Q07954,4.351069405926454,0.037590361445783135
infections_PC_22,0.1350388182639463,0.7510361445783132
