,0
cate_neonate,0.05619698099022906
eth_asian,0.413438146646764
eth_mixed,0.34869318250313774
eth_caucasian,1.0
eth_african,0.728781361409866
eth_jewish,
sex,0.5279765282244806
ccc.neuro,0.14383730344471143
ccc.cardio,0.6644817814227946
ccc.pulmo,0.5498557932452401
ccc.uro,0.7034676218081202
ccc.gastro,0.23112173312631878
ccc.haemimmuno,1.0
ccc.metabol,1.0
ccc.malform,0.0002996117738572399
ccc.onco,0.14810697184665073
ccc.neo,0.02833706599082618
ccc.surg,1.0
ccc.techdep,0.03206878277978944
ccc.transplant,1.0
cate_comorbidity,0.359689223895427
cate_healthy,0.0007787741415659533
cons05.resp,0.035401628407227374
cons05.cvs,0.00022618192428458907
cons05.cns,0.01749306495928174
cons05.ren,0.2929028737912328
cons05.hep,0.6112662567473173
cons05.hem,0.2500127746327985
niv,4.042826316149328e-09
iv,0.04293392786578913
hfnc,0.3321108200365166
ecls,1.0
inotrope,0.008475519785177452
crrt,0.5009287925696594
focus_abdominal,2.2002045911701493e-07
focus_clabsi,1.5704531622401835e-07
focus_cns,4.888391190094954e-09
focus_earnosethroat,1.0
focus_endocarditis,0.2929028737912328
focus_osteoarticular,0.4561403508771929
focus_other,0.00027929087765772136
focus_pneumonia,0.006817069402888719
focus_primbsi,0.0037122804829622952
focus_skin,1.0
focus_toxic_shock,0.20660474716202268
focus_uti,0.5924743986663492
focus_wound,1.0
cahai_ca,0.28270541487696954
cahai_eos,1.0
cahai_hai,0.4600791731784638
cahai_los.ca,1.0
cahai_los.hai,0.040626053600492644
patho_candida,1.0
patho_cons,4.795452976548421e-06
patho_ecoli,0.4443694714609098
patho_enterococcus,0.6893470323704116
patho_hinfluenzae,0.4561403508771929
patho_klebsiella,0.0811563075202255
patho_nmeningitidis,0.20660474716202268
patho_othergneg,0.16870410028233954
patho_othergpos,0.5924743986663492
patho_paeruginosa,0.7034676218081202
patho_sagalactiae,1.0
patho_saureus,0.01705570794205111
patho_spneumoniae,0.05898198043803762
patho_spyogenes,1.0
patho_viridansgroup,0.03896176468931266
abx.change.pen,1.0
abx.change.oxa,0.5510453111773257
abx.change.pip,0.20660474716202268
abx.change.cla,0.413438146646764
abx.change.cxm,1.0
abx.change.cro,0.6650058780964971
abx.change.fep,1.0
abx.change.mem,1.0
abx.change.amk,0.024159267433749215
abx.change.van,0.00015449937554131427
abx.change.cip,0.5009287925696594
abx.change.lzd,0.4561403508771929
abx.change.cli,1.0
abx.change.mtz,0.20660474716202268
abx.change.sxt,
